    0.5955370374E+00    0.1786666667E+01    0.2956477734E+01    0.2262033510E-01    0.8666666667E+01    0.1356301922E+03    0.1091839281E+01    0.1620555545E+01    0.4122330916E+01    0.8658503401E+00    0.3697332446E+00    0.3266666667E+02    0.1286087533E+01    0.6453333333E+00    0.1281420815E+01    0.2388726017E+01    0.6777777778E+01    0.1773333333E+02    0.1023809524E+01    0.2971540598E+02    0.1788888889E+02
   -0.4541497154E+00    0.1526000000E+01    0.2366008677E+01   -0.3788329188E+00    0.2000000000E+01    0.8794011672E+02    0.1008791209E+01    0.1492773828E+01    0.3709687530E+01    0.7654973118E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3145430737E+01    0.9000000000E+01    0.2450000000E+02    0.1182795699E+01    0.2901111043E+02    0.1000000000E+02
   -0.5161104640E+00    0.1526000000E+01    0.2379293758E+01   -0.3473974481E+00    0.1176470588E+01    0.9170499355E+02    0.1008791209E+01    0.2612188625E+01    0.3951180161E+01    0.7648000000E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3621353151E+01    0.9000000000E+01    0.2450000000E+02    0.1055172414E+01    0.2901111043E+02    0.1000000000E+02
   -0.3400989367E-01    0.1526000000E+01    0.2301871360E+01   -0.4708922983E+00    0.1529411765E+01    0.9559250722E+02    0.1008791209E+01    0.1485803640E+01    0.3832552661E+01    0.7724700599E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3249390502E+01    0.9000000000E+01    0.2450000000E+02    0.1107784431E+01    0.2901111043E+02    0.1000000000E+02
    0.2278515510E+00    0.1526000000E+01    0.2488742536E+01   -0.1354294820E+00    0.1764705882E+01    0.1007141192E+03    0.1008791209E+01    0.1876830133E+01    0.3301118012E+01    0.7693831169E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3089068530E+01    0.9000000000E+01    0.2450000000E+02    0.1152597403E+01    0.2901111043E+02    0.1000000000E+02
   -0.1331785614E+01    0.2870000000E+01    0.2964055057E+01    0.1746865311E+00    0.1058333333E+02    0.1586365785E+03    0.7954545455E+00    0.2007689212E+01    0.4957183762E+01    0.1259385904E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2321580674E+01    0.7000000000E+01    0.2271428571E+02    0.1054198651E+01    0.2554918429E+02    0.9250000000E+01
   -0.7770133863E+00    0.2870000000E+01    0.3108307449E+01    0.7145885730E-01    0.9750000000E+01    0.1644062205E+03    0.7954545455E+00    0.2483190013E+01    0.4831649090E+01    0.1249711876E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2271738034E+01    0.7000000000E+01    0.2271428571E+02    0.9960178028E+00    0.2554918429E+02    0.9250000000E+01
   -0.5427258225E+00    0.2870000000E+01    0.3170021396E+01    0.1436700161E+00    0.8875000000E+01    0.1708255578E+03    0.7954545455E+00    0.2263462809E+01    0.4822874100E+01    0.1245254491E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2269801090E+01    0.7000000000E+01    0.2271428571E+02    0.1007984032E+01    0.2554918429E+02    0.9250000000E+01
   -0.3865384529E+00    0.2870000000E+01    0.3145702061E+01    0.6128104950E-01    0.8958333333E+01    0.1769570288E+03    0.7954545455E+00    0.2049728979E+01    0.4104576116E+01    0.1258520249E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2325723150E+01    0.7000000000E+01    0.2271428571E+02    0.1017653167E+01    0.2554918429E+02    0.9250000000E+01
    0.1370419136E+01    0.1360000000E+01    0.2962836042E+01    0.2937794113E+00    0.1030000000E+02    0.2170734780E+03    0.1107382550E+01    0.1879120472E+01    0.4620853070E+01    0.5872985782E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2491848197E+01    0.9300000000E+01    0.1990000000E+02    0.1197867299E+01    0.1227118000E+02    0.3050000000E+02
    0.9635939494E+00    0.1360000000E+01    0.3152095971E+01    0.3870552042E+00    0.9400000000E+01    0.2241311378E+03    0.1107382550E+01    0.1519868415E+01    0.4236391410E+01    0.5841121495E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2497505255E+01    0.9300000000E+01    0.1990000000E+02    0.1093457944E+01    0.1227118000E+02    0.3050000000E+02
    0.8679707887E+00    0.1360000000E+01    0.3128388675E+01    0.6022465600E-02    0.9325000000E+01    0.2304496387E+03    0.1107382550E+01    0.1757795139E+01    0.4264114254E+01    0.5902304147E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2397451850E+01    0.9300000000E+01    0.1990000000E+02    0.1077188940E+01    0.1227118000E+02    0.3050000000E+02
    0.8279582195E+00    0.1360000000E+01    0.3230631187E+01    0.1282382519E+00    0.8875000000E+01    0.2420234432E+03    0.1107382550E+01    0.1713868067E+01    0.4533386748E+01    0.5968472906E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2461950995E+01    0.9300000000E+01    0.1990000000E+02    0.1084975369E+01    0.1227118000E+02    0.3050000000E+02
   -0.1339865885E+01    0.2053333333E+01    0.2809883472E+01    0.4089445724E+00    0.1200000000E+01    0.5297820271E+02    0.9779614325E+00    0.1284523258E+01    0.3103758184E+01    0.2930618182E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.3354209141E+01    0.8110000000E+02    0.1424000000E+03    0.1014545455E+01    0.7269740000E+02    0.8966666667E+02
   -0.1087192997E+01    0.2053333333E+01    0.2789351421E+01   -0.2238174789E+00    0.1800000000E+01    0.5433008683E+02    0.9779614325E+00    0.1734935157E+01    0.3138722228E+01    0.2910854503E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.2778438640E+01    0.8110000000E+02    0.1424000000E+03    0.9907621247E+00    0.7269740000E+02    0.8966666667E+02
   -0.7197890911E+00    0.2053333333E+01    0.3017913189E+01   -0.7993730960E-01    0.1800000000E+01    0.5576008679E+02    0.9779614325E+00    0.1549193339E+01    0.2972255133E+01    0.2965606061E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.2886488904E+01    0.8110000000E+02    0.1424000000E+03    0.1022727273E+01    0.7269740000E+02    0.8966666667E+02
    0.3157818720E+00    0.2333333333E+01    0.3307276373E+01    0.3613922692E+00    0.1000000000E+01    0.9692689115E+02    0.9728183119E+00    0.1400000000E+01    0.3135798748E+01    0.3872488038E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.3579669524E+01    0.2230000000E+02    0.3170000000E+02    0.9904306220E+00    0.5649575000E+02    0.2433333333E+02
    0.4848451306E+00    0.2333333333E+01    0.3378080542E+01    0.1280519975E+00    0.2000000000E+00    0.1024362177E+03    0.9728183119E+00    0.1549193339E+01    0.3287637505E+01    0.3943222506E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4488910485E+01    0.2230000000E+02    0.3170000000E+02    0.9207161125E+00    0.5649575000E+02    0.2433333333E+02
    0.8756172009E+00    0.2333333333E+01    0.3202777758E+01    0.1557478502E+00    0.4000000000E+00    0.9884520353E+02    0.9728183119E+00    0.1897366596E+01    0.3106417561E+01    0.4147279793E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4350985220E+01    0.2230000000E+02    0.3170000000E+02    0.9326424870E+00    0.5649575000E+02    0.2433333333E+02
    0.8825114459E+00    0.2333333333E+01    0.3225956736E+01    0.1627358585E+00    0.6000000000E+00    0.9990980909E+02    0.9728183119E+00    0.1268857754E+01    0.3312046872E+01    0.4342112483E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4113776037E+01    0.2230000000E+02    0.3170000000E+02    0.1024691358E+01    0.5649575000E+02    0.2433333333E+02
    0.1362287230E+01    0.2213333333E+01    0.3523944100E+01   -0.1601029328E+00    0.8000000000E+00    0.8387369041E+02    0.9827357238E+00    0.1813835715E+01    0.3457175429E+01    0.4903603604E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.3755382367E+01    0.3901000000E+03    0.3830000000E+02    0.8198198198E+00    0.6243020000E+02    0.4330000000E+03
    0.6425155720E+00    0.2213333333E+01    0.3307448947E+01   -0.1601029328E+00    0.8000000000E+00    0.8758861287E+02    0.9827357238E+00    0.1100000000E+01    0.3367763887E+01    0.5223456790E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.4107122144E+01    0.3901000000E+03    0.3830000000E+02    0.8787878788E+00    0.6243020000E+02    0.4330000000E+03
    0.4931422769E+00    0.2213333333E+01    0.3297139140E+01   -0.4142345780E-01    0.1000000000E+01    0.8916850711E+02    0.9827357238E+00    0.1113552873E+01    0.3607915757E+01    0.5441084337E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.3137705187E+01    0.3901000000E+03    0.3830000000E+02    0.9325301205E+00    0.6243020000E+02    0.4330000000E+03
    0.5325756181E+00    0.2213333333E+01    0.3348941785E+01   -0.6829252880E-01    0.4000000000E+00    0.9011690387E+02    0.9827357238E+00    0.1044030651E+01    0.3485766442E+01    0.5530822711E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.4186400235E+01    0.3901000000E+03    0.3830000000E+02    0.8238702202E+00    0.6243020000E+02    0.4330000000E+03
    0.3667574794E+00    0.1911000000E+01    0.2534620296E+01    0.4278682580E+00    0.6700000000E+01    0.3826684261E+02    0.8693957115E+00    0.1529705854E+01    0.2597491497E+01    0.5442322097E+00    0.5048363398E+00    0.8060000000E+02    0.1773639194E+01    0.4655000000E+00    0.2360417177E+01    0.2605461170E+01    0.3170000000E+02    0.4730000000E+02    0.1078651685E+01    0.1974097500E+02    0.5940000000E+02
    0.2863466971E+00    0.1911000000E+01    0.2524501433E+01    0.5337664974E+00    0.6400000000E+01    0.3999981567E+02    0.8693957115E+00    0.1387218440E+01    0.2678653386E+01    0.5291712707E+00    0.5048363398E+00    0.8060000000E+02    0.1773639194E+01    0.4655000000E+00    0.2360417177E+01    0.2591716936E+01    0.3170000000E+02    0.4730000000E+02    0.1029465930E+01    0.1974097500E+02    0.5940000000E+02
    0.2983992532E+00    0.1911000000E+01    0.2475914832E+01    0.2921120162E+00    0.6700000000E+01    0.4125710094E+02    0.8693957115E+00    0.1410673598E+01    0.2625183785E+01    0.5296108949E+00    0.5048363398E+00    0.8060000000E+02    0.1773639194E+01    0.4655000000E+00    0.2360417177E+01    0.2540144398E+01    0.3170000000E+02    0.4730000000E+02    0.1081712062E+01    0.1974097500E+02    0.5940000000E+02
    0.3841256137E+00    0.1911000000E+01    0.2462790963E+01    0.4169661445E+00    0.6200000000E+01    0.4329395675E+02    0.8693957115E+00    0.1600000000E+01    0.2727256325E+01    0.4802490421E+00    0.5048363398E+00    0.8060000000E+02    0.1773639194E+01    0.4655000000E+00    0.2360417177E+01    0.2523652194E+01    0.3170000000E+02    0.4730000000E+02    0.9808429119E+00    0.1974097500E+02    0.5940000000E+02
   -0.1101221851E+01    0.2889230769E+01    0.2646476013E+01    0.1342270321E+00    0.1108000000E+02    0.5736003890E+02    0.7552447552E+00    0.1889020910E+01    0.3289678750E+01    0.1175556838E+01    0.3610501445E+00    0.2476923077E+02    0.4024293962E+00    0.8301003344E+00    0.8356991466E+00    0.2258177254E+01    0.8956521739E+01    0.2008695652E+02    0.9549336411E+00    0.2065393913E+02    0.1276923077E+02
   -0.5747018124E+00    0.2889230769E+01    0.2588990093E+01    0.8795398390E-01    0.1020000000E+02    0.5978130556E+02    0.7552447552E+00    0.2012361797E+01    0.2996402026E+01    0.1165357143E+01    0.3610501445E+00    0.2476923077E+02    0.4024293962E+00    0.8301003344E+00    0.8356991466E+00    0.2365028935E+01    0.8956521739E+01    0.2008695652E+02    0.9413793103E+00    0.2065393913E+02    0.1276923077E+02
   -0.4797981162E+00    0.2889230769E+01    0.2622793148E+01    0.2371631326E+00    0.9760000000E+01    0.6271630137E+02    0.7552447552E+00    0.1815929514E+01    0.3157924385E+01    0.1209884763E+01    0.3610501445E+00    0.2476923077E+02    0.4024293962E+00    0.8301003344E+00    0.8356991466E+00    0.2281331482E+01    0.8956521739E+01    0.2008695652E+02    0.9704225352E+00    0.2065393913E+02    0.1276923077E+02
   -0.2932468348E+00    0.2889230769E+01    0.2634815279E+01    0.1198501464E+00    0.1008000000E+02    0.6521285315E+02    0.7552447552E+00    0.2137755833E+01    0.3166413615E+01    0.1190437122E+01    0.3610501445E+00    0.2476923077E+02    0.4024293962E+00    0.8301003344E+00    0.8356991466E+00    0.2277137084E+01    0.8956521739E+01    0.2008695652E+02    0.1001008742E+01    0.2065393913E+02    0.1276923077E+02
   -0.1520822741E+00    0.1849000000E+01    0.4069316971E+01    0.1729533838E+00    0.3466666667E+01    0.2398871079E+03    0.9458917836E+00    0.1024152766E+01    0.4159606929E+01    0.3281042654E+00    0.4196160234E+00    0.7960000000E+02    0.1690639761E+01    0.2172500000E+00    0.1916251626E+01    0.2845546398E+01    0.4172500000E+02    0.6320000000E+02    0.1028436019E+01    0.3433160000E+02    0.5430000000E+02
    0.4512627185E-01    0.1849000000E+01    0.4189253107E+01    0.3865554899E+00    0.3466666667E+01    0.2491160669E+03    0.9458917836E+00    0.1547758235E+01    0.4072604782E+01    0.3273008130E+00    0.4196160234E+00    0.7960000000E+02    0.1690639761E+01    0.2172500000E+00    0.1916251626E+01    0.2767037626E+01    0.4172500000E+02    0.6320000000E+02    0.1019512195E+01    0.3433160000E+02    0.5430000000E+02
   -0.2398360951E-01    0.1849000000E+01    0.3864336736E+01    0.3450829236E+00    0.3533333333E+01    0.2565233383E+03    0.9458917836E+00    0.1514375559E+01    0.4198171187E+01    0.3186309524E+00    0.4196160234E+00    0.7960000000E+02    0.1690639761E+01    0.2172500000E+00    0.1916251626E+01    0.2783482772E+01    0.4172500000E+02    0.6320000000E+02    0.1010204082E+01    0.3433160000E+02    0.5430000000E+02
    0.5489262005E-01    0.1849000000E+01    0.4034691306E+01    0.4437947495E+00    0.3333333333E+01    0.2641458250E+03    0.9458917836E+00    0.1486606875E+01    0.4515360810E+01    0.3101149425E+00    0.4196160234E+00    0.7960000000E+02    0.1690639761E+01    0.2172500000E+00    0.1916251626E+01    0.2812876644E+01    0.4172500000E+02    0.6320000000E+02    0.1010610080E+01    0.3433160000E+02    0.5430000000E+02
   -0.7114557321E+00    0.1772727273E+01    0.2443059667E+01    0.2699490402E+00    0.8545454546E+01    0.4390091049E+02    0.9094017094E+00    0.1449308755E+01    0.2920879674E+01    0.4731425486E+00    0.4828134858E+00    0.1488181818E+03    0.2170394291E+01    0.3963636364E+00    0.2602098456E+01    0.2459196084E+01    0.3650000000E+02    0.8140909091E+02    0.9762419006E+00    0.2239553091E+02    0.6900000000E+02
   -0.2893429436E+00    0.1772727273E+01    0.2406682471E+01    0.1726888997E+00    0.9272727273E+01    0.4504882027E+02    0.9094017094E+00    0.1494231332E+01    0.2998459768E+01    0.4557521186E+00    0.4828134858E+00    0.1488181818E+03    0.2170394291E+01    0.3963636364E+00    0.2602098456E+01    0.2340459506E+01    0.3650000000E+02    0.8140909091E+02    0.9788135593E+00    0.2239553091E+02    0.6900000000E+02
   -0.2639785126E+00    0.1772727273E+01    0.2437362668E+01    0.4045468236E+00    0.8690909091E+01    0.4686972558E+02    0.9094017094E+00    0.1565115579E+01    0.2809222040E+01    0.4923692992E+00    0.4828134858E+00    0.1488181818E+03    0.2170394291E+01    0.3963636364E+00    0.2602098456E+01    0.2342683683E+01    0.3650000000E+02    0.8140909091E+02    0.1017797553E+01    0.2239553091E+02    0.6900000000E+02
   -0.1313440307E+00    0.1772727273E+01    0.2480894178E+01    0.3300479509E+00    0.7854545455E+01    0.4858301212E+02    0.9094017094E+00    0.1645831198E+01    0.2793794679E+01    0.4629842342E+00    0.4828134858E+00    0.1488181818E+03    0.2170394291E+01    0.3963636364E+00    0.2602098456E+01    0.2328494999E+01    0.3650000000E+02    0.8140909091E+02    0.9301801802E+00    0.2239553091E+02    0.6900000000E+02
    0.9956908463E+00    0.1937500000E+01    0.3452208964E+01    0.4594190000E-04    0.1002380952E+02    0.2938959931E+03    0.1057082452E+01    0.1195939843E+01    0.5283995438E+01    0.8198648649E+00    0.3525766165E+00    0.7550000000E+02    0.1376593398E+01    0.7181250000E+00    0.1361090630E+01    0.2561129835E+01    0.8625000000E+01    0.2937500000E+02    0.1043243243E+01    0.3285041250E+02    0.2250000000E+02
    0.6246929600E+00    0.1937500000E+01    0.3641597803E+01    0.2621132648E+00    0.1016666667E+02    0.2986932631E+03    0.1057082452E+01    0.1283066056E+01    0.5007102289E+01    0.7679123711E+00    0.3525766165E+00    0.7550000000E+02    0.1376593398E+01    0.7181250000E+00    0.1361090630E+01    0.2439366230E+01    0.8625000000E+01    0.2937500000E+02    0.1000000000E+01    0.3285041250E+02    0.2250000000E+02
    0.5071609560E+00    0.1937500000E+01    0.3638692637E+01    0.2200960470E+00    0.9642857143E+01    0.3118039207E+03    0.1057082452E+01    0.1389342330E+01    0.4943289306E+01    0.7831793478E+00    0.3525766165E+00    0.7550000000E+02    0.1376593398E+01    0.7181250000E+00    0.1361090630E+01    0.2382137089E+01    0.8625000000E+01    0.2937500000E+02    0.1005434783E+01    0.3285041250E+02    0.2250000000E+02
    0.5537888278E+00    0.1937500000E+01    0.3788205389E+01    0.3136803209E+00    0.9142857143E+01    0.3294759086E+03    0.1057082452E+01    0.1443326578E+01    0.4634646739E+01    0.7643059490E+00    0.3525766165E+00    0.7550000000E+02    0.1376593398E+01    0.7181250000E+00    0.1361090630E+01    0.2346415042E+01    0.8625000000E+01    0.2937500000E+02    0.9905571294E+00    0.3285041250E+02    0.2250000000E+02
    0.1414256682E+01    0.1320000000E+01    0.3729021063E+01    0.4789234153E+00    0.9690476191E+01    0.3302826847E+03    0.1124721604E+01    0.1510122684E+01    0.5359556243E+01    0.3869498069E+00    0.4564763234E+00    0.2400000000E+02    0.1585790827E+01    0.2720000000E+00    0.1504097517E+01    0.2465572133E+01    0.5666666667E+01    0.1600000000E+02    0.9893822394E+00    0.1881053333E+02    0.1233333333E+02
    0.9922252915E+00    0.1320000000E+01    0.3734397118E+01    0.4279324639E+00    0.9523809524E+01    0.3450226831E+03    0.1124721604E+01    0.1455840922E+01    0.5235969523E+01    0.3938152610E+00    0.4564763234E+00    0.2400000000E+02    0.1585790827E+01    0.2720000000E+00    0.1504097517E+01    0.2427979349E+01    0.5666666667E+01    0.1600000000E+02    0.1003012048E+01    0.1881053333E+02    0.1233333333E+02
    0.7764598142E+00    0.1320000000E+01    0.3968225020E+01    0.3724914741E+00    0.8857142857E+01    0.3558546204E+03    0.1124721604E+01    0.1330513600E+01    0.4825532511E+01    0.4044725738E+00    0.4564763234E+00    0.2400000000E+02    0.1585790827E+01    0.2720000000E+00    0.1504097517E+01    0.2442853831E+01    0.5666666667E+01    0.1600000000E+02    0.9799578059E+00    0.1881053333E+02    0.1233333333E+02
    0.7307848251E+00    0.1320000000E+01    0.3820348750E+01    0.3218448441E+00    0.8785714286E+01    0.3677200158E+03    0.1124721604E+01    0.1576246223E+01    0.5259140955E+01    0.4261674009E+00    0.4564763234E+00    0.2400000000E+02    0.1585790827E+01    0.2720000000E+00    0.1504097517E+01    0.2397093278E+01    0.5666666667E+01    0.1600000000E+02    0.1012114537E+01    0.1881053333E+02    0.1233333333E+02
    0.1186685538E+01    0.1886666667E+01    0.3219737523E+01    0.3526832444E+00    0.1288095238E+02    0.2349256432E+03    0.8962264151E+00    0.1442147790E+01    0.4816264250E+01    0.6049557522E+00    0.5458824350E+00    0.1690000000E+03    0.2460569512E+01    0.7253333333E+00    0.2801289294E+01    0.2395025037E+01    0.2126666667E+02    0.4500000000E+02    0.9638643068E+00    0.1528292600E+02    0.9033333333E+02
    0.7591023905E+00    0.1886666667E+01    0.3445533259E+01    0.4391105719E+00    0.1238095238E+02    0.2453954878E+03    0.8962264151E+00    0.1869767832E+01    0.4563460658E+01    0.6386227545E+00    0.5458824350E+00    0.1690000000E+03    0.2460569512E+01    0.7253333333E+00    0.2801289294E+01    0.2343663308E+01    0.2126666667E+02    0.4500000000E+02    0.9535928144E+00    0.1528292600E+02    0.9033333333E+02
    0.6332216367E+00    0.1886666667E+01    0.3808378091E+01    0.3156448978E+00    0.1200000000E+02    0.2521791655E+03    0.8962264151E+00    0.1684387089E+01    0.3616123733E+01    0.6266055046E+00    0.5458824350E+00    0.1690000000E+03    0.2460569512E+01    0.7253333333E+00    0.2801289294E+01    0.2323448232E+01    0.2126666667E+02    0.4500000000E+02    0.9426605505E+00    0.1528292600E+02    0.9033333333E+02
    0.6151144479E+00    0.1886666667E+01    0.3605292626E+01    0.3671890427E+00    0.1166666667E+02    0.2577444120E+03    0.8962264151E+00    0.1921171872E+01    0.4199389482E+01    0.6871559633E+00    0.5458824350E+00    0.1690000000E+03    0.2460569512E+01    0.7253333333E+00    0.2801289294E+01    0.2286699685E+01    0.2126666667E+02    0.4500000000E+02    0.9380733945E+00    0.1528292600E+02    0.9033333333E+02
    0.4380978509E+00    0.1940000000E+01    0.2776527460E+01    0.2698474210E+00    0.9833333333E+01    0.9427852676E+02    0.9870129870E+00    0.1154884628E+01    0.4524769563E+01    0.8555773956E+00    0.3766001934E+00    0.8150000000E+02    0.1542178660E+01    0.7200000000E+00    0.1648873635E+01    0.2447987682E+01    0.1350000000E+02    0.3087500000E+02    0.9705159705E+00    0.3114719969E+02    0.4200000000E+02
    0.3568794655E+00    0.1940000000E+01    0.2754696342E+01    0.2912073460E+00    0.9809523809E+01    0.9845744443E+02    0.9870129870E+00    0.1482322135E+01    0.4380754971E+01    0.8060732984E+00    0.3766001934E+00    0.8150000000E+02    0.1542178660E+01    0.7200000000E+00    0.1648873635E+01    0.2428575668E+01    0.1350000000E+02    0.3087500000E+02    0.9947643979E+00    0.3114719969E+02    0.4200000000E+02
    0.3667342411E+00    0.1940000000E+01    0.2789602095E+01    0.3645565126E+00    0.9285714286E+01    0.1039952847E+03    0.9870129870E+00    0.1438457854E+01    0.3958474078E+01    0.8034408602E+00    0.3766001934E+00    0.8150000000E+02    0.1542178660E+01    0.7200000000E+00    0.1648873635E+01    0.2429050206E+01    0.1350000000E+02    0.3087500000E+02    0.9749103943E+00    0.3114719969E+02    0.4200000000E+02
    0.4087843255E+00    0.1940000000E+01    0.2770119605E+01    0.2845504199E+00    0.9404761905E+01    0.1065656147E+03    0.9870129870E+00    0.1495031454E+01    0.3909383021E+01    0.7712112676E+00    0.3766001934E+00    0.8150000000E+02    0.1542178660E+01    0.7200000000E+00    0.1648873635E+01    0.2367849337E+01    0.1350000000E+02    0.3087500000E+02    0.1005633803E+01    0.3114719969E+02    0.4200000000E+02
