   -0.6331933408E+01    0.4641807249E+01    0.1114814815E+02    0.1088888889E+02    0.2310736608E+02    0.1484074074E+01    0.1141333333E+01    0.1413620514E+01    0.1999334996E+00    0.8000000000E+00    0.3905138334E+00    0.1620370370E+01    0.1786666667E+01    0.1844367733E+01    0.1289074074E+01    0.2309099972E+00    0.2072732707E+01    0.1609674227E+00    0.2565217391E+01    0.1208130299E+03    0.1737925899E+01    0.1786666667E+01    0.2956477734E+01    0.2262033510E-01    0.8666666667E+01    0.1356301922E+03    0.1091839281E+01    0.1620555545E+01    0.4122330916E+01    0.8658503401E+00    0.3697332446E+00    0.3266666667E+02    0.1286087533E+01    0.6453333333E+00    0.1281420815E+01    0.2388726017E+01    0.6777777778E+01    0.1773333333E+02    0.1023809524E+01    0.2971540598E+02    0.1788888889E+02
   -0.9707014929E+01    0.1160451812E+02    0.1035294118E+02    0.8752941177E+01    0.2931337224E+02    0.1516666667E+01    0.1435000000E+01    0.1111763739E+01    0.6318285714E+00    0.1666666667E+00    0.5070171719E+00    0.1530000000E+01    0.1526000000E+01    0.2303170080E+01    0.1127058824E+01    0.8253831355E+00    0.2603312004E+01    0.4990079285E+00    0.3882352941E+01    0.3342513252E+02    0.2583050081E+01    0.1526000000E+01    0.2366008677E+01   -0.3788329188E+00    0.2000000000E+01    0.8794011672E+02    0.1008791209E+01    0.1492773828E+01    0.3709687530E+01    0.7654973118E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3145430737E+01    0.9000000000E+01    0.2450000000E+02    0.1182795699E+01    0.2901111043E+02    0.1000000000E+02
   -0.8477089695E+01    0.7736345414E+01    0.9000000000E+01    0.8529411765E+01    0.3056833118E+02    0.1516666667E+01    0.1435000000E+01    0.1018176426E+01    0.6519736842E+00    0.1666666667E+00    0.4867931960E+00    0.1530000000E+01    0.1526000000E+01    0.2303170080E+01    0.1288235294E+01    0.8524760515E+00    0.2603312004E+01    0.4785215481E+00    0.4382352941E+01    0.3342513252E+02    0.2583050081E+01    0.1526000000E+01    0.2379293758E+01   -0.3473974481E+00    0.1176470588E+01    0.9170499355E+02    0.1008791209E+01    0.2612188625E+01    0.3951180161E+01    0.7648000000E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3621353151E+01    0.9000000000E+01    0.2450000000E+02    0.1055172414E+01    0.2901111043E+02    0.1000000000E+02
   -0.7349046134E+01    0.5802259061E+01    0.8705882353E+01    0.7858823529E+01    0.3186416907E+02    0.1516666667E+01    0.1435000000E+01    0.8460898913E+00    0.6446938776E+00    0.1666666667E+00    0.4948214233E+00    0.1530000000E+01    0.1526000000E+01    0.2303170080E+01    0.1430588235E+01    0.8345875278E+00    0.2603312004E+01    0.4590612460E+00    0.3617647059E+01    0.3342513252E+02    0.2583050081E+01    0.1526000000E+01    0.2301871360E+01   -0.4708922983E+00    0.1529411765E+01    0.9559250722E+02    0.1008791209E+01    0.1485803640E+01    0.3832552661E+01    0.7724700599E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3249390502E+01    0.9000000000E+01    0.2450000000E+02    0.1107784431E+01    0.2901111043E+02    0.1000000000E+02
   -0.6699618894E+01    0.4641807249E+01    0.8352941176E+01    0.7247058823E+01    0.3357137306E+02    0.1516666667E+01    0.1435000000E+01    0.1269285187E+01    0.6174468085E+00    0.1666666667E+00    0.5206251113E+00    0.1530000000E+01    0.1526000000E+01    0.2303170080E+01    0.1222941177E+01    0.8025219100E+00    0.2603312004E+01    0.4357166188E+00    0.2411764706E+01    0.3342513252E+02    0.2583050081E+01    0.1526000000E+01    0.2488742536E+01   -0.1354294820E+00    0.1764705882E+01    0.1007141192E+03    0.1008791209E+01    0.1876830133E+01    0.3301118012E+01    0.7693831169E+00    0.4273374664E+00    0.2660000000E+02    0.1583769620E+01    0.9100000000E-01    0.1577845347E+01    0.3089068530E+01    0.9000000000E+01    0.2450000000E+02    0.1152597403E+01    0.2901111043E+02    0.1000000000E+02
   -0.1058465083E+02    0.1160451812E+02    0.2360416667E+02    0.2239062500E+02    0.1133118418E+02    0.1139285714E+01    0.2060000000E+01    0.1188508849E+01    0.1043975265E+01    0.4285714286E+00    0.1169836295E+01    0.9062500000E+00    0.2870000000E+01    0.2815216101E+01    0.1816250000E+01    0.8289558125E+00    0.1306299173E+01    0.3961640380E+00    0.3375000000E+01    0.3950532250E+02    0.6727522802E+00    0.2870000000E+01    0.2964055057E+01    0.1746865311E+00    0.1058333333E+02    0.1586365785E+03    0.7954545455E+00    0.2007689212E+01    0.4957183762E+01    0.1259385904E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2321580674E+01    0.7000000000E+01    0.2271428571E+02    0.1054198651E+01    0.2554918429E+02    0.9250000000E+01
   -0.8737992617E+01    0.7736345414E+01    0.2214583333E+02    0.2223437500E+02    0.1174330146E+02    0.1139285714E+01    0.2060000000E+01    0.1103730891E+01    0.1042278719E+01    0.4285714286E+00    0.1167242001E+01    0.9062500000E+00    0.2870000000E+01    0.2815216101E+01    0.1713750000E+01    0.8340152151E+00    0.1306299173E+01    0.3822611294E+00    0.3250000000E+01    0.3950532250E+02    0.6727522802E+00    0.2870000000E+01    0.3108307449E+01    0.7145885730E-01    0.9750000000E+01    0.1644062205E+03    0.7954545455E+00    0.2483190013E+01    0.4831649090E+01    0.1249711876E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2271738034E+01    0.7000000000E+01    0.2271428571E+02    0.9960178028E+00    0.2554918429E+02    0.9250000000E+01
   -0.7857762062E+01    0.5802259061E+01    0.2104166667E+02    0.2087500000E+02    0.1220182556E+02    0.1139285714E+01    0.2060000000E+01    0.1182590191E+01    0.1078394450E+01    0.4285714286E+00    0.1173146487E+01    0.9062500000E+00    0.2870000000E+01    0.2815216101E+01    0.1761250000E+01    0.8660032610E+00    0.1306299173E+01    0.3678963987E+00    0.3125000000E+01    0.3950532250E+02    0.6727522802E+00    0.2870000000E+01    0.3170021396E+01    0.1436700161E+00    0.8875000000E+01    0.1708255578E+03    0.7954545455E+00    0.2263462809E+01    0.4822874100E+01    0.1245254491E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2269801090E+01    0.7000000000E+01    0.2271428571E+02    0.1007984032E+01    0.2554918429E+02    0.9250000000E+01
   -0.7314008898E+01    0.4641807249E+01    0.2041666667E+02    0.2006250000E+02    0.1263978777E+02    0.1139285714E+01    0.2060000000E+01    0.1074548184E+01    0.1051991828E+01    0.4285714286E+00    0.1171523851E+01    0.9062500000E+00    0.2870000000E+01    0.2815216101E+01    0.1645000000E+01    0.8358958301E+00    0.1306299173E+01    0.3551489756E+00    0.2000000000E+01    0.3950532250E+02    0.6727522802E+00    0.2870000000E+01    0.3145702061E+01    0.6128104950E-01    0.8958333333E+01    0.1769570288E+03    0.7954545455E+00    0.2049728979E+01    0.4104576116E+01    0.1258520249E+01    0.3781812571E+00    0.2925000000E+02    0.3783233177E+00    0.8100000000E+00    0.7251738416E+00    0.2325723150E+01    0.7000000000E+01    0.2271428571E+02    0.1017653167E+01    0.2554918429E+02    0.9250000000E+01
   -0.7882446078E+01    0.1160451812E+02    0.1263750000E+02    0.1055000000E+02    0.2170734780E+02    0.1490000000E+01    0.1056000000E+01    0.1636650074E+01    0.1184158416E+00    0.8000000000E+00    0.2943243440E+00    0.1650000000E+01    0.1360000000E+01    0.1830321156E+01    0.1042000000E+01    0.2016280066E+00    0.3451032473E+01    0.1878153811E+00    0.3400000000E+01    0.3359190000E+02    0.3979579680E+01    0.1360000000E+01    0.2962836042E+01    0.2937794113E+00    0.1030000000E+02    0.2170734780E+03    0.1107382550E+01    0.1879120472E+01    0.4620853070E+01    0.5872985782E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2491848197E+01    0.9300000000E+01    0.1990000000E+02    0.1197867299E+01    0.1227118000E+02    0.3050000000E+02
   -0.6997385282E+01    0.7736345414E+01    0.1170000000E+02    0.1070000000E+02    0.2241311378E+02    0.1490000000E+01    0.1056000000E+01    0.1700022598E+01    0.1152085561E+00    0.8000000000E+00    0.2867031992E+00    0.1650000000E+01    0.1360000000E+01    0.1830321156E+01    0.1053500000E+01    0.1972370481E+00    0.3451032473E+01    0.1819012673E+00    0.2500000000E+01    0.3359190000E+02    0.3979579680E+01    0.1360000000E+01    0.3152095971E+01    0.3870552042E+00    0.9400000000E+01    0.2241311378E+03    0.1107382550E+01    0.1519868415E+01    0.4236391410E+01    0.5841121495E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2497505255E+01    0.9300000000E+01    0.1990000000E+02    0.1093457944E+01    0.1227118000E+02    0.3050000000E+02
   -0.6447065451E+01    0.5802259061E+01    0.1168750000E+02    0.1085000000E+02    0.2304496387E+02    0.1490000000E+01    0.1056000000E+01    0.1323251974E+01    0.1186295503E+00    0.8000000000E+00    0.2903020630E+00    0.1650000000E+01    0.1360000000E+01    0.1830321156E+01    0.9885000000E+00    0.2009885417E+00    0.3451032473E+01    0.1769138726E+00    0.2100000000E+01    0.3359190000E+02    0.3979579680E+01    0.1360000000E+01    0.3128388675E+01    0.6022465600E-02    0.9325000000E+01    0.2304496387E+03    0.1107382550E+01    0.1757795139E+01    0.4264114254E+01    0.5902304147E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2397451850E+01    0.9300000000E+01    0.1990000000E+02    0.1077188940E+01    0.1227118000E+02    0.3050000000E+02
   -0.6099512226E+01    0.4641807249E+01    0.1101250000E+02    0.1015000000E+02    0.2420234432E+02    0.1490000000E+01    0.1056000000E+01    0.1492686309E+01    0.1131363636E+00    0.8000000000E+00    0.2842504967E+00    0.1650000000E+01    0.1360000000E+01    0.1830321156E+01    0.1086000000E+01    0.1895566344E+00    0.3451032473E+01    0.1684536732E+00    0.2400000000E+01    0.3359190000E+02    0.3979579680E+01    0.1360000000E+01    0.3230631187E+01    0.1282382519E+00    0.8875000000E+01    0.2420234432E+03    0.1107382550E+01    0.1713868067E+01    0.4533386748E+01    0.5968472906E+00    0.5754488876E+00    0.4350000000E+02    0.3332287744E+01    0.3040000000E+00    0.2359195776E+01    0.2461950995E+01    0.9300000000E+01    0.1990000000E+02    0.1084975369E+01    0.1227118000E+02    0.3050000000E+02
   -0.9300845116E+01    0.7736345414E+01    0.1550000000E+02    0.1527777778E+02    0.1589346081E+02    0.1210000000E+01    0.1946000000E+01    0.1661025010E+01    0.9797402597E+00    0.1000000000E+00    0.3476066648E+00    0.1183333333E+01    0.2053333333E+01    0.5409081683E+01    0.2176000000E+01    0.3343118069E+01    0.2254026310E+01    0.5524195993E+00    0.3966666667E+01    0.8000366667E+02    0.2131577373E+01    0.2053333333E+01    0.2809883472E+01    0.4089445724E+00    0.1200000000E+01    0.5297820271E+02    0.9779614325E+00    0.1284523258E+01    0.3103758184E+01    0.2930618182E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.3354209141E+01    0.8110000000E+02    0.1424000000E+03    0.1014545455E+01    0.7269740000E+02    0.8966666667E+02
   -0.8402229237E+01    0.5802259061E+01    0.1430000000E+02    0.1443333333E+02    0.1629902605E+02    0.1210000000E+01    0.1946000000E+01    0.1132898016E+01    0.9264788732E+00    0.1000000000E+00    0.4012199929E+00    0.1183333333E+01    0.2053333333E+01    0.5409081683E+01    0.2222000000E+01    0.3182841575E+01    0.2254026310E+01    0.5386738586E+00    0.3900000000E+01    0.8000366667E+02    0.2131577373E+01    0.2053333333E+01    0.2789351421E+01   -0.2238174789E+00    0.1800000000E+01    0.5433008683E+02    0.9779614325E+00    0.1734935157E+01    0.3138722228E+01    0.2910854503E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.2778438640E+01    0.8110000000E+02    0.1424000000E+03    0.9907621247E+00    0.7269740000E+02    0.8966666667E+02
   -0.7647259536E+01    0.4641807249E+01    0.1500000000E+02    0.1466666667E+02    0.1672802604E+02    0.1210000000E+01    0.1946000000E+01    0.1083133646E+01    0.9230872483E+00    0.1000000000E+00    0.3898499964E+00    0.1183333333E+01    0.2053333333E+01    0.5409081683E+01    0.2038000000E+01    0.3112642844E+01    0.2254026310E+01    0.5248592532E+00    0.3866666667E+01    0.8000366667E+02    0.2131577373E+01    0.2053333333E+01    0.3017913189E+01   -0.7993730960E-01    0.1800000000E+01    0.5576008679E+02    0.9779614325E+00    0.1549193339E+01    0.2972255133E+01    0.2965606061E+00    0.3300560523E+00    0.1566666667E+03    0.1612606153E+01    0.1073333333E+00    0.1701039559E+01    0.2886488904E+01    0.8110000000E+02    0.1424000000E+03    0.1022727273E+01    0.7269740000E+02    0.8966666667E+02
   -0.8937083342E+01    0.1160451812E+02    0.9200000000E+01    0.9288888889E+01    0.2907806734E+02    0.1165000000E+01    0.2198000000E+01    0.1552392269E+01    0.1271868132E+01    0.1000000000E+00    0.5152981742E+00    0.1133333333E+01    0.2333333333E+01    0.3171464090E+01    0.2485000000E+01    0.3284369427E+01    0.1097328238E+01    0.2084579217E+00    0.2400000000E+01    0.6200183333E+02    0.1007608795E+01    0.2333333333E+01    0.3307276373E+01    0.3613922692E+00    0.1000000000E+01    0.9692689115E+02    0.9728183119E+00    0.1400000000E+01    0.3135798748E+01    0.3872488038E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.3579669524E+01    0.2230000000E+02    0.3170000000E+02    0.9904306220E+00    0.5649575000E+02    0.2433333333E+02
   -0.7476134100E+01    0.7736345414E+01    0.8000000000E+01    0.8688888889E+01    0.3073086531E+02    0.1165000000E+01    0.2198000000E+01    0.1327418438E+01    0.1369113924E+01    0.1000000000E+00    0.3636368844E+00    0.1133333333E+01    0.2333333333E+01    0.3171464090E+01    0.2550000000E+01    0.3472068649E+01    0.1097328238E+01    0.1972464304E+00    0.2433333333E+01    0.6200183333E+02    0.1007608795E+01    0.2333333333E+01    0.3378080542E+01    0.1280519975E+00    0.2000000000E+00    0.1024362177E+03    0.9728183119E+00    0.1549193339E+01    0.3287637505E+01    0.3943222506E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4488910485E+01    0.2230000000E+02    0.3170000000E+02    0.9207161125E+00    0.5649575000E+02    0.2433333333E+02
   -0.6439419039E+01    0.5802259061E+01    0.8000000000E+01    0.8577777778E+01    0.2965356106E+02    0.1165000000E+01    0.2198000000E+01    0.1346747850E+01    0.1337594937E+01    0.1000000000E+00    0.4177911060E+00    0.1133333333E+01    0.2333333333E+01    0.3171464090E+01    0.2485000000E+01    0.3225234379E+01    0.1097328238E+01    0.2044123292E+00    0.2000000000E+01    0.6200183333E+02    0.1007608795E+01    0.2333333333E+01    0.3202777758E+01    0.1557478502E+00    0.4000000000E+00    0.9884520353E+02    0.9728183119E+00    0.1897366596E+01    0.3106417561E+01    0.4147279793E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4350985220E+01    0.2230000000E+02    0.3170000000E+02    0.9326424870E+00    0.5649575000E+02    0.2433333333E+02
   -0.6044958999E+01    0.4641807249E+01    0.8300000000E+01    0.8100000000E+01    0.2997294273E+02    0.1165000000E+01    0.2198000000E+01    0.1353735859E+01    0.1307804878E+01    0.1000000000E+00    0.4589244913E+00    0.1133333333E+01    0.2333333333E+01    0.3171464090E+01    0.2485000000E+01    0.3011909257E+01    0.1097328238E+01    0.2022341797E+00    0.2466666667E+01    0.6200183333E+02    0.1007608795E+01    0.2333333333E+01    0.3225956736E+01    0.1627358585E+00    0.6000000000E+00    0.9990980909E+02    0.9728183119E+00    0.1268857754E+01    0.3312046872E+01    0.4342112483E+00    0.2760246928E+00    0.3366666667E+02    0.8566288424E+00    0.1353333333E+00    0.9203634337E+00    0.4113776037E+01    0.2230000000E+02    0.3170000000E+02    0.1024691358E+01    0.5649575000E+02    0.2433333333E+02
   -0.7890577984E+01    0.1160451812E+02    0.9100000000E+01    0.1110000000E+02    0.2516210712E+02    0.1255000000E+01    0.2090000000E+01    0.1131665381E+01    0.1201000000E+01    0.1000000000E+00    0.5665138127E+00    0.1233333333E+01    0.2213333333E+01    0.3466480659E+01    0.2090000000E+01    0.2449219181E+01    0.1382010486E+01    0.3771593151E+00    0.3633333333E+01    0.6859566667E+02    0.1306004764E+01    0.2213333333E+01    0.3523944100E+01   -0.1601029328E+00    0.8000000000E+00    0.8387369041E+02    0.9827357238E+00    0.1813835715E+01    0.3457175429E+01    0.4903603604E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.3755382367E+01    0.3901000000E+03    0.3830000000E+02    0.8198198198E+00    0.6243020000E+02    0.4330000000E+03
   -0.7318463659E+01    0.7736345414E+01    0.8700000000E+01    0.9900000000E+01    0.2627658386E+02    0.1255000000E+01    0.2090000000E+01    0.1131665381E+01    0.1183837209E+01    0.1000000000E+00    0.5733774302E+00    0.1233333333E+01    0.2213333333E+01    0.3466480659E+01    0.2090000000E+01    0.2266386527E+01    0.1382010486E+01    0.3611627424E+00    0.3066666667E+01    0.6859566667E+02    0.1306004764E+01    0.2213333333E+01    0.3307448947E+01   -0.1601029328E+00    0.8000000000E+00    0.8758861287E+02    0.9827357238E+00    0.1100000000E+01    0.3367763887E+01    0.5223456790E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.4107122144E+01    0.3901000000E+03    0.3830000000E+02    0.8787878788E+00    0.6243020000E+02    0.4330000000E+03
   -0.6821893963E+01    0.5802259061E+01    0.8600000000E+01    0.9222222222E+01    0.2675055213E+02    0.1255000000E+01    0.2090000000E+01    0.1236326105E+01    0.1130470588E+01    0.1000000000E+00    0.5990536157E+00    0.1233333333E+01    0.2213333333E+01    0.3466480659E+01    0.2247000000E+01    0.2077656802E+01    0.1382010486E+01    0.3547636341E+00    0.3366666667E+01    0.6859566667E+02    0.1306004764E+01    0.2213333333E+01    0.3297139140E+01   -0.4142345780E-01    0.1000000000E+01    0.8916850711E+02    0.9827357238E+00    0.1113552873E+01    0.3607915757E+01    0.5441084337E+00    0.2957268473E+00    0.4100000000E+02    0.4244209185E+01    0.1233333333E+00    0.4410622886E+01    0.3137705187E+01    0.3901000000E+03    0.3830000000E+02    0.9325301205E+00    0.6243020000E+02    0.4330000000E+03
