,Li-Li,Li-Si,Li-Se,Si-Si,Si-Se,Se-Se,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,3.917616729170577e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,4.983800494800395e-06,0.0,0.0,0.0,3.4702764106147667e-07,0.0,0.9
10,3.23734072018546e-05,2.321550654323305e-06,2.1667806107017515e-06,6.190801744862147e-07,3.8106049133322693e-06,0.0,1.0
11,0.00016566257849458206,2.069469933412832e-05,2.2602522779692638e-05,1.0704454765129455e-05,2.852961107117973e-05,0.0,1.1
12,0.0006810114943329954,0.0001287812114472828,0.00016035377950314138,0.00012264920235405903,0.00017559136364969207,1.5043648240015018e-06,1.2000000000000002
13,0.0023160133660591557,0.0006219710814926305,0.0008573413457124997,0.0008386490770516265,0.0008727520314042679,1.1629028563933994e-05,1.3
14,0.006660326062369346,0.0024398471174445235,0.0037036454419671783,0.004302194690683868,0.003615890296712588,6.872652754171103e-05,1.4000000000000001
15,0.016521111353838047,0.00798214178165536,0.013338341212469887,0.01786059835503179,0.012812077777855075,0.0003119427544003984,1.5
16,0.036010214996353124,0.022215579608515324,0.04068736670804734,0.06111040167840683,0.03894254232029529,0.0011458111777713938,1.6
17,0.07004285091279451,0.05345693697096947,0.10610186969793782,0.17375270203477183,0.10127198280208267,0.003481078821910015,1.7000000000000002
18,0.12306617923146111,0.11271110805112071,0.23809053647962966,0.413106187627703,0.224823460395523,0.008901563361844686,1.8
19,0.1973673317606231,0.21040852483545153,0.46257435576960154,0.8275871063259346,0.4266554531294492,0.019447860047253802,1.9000000000000001
20,0.2918178195537154,0.35078029207789846,0.783611665188394,1.4098982123473345,0.6961599304108842,0.036793843323699796,2.0
21,0.4016590583409245,0.5265436467658792,1.1678041076105792,2.064789522578654,0.9866788818535401,0.061081648877191114,2.1
22,0.5194634944362772,0.7179029838036103,1.548548632477204,2.631928608721052,1.231894760138321,0.09041974364391928,2.2
23,0.6369622945103256,0.8981845799967573,1.8529520449386427,2.961759662396524,1.3774917198466987,0.12195290251175431,2.3000000000000003
24,0.7467382461694434,1.04412094161433,2.0337587978748504,2.9904185956368012,1.4035991724996355,0.15393469797171153,2.4000000000000004
25,0.8426884391670599,1.1445433819293673,2.084016236376213,2.7595495891641657,1.3256465292134048,0.18708710514157906,2.5
26,0.9199422938537207,1.201406303878376,2.028822614707027,2.3775981410461666,1.1814704716908608,0.22423864476679953,2.6
27,0.9758446805856248,1.2238219973785949,1.9062994893410816,1.961167308005571,1.016113823188443,0.26860020070883805,2.7
28,1.0116447401546198,1.221647961700475,1.751756951570708,1.5934627789032234,0.8684298119834263,0.321758511087978,2.8000000000000003
29,1.03249444126989,1.20269188231627,1.5904197324565486,1.312497542277683,0.7616907882601455,0.38310748187345267,2.9000000000000004
30,1.0445053926002434,1.172299899414946,1.437389912283599,1.1216852321528166,0.7016389454437902,0.4515797263122432,3.0
31,1.051163018400865,1.1339760596045803,1.3010162378666554,1.0066694434635444,0.6819111548575605,0.5276407455689454,3.1
32,1.0527812931753593,1.0910893125971448,1.1857504325742778,0.9464985821864965,0.6917852392247477,0.6125332416357561,3.2
33,1.049274559166322,1.0481981754118057,1.0931899859047025,0.9186915666828949,0.7210343481413661,0.7049087145742562,3.3000000000000003
34,1.0425552006355494,1.0101943714965653,1.0226039500085262,0.903441549624766,0.7607449846340173,0.7985077835326458,3.4000000000000004
35,1.0358577990587965,0.9804174677042096,0.9716084651615183,0.8882776539888633,0.802722970603694,0.8837503936231842,3.5
36,1.031307911804913,0.9601453627652802,0.9365440792975479,0.8693353712100844,0.8401803614176957,0.952454949086105,3.6
37,1.0286143620876707,0.9493822503713821,0.9129426815469881,0.8482034606112178,0.8697032844984419,1.0019818823235576,3.7
38,1.0259402148871644,0.9471418685836864,0.896656653076679,0.828190407465675,0.8920904586650029,1.035865597227539,3.8000000000000003
39,1.0217244796468188,0.9512357664866293,0.8849704976189254,0.8127920490356436,0.9106288936096935,1.0606804140823365,3.9000000000000004
40,1.0158203371723158,0.959117077216953,0.8767704013769532,0.8051557161651792,0.9281592646323925,1.081013939840693,4.0
41,1.0093986018507901,0.969415158625746,0.8720445623779338,0.8070449741048666,0.9456308810399996,1.0965779703440515,4.1000000000000005
42,1.004127875675707,0.9820468237030066,0.8712314407075733,0.81775952611732,0.9632690432003951,1.1051799768426904,4.2
43,1.001237486157238,0.9966697333614892,0.8743960630926726,0.833981536949017,0.9821183570697194,1.1085524748889186,4.3
44,1.0009850892339063,1.0113901183298994,0.8805829374850201,0.8507657928086948,1.002886981370314,1.1129667877176843,4.4
45,1.002856330914753,1.0231797530561675,0.8881337713461984,0.8635236384117407,1.023201267331177,1.1228384833131422,4.5
46,1.006181445807682,1.029488421575616,0.8958927571407796,0.8706336324214666,1.037811505880556,1.1353216443483929,4.6000000000000005
47,1.0104255981599255,1.0296729048418438,0.9040966433935248,0.8748633811008861,1.0428051218385461,1.142652020737624,4.7
48,1.01478760709907,1.0253159129429184,0.9138861378134518,0.8816268870115028,1.0389517758803861,1.1392109843619749,4.800000000000001
49,1.0177199810843223,1.0193518315398906,0.9259330642032181,0.8948647817649032,1.0305594720632536,1.1257007247159134,4.9
50,1.017356904483253,1.0145067090032907,0.9396768451607739,0.9140839480420535,1.0222678343019485,1.107176432877872,5.0
51,1.012838134731112,1.0119461618425363,0.9538157685965073,0.9349211491705537,1.017087090701143,1.0881018395860151,5.1000000000000005
52,1.005234510942631,1.0109456310589682,0.9671760567507368,0.9521536108176907,1.0156624367517983,1.0698187089225573,5.2
53,0.9969863607793373,1.0098270246880896,0.9789515360848686,0.9622957549829582,1.0163387809124191,1.052190771010022,5.300000000000001
54,0.9903594881698158,1.0074475355590904,0.988575007153482,0.9642073593216137,1.0167840260319425,1.0364427385282673,5.4
55,0.9863477190225096,1.0039488950099569,0.9959721011337238,0.9585747808578403,1.0162784689623616,1.0252534647354328,5.5
56,0.9846505518664947,1.000190951828236,1.0019738671143528,0.9477669117328891,1.0162417272452438,1.0199471358946492,5.6000000000000005
57,0.9842127139896749,0.9968274215374557,1.0078825211641966,0.9355748678381489,1.018790537385492,1.0181392530693503,5.7
58,0.9837910721851295,0.9942035495991071,1.0141816810385371,0.92546526678613,1.0252703382219377,1.0147926119703836,5.800000000000001
59,0.9825636314930394,0.9926806486537271,1.019942958752691,0.9183261409956897,1.035512849654278,1.0061122386346029,5.9
