,Li-Li,Li-Si,Li-Te,Si-Si,Si-Te,Te-Te,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.1161742309341394e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,9.73090153583749e-06,2.4525312691423957e-07,0.0,0.0,0.0,0.0,0.8
9,5.469311447187891e-05,1.8164997239053542e-06,0.0,0.0,0.0,0.0,0.9
10,0.00024377804510328262,1.108854794088031e-05,1.937802484260658e-07,1.1626814905563949e-06,0.0,0.0,1.0
11,0.0008709668216074869,5.464252209078209e-05,2.481039753595123e-06,1.8364620820188215e-05,0.0,0.0,1.1
12,0.002535948065828811,0.0002273533870327513,2.2831734203677878e-05,0.00015684699100065793,6.278480049004533e-07,0.0,1.2000000000000002
13,0.006160250012463882,0.0008266149528802494,0.00014089788152089568,0.0009270609851080873,1.0927803056245416e-05,0.0,1.3
14,0.012878093754020582,0.0026883926585901763,0.0006904438572757867,0.004326105796773394,8.636766832752204e-05,0.0,1.4000000000000001
15,0.024125179695852157,0.007911490390687817,0.0027990198315879823,0.01655418418760475,0.0004948215623595878,7.121149393955991e-07,1.5
16,0.04210703552461416,0.02095626376740992,0.009544089693410857,0.05283383765126733,0.0022416178958211334,9.003628302270022e-06,1.6
17,0.07007151159323315,0.049529775954715145,0.02773931627859681,0.1419784850845635,0.008345603890768282,6.26614440820115e-05,1.7000000000000002
18,0.1114343392174938,0.10389512297382109,0.06948276316845728,0.3238837811814212,0.025960124872445534,0.0003345810843799075,1.8
19,0.16787864190900137,0.19350954592821448,0.1517263614346227,0.6326032969655727,0.06829811279393459,0.0014226159826638254,1.9000000000000001
20,0.23807391146094134,0.32185118652019656,0.29194759294363015,1.0679188224194618,0.15357309776108607,0.005003109966604247,2.0
21,0.31833427795497643,0.48242815318325405,0.4997498330413015,1.5748450953480555,0.2981083658537964,0.01477948960125332,2.1
22,0.40460481079638577,0.6588989422641159,0.7675619454526419,2.053976422481955,0.5044884717986603,0.03705563079331964,2.2
23,0.49347547080053583,0.8297487655020325,1.066763286404704,2.4035346345106903,0.7518566655176595,0.0796303679745456,2.3000000000000003
24,0.5811876087752195,0.9751845248485832,1.354322483007737,2.5649151690215586,0.9977551734696161,0.14815293440488864,2.4000000000000004
25,0.662528311351789,1.082684366897883,1.5879757244030102,2.540356875786002,1.1942260341008757,0.24158610819993914,2.5
26,0.7321089805416068,1.148862576392604,1.7407957950822905,2.377630211874089,1.3090959003510938,0.35063552184803604,2.6
27,0.7876735210526279,1.177999923176906,1.8065863335479742,2.1406360677282996,1.338092347611098,0.46121059833983685,2.7
28,0.8318064290886483,1.1788331652853146,1.7959289587031089,1.8855271478405746,1.3008693457294218,0.5602936373509534,2.8000000000000003
29,0.869550269743619,1.1610186349629688,1.7289285761699678,1.6496247884894817,1.2266557017698203,0.6403721382823555,2.9000000000000004
30,0.9043007171914662,1.1326491327716972,1.6286855849039246,1.4512920146731503,1.140787619750798,0.7011144623959221,3.0
31,0.9360573365859053,1.099540180385492,1.5157438750605017,1.2957137982675961,1.0590813292662045,0.7480062923061191,3.1
32,0.9624079611628722,1.0656269884766538,1.404456183207092,1.1809811577013813,0.9894321661171752,0.7882899557471647,3.2
33,0.9799942077717406,1.033694184781848,1.3026830911968723,1.1011107746154347,0.9355708470724358,0.8269163119777939,3.3000000000000003
34,0.9861277936419081,1.0060706758139601,1.213555579389021,1.0471325183219011,0.8988564024436871,0.8652587238070424,3.4000000000000004
35,0.9812257324854267,0.9847421189286765,1.137204600480783,1.009293216009239,0.878214606252831,0.902208793374346,3.5
36,0.9699990270357052,0.9707148271352624,1.072344042175646,0.9805634982453474,0.8704896321307045,0.9362588208385361,3.6
37,0.9591598481189949,0.9635494605679428,1.0178481713957772,0.9585036238670552,0.8717629248355266,0.9678146685026119,3.7
38,0.9538514222158463,0.9617018317067271,0.9733561371524885,0.9438517677612015,0.8784042757919245,0.9996391773429095,3.8000000000000003
39,0.9559924908015235,0.9632583088314473,0.9389836437070297,0.9376470667420287,0.887503451648367,1.0338962936611222,3.9000000000000004
40,0.9644585144717396,0.9666377858726962,0.914931801303612,0.9393742051590628,0.8972200577472966,1.068915058944708,4.0
41,0.9755747182940235,0.9709815362981056,0.900824029819215,0.9467516477213572,0.9070789604787163,1.0999772107410128,4.1000000000000005
42,0.9845205049814068,0.9760281058516915,0.8948642365656133,0.9567949887889425,0.9176696360978474,1.1228891277452133,4.2
43,0.9883099415555816,0.9818634129096782,0.8940130287567322,0.9673048166217526,0.9295653943749438,1.1358502420591958,4.3
44,0.9878977372018094,0.9887003886818975,0.8953396600879546,0.9776439741959888,0.9421072533715403,1.1387150207011552,4.4
45,0.9871340166838437,0.9963591534181618,0.8971568080407383,0.9882194496370142,0.9534096712787534,1.1322187335508702,4.5
46,0.990001705371232,1.0039638891488427,0.8993803650674177,0.9992779455824946,0.9619180108190337,1.1181594078104862,4.6000000000000005
47,0.998479819413179,1.0106519429693552,0.9032363966663609,1.0097788051975756,0.9676927069379413,1.099591902105621,4.7
48,1.0113923189679737,1.0164457761821126,0.9100246401000341,1.0171310406015308,0.9717769213692224,1.0805397272025374,4.800000000000001
