,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,8.483605091401421e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.768893490143383e-06,0.0,8.284770597071698e-08,0.0,0.0,0.0,0.8
9,4.769989509469113e-05,0.0,1.2741107781279385e-06,0.0,0.0,0.0,0.9
10,0.00022834925030006163,1.1782784849168637e-06,1.1718445664336281e-05,0.0,0.0,1.1637318369549272e-06,1.0
11,0.0008890720085377848,1.1384636723646137e-05,7.292971422244912e-05,0.0,0.0,1.7510829949494573e-05,1.1
12,0.00288544253551379,7.747078890246945e-05,0.0003656316449389129,0.0,1.0604506364251774e-06,0.00015531923265507655,1.2000000000000002
13,0.00798826473654057,0.00039967961895477985,0.0015147592295390565,0.0,1.7495466650727128e-05,0.0009377385740265905,1.3
14,0.019290237180755645,0.0016730673684063667,0.005314594256159425,0.0,0.00012864992066197758,0.004420129541725099,1.4000000000000001
15,0.04147311242620058,0.005859633955290704,0.016029132445232137,0.0,0.0006933869372610142,0.017065175397823137,1.5
16,0.08059594473847691,0.017439362538827725,0.04204524808931609,0.0,0.002971972999083554,0.05473801719560585,1.6
17,0.14286445734441508,0.044638590458082966,0.09670041812802034,3.664917399485412e-05,0.010443597454918683,0.14688231746344754,1.7000000000000002
18,0.2320866221336143,0.09925959792635755,0.19616068518379462,0.00026157211554255725,0.03046506550355096,0.3316435722183121,1.8
19,0.34682306299482785,0.1936824815211899,0.35273838082010656,0.0014237973996532576,0.07486615650910795,0.6345351024643022,1.9000000000000001
20,0.4795131584258968,0.335203702918032,0.565571748331162,0.006035844242020469,0.15740201646180962,1.037944695592102,2.0
21,0.618886089559597,0.5203233574105594,0.8150280403374561,0.020405666969785696,0.28774135812953877,1.4676704358797799,2.1
22,0.7539357884483913,0.7324388566986287,1.0667053547659877,0.05594203680077772,0.46436051187980537,1.8182507677458675,2.2
23,0.8763635002792203,0.9449796635768442,1.2837204892599063,0.12667162203365717,0.6698416361307928,2.0048475972327195,2.3000000000000003
24,0.9806763045682778,1.1294297829245794,1.4394724912791945,0.2421662997796517,0.8721998060918882,2.0021000963008295,2.4000000000000004
25,1.0635377987211025,1.2651068864677488,1.5241646202708057,0.400252467637416,1.0353848921391056,1.844250660924212,2.5
26,1.1234735105627942,1.3460395692733873,1.543872414143755,0.5843507402039384,1.1356398471864924,1.5974063077981395,2.6
27,1.1606453247542994,1.3807298628773252,1.5145227977793738,0.7660814990573285,1.1707138310397192,1.329776900523005,2.7
28,1.1764472672079915,1.3841775207747549,1.454378923333988,0.9119536711905475,1.1531901466946255,1.0925853702518855,2.8000000000000003
29,1.1733874441476335,1.3676799989488273,1.3787221826544607,0.9920711387826016,1.0976055577157526,0.9116615375244719,2.9000000000000004
30,1.155386928772095,1.3353181943942967,1.2983199509051992,0.9873524046037009,1.0163485716789356,0.7892168795475285,3.0
31,1.1275496752418432,1.289672582377034,1.2202983640749339,0.8963286124538566,0.9235567430712567,0.7140746389052761,3.1
32,1.0948875916924468,1.2379777798822624,1.149136474726104,0.7427867232480614,0.8357141705733623,0.6730105948093152,3.2
33,1.0613321858233247,1.1894889161516382,1.0870980694989079,0.5742135930805558,0.7663120223225504,0.6560641183676573,3.3000000000000003
34,1.0299599566336486,1.148013607342411,1.035025542018093,0.44176850359410275,0.7214767940134086,0.6563873095836246,3.4000000000000004
35,1.003326473341497,1.1109598396366271,0.9935983048869866,0.3744878483078546,0.7004177234953108,0.6693585913085366,3.5
36,0.9830104357171398,1.075755532485257,0.9636257227402751,0.3698072681326507,0.6982751397379982,0.6921831560683492,3.6
37,0.9691542706823958,1.0438725510109552,0.9449351463418226,0.404831148359676,0.7098211222195363,0.7227031436840259,3.7
38,0.9607265153673449,1.0183215745441077,0.9356903750089434,0.45323920068023693,0.7334707663936832,0.7579278037559908,3.8000000000000003
39,0.9561315255884966,1.000038104301512,0.9334509482946525,0.4939988523318724,0.7717310339669536,0.7937045006775921,3.9000000000000004
40,0.953839408251388,0.9874466406601223,0.9365733137630663,0.5127286016750819,0.8253014840214962,0.8255318138447113,4.0
41,0.9530607855258818,0.9783690578162063,0.9441147358789682,0.5043438404866412,0.8867992405022864,0.850055114681634,4.1000000000000005
42,0.9540439255234423,0.9719958740402126,0.9548337406596065,0.47637543597872517,0.9433919371337421,0.8665857549425442,4.2
43,0.9575039957692822,0.9687839700566839,0.9670571523745707,0.4450005187021809,0.9868927429741648,0.8773771271460135,4.3
44,0.9637072297326834,0.9684955915231168,0.9794848325386416,0.42619582778616055,1.019251597080492,0.8861967706071991,4.4
45,0.9721218504787603,0.9696901728547196,0.9916372418888288,0.42976936036445695,1.0470809111446213,0.8963533157682658,4.5
46,0.9816670364824303,0.971934951371791,1.0033778885024607,0.4547010596987937,1.0724049965401925,0.9094461183818756,4.6000000000000005
47,0.9910623512035455,0.9770404475274892,1.0142144908598958,0.4850251304500499,1.0899119490436249,0.9249711924511497,4.7
48,0.9991188144159506,0.9865830004869309,1.0231491441080123,0.4969351846532135,1.092928596443464,0.9405706707080984,4.800000000000001
