,Li-Li,Li-Si,Li-I,Si-Si,Si-I,I-I,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,1.2356469029593592e-07,0.0,0.0,0.0,0.0,0.0,0.4
5,9.110288850357082e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,4.869233031055688e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.073683336514415e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.154676519601278e-05,1.1584189715243991e-07,0.0,0.0,0.0,0.0,0.8
9,0.00020532405655571012,1.268455436278374e-06,0.0,0.0,0.0,0.0,0.9
10,0.000517557779712866,1.1392154844348102e-05,0.0,1.8305880043842357e-06,0.0,0.0,1.0
11,0.0012287111025239088,7.185792378035035e-05,2.9573377400467763e-06,2.5080656549532443e-05,0.0,0.0,1.1
12,0.002902484711776606,0.00036134894646743865,2.729125641174752e-05,0.0002224444404735118,0.0,0.0,1.2000000000000002
13,0.006827975237046142,0.0015137227374103109,0.0001701178106545132,0.0013403695752846414,2.0173826987091585e-06,0.0,1.3
14,0.015454212909188084,0.0053813233915882275,0.0008246342159935823,0.0063192152645208935,1.6831292510016827e-05,0.0,1.4000000000000001
15,0.03265623218676377,0.01640470421046106,0.0032370000062530205,0.024423181324413474,9.414263439374224e-05,0.0,1.5
16,0.0636683458500717,0.043316041771940254,0.010572333102361567,0.07846962233384518,0.0004109898727553781,0.0,1.6
17,0.11444120060030054,0.1000049509611772,0.02925941541250093,0.21080242443068098,0.001429748015423956,0.0,1.7000000000000002
18,0.19006662916656203,0.20362789204761153,0.06974202127382059,0.47576964672024136,0.003999535960772459,0.0,1.8
19,0.2923000615157851,0.3684018681257621,0.14501924441642822,0.9074834948077456,0.009090553606140002,6.59011681578325e-05,1.9000000000000001
20,0.41732109761869673,0.5961338360892979,0.26576833366831953,1.4741857272196996,0.0170098111369282,0.0005318595964978353,2.0
21,0.5556267305982492,0.8690330573409039,0.4329391817244343,2.059614270666514,0.02676335994523871,0.0029054430129889248,2.1
22,0.6948801379941982,1.1519723005667433,0.6324512672462259,2.5052661627756443,0.03670827608177045,0.012581657691641246,2.2
23,0.8240519603241069,1.4049462234108392,0.8374814722185661,2.6932292728972294,0.04659276710271931,0.043264140181005814,2.3000000000000003
24,0.9359056989801074,1.5969729483823851,1.0187580411777186,2.6046890660737176,0.059092810508152335,0.11985936430798412,2.4000000000000004
25,1.026731051515308,1.7124998030270335,1.1558834928484356,2.311734338915919,0.07853469009577697,0.2714660103181281,2.5
26,1.0950944810352226,1.7506030778946857,1.2417082650930893,1.9234188543019015,0.10696423867106844,0.5118151257269176,2.6
27,1.1414401864880355,1.7222202495518628,1.278789907882109,1.5353786645832403,0.14119549026531014,0.820585570144151,2.7
28,1.168090812028481,1.646678774079063,1.2739587416919114,1.207503364391483,0.17442454145702402,1.1416822091728616,2.8000000000000003
29,1.178428309208793,1.5458251140341615,1.2361132398993275,0.9637241072123723,0.20114619674021234,1.3980295293561171,2.9000000000000004
30,1.1756935314884691,1.4372777693934171,1.1761698723801783,0.8018888185199258,0.22070740133343236,1.5183112521476156,3.0
31,1.1627849458556585,1.331242072637796,1.1057390600768868,0.7066737329337517,0.23739491906542362,1.475088059362622,3.1
32,1.1429774958920753,1.2326021129092422,1.0350786923842532,0.6605256023990255,0.2580264332398873,1.3086126986684563,3.2
33,1.1199177337222304,1.1449020684942148,0.9725051116218565,0.6489692124034682,0.28823037997268586,1.1012265695657553,3.3000000000000003
34,1.0964223604212224,1.0719089367326575,0.9239578241918892,0.6606124302361946,0.3293483252342623,0.9219047016727798,3.4000000000000004
35,1.0736195997957203,1.016122995580505,0.8911894411703362,0.6856662715115464,0.378445662100739,0.7977189090092607,3.5
36,1.051521250125611,0.9770407700342013,0.8712287647525994,0.7161055930729661,0.43086622182767426,0.727525416181918,3.6
37,1.0301695312423855,0.9514447792338382,0.8592126700103393,0.7472361102463358,0.48271975573362697,0.7085207598779589,3.7
38,1.010204666049283,0.9352248306767417,0.8522542058135091,0.778391544705753,0.5325417468975188,0.7485669313005988,3.8000000000000003
39,0.9927692062133049,0.9252086632292263,0.8505913059685466,0.8113344043560478,0.5812569461035628,0.8560257393352375,3.9000000000000004
40,0.9791451671545702,0.92026441456167,0.8555107449567079,0.8476629525205329,0.6291286732356426,1.0164947241631774,4.0
41,0.9703356169271048,0.9211833038960219,0.8665219961612428,0.8869701526151129,0.6727756019074339,1.181669305815463,4.1000000000000005
42,0.9666476882636483,0.9289733232922159,0.8808271723657153,0.9264044268980486,0.7075953457120664,1.2903686768623597,4.2
43,0.9673501777642219,0.9428526920636704,0.8953593872437238,0.9614368295252438,0.7339095262746715,1.3075608675462072,4.3
44,0.9707251636148616,0.9600325544094316,0.9084765577759338,0.9875597245060334,0.7583601761968011,1.2444879730523861,4.4
45,0.9748282532526747,0.9773486971207788,0.9195131588011074,1.0021205377510836,0.7880397036912453,1.1424785718693473,4.5
46,0.9786195690510774,0.9926767296705139,0.928050324729399,1.005360020163718,0.825295474969326,1.0405962976784169,4.6000000000000005
47,0.9824139639197695,1.004932262147027,0.9343652364031714,1.0000751267590184,0.8686901576527728,0.9575690548112317,4.7
48,0.9871542101572909,1.013581244657703,0.9397073498299824,0.9902449725689197,0.9158969700253864,0.8958504679392159,4.800000000000001
49,0.9933712007651583,1.0187335629345735,0.9453088126057281,0.9799818659269075,0.9639529829168255,0.8550090602299967,4.9
50,1.0007952351542215,1.0213686643224178,0.9513018360295512,0.9731694389499167,1.0084456305210014,0.8413248372851146,5.0
51,1.0084823276163473,1.0226656623304555,0.9567269525291137,0.9724154321712063,1.0441741296436187,0.8677823534946587,5.1000000000000005
52,1.0150478695149905,1.0230040316055586,0.9603443209852125,0.9770712932475094,1.0665553468343683,0.9419933912536052,5.2
53,1.0191682390218613,1.0221249571078928,0.9614937702498991,0.9826363079582904,1.072657189075019,1.0480137448116702,5.300000000000001
54,1.0203476952356587,1.0202167038322865,0.9607224993319304,0.9833228751135941,1.0622287673002186,1.1416914036711645,5.4
55,1.0192180827759336,1.018065289014242,0.9597357363603295,0.9760158904938323,1.0384461508997527,1.1748767728994989,5.5
56,1.0168358334769267,1.0159174787066567,0.9603380995899238,0.9621765356015693,1.007116263981388,1.1308589977106531,5.6000000000000005
57,1.013707597811775,1.0128802774054466,0.9630566388772912,0.946326058179973,0.9748101219141933,1.0347141790469743,5.7
58,1.009716537201036,1.0078935314344046,0.9669658359332824,0.9329536784392564,0.947557548954701,0.9300395962256082,5.800000000000001
59,1.0049043845024441,1.0010418455295322,0.9708981916431477,0.9244494071971502,0.9297299078564267,0.8509900943157015,5.9
