,Li-Li,Li-Se,Se-Se,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,5.371815849200287e-07,0.0,0.0,0.7000000000000001
8,6.335657464262471e-06,2.360661261855595e-07,0.0,0.8
9,4.086157560832446e-05,2.062120705690144e-06,0.0,0.9
10,0.0001982681865256296,1.5050053842774226e-05,0.0,1.0
11,0.0007752107867703823,8.546832236004136e-05,9.207232844024035e-07,1.1
12,0.002468398896754439,0.0004018367862834136,1.4011232997678495e-05,1.2000000000000002
13,0.006483902771276979,0.0016078114984609123,0.00011264712536164528,1.3
14,0.01429854586916575,0.005571123097298565,0.0006384435731430411,1.4000000000000001
15,0.027150512598558493,0.01682733692606407,0.002869743413786246,1.5
16,0.04591716049679864,0.04438779360679116,0.010577679438067616,1.6
17,0.0717570267407929,0.10247091442400148,0.03244388196796928,1.7000000000000002
18,0.10661499460663773,0.20784751012998517,0.0835545749101864,1.8
19,0.15237907018035535,0.3726765451238047,0.18225225911956716,1.9000000000000001
20,0.2092795190799496,0.5953625824812302,0.3398860809138484,2.0
21,0.275269518908685,0.8552942970944266,0.5477565597611427,2.1
22,0.3469414565163316,1.116563433426904,0.7722517214346246,2.2
23,0.4209114930554165,1.3402243449615145,0.9661670403931858,2.3000000000000003
24,0.4947826522764159,1.4983543498418042,1.0908663344379734,2.4000000000000004
25,0.5672891264464978,1.5815659580948032,1.1337507271465173,2.5
26,0.6373480494807487,1.5970425284245566,1.1097739599695182,2.6
27,0.7026225293875907,1.5614605419363867,1.0489959280545118,2.7
28,0.7594462442618227,1.4945201475047372,0.9806438232390831,2.8000000000000003
29,0.8050031288647428,1.4144676218381298,0.9229711077293431,2.9000000000000004
30,0.8397128824874622,1.3346000940815086,0.8820402960071656,3.0
31,0.8670156153665669,1.2615590332017805,0.8565623017490419,3.1
32,0.8905341155434192,1.1969589069060271,0.8434223473697395,3.2
33,0.9115298681386268,1.1409124962649044,0.8404082821333233,3.3000000000000003
34,0.9291417670808342,1.0940132835950045,0.846196682432495,3.4000000000000004
35,0.942591239803763,1.0565321135450874,0.8593759862226262,3.5
36,0.9526481854564125,1.0269645426964817,0.8778116884074022,3.6
37,0.9612017114593453,1.0025128679557815,0.8987280509783286,3.7
38,0.9700982040434114,0.9813716116814394,0.9192931136523822,3.8000000000000003
39,0.9802644362772781,0.9639738040549511,0.9374972166535901,3.9000000000000004
40,0.9914105574185114,0.9514849752226974,0.9528651842859841,4.0
41,1.0022714492482845,0.9435536885901163,0.9663824916800556,4.1000000000000005
42,1.0113182438800872,0.9382626885150674,0.9795654670618901,4.2
43,1.0177404579387415,0.9339847370216972,0.9933228055567244,4.3
44,1.0223768659699224,0.9305811190325289,1.0074004869716497,4.4
45,1.0274733278685306,0.9288732684525485,1.020838358226335,4.5
46,1.0344195119610966,0.9294415366992197,1.0329022631786402,4.6000000000000005
47,1.0414738442067208,0.9320156743709757,1.0432414554400897,4.7
48,1.0446227548276499,0.9358991797734565,1.0511791113479092,4.800000000000001
49,1.0411187821043375,0.9408013893267149,1.055685119887214,4.9
50,1.0318817253015522,0.946900571148631,1.0566089841893567,5.0
51,1.0206332690687883,0.9540300699344715,1.0552953011885344,5.1000000000000005
52,1.011161787780464,0.9612735024203375,1.053369364237965,5.2
53,1.0051263468095533,0.9675471032921463,1.0513156854807806,5.300000000000001
54,1.0019022938763071,0.972353372111242,1.0486410598361118,5.4
55,1.0001038181817687,0.975981345818801,1.0450074011004675,5.5
56,0.9988680726608736,0.9793028616287881,1.0407841854824715,5.6000000000000005
57,0.9978543064913872,0.9833630336312883,1.0366723474301385,5.7
58,0.9970408254615074,0.988705246867116,1.0329752745710572,5.800000000000001
59,0.9969088945203313,0.9948292048180656,1.0291624871319993,5.9
60,0.9979972384039688,1.0004711961635238,1.024167721412185,6.0
61,0.999778549918622,1.0045173861895118,1.0172434830464427,6.1000000000000005
62,1.0005236559102841,1.006621234566925,1.0086391106290644,6.2
63,0.9988069891810462,1.00718907736336,0.9995813164035493,6.300000000000001
64,0.9948548882804302,1.0070715367937193,0.9916413473907433,6.4
65,0.9900124686957413,1.007194996237204,0.9858792861033294,6.5
66,0.9851627624374034,1.0081972616874713,0.9823058123086548,6.6000000000000005
67,0.980283266798544,1.0101915718752708,0.9801481834756933,6.7
68,0.9754185316735463,1.0126528371874504,0.97870929470907,6.800000000000001
69,0.971368151251397,1.014521878155655,0.9778906418182784,6.9
70,0.9691915771169611,1.0148090912678358,0.977924329643454,7.0
71,0.9692957150543704,1.0133968618795555,0.9788612393155051,7.1000000000000005
72,0.9711245683710606,1.0111704588888326,0.9804316747934511,7.2
73,0.9737438801776515,1.0092464638994625,0.9822042268748483,7.300000000000001
74,0.9766558810188695,1.0081240064017751,0.9837857513752482,7.4
75,0.9798556529894269,1.0075416333084501,0.984987359658548,7.5
76,0.9830938855873135,1.006940546183058,0.9858295741958294,7.6000000000000005
77,0.9854865027142492,1.005997161556374,0.9863513518667824,7.7
78,0.9861136072868775,1.0048708497473864,0.9865216884005185,7.800000000000001
79,0.9849440039574358,1.0039937394410732,0.9864311406988142,7.9
80,0.9830554668641751,1.0035858022030446,0.9864539469167548,8.0
81,0.9818344801645148,1.0034897142292263,0.9870751971633587,8.1
82,0.9818300227613206,1.003524863695126,0.9885580094866058,8.200000000000001
83,0.9824928108578568,1.0037914004697717,0.9907626327114288,8.3
84,0.9829947082983509,1.0044985291120283,0.9932501878727871,8.4
85,0.9830146932779656,1.0056676572211996,0.9956012656424263,8.5
86,0.9829010719580155,1.0071014267558,0.997651334179792,8.6
87,0.9835637044966297,1.0084395646909559,0.9994257715544254,8.700000000000001
88,0.9860956928769689,1.0091084498626268,1.000969430715405,8.8
89,0.9909301974980225,1.0084539705068654,1.0023150650986221,8.9
90,0.9971077907175471,1.0062544792340509,1.0034516626425742,9.0
91,1.0024401354123975,1.003115267559133,1.0041040753904815,9.1
92,1.004651897090955,1.0002032505964187,1.0036531772735102,9.200000000000001
93,1.0027644966805633,0.9985194866722786,1.0017003399877076,9.3
94,0.997711770221807,0.9982966337855655,0.9988680210537062,9.4
95,0.991767598288977,0.9988814742888261,0.9966643739615165,9.5
96,0.9873001321003999,0.9992101528418399,0.9962203328005776,9.600000000000001
97,0.9856837022042355,0.9985922238456663,0.997308642788194,9.700000000000001
98,0.9868249743886212,0.9971479001694611,0.9987877736226978,9.8
99,0.989343939970635,0.9955704095367676,0.9997731123717314,9.9
100,0.9913046823286298,0.9945806450788407,1.0001509861873064,10.0
