,Li-Li,Li-O,O-O,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,1.638653382830327e-07,0.0,0.4
5,4.1887471087733807e-07,3.3025346890478308e-06,0.0,0.5
6,3.6343376795569776e-06,4.0099248347557204e-05,0.0,0.6000000000000001
7,2.248579729542271e-05,0.00029670542926307406,0.0,0.7000000000000001
8,0.00010871886162759265,0.0015988807042313488,0.0,0.8
9,0.0004278974728008909,0.0069529692026620476,1.3063866415367036e-06,0.9
10,0.001415719632054709,0.024948211643443352,8.518710990676378e-06,1.0
11,0.004022999049726614,0.07467581295568995,4.4307417140427677e-05,1.1
12,0.010020209898443612,0.1879259759144559,0.00017981030113823073,1.2000000000000002
13,0.022249081347083914,0.4010396966144562,0.0005748328716899017,1.3
14,0.04466243479260194,0.7330447254210897,0.0014724816690978952,1.4000000000000001
15,0.08199782316392844,1.160555416801897,0.0030841443870267965,1.5
16,0.13900507176126334,1.6107186877991124,0.00546196139753016,1.6
17,0.21919457302320655,1.9851648070247334,0.008575266243005352,1.7000000000000002
18,0.3232886662975188,2.20345595284198,0.012635146607331157,1.8
19,0.4479510157096001,2.2372353735497805,0.01847402323410504,1.9000000000000001
20,0.5855684489948321,2.1143304899468114,0.027937664269164428,2.0
21,0.7255985573698075,1.8961877481642104,0.04441375917136858,2.1
22,0.8572187422097277,1.6473317644281156,0.07328931072663776,2.2
23,0.9720187038972952,1.4137371247695485,0.12181504751815651,2.3000000000000003
24,1.0652757530214643,1.217059447578724,0.19763540239186778,2.4000000000000004
25,1.1355130032290963,1.0612744944828603,0.3053882014539532,2.5
26,1.183236222870688,0.9424879715631053,0.4428035023983309,2.6
27,1.2099286982165194,0.8551612658532596,0.6000557975833748,2.7
28,1.217891300796089,0.7940609570261825,0.764203583815068,2.8000000000000003
29,1.2105607538421002,0.7544658422230968,0.9246291715616662,2.9000000000000004
30,1.1922137148816498,0.7323861292233866,1.073859197383119,3.0
31,1.1668462560675577,0.7249155189686736,1.2044936513785525,3.1
32,1.137446493008586,0.7301447100970198,1.3080542448762522,3.2
33,1.1063145569178805,0.7465976330615135,1.3779130379904998,3.3000000000000003
34,1.0755407858622248,0.7726980547859726,1.4122227316821045,3.4000000000000004
35,1.0468629559972695,0.8064160870804179,1.4135393647636958,3.5
36,1.021359200176117,0.8449673257652619,1.3871288101118688,3.6
37,0.9994840788892453,0.8849401449611869,1.3401365125282503,3.7
38,0.981218343405283,0.923232350431674,1.2802968420349532,3.8000000000000003
39,0.966249921571662,0.958166125973481,1.213844569801676,3.9000000000000004
40,0.9543822160066364,0.9896004245055765,1.1450802148937163,4.0
41,0.9458683436242461,1.0179488629095097,1.0782756978382526,4.1000000000000005
42,0.9411794441503077,1.043114783527244,1.0188458868889183,4.2
43,0.9404519076800987,1.064090878960279,0.9713572019838937,4.3
44,0.9432106258434395,1.0792492406796599,0.9363508233753891,4.4
45,0.9485292871409012,1.0871454023616898,0.9101182234743977,4.5
46,0.9554001785637156,1.0875296570385744,0.8884517616593549,4.6000000000000005
47,0.9630558284362583,1.081817393129373,0.8705350361352712,4.7
48,0.97104605422157,1.0724685979438848,0.8588980791447058,4.800000000000001
49,0.9790898484439997,1.061727989834233,0.8560266342731649,4.9
50,0.9869137464558838,1.0507336744387654,0.8615829368605552,5.0
51,0.9941868062945503,1.0395685261282681,0.8728186398955743,5.1000000000000005
52,1.000513892838358,1.028005571056062,0.8869189473157592,5.2
53,1.0054759913007225,1.0162321397231886,0.9023291285962305,5.300000000000001
54,1.0087808766129285,1.00500023468885,0.9182833998389579,5.4
55,1.010532223440687,0.9951885815814571,0.934205108584623,5.5
56,1.0113529479678949,0.9872755839009011,0.9497791261071091,5.6000000000000005
57,1.0120226554999143,0.9812370309190216,0.9651013658656076,5.7
58,1.0127955157282251,0.9767891410593245,0.9806619442448705,5.800000000000001
59,1.01313243433494,0.9734974652265659,0.997256852311778,5.9
60,1.0122274082905944,0.9707498959109289,1.0151851544739163,6.0
61,1.0098394553587444,0.9680911008812922,1.0329209799823054,6.1000000000000005
62,1.006625441229763,0.9658312705705575,1.0469931468083735,6.2
63,1.0036567245531376,0.9650323877205249,1.0537764645762562,6.300000000000001
64,1.0015944742810556,0.9666323391817861,1.0516059285564692,6.4
65,1.0003667148006092,0.9706263523649423,1.0416223797887665,6.5
66,0.9995597275793692,0.9761618313695741,1.026970879094302,6.6000000000000005
67,0.9988539469329116,0.9822945460749073,1.0108885803977123,6.7
68,0.99803587817086,0.9884355605335436,0.9951006064252814,6.800000000000001
69,0.9969315000005257,0.9940886667629085,0.9798952817587541,6.9
70,0.9955901017369575,0.9986017374250008,0.9654569279383323,7.0
71,0.9943616226065815,1.001565452181509,0.9526615215559008,7.1000000000000005
72,0.9935845920620774,1.0032711440721644,0.9423923628984056,7.2
73,0.9933040344022194,1.004403246731514,0.9343914489852703,7.300000000000001
74,0.9933567377409382,1.0053450996566253,0.9272951643343939,7.4
75,0.9935143297041344,1.0060454607348457,0.9202766399513724,7.5
76,0.9935068708287088,1.0064767904881544,0.9145262423430812,7.6000000000000005
77,0.9932068831620989,1.0069108848618802,0.9124758065855076,7.7
78,0.9928584371759909,1.007592082884396,0.9155195250310871,7.800000000000001
79,0.9928678397420743,1.0082641849263383,0.9228891372484849,7.9
80,0.9933927094632399,1.008270912117805,0.9326376646542943,8.0
81,0.9943366511648496,1.0072068839652668,0.9432498431173209,8.1
82,0.9955692297854897,1.005297520050368,0.9541659185737853,8.200000000000001
83,0.9969106848075955,1.0030627940079888,0.9651602837245817,8.3
84,0.998056274414335,1.0007912029513475,0.9756183697299243,8.4
85,0.9987152420798066,0.9984124131318698,0.9843639951493892,8.5
86,0.9987945250995987,0.9957242724950298,0.9900853230249207,8.6
87,0.9984314458266225,0.992689107243978,0.9923401145599566,8.700000000000001
88,0.9979635450295242,0.989592632359536,0.9923261701889307,8.8
89,0.9978295202533151,0.9868418018382498,0.9920168075097914,8.9
90,0.9983186459736431,0.9845352078113978,0.9922784871622128,9.0
91,0.9994062320837469,0.9823722425728192,0.9925141694612152,9.1
92,1.0008917527588108,0.9801149089813861,0.992148989835002,9.200000000000001
93,1.0025478225405222,0.9780502596760182,0.9914819460208921,9.3
94,1.0040631005143523,0.9768832201739908,0.9909280420416956,9.4
95,1.0051009019339023,0.9771770836651942,0.9901415565396368,9.5
96,1.005585601322482,0.9789064526592305,0.9880743046849891,9.600000000000001
97,1.0057339054342216,0.9814843133891487,0.9836533138581932,9.700000000000001
98,1.005736564550907,0.9841353167487934,0.9767813571982134,9.8
99,1.0056347033988242,0.9862357044134465,0.9692135002133472,9.9
100,1.0055107397938534,0.9873890042858354,0.9641363115697265,10.0
