,Sr-Sr,Sr-Li,Sr-Si,Li-Li,Li-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,1.1802001409194293e-06,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,1.1845012765143576e-05,0.0,0.0,0.8
9,0.0,0.0,0.0,7.165170546021413e-05,4.594204700810926e-07,4.594204700810926e-07,0.9
10,0.0,0.0,0.0,0.00033735118040495167,7.5035066571431004e-06,5.044756363560957e-06,1.0
11,0.0,1.8389545132054815e-07,0.0,0.0012830769656915744,5.435432962439677e-05,4.84355135205192e-05,1.1
12,0.0,2.0289771991967394e-06,0.0,0.004011204957458333,0.00030602908261626337,0.0003199355681544985,1.2000000000000002
13,0.0,1.2554690859644929e-05,1.505357322601313e-07,0.010520826835179405,0.0013731704270256702,0.0016450707066759083,1.3
14,0.0,6.406063096033382e-05,2.2160714905958762e-06,0.023775579103523903,0.005115071713150394,0.006948190768909631,1.4000000000000001
15,2.5098774263409407e-07,0.00026435486589851815,1.52936076259573e-05,0.04777549543078982,0.01615407385501359,0.024595993888625736,1.5
16,2.558677031230198e-06,0.0009226128602498644,8.385443336325406e-05,0.08790287800886884,0.04394057197132741,0.07352669939023139,1.6
17,1.5173716357322354e-05,0.0027955767612365427,0.00037938552797266585,0.15076501445604185,0.1041383171366015,0.186554954909077,1.7000000000000002
18,7.228637365262191e-05,0.007528335871245047,0.0014478833919299302,0.24187837043393473,0.2167688023610281,0.4042219729635166,1.8
19,0.00027921551862635473,0.0182820722806256,0.004794851094707221,0.36149414407016844,0.3987742655659726,0.753689501999202,1.9000000000000001
20,0.000897115417506887,0.04026079502648218,0.014079473670152104,0.5023854189465226,0.6523694091118939,1.2200616440706447,2.0
21,0.002474000089911083,0.08047094451928644,0.03696470376435398,0.6524080483762364,0.9562612698331963,1.7314848961112406,2.1
22,0.006052518617411698,0.1460612431576196,0.0866666156402183,0.7994399421689607,1.2679643909734697,2.17664225952004,2.2
23,0.013539090047228832,0.2413987179485036,0.18062605385273708,0.9341330205410368,1.5383575951702173,2.4502584746984284,2.3000000000000003
24,0.028131261647580997,0.36521154784326665,0.33394551233401093,1.0496968715533332,1.7297771086534475,2.4997375583564443,2.4000000000000004
25,0.05435426924716298,0.5098487316718042,0.549395046335876,1.1411364588708321,1.8265061674036895,2.344444343315855,2.5
26,0.09714147446413393,0.6635957653707983,0.8106868041973919,1.2056285651403265,1.8341802565738599,2.0580956631528853,2.6
27,0.1600775891444003,0.8145792019319509,1.085213180303051,1.2440019328276684,1.7730009172891696,1.7288658056718538,2.7
28,0.24372550247175184,0.9535435374203091,1.3357927481187877,1.2614374426216282,1.6699229963898372,1.4240845619851379,2.8000000000000003
29,0.34501657961164284,1.0741514394670955,1.5344955507765918,1.2651949101482953,1.5510435786652166,1.177524864600712,2.9000000000000004
30,0.4581720038268699,1.171831974191618,1.6702708506063324,1.260350691580886,1.4352238692461305,0.9964121292660398,3.0
31,0.5770374721584001,1.243189588043066,1.746610324343208,1.2474261861731557,1.3317871963745234,0.8739385823324868,3.1
32,0.6977469696596772,1.2869078865532617,1.7729023808960274,1.2239825320952775,1.2427989851332195,0.7978345844770569,3.2
33,0.8191861043236087,1.3049762397850282,1.757378434879446,1.188559777419539,1.1667085311608263,0.7544493332899191,3.3000000000000003
34,0.9396623259560165,1.3024673621610667,1.7060965674239583,1.1437120316580163,1.1009650752607432,0.731378617701731,3.4000000000000004
35,1.0528827195518446,1.2857651154324117,1.6253499001065643,1.09560969556789,1.0437323350974037,0.7200945535891096,3.5
36,1.1488105970469635,1.2604350320975422,1.5229446681642682,1.0507004434541292,0.9948459707540898,0.7171932705196211,3.6
37,1.2197110324511664,1.2297599095215848,1.4080155652732804,1.013005161174266,0.9554910550606909,0.7226644332229111,3.7
38,1.2646977270459911,1.194682147113346,1.2908580092170012,0.9843315568376223,0.9268391145356539,0.7363814795985858,3.8000000000000003
39,1.2878416993293353,1.1551086911550732,1.1816367182075995,0.9652409270958073,0.9089749992190076,0.7558381416278338,3.9000000000000004
40,1.2929133795818124,1.1113375464001745,1.0873804375290104,0.9547848256030976,0.9007452723582157,0.7767400111253737,4.0
41,1.2808583972455783,1.0646454868928847,1.0103423440564232,0.950873119106398,0.8999671223441011,0.795206716680188,4.1000000000000005
42,1.2516481022239883,1.0174839195988143,0.9498709516270765,0.9520861403274417,0.9038492539668691,0.8092253148011973,4.2
43,1.2074600954846642,0.9736917979122628,0.9052835340382028,0.9578824041826844,0.9099217467991862,0.8185435879811359,4.3
44,1.1536419405515508,0.9378344606506798,0.876561877966498,0.9662970075527089,0.9167051109584986,0.8242090445729073,4.4
45,1.0967759880746404,0.913508711643549,0.863193942231763,0.9732858837884473,0.9233583935695667,0.8285043818731561,4.5
46,1.042407264721805,0.9020531847249671,0.8632001179402928,0.9758473426727077,0.9293124351792292,0.8342639260617932,4.6000000000000005
47,0.9948532041260181,0.9025440258924543,0.8731338229629697,0.974930217978161,0.9347782194074827,0.843138195104514,4.7
48,0.9579990045144751,0.9125297822379124,0.8886593825511282,0.9742316356452975,0.9408742800189098,0.8544005688622299,4.800000000000001
49,0.9345667217849605,0.9288534487790036,0.9053944395877129,0.9767561818862163,0.9485149862380344,0.865767482463466,4.9
50,0.9242025071893826,0.9482885370808458,0.9201268383174532,0.9827112925493249,0.957498949755577,0.8755307663362243,5.0
51,0.9230807183413092,0.967757656215369,0.9319251811460393,0.9897332132571737,0.9668684285970706,0.8840369243877712,5.1000000000000005
52,0.9263507338313484,0.9844821055847508,0.9418915480614709,0.9949893247556484,0.9756287982931707,0.8932966671552008,5.2
53,0.9316006001157466,0.9967972110142351,0.9515945391861474,0.9977377161724208,0.9831272519259444,0.9050272957809972,5.300000000000001
54,0.9400057888041631,1.0049242432116918,0.9618046535458661,0.9999446401264552,0.989393863022142,0.9187075313609906,5.4
55,0.954111607779453,1.0102093848611053,0.9724089017927463,1.004340207967955,0.9951276819989268,0.9316526151989009,5.5
56,0.9747493079406093,1.0134246631472177,0.9828564967458657,1.0118812069199812,1.0008745875519565,0.9413651233807503,5.6000000000000005
57,0.9998203447924376,1.0143363839643331,0.9924542440671784,1.0206375478222662,1.0062886855986464,0.9475709820714201,5.7
58,1.0251067886802885,1.0130176676050888,1.000493925506775,1.026638221794604,1.010561158662537,0.9516503045354407,5.800000000000001
59,1.0459979462927518,1.010885938894094,1.0063066605526345,1.0262818435232193,1.013373982658701,0.9550031246488659,5.9
