,Li-Li,Li-Si,Li-Pt,Si-Si,Si-Pt,Pt-Pt,r
48,0.9860060165331435,1.040161483971136,1.0264121775517727,1.0020690155396093,1.0669272475101614,1.0193965584090874,4.800000000000001
49,0.9891908246180615,1.0383366751207086,1.02927834674249,0.9922127062010229,1.0668504386754403,1.0055140924419586,4.9
50,0.9926690425366765,1.0357751655057161,1.0299826158682313,0.9854195349701373,1.059380702345051,0.9940488688141614,5.0
51,0.9947497013141777,1.0324570059906424,1.0295416475249584,0.9827726663497394,1.0479582539800691,0.98549310777049,5.1000000000000005
52,0.9944770570219268,1.027685326666355,1.0287709895724633,0.983525380539909,1.0361251868656678,0.979264456691238,5.2
53,0.9918608675910014,1.0210478192344006,1.027602445243009,0.9863207792239418,1.0259985942304677,0.9755404293493815,5.300000000000001
54,0.987609781749229,1.0131981125550023,1.0253025222413168,0.9896932802786642,1.018014772593605,0.9748959276111319,5.4
55,0.9829380273836733,1.0059279273961255,1.0215656075139212,0.9923937349816238,1.0115428706215137,0.9770361910152073,5.5
56,0.979084925028179,1.0011516949739079,1.0171608542740247,0.9938586406535013,1.0055917003031314,0.9808260484084668,5.6000000000000005
57,0.9767465180389903,0.999404379194605,1.0131712243382547,0.9942097699201468,0.9994964888808847,0.9852776402670138,5.7
58,0.9759507524471112,0.9995643753946765,1.0096940872236213,0.993613470752819,0.9934893215788474,0.9897504349575628,5.800000000000001
59,0.9762708620947155,1.000241102905065,1.0056886023079135,0.9917266674539942,0.9886066324946806,0.9934662900715591,5.9
60,0.9770115437192309,1.0010184142250256,1.000250331733064,0.9879736196849757,0.9859201655293658,0.9956475139334653,6.0
61,0.9774892084500904,1.00212402472091,0.9938665769025675,0.9824347486221102,0.9858457452777979,0.9962939827055954,6.1000000000000005
62,0.9774353497265004,1.0035515754028277,0.9883809997733468,0.9764383314430808,0.9880152272434121,0.9964679088135515,6.2
63,0.9771627191006584,1.005050378708329,0.9857232818109865,0.9721803259809424,0.9915293289574473,0.9974423292260014,6.300000000000001
64,0.9772386150671092,1.0065490694962447,0.9864900069790674,0.9717338684915795,0.995326724145326,0.9993057266633868,6.4
65,0.978026747232801,1.0080496173829832,0.9896492267483518,0.976088641094325,0.9985166113229085,1.0005447939958685,6.5
66,0.979616578859777,1.0092758050447639,0.9936515518727241,0.9844587189430293,1.0004961103846246,0.9994533976578238,6.6000000000000005
67,0.9820773381876613,1.0097402805861468,0.9976632267438849,0.9942380068626212,1.0007507287696262,0.9959317976507311,6.7
68,0.9855102275359899,1.0091144936523306,1.0016137217096943,1.0022690516274764,0.998720346306053,0.9916457133594411,6.800000000000001
69,0.9897792703009567,1.0074417410101553,1.00546041064717,1.0068504529237652,0.9942012536322106,0.9886375548625917,6.9
70,0.9942664238556711,1.005076363860289,1.0088660324358292,1.0085176746002604,0.9879413762926162,0.9881124090207304,7.0
71,0.9980197582371091,1.0024780272180671,1.011448393886165,1.0088223958952025,0.9816105461583152,0.9902222137930015,7.1000000000000005
72,1.0002229689149595,1.0000353950927938,1.0129788045460282,1.0087168612854962,0.9771125099169917,0.9942854938629047,7.2
73,1.0004485306302997,0.998035133248208,1.0133484312269205,1.0081598770798297,0.9758642471301775,0.9989419985806748,7.300000000000001
74,0.998534501259443,0.9968240655525039,1.012647758266544,1.0067164337700043,0.9783500167948808,1.0025497345413243,7.4
75,0.9946983406238862,0.9969848486050167,1.011394690756801,1.0041251929469037,0.9839611827153256,1.0040754658580189,7.5
76,0.9899699432368516,0.9991673023385235,1.0103852033454095,1.000463786715583,0.9912763759618235,1.0038344707788958,7.6000000000000005
77,0.9859950478153918,1.0034187675133814,1.009968563671391,0.9961141210938569,0.9986800863406633,1.0030974424319796,7.7
78,0.9839022197001868,1.0086744362537994,1.009625894556774,0.9916807947526769,1.004834739773656,1.0028374752788085,7.800000000000001
79,0.9835033512484214,1.0132050323440804,1.0086047272107639,0.9878202996117139,1.0088483627728828,1.0032627890971293,7.9
80,0.9837041088264983,1.0156911645565343,1.0069318669019724,0.9850297583333865,1.0104422240855004,1.0044198573832361,8.0
81,0.9834594674924589,1.0157989397953753,1.0055660441987557,0.9835611209956293,1.0101371167330622,1.0062086306568625,8.1
82,0.9823986816210055,1.013941375726622,1.0054663126703853,0.9833888422739787,1.0090494995021904,1.0076613617599548,8.200000000000001
83,0.9809356059393614,1.0108567457257498,1.0065356898403224,0.984061124909804,1.0081050145722388,1.0073234619525135,8.3
84,0.9798620650832238,1.0074352212146083,1.0075615721780278,0.9847256869622076,1.0072773925634257,1.004783592921915,8.4
85,0.9796998848603906,1.0045957456668813,1.0072800985356647,0.9847352585048652,1.0057281483887242,1.0011369972458728,8.5
86,0.9803952346214818,1.0030152544496322,1.005536167751228,0.9844505384755817,1.002731511245896,0.997709768676964,8.6
87,0.9814972339333174,1.0028123514896161,1.0034187766709461,0.9851981727018535,0.9983626649833913,0.9948340350073468,8.700000000000001
88,0.9823779244498789,1.0034768304847965,1.0022898735787105,0.9880004005565779,0.9934487223620364,0.9919537076258791,8.8
89,0.982489946333843,1.004247061234888,1.0026536974566354,0.9921499210688792,0.9891149431302466,0.9883629925302764,8.9
90,0.9819215429568828,1.0046418725503126,1.003860127677631,0.9952433171041808,0.9862658959976217,0.983603246935792,9.0
91,0.9816233321106363,1.0046028403651204,1.0047806902282057,0.9949003449154863,0.9851420723240887,0.977655582741701,9.1
92,0.9825680506252958,1.0043381604915735,1.004699870207681,0.9905898935373397,0.9852256469836695,0.9712566078597072,9.200000000000001
93,0.9847084310537151,1.0042641632623819,1.003629561144918,0.9839436317229517,0.9856235786680677,0.9659422762223414,9.3
94,0.9871531058807678,1.0048421303278976,1.0020416248030408,0.9774737184848906,0.9856308085664971,0.963436322015169,9.4
95,0.9892444595167347,1.0061095695316131,1.0005082136900931,0.9729197787466465,0.9851093811972078,0.9647265411051064,9.5
96,0.9909975436843724,1.0075828908662905,0.9994854464146711,0.9705036877439153,0.9845219881639955,0.9693905859031755,9.600000000000001
97,0.9925484706750053,1.0088907668467477,0.9992071530122932,0.9694533871083648,0.9845635372224464,0.9755909764547807,9.700000000000001
98,0.9937085142098528,1.0101983119851963,0.9996467264234897,0.9689963805859292,0.9855691211691093,0.9810008510054764,9.8
99,0.9942598474902193,1.0116566357071928,1.0004820385786062,0.9687949869934334,0.9871376658756038,0.9842255593743402,9.9
100,0.9943652387982307,1.0127557564811172,1.001143959835319,0.9687359122873542,0.9883213174935834,0.9854404171611898,10.0
