,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
58,1.0039269259666699,1.0034808407874078,0.9964333709098986,0.9998620167814227,0.9868025348899845,0.9836117110680634,5.800000000000001
59,1.0042898216648541,1.0011899275964733,0.9944796400591323,0.9945819300236193,0.9901611261356686,0.9821628332667005,5.9
60,1.0016552683255426,0.9989001610744805,0.9919975045383276,0.9917817907434779,0.9938527867590656,0.9837051286692975,6.0
61,0.9964610745288398,0.9968626981131867,0.9890640233568347,0.9914719235077649,0.9978710603831284,0.9872539444818257,6.1000000000000005
62,0.9908278501965053,0.9950783861729695,0.9866829565933366,0.9928343958247012,1.0021251829026097,0.9915543229827083,6.2
63,0.9865422064601482,0.9933570159921371,0.9866070777460354,0.9949094619377616,1.0064365286004051,0.9959219651007518,6.300000000000001
64,0.983582414821048,0.9913905461701276,0.9895621240791543,0.9972655288362904,1.0104975290572362,1.0002931559055854,6.4
65,0.9810742271177231,0.9889242317868575,0.9940733164848183,1.0001137602804258,1.0140132988171209,1.0047059874760123,6.5
66,0.9788596733578425,0.9860672730775377,0.9976768795876368,1.003718746815123,1.0167095152843095,1.00881348854445,6.6000000000000005
67,0.9773827694876535,0.9834233321673765,0.9990954963369442,1.0077176347421626,1.0180485102645418,1.0119955564779974,6.7
68,0.9768331391783496,0.9817511819241295,0.9987595485504805,1.011170797096395,1.0172574656603648,1.0139478744620793,6.800000000000001
69,0.9772363452118604,0.981344384988012,0.9975302360759256,1.0132958520209507,1.0141274833213028,1.0148772888043534,6.9
70,0.9788647053818165,0.9818159440920018,0.9956600924278528,1.0141064241667095,1.0097688253439265,1.0150158759109718,7.0
71,0.9818008981292352,0.9825961473597805,0.9930922571714793,1.0144190882760653,1.0061366428142335,1.0143785254622033,7.1000000000000005
72,0.9853690290279072,0.9835339504897075,0.9901452872133267,1.015207407508818,1.0045577149557372,1.0133091477469678,7.2
73,0.9885375880391412,0.9848992206224755,0.9873734504973561,1.0166634938847645,1.0047976984192157,1.012971594038915,7.300000000000001
74,0.990819250159568,0.9869825444380266,0.9849756022770981,1.0177394836794917,1.0055592737945176,1.014811887360171,7.4
75,0.9925691901603887,0.9898244820493026,0.9828646851683022,1.0167687975287163,1.0056837615067002,1.0193258686588846,7.5
76,0.9942638939620404,0.9931988561856581,0.9813287379598352,1.0127368760614837,1.004890647293743,1.0252475960839782,7.6000000000000005
77,0.9955259477485165,0.9967907588171946,0.9811847132558068,1.0061444358777814,1.0036658069387818,1.029897046063434,7.7
78,0.9952794472851252,1.0004040716476932,0.9831100665179991,0.9989214587478977,1.0026808912476108,1.0305506435433114,7.800000000000001
79,0.9930736956441517,1.0039364937973785,0.9869707048648051,0.9934666286559621,1.0022996982052161,1.0259166299800937,7.9
80,0.9897855991612944,1.0071923687241393,0.9917549774973022,0.9911853836434783,1.0025072573947278,1.0166636071862656,8.0
