,Li-Li,Li-Si,Li-I,Si-Si,Si-I,I-I,r
61,0.9981594247532751,0.9861680979665026,1.031387388904168,0.9833377009567675,1.0431711832118102,0.4583134994690255,6.1000000000000005
62,0.9958195820314382,0.9856603191649398,1.0201826829882032,0.9834925545480739,1.0446068442378584,0.42302681324641694,6.2
63,0.9937517094416628,0.9863836998584223,1.0124442105312972,0.9848472402151662,1.0441336478807477,0.40605747885128934,6.300000000000001
64,0.9920040909572467,0.9882028316079237,1.0095336182747148,0.9854464739368567,1.0403432707023132,0.4082980792714177,6.4
65,0.9905293884243995,0.9910156255775008,1.009652551115859,0.9850809897336437,1.0334397872161882,0.4253956727908607,6.5
66,0.9893072019498649,0.994417152571731,1.0096258536325127,0.9851292194057522,1.0252174801533382,0.4489848333579235,6.6000000000000005
67,0.98859790909935,0.9977270732820952,1.0076332417387242,0.986771624390167,1.017968510147005,0.46786034628669204,6.7
68,0.9888337313414837,1.0003561082348007,1.0045264412954216,0.9895366823610253,1.0135872927735503,0.4717616469323849,6.800000000000001
69,0.9901574015873592,1.002198896719079,1.002637388526237,0.9915274452473763,1.01319117895771,0.45914214608400716,6.9
70,0.9922295059465971,1.0036695813441603,1.0033701111991407,0.9911656019521625,1.01677803255069,0.4405957004239432,7.0
71,0.9945188077184188,1.0052112579705463,1.006084276671833,0.9888981897887639,1.0232568366279782,0.43095814370726215,7.1000000000000005
72,0.9965739234437606,1.0067070195277423,1.0090491126004912,0.987021793614118,1.0313285144676356,0.43859862508367115,7.2
73,0.9980406639300404,1.007505446350262,1.0110200792213475,0.9875380846615843,1.0400335558323,0.4637182852892862,7.300000000000001
74,0.998704597410693,1.007082680764063,1.0118868644790844,0.9902139304148828,1.0480484055013712,0.5031782661968751,7.4
75,0.9986237287432005,1.005536391201885,1.0122908595362592,0.9928422974224239,1.0534807253448124,0.5521510777021409,7.5
76,0.9980896114549678,1.0034431860041666,1.0130716393668213,0.993220400780396,1.0557443394182155,0.6027290435040433,7.6000000000000005
77,0.9974299584475329,1.0014410512891265,1.014871637117103,0.9907618209891357,1.056921141482438,0.6458728350056144,7.7
78,0.9968983160922078,0.9999279262180654,1.0175585276467005,0.9865179030228528,1.0594610171082068,0.6769240008792956,7.800000000000001
79,0.9966813491606963,0.9989054393918109,1.0200603780430626,0.982054066515719,1.062582234040945,0.6992131276551917,7.9
80,0.9968536506675394,0.9980458803111933,1.0213736281445056,0.9783528520560708,1.0623112223231046,0.7206201169045678,8.0
81,0.9972886333775748,0.9970400707005105,1.021616430918376,0.9755779671285263,1.0555343102497565,0.7443576216075661,8.1
82,0.9977064221761558,0.9959420832967459,1.021701656867711,0.9735233675613828,1.0436164894437057,0.7639725535783661,8.200000000000001
83,0.9978876873633983,0.9951488030811323,1.0222415968394538,0.9719983784354335,1.0318570880867846,0.7685906242937537,8.3
84,0.997849304447244,0.9950681189443382,1.0230154176487716,0.9709133879104385,1.0254667599064995,0.7513765273143419,8.4
85,0.9977886090358805,0.995857059423234,1.0231773497552663,0.9703350945375778,1.0258825272953025,0.7126542332064681,8.5
86,0.9978584201787396,0.9974048817782225,1.021951935735309,0.9705628769800806,1.0305839640541565,0.6590949602006133,8.6
87,0.9979952938295491,0.9994039225072747,1.019380483779449,0.9719791608573413,1.0360112415487712,0.6022108649722915,8.700000000000001
88,0.9979697663223089,1.0014832641659617,1.0162341924785239,0.9744964871686413,1.0405303374600574,0.5552246986134898,8.8
89,0.997634375762267,1.0034379235814819,1.0130989814626155,0.9770885561295622,1.0450014208069374,0.5279996356683642,8.9
90,0.9971336636958494,1.0052812411592271,1.0098683538426685,0.9783231294161144,1.0513453001187596,0.5225233411381505,9.0
91,0.9968559582236671,1.0069606306958796,1.0062245974056572,0.977697024098779,1.0609969033674795,0.5317695161171204,9.1
92,0.9971035726816657,1.0081080860353795,1.002327046025384,0.9760984038968994,1.07424630213177,0.5437466140529085,9.200000000000001
93,0.9977412307435651,1.0082028896527382,0.9989396666231128,0.9746931282706933,1.0899162556082638,0.5484495413486741,9.3
94,0.9981875348633571,1.0070244642003954,0.9969310498626847,0.9737009286877396,1.105136781301186,0.5418294844027032,9.4
95,0.9978339672944262,1.0049621616422635,0.9966510173261074,0.9725569659851514,1.1160765557562824,0.5253152387493065,9.5
96,0.9965361877151849,1.0028022432158077,0.9978754309504008,0.971079436677848,1.120061551994265,0.5038289752828414,9.600000000000001
97,0.9947172639726899,1.0011187495790388,1.0002960317423986,0.9700953094796666,1.1176121216017487,0.48393636253117556,9.700000000000001
98,0.9930057852780058,0.9999626172376315,1.0036813981281774,0.9706475317306363,1.1121884090038556,0.47146108839021433,9.8
99,0.9918095005137101,0.9991604021948937,1.0073359891378522,0.9725984056104121,1.1075183369771475,0.46792490540228626,9.9
100,0.9912267169132459,0.9987011490115764,1.0098232728502665,0.9743717512291556,1.1052203769497588,0.4689787432725549,10.0
