,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
60,1.0040361818751171,0.9914412443004572,1.0133202923268914,0.9942378909112131,1.00238895785152,0.9660049657314247,6.0
61,1.004100499680541,0.9907291680843163,1.0105590296441662,0.9940717478971334,1.005686526664755,0.9611633056936415,6.1000000000000005
62,1.0006896030462944,0.9902537916804585,1.010132992203419,0.9933258759422398,1.009268788449132,0.9604920403721563,6.2
63,0.9946118352072165,0.9902840189794113,1.0114975439280454,0.9929391144864805,1.0121935427464643,0.96261990381634,6.300000000000001
64,0.9871334939135482,0.9907862812913542,1.013349765469164,0.9929374291332197,1.013932240740078,0.9662775662170681,6.4
65,0.9793552213023163,0.9916565372776068,1.0147857614814348,0.9926720340467704,1.0143621857329277,0.9710698787734129,6.5
66,0.9723727803667129,0.9929248863379465,1.015623564943615,0.9917865862381461,1.01377135470609,0.9770315696134458,6.6000000000000005
67,0.9672889018094682,0.9945678907512705,1.015755525170165,0.9906913800598633,1.0128975108761848,0.9838467970761866,6.7
68,0.9645875711050909,0.9963629540007524,1.0145875395363697,0.9900601186150295,1.0126734772871517,0.9905205160406055,6.800000000000001
69,0.9638404052751027,0.9981656770613802,1.0113915122787234,0.9900446926422284,1.0134709369846229,0.9955767199890008,6.9
70,0.9641549943674083,1.0001205990137325,1.0062934721640333,0.9900790293791787,1.014546260429767,0.9977455458369539,7.0
71,0.9648124312321794,1.0024509207326522,1.0006621413825727,0.9892958207901161,1.0145357022364896,0.9970298440568248,7.1000000000000005
72,0.9656605938827721,1.0052008361028548,0.9962060037597343,0.9870950962256605,1.012594071722048,0.9952132399140065,7.2
73,0.9669837797632928,1.008216319435933,0.9936960958930127,0.9835899716280584,1.0090582652559528,0.9947467761286444,7.300000000000001
74,0.9686328293837466,1.0111874888893944,0.9927128109160768,0.9796772595546617,1.0052548636596768,0.9967406722057484,7.4
75,0.9695005977787564,1.013720989168993,0.9924522359654554,0.9765556795034095,1.0026930929054514,1.0000958369958506,7.5
76,0.9688134889544663,1.015524423433432,0.9923658757663133,0.9750556999357755,1.0021134502240345,1.002557135860742,7.6000000000000005
77,0.9679802238585475,1.0165435516287047,0.992009622766058,0.9752243542242416,1.0031626614958287,1.0022978744884616,7.7
78,0.9699225113918462,1.016874061849281,0.9909058979483177,0.9762745123785074,1.0049783138708783,0.9987736371562029,7.800000000000001
79,0.9760027815209937,1.0165824923404405,0.9890587856230492,0.977071306990969,1.0070261786922756,0.9929425077003122,7.9
80,0.9841737162583954,1.0157037320154754,0.987392602973551,0.9770648883762144,1.0093095067242508,0.9869742805627936,8.0
81,0.990451510343428,1.0144886373242206,0.9872114937532773,0.9767558317462282,1.0118372811387468,0.9829923379698964,8.1
82,0.991952654129748,1.0135969060771053,0.9890608414109605,0.9770087561629045,1.0141359539729433,0.9813118394473387,8.200000000000001
83,0.9886790783076167,1.0138163554249464,0.9921691512310329,0.9780155191102314,1.0155944100532563,0.9800594380724257,8.3
