,Li-Li,Li-V,V-V,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,2.3779576853672693e-07,0.0,0.0,0.4
5,2.5637175927075474e-06,0.0,0.0,0.5
6,1.60532835306575e-05,0.0,0.0,0.6000000000000001
7,7.989343059447173e-05,1.521892918635053e-07,0.0,0.7000000000000001
8,0.000322910472106119,1.326799143797818e-06,2.942722635641996e-06,0.8
9,0.0010902055735890733,8.286759306325164e-06,4.691479668788494e-05,0.9
10,0.0031585802840798905,4.0919576635601084e-05,0.000343770687951443,1.0
11,0.008047413569292266,0.00016563915210618881,0.0018378532257469918,1.1
12,0.018407655287702527,0.000572748579820198,0.007818005141427047,1.2000000000000002
13,0.03831040913124446,0.001728316005985456,0.027167166782074266,1.3
14,0.07304459283929991,0.004664435946089901,0.07810669450534152,1.4000000000000001
15,0.12814383379799027,0.011421866762945793,0.1879352499774586,1.5
16,0.20787909805765487,0.025567020094759398,0.38342190164359635,1.6
17,0.31388884184388943,0.05238125629512744,0.673645454014769,1.7000000000000002
18,0.44440811127497465,0.09811370989219945,1.0380132193011347,1.8
19,0.5940880764500491,0.1679623743328089,1.432283798970999,1.9000000000000001
20,0.754262968810644,0.26347747659978504,1.8090604697604569,2.0
21,0.9138606969464974,0.38095466331959615,2.134510960200357,2.1
22,1.0610929254767654,0.5119308407509351,2.3893891843575648,2.2
23,1.1854405762373177,0.6451858371222496,2.561513574187999,2.3000000000000003
24,1.2793786681071206,0.7687465801566926,2.6429773350243932,2.4000000000000004
25,1.3397163389986055,0.8715595141789503,2.633931169681033,2.5
26,1.3680738172669658,0.9457306559429846,2.545489574880096,2.6
27,1.3697087740939566,0.9888735683701648,2.3976118822966797,2.7
28,1.3510881004079989,1.0043500352788413,2.2139224110982583,2.8000000000000003
29,1.3180191499458203,0.9986718516809889,2.016423401506235,2.9000000000000004
30,1.2754751593325095,0.9782752133783055,1.8220711459536258,3.0
31,1.2281167279661904,0.9481606876459527,1.6423141416382587,3.1
32,1.1800608134404946,0.9126065038499106,1.4843940173613464,3.2
33,1.134231422495126,0.8762444658146833,1.352166251333251,3.3000000000000003
34,1.0923838973456501,0.8440230428088207,1.2464176697015792,3.4000000000000004
35,1.055595031576194,0.8200172250088762,1.1661212362699318,3.5
36,1.0244396433385277,0.8061558033026779,1.1101363249009435,3.6
37,0.999002518925904,0.8018893906629393,1.0774059444028001,3.7
38,0.9792019608905532,0.8051432411985538,1.0655611407193837,3.8000000000000003
39,0.9651851551779574,0.8139348665925351,1.0701669246062429,3.9000000000000004
40,0.9571890729901609,0.8273394130817198,1.0857848224145252,4.0
41,0.9549639481222927,0.8450841997057889,1.1074551697964448,4.1000000000000005
42,0.9574859131159783,0.8665904934924766,1.1310372358631373,4.2
43,0.9632742026154875,0.8906229069039615,1.1527216479143805,4.3
44,0.9709082304084109,0.9156383340498988,1.1688461152123348,4.4
45,0.979319133243046,0.9401564025160046,1.1764828302489738,4.5
46,0.9878404178197269,0.9628175898618366,1.1745214842135787,4.6000000000000005
47,0.9961469033973676,0.982418834840171,1.1641536175615521,4.7
48,1.004081876983768,0.9981194802217518,1.1479721235863227,4.800000000000001
49,1.0114602809187268,1.0096238349220137,1.1285660538836058,4.9
50,1.0179557972420348,1.017200540050577,1.1077950066278133,5.0
51,1.0230500523577586,1.021641923027991,1.0866710736902834,5.1000000000000005
52,1.026067460188041,1.0241240898669173,1.0652846958436701,5.2
53,1.0263515079944665,1.0257192581733359,1.042998759577639,5.300000000000001
54,1.0235532885537253,1.0267998381853543,1.0193323712310183,5.4
55,1.0179429092123704,1.0270206089161025,0.9949547159119678,5.5
56,1.0105772938186912,1.0259641188912068,0.9716222730222112,5.6000000000000005
57,1.0030209067598734,1.0237747506488277,0.9508850927897576,5.7
58,0.9965773778646124,1.0212327802859729,0.9329160949196947,5.800000000000001
59,0.9915995060370183,1.0192554501400937,0.9168366567604538,5.9
60,0.9875781216183536,1.0182452272355036,0.9020803042767607,6.0
61,0.9838919341230955,1.0179406738802388,0.8891362741157284,6.1000000000000005
62,0.9803729257512351,1.018017362976662,0.8790544253957342,6.2
63,0.9771812370661063,1.0187427420652566,0.8724418323224149,6.300000000000001
64,0.974415952840493,1.0207617924303516,0.8688672882568902,6.4
65,0.972129222569485,1.0243393768612203,0.8670405144411802,6.5
66,0.9706239350368345,1.0291907228574697,0.8654943212739308,6.6000000000000005
67,0.9703713242387872,1.0349739757551615,0.8632808511614228,6.7
68,0.9714820911569599,1.0414784051270287,0.8604074517941058,6.800000000000001
69,0.9734647108400364,1.0482695155503214,0.8578400592061214,6.9
70,0.9756739459543899,1.0545795714822186,0.8567131476911524,7.0
71,0.9778696952561396,1.0598082372572357,0.8570548798822292,7.1000000000000005
72,0.9801085417448119,1.0639479392417543,0.8573776084155759,7.2
73,0.9821339543431055,1.0673380821683904,0.8558846627135583,7.300000000000001
74,0.9832013875730183,1.0701046058480654,0.852019212567973,7.4
75,0.9826705817932512,1.0719720763845826,0.8466647891633259,7.5
76,0.9806477269613992,1.0726130621431742,0.8411555483834,7.6000000000000005
77,0.9779708767124725,1.072063269680835,0.8365503923923482,7.7
78,0.975682472476452,1.0706620195610337,0.8335453287687263,7.800000000000001
79,0.9744879613363385,1.068628367983794,0.8323107979632186,7.9
80,0.974456271101805,1.065911394924107,0.8322665269209233,8.0
81,0.9750186502547707,1.0625580717367031,0.8324261973231046,8.1
82,0.9752796603732641,1.0590371447611358,0.8321177665664824,8.200000000000001
83,0.9745415401115134,1.0560119586438106,0.8313277068798024,8.3
84,0.9727661628283077,1.0538478066481138,0.8305413153999601,8.4
85,0.9706450290497731,1.0524029933627226,0.8303658741975664,8.5
86,0.9691801339732016,1.0512581458922257,0.8310586098929146,8.6
87,0.9690384707936738,1.0501642317895565,0.8322699502780576,8.700000000000001
88,0.9701644118072263,1.049288189504666,0.8334488445398345,8.8
89,0.9719432795979003,1.0489848509735373,0.8345983283940323,8.9
90,0.9737076810219831,1.0493834463217815,0.8364504535264138,9.0
91,0.9751320487519173,1.050325550347967,0.8398808019926425,9.1
92,0.9762940317685284,1.0516150727180704,0.845277246157689,9.200000000000001
93,0.9774983254336532,1.0531022272418815,0.8523941682600433,9.3
94,0.9790350171795326,1.0545347766854305,0.8605965074821774,9.4
95,0.9809975853761627,1.0555295859344942,0.8691945911134465,9.5
96,0.9832684568014013,1.0557751085871818,0.8775832306201471,9.600000000000001
97,0.9856798570684183,1.0552494315844254,0.8851428411876867,9.700000000000001
98,0.9881054806025591,1.0542627524962056,0.8912190570951883,9.8
99,0.9902774566269985,1.0532864751765472,0.8953332707328987,9.9
100,0.9916334099585039,1.052706789529874,0.8973546426865442,10.0
