,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,6.749088012280132e-08,3.03708960552606e-07,0.0,0.9
10,8.01297013320996e-07,6.495446094091085e-06,0.0,1.0
11,7.670034060476403e-06,6.794590006793656e-05,1.945083426032202e-06,1.1
12,6.121698990314873e-05,0.0004504947691069437,1.8827569467087216e-05,1.2000000000000002
13,0.0003746178525246556,0.0022624021284674235,0.00011243760899015512,1.3
14,0.001823661052693807,0.009211576963073379,0.0005166598916889827,1.4000000000000001
15,0.007379865792605022,0.03099423244445514,0.0019025895413894102,1.5
16,0.025128903504234714,0.08688925517514585,0.005673654518520216,1.6
17,0.07210561570208905,0.20425940907110654,0.01382420325302368,1.7000000000000002
18,0.17461438313129712,0.4056165768202548,0.027837712778205157,1.8
19,0.3583358436819727,0.6864928201028803,0.047079642950853366,1.9000000000000001
20,0.6276852633128415,1.0010314390615176,0.0685873679893537,2.0
21,0.9484774790524505,1.2741265241893018,0.08969265503813086,2.1
22,1.2536708095665252,1.4377642335480174,0.1119989276151401,2.2
23,1.4741497086919393,1.4652393499038374,0.14320898926532283,2.3000000000000003
24,1.5718263919743223,1.3785755013627885,0.19461418653130935,2.4000000000000004
25,1.551487773015394,1.2291007329070796,0.27521849177714847,2.5
26,1.4493770217366906,1.0702606229882703,0.3859105073282012,2.6
27,1.3121778379046214,0.9397502995952078,0.5175843112433008,2.7
28,1.17879195142275,0.8549494947079428,0.6548738528789231,2.8000000000000003
29,1.0709623185349293,0.8166956198870462,0.7832490885021862,2.9000000000000004
30,0.9941006480979601,0.8157739232109789,0.8947467896957448,3.0
31,0.9446241147726817,0.8392536293271105,0.988381537384421,3.1
32,0.9169846405612241,0.8753755083271609,1.0657370074770998,3.2
33,0.9063780875470523,0.9158487047852946,1.1268945177071528,3.3000000000000003
34,0.9083727065271152,0.9554551629209,1.1706477962366186,3.4000000000000004
35,0.9183912289276854,0.9905125433295107,1.19721035528187,3.5
36,0.9320911926889108,1.0181029165149946,1.2092101004507334,3.6
37,0.9459956559496839,1.03649350054648,1.209967763667935,3.7
38,0.9578070437593993,1.0458182814637922,1.2013678389873306,3.8000000000000003
39,0.9664294730513504,1.0479861960997383,1.1834281270779001,3.9000000000000004
40,0.9716543062854315,1.045706312073039,1.155915371013038,4.0
41,0.9735392602070931,1.0412673442598306,1.1210022907458288,4.1000000000000005
42,0.9720899185150909,1.0356744018893096,1.084417554685059,4.2
43,0.967784049795993,1.028698414987864,1.052712791562295,4.3
44,0.9622413609026143,1.020079043951944,1.0283624221847412,4.4
45,0.9578402307799706,1.0108483826296881,1.0081381823944564,4.5
46,0.9564086499840162,1.0032056142761396,0.9871804494004176,4.6000000000000005
47,0.9584346758912154,0.9989490631969751,0.9646220316736505,4.7
48,0.9634253298426556,0.9982186743432829,0.945011501148049,4.800000000000001
49,0.9705548601714908,0.9997886525920575,0.9342239860984274,4.9
50,0.9787657737066101,1.0022920050091593,0.9339895218636067,5.0
51,0.9866508832097067,1.0049829443006466,0.9404993892869734,5.1000000000000005
52,0.9928179836614683,1.0075766109690343,0.9482523982789212,5.2
53,0.9965549841751891,1.0097588847220196,0.9545023602110497,5.300000000000001
54,0.9980677354570496,1.0110860307312062,0.959388193923094,5.4
55,0.9981989601111376,1.0113519830566522,0.9629205761195593,5.5
56,0.9980196998660259,1.0109813836849524,0.963778526558447,5.6000000000000005
57,0.998328992463799,1.0109147485109673,0.9613510303221315,5.7
58,0.9991458041266778,1.0119071445823844,0.9575114318530942,5.800000000000001
59,0.9997503543868579,1.0138611913706934,0.955380919421999,5.9
60,0.9993837560316075,1.0158459481512625,0.9566764526502097,6.0
61,0.9978433950986774,1.0167300850427072,0.9608018303433372,6.1000000000000005
62,0.99548622379819,1.0159482222029435,0.9661839500835124,6.2
63,0.9930144127003853,1.013942921317957,0.971776952167545,6.300000000000001
64,0.9913481982629201,1.0119220143928176,0.9769932953657471,6.4
65,0.9913130286106301,1.0109660013036017,0.9806992504670681,6.5
66,0.9930668590179833,1.0112049988787413,0.9813208132642508,6.6000000000000005
67,0.9958453726966152,1.011904981101726,0.9783955816456645,6.7
68,0.9984179401030258,1.0123764227502356,0.9734249735187488,6.800000000000001
69,0.9998401445587228,1.0126579345711564,0.9685887573225022,6.9
70,0.9998432316424138,1.0132175265186096,0.9649387977083665,7.0
71,0.998636024425893,1.0140785867119755,0.9623589085895471,7.1000000000000005
72,0.9964566052762245,1.014510360891032,0.9608848541802287,7.2
73,0.9934709899279481,1.0138288399390016,0.9612679041237958,7.300000000000001
74,0.9901188336000043,1.012379450889593,0.9641066126389324,7.4
75,0.9872495665245332,1.011273014565597,0.9688866089632682,7.5
76,0.9856568798639078,1.0110730224126572,0.9741062426282827,7.6000000000000005
77,0.9855285671513329,1.0111852387635105,0.9783027229434155,7.7
78,0.9864235772963597,1.010730444421149,0.9809150909427783,7.800000000000001
79,0.9876830401406663,1.0095934439034089,0.9823014688667359,7.9
80,0.9888298298311978,1.0083291577395002,0.9831734280007709,8.0
81,0.989693824771027,1.0073822649834185,0.984100207261407,8.1
82,0.9903213472938106,1.0067684415160079,0.9854159604947546,8.200000000000001
83,0.9909180693231592,1.0063486498276886,0.9873074895452344,8.3
84,0.9919115436078547,1.0060844238683724,0.989565458359148,8.4
85,0.9938424648719844,1.0060225976301078,0.9911188674751924,8.5
86,0.9969099921268433,1.0061634944049032,0.9902657025773904,8.6
87,1.0005724079956766,1.0062946707707603,0.985930306524684,8.700000000000001
88,1.0037990319365102,1.0059651034699333,0.978972739049431,8.8
89,1.0058242697444695,1.0048041347597088,0.9722190535927461,8.9
90,1.0065348618588261,1.0029229839994938,0.9687908458978385,9.0
91,1.0061212285071315,1.0009525351436783,0.9699528996571406,9.1
92,1.0046265384630308,0.99973805808763,0.9743942456670628,9.200000000000001
93,1.0019905956192665,0.9998917572413684,0.979462284756712,9.3
94,0.9983578730474231,1.0013472713140974,0.9829724965757589,9.4
95,0.9941907469170863,1.0032884437648337,0.9842315909065124,9.5
96,0.9901355467795,1.0047656450578493,0.9840799568248196,9.600000000000001
97,0.9867746986036451,1.0055280448313149,0.9841855948254752,9.700000000000001
98,0.9843991979174659,1.006086949261146,0.9858028517886372,9.8
99,0.9829704403230204,1.0068663486925318,0.9886460203606834,9.9
100,0.9823135286676778,1.0075534153373487,0.9909352605355115,10.0
