,Li-Li,Li-B,B-B,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,1.2387084448240798e-07,0.4
5,1.6887480809909351e-06,1.0554675506193346e-07,3.710275135355497e-06,0.5
6,1.3924249609492063e-05,1.552819233455503e-06,4.9330016361156526e-05,0.6000000000000001
7,8.157307000632412e-05,1.3334618662596607e-05,0.00037600706923204965,0.7000000000000001
8,0.0003730306967210026,8.068780218134935e-05,0.002063885675989431,0.8
9,0.0013839806343240932,0.00039273619829617096,0.009020762054518634,0.9
10,0.00426543747732803,0.0015842840734365514,0.03238701360647469,1.0
11,0.0111908571222981,0.005416738897819769,0.09641838270990162,1.1
12,0.025687670003258195,0.015921582997098633,0.23931396232717297,1.2000000000000002
13,0.05297799639819101,0.04067257005068165,0.4980283038989601,1.3
14,0.10013733390972324,0.09104231458705543,0.8750563595879064,1.4000000000000001
15,0.1751832892764345,0.17974404504454547,1.309649783273318,1.5
16,0.2839883558595387,0.3148482438996594,1.6886872721867185,1.6
17,0.4257929001080575,0.492583702172878,1.9034323373456294,1.7000000000000002
18,0.590644811414828,0.6942319506692183,1.9101114515645312,1.8
19,0.761546295606305,0.8910823202635018,1.7449892164188512,1.9000000000000001
20,0.9198655995603476,1.0553070295657958,1.489929331484982,2.0
21,1.0501973545154302,1.1697889165982234,1.2254843972101435,2.1
22,1.1429786192762894,1.2314942828601136,1.0040658055955582,2.2
23,1.1952870254563928,1.2484592170366489,0.8473163641594369,2.3000000000000003
24,1.2099957402607695,1.2340479038365144,0.7556625890352657,2.4000000000000004
25,1.1937560522874568,1.2019520510644026,0.719267854460173,2.5
26,1.1551869630774667,1.163387727307191,0.7254714852662877,2.6
27,1.1037928585319168,1.1262206294876815,0.76185275277135,2.7
28,1.0488484710804629,1.0951195002921483,0.8164631560737047,2.8000000000000003
29,0.9979155313279823,1.0721151380639875,0.8774916088067538,2.9000000000000004
30,0.9556904569203214,1.0572960618203078,0.9337448153663692,3.0
31,0.923844083863446,1.049536991329197,0.9760727690672589,3.1
32,0.9018438005754129,1.0471987435733314,0.999031306403078,3.2
33,0.88820732399564,1.0485950874682983,1.0018422390654806,3.3000000000000003
34,0.8814632959391818,1.0519819042093523,0.9881376926356981,3.4000000000000004
35,0.8806166826665045,1.0554302765167896,0.9646406261676225,3.5
36,0.8852618900980462,1.0571689970984604,0.9391793014185331,3.6
37,0.8951958297796461,1.0562547390171186,0.9184508759506488,3.7
38,0.9096690883935018,1.052808892661155,0.9063389567454139,3.8000000000000003
39,0.9271545268831531,1.0474968576851869,0.903667421599603,3.9000000000000004
40,0.9459053022020911,1.0408632184988074,0.909291679599919,4.0
41,0.9644468181163296,1.03328875717388,0.9213869768362976,4.1000000000000005
42,0.9814757467894697,1.0254201656610349,0.9379797655135962,4.2
43,0.995544549865674,1.0182751918786943,0.95682399742644,4.3
44,1.0050999999990409,1.0127987859013534,0.9753784465992444,4.4
45,1.0091708523712069,1.0094028479695136,0.9912825248311616,4.5
46,1.0082807973843435,1.0078381217106187,1.0029734032221689,4.6000000000000005
47,1.0045068289029577,1.0073201377000054,1.0099210535467709,4.7
48,1.0004039417431831,1.0068708724643918,1.0124653480902555,4.800000000000001
49,0.9977529604141303,1.0057562433524485,1.0115859999276149,4.9
50,0.9970776481770433,1.0036815839107138,1.0086510746768937,5.0
51,0.9979861791772382,1.0007276325079149,1.0050606207165567,5.1000000000000005
52,0.9997841901839247,0.9973460895077204,1.001944928771563,5.2
53,1.0017959608470404,0.99435493452422,1.000070044442743,5.300000000000001
54,1.0034354854503253,0.9925255880018681,0.9998194745264061,5.4
55,1.0043441938090976,0.9919023415653268,1.0011230365462258,5.5
56,1.0045713296574852,0.991734289713882,1.0034305830001418,5.6000000000000005
57,1.0044794260283925,0.9913180013484996,1.0058226528717038,5.7
58,1.0043154725551762,0.99073051156197,1.0073035820333722,5.800000000000001
59,1.0038608734426435,0.9905354764460924,1.0072762008443483,5.9
60,1.0026518179908028,0.9910659941652052,1.0059062348526475,6.0
61,1.0006152164925448,0.9922937679087284,1.0039445367784927,6.1000000000000005
62,0.9982704136672108,0.9941167317868228,1.0020954656053158,6.2
63,0.9961770528083298,0.9963990128230942,1.0005540321376762,6.300000000000001
64,0.9943644136938181,0.998847761863052,0.9990915549394237,6.4
65,0.9924757557562613,1.0010782115946488,0.9974733820953501,6.5
66,0.9903928337400056,1.0027739390366053,0.9957514200064754,6.6000000000000005
67,0.9885102548569482,1.0038098394023052,0.9942266082124278,6.7
68,0.9873628874690821,1.0043533209369284,0.9931741411691261,6.800000000000001
69,0.9871226679433421,1.004799244170472,0.9925719268584431,6.9
70,0.9874770447053407,1.0054905091379478,0.9920421190844461,7.0
71,0.9878915498891742,1.006546484543021,0.991064679814836,7.1000000000000005
72,0.9880522214753636,1.0080037503660004,0.9892827975423573,7.2
73,0.9881456239877591,1.0099590631844422,0.9866486851662798,7.300000000000001
74,0.9886609483748606,1.0124286525949455,0.9834155583401486,7.4
75,0.989897651040672,1.0151527527533661,0.9801529594624513,7.5
76,0.9916878040808513,1.0176897232246611,0.9777382727350273,7.6000000000000005
77,0.9934541506398606,1.019684245990004,0.9770341525925829,7.7
78,0.9944654303021457,1.0209480044186725,0.978351482616678,7.800000000000001
79,0.9942284595592724,1.0212842998712444,0.9812917807148654,7.9
80,0.9927127904822358,1.0203719347197566,0.9851927046827659,8.0
81,0.9901190590574167,1.0180074349696346,0.9895868223832933,8.1
