,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.9185138569017144e-07,0.0,0.0,0.5
6,3.366084467503328e-06,0.0,0.0,0.6000000000000001
7,2.2090229877392055e-05,4.4148589454425986e-07,0.0,0.7000000000000001
8,0.00011010994893145785,4.430948510507419e-06,0.0,0.8
9,0.00044749422322994727,3.3540126009771506e-05,0.0,0.9
10,0.0015268501296322892,0.0001866502786389892,0.0,1.0
11,0.004449841685150347,0.0008370990925017628,0.0,1.1
12,0.011220708137893992,0.003141278055638679,0.0,1.2000000000000002
13,0.02479657876806239,0.010005219757017134,2.7029748645566933e-07,1.3
14,0.04879119973586328,0.02728699372470441,1.6293284778373946e-05,1.4000000000000001
15,0.087190042371526,0.06431045405445898,0.00017017649901124944,1.5
16,0.14448958818279958,0.13247448205080306,0.00107091029998254,1.6
17,0.2256414093521379,0.2418096946233208,0.00518867017204062,1.7000000000000002
18,0.3342944540926622,0.3968728673639884,0.020258723684940094,1.8
19,0.4692306504389565,0.5935748388058917,0.06493423972469568,1.9000000000000001
20,0.6217086144904657,0.8178424694516215,0.1728319379530175,2.0
21,0.7767873196559787,1.0470161308974002,0.3862448340408395,2.1
22,0.9183686567963929,1.2546220355426696,0.7331251817412265,2.2
23,1.034498718928004,1.4171201622076948,1.1958748137989264,2.3000000000000003
24,1.1198230708950887,1.5196106175906257,1.6962418694097041,2.4000000000000004
25,1.174666601939893,1.5583048591050899,2.1171468693633932,2.5
26,1.2023638699019468,1.5395786611121223,2.3556498738187264,2.6
27,1.2071232854137077,1.4767538748504012,2.372771569640067,2.7
28,1.1935191698323917,1.3860976088262291,2.2040345158725465,2.8000000000000003
29,1.1666799864180388,1.2833328786206295,1.926667684204023,2.9000000000000004
30,1.1319934325482972,1.1813722149465233,1.615415919441482,3.0
31,1.0945129724365492,1.0891860702515441,1.3203101347599944,3.1
32,1.0584730671474936,1.0116083010308983,1.0690981363600314,3.2
33,1.0267066711939312,0.9502723776983488,0.8752890682856355,3.3000000000000003
34,1.0003275148537814,0.9052892642797192,0.7406829087798099,3.4000000000000004
35,0.9793664764578195,0.8762456483066448,0.6569473716992503,3.5
36,0.9637682384903621,0.8618953084996974,0.6112563496708517,3.6
37,0.9535590641991627,0.8597732900522169,0.5932762987851583,3.7
38,0.9484180994571279,0.8668399781434397,0.5986341181415877,3.8000000000000003
39,0.9477128987432502,0.8804968098135738,0.6274354018622524,3.9000000000000004
40,0.9508617947002327,0.8989397354035714,0.6794747196838479,4.0
41,0.957224389301617,0.9207320336681879,0.7503674639707141,4.1000000000000005
42,0.9657370758009507,0.9442440253787361,0.8321788633005016,4.2
43,0.9750177258303878,0.9676105825722773,0.9167615833154797,4.3
44,0.9839253365597563,0.9893084399820102,0.9970165366373537,4.4
45,0.9919943849601542,1.0086965724990649,1.0657095642874326,4.5
46,0.9993705116704004,1.0257830795566594,1.1154946279245035,4.6000000000000005
47,1.006229017904279,1.0403960505907046,1.141573772175892,4.7
48,1.0121162477364043,1.051737768506727,1.1443659757219005,4.800000000000001
49,1.0160216601325003,1.0587920570758071,1.129255319685719,4.9
50,1.0173047707360023,1.0609724189359386,1.1033528371817725,5.0
51,1.0163535643348378,1.058315766327249,1.0719552681635844,5.1000000000000005
52,1.014136178655511,1.0513945621753926,1.037667255847545,5.2
53,1.01135198476772,1.041346255067105,1.0023893148556142,5.300000000000001
54,1.0082336531069136,1.0298391413792594,0.9690809455495363,5.4
55,1.004878297853396,1.0186190900678627,0.9408528705106806,5.5
56,1.001390537510075,1.0088657346180034,0.9189249628195821,5.6000000000000005
57,0.9978247264801151,1.0008968172788926,0.9023791591759444,5.7
58,0.9943288103730952,0.9943935488490192,0.8895994163222779,5.800000000000001
59,0.9914111714723457,0.9888747676295341,0.8792249253147753,5.9
60,0.9897872399571652,0.9841815815680963,0.8701454229122535,6.0
61,0.9897691930785955,0.9807572065142133,0.8619412448844104,6.1000000000000005
62,0.9909326896277839,0.97947867296402,0.8557934113870788,6.2
63,0.9924781633588725,0.9810334427680527,0.8543522819683186,6.300000000000001
64,0.9937657208679,0.9852407601217037,0.860069317476278,6.4
65,0.9945435126730864,0.9908716485457193,0.8734068849024845,6.5
66,0.9949482088915603,0.9962893402178015,0.8924277121112743,6.6000000000000005
67,0.9953285191029881,1.0005634282541744,0.9138529941150598,6.7
68,0.9958709746539759,1.0040677453174616,0.9345367189584158,6.800000000000001
69,0.9964278977270562,1.0078641236562398,0.9525032810212563,6.9
70,0.9968561710169171,1.0124273302445528,0.9672424687013733,7.0
71,0.997393319582435,1.0170293053913084,0.9791610774125566,7.1000000000000005
72,0.9984392295597108,1.0203859444179264,0.9886118944414951,7.2
73,1.000001416058843,1.0217445833485819,0.9953558396576018,7.300000000000001
74,1.0015868631988039,1.0212420097639179,0.9987650297614447,7.4
75,1.0026881425369458,1.0194115816819067,0.9984944213230922,7.5
76,1.0031733749755523,1.0166543731138218,0.9953364986091622,7.6000000000000005
77,1.00316176982039,1.0132154836728535,0.9915401720820493,7.7
78,1.0027596069347338,1.0094532257092317,0.9895135088905556,7.800000000000001
79,1.0020313704608315,1.0058960479594328,0.9894742466441101,7.9
80,1.0010161073939974,1.0029302582738249,0.988659821781641,8.0
81,0.9996404212254105,1.0004789656645703,0.9835458283986674,8.1
82,0.9977578287324738,0.9980932400968645,0.9728136096692787,8.200000000000001
83,0.9954179044219554,0.9953943591346313,0.9580056529921404,8.3
84,0.9930320358070552,0.9924299281283877,0.9420449239932951,8.4
85,0.9911650380963892,0.9896585488808831,0.9279283340368653,8.5
86,0.9901453455547992,0.9876834706822888,0.9182460551704291,8.6
87,0.9898655498237443,0.9869075860359552,0.914470284426005,8.700000000000001
88,0.9899134801146225,0.9872404442523552,0.9160871718909945,8.8
89,0.9899813468459172,0.9881736544248669,0.9210219048312266,8.9
90,0.9902531114562305,0.9893501171103221,0.9273850614129467,9.0
91,0.9913121601408088,0.9910542660860058,0.9347533072229831,9.1
92,0.9935747978450454,0.9940039733624806,0.9440295613299147,9.200000000000001
93,0.9969195221763252,0.9986283294048495,0.95654880361244,9.3
94,1.0008937166680316,1.0045607000079002,0.9730015241597717,9.4
95,1.0050812675117058,1.010756046322798,0.9924101386336595,9.5
96,1.009113943158513,1.0160580058331206,1.0118780417588285,9.600000000000001
97,1.0124763563540844,1.0197688152473003,1.0277046777775396,9.700000000000001
98,1.014644533532208,1.02186673269416,1.037375575439409,9.8
99,1.0155477834342477,1.0228052584539795,1.041124036716791,9.9
100,1.0157071535787943,1.023116481718243,1.041655155401318,10.0
