,Li-Li,Li-Si,Li-Br,Si-Si,Si-Br,Br-Br,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.8
9,1.388870388959377e-06,4.6295679631979235e-07,4.6295679631979235e-07,0.0,0.0,0.0,0.9
10,1.0295410681842365e-05,4.257695623184616e-06,7.148317842181337e-06,8.258920625704937e-07,0.0,0.0,1.0
11,5.740690707718249e-05,2.9524524403342887e-05,5.949240672309472e-05,1.650415043740559e-05,3.3355973053401097e-06,0.0,1.1
12,0.0002547162217418274,0.00015608672675689468,0.0003560899407094867,0.0001858155198750466,3.329060353064964e-05,0.0,1.2000000000000002
13,0.0009148426266414559,0.0006746296162266407,0.0016882485446420852,0.0012429199784445854,0.00021908139111283695,0.0,1.3
14,0.002745889949785504,0.002453975270556426,0.006604911719550649,0.006286839617658963,0.0010866745539722773,2.7643494656285116e-07,1.4000000000000001
15,0.007118647892663609,0.007654712378173265,0.02174337609964819,0.02569356710881768,0.004346682154370663,3.82593977674056e-06,1.5
16,0.016461055710787355,0.020664241237448294,0.06091679011046731,0.0865043333289216,0.01435456892493931,2.7922987833876e-05,1.6
17,0.034712666400479555,0.04860166312679301,0.14655006216733524,0.2417566215933666,0.03961738198044042,0.00014619851483797742,1.7000000000000002
18,0.0672696100030582,0.10022679619539268,0.3052381143817336,0.5646476779784265,0.09229131469699083,0.0006129245354634746,1.8
19,0.11956497527661805,0.18267761099770852,0.5549836105382964,1.1109108531074119,0.18322745527312997,0.002102980529984419,1.9000000000000001
20,0.19437158059592635,0.2972162473148142,0.8885440035426996,1.8590309909854257,0.3132584776393997,0.005968567233324888,2.0
21,0.28925119722853493,0.4366259946878226,1.264600223079461,2.6768511588413966,0.4668268773203467,0.014193905380675621,2.1
22,0.3958953805461765,0.5861272417356277,1.617248853629862,3.3618419290403545,0.6150259076857912,0.02880463541212803,2.2
23,0.5024762596368172,0.7275111745160237,1.882113447860253,3.7400620738421706,0.7279956507654107,0.05121237961904421,2.3000000000000003
24,0.5985676607209924,0.8444547345869516,2.0235426547557513,3.749944318828442,0.7886267484486666,0.08249510904072578,2.4000000000000004
25,0.6794192350355494,0.926800709259546,2.045018644896369,3.45271719116925,0.7992242677211652,0.1246794022056561,2.5
26,0.7458497868042725,0.972371312088346,1.9778822825547184,2.9794293478896394,0.778293953566942,0.18130962794941363,2.6
27,0.8004965546226221,0.9860724569079231,1.8604250378190543,2.465290156344588,0.7499807805335607,0.25596589318215657,2.7
28,0.8451176815163663,0.9770500637078634,1.7235065949161006,2.0076423516066395,0.7324405422676894,0.3497809549785281,2.8000000000000003
29,0.8809683832682168,0.955361155974359,1.5874146487095995,1.6532244978570123,0.7317691975090439,0.4600085173316644,2.9000000000000004
30,0.9098044203384407,0.9297363888759587,1.4636772087121694,1.406401312647281,0.7437720205004261,0.5802639234932019,3.0
31,0.9335787931061691,0.906764671319894,1.3568339879706295,1.2477234533785901,0.7606625710442164,0.7019298219092784,3.1
32,0.9534906498010017,0.8905175500813705,1.2665016797400346,1.151464326654373,0.7777559397768793,0.8161247886262647,3.2
33,0.9693978465984248,0.882098951450761,1.190004528951112,1.095177805440033,0.7959459993743103,0.9154773908660744,3.3000000000000003
34,0.9802141614290103,0.8798676162224008,1.124304061376932,1.0625621065632385,0.8185992309634479,0.9949263053674849,3.4000000000000004
35,0.9856314125747795,0.8808932570258683,1.0669312513189484,1.0433484908045014,0.8464213135333483,1.0518289351307304,3.5
36,0.9877733347179661,0.8826607556091108,1.0163558561449693,1.0318802117651884,0.8760059433639915,1.0865051333006785,3.6
37,0.9905720096550036,0.8838509970489938,0.972247817992445,1.025522472373213,0.9031136311949879,1.1033774229108568,3.7
38,0.9969813465052293,0.8842239863476886,0.9357506292230134,1.0235093618868698,0.9261691013166435,1.1105868452052414,3.8000000000000003
39,1.006655021484905,0.8844115223062254,0.9089987032408756,1.0251630938467848,0.9464026305878818,1.1160812361331807,3.9000000000000004
40,1.0165265650366766,0.8857512832951248,0.8932655800021704,1.0279223275052183,0.9656637175127681,1.1230339294959584,4.0
41,1.023970891741398,0.8897699156879747,0.8871155150620219,1.0275751797103472,0.9846100032379259,1.1297236986077168,4.1000000000000005
42,1.0292343763492542,0.8972797831624855,0.8866638081494407,1.0210174438266868,1.0025959037249066,1.1335965814304683,4.2
43,1.0342977519218428,0.9077618013023989,0.8878162270901899,1.0084607944098019,1.0187254680782762,1.1342657852044504,4.3
44,1.0397286610494503,0.9196046084572418,0.8884080684926465,0.9928109071363879,1.0325978360464585,1.1330695217728672,4.4
45,1.043725081750207,0.9311003427476305,0.8888333581218768,0.9773705234235531,1.04389495085038,1.1316774071325955,4.5
46,1.0446589420884753,0.9414710980769112,0.8913680838119546,0.9642754743994918,1.0516425289089824,1.1314242168085977,4.6000000000000005
47,1.043690142759064,0.9510034154034915,0.8987587703457336,0.9543224865705358,1.0543805377896203,1.1320555074303793,4.7
48,1.0438110106458165,0.9601957737538235,0.9124152241801072,0.9473364799249839,1.0512595471381203,1.1302004745251488,4.800000000000001
49,1.0461812321594413,0.9690222738902378,0.9311908447714516,0.9427256117422658,1.0430566946026716,1.1207332488650872,4.9
50,1.04815691292823,0.9771051705725354,0.9519641262757755,0.9401539886650473,1.032196018895531,1.100978508654582,5.0
51,1.0455027267515116,0.984191936350874,0.9715858299712746,0.9395027813680555,1.0216173106091733,1.0733325275359957,5.1000000000000005
52,1.0362373200911257,0.9902274347287563,0.9882036963482979,0.9398879973930104,1.01327822309287,1.0435383645483602,5.2
53,1.0219158989930972,0.9951807717241368,1.0011996318059349,0.9391924835484918,1.007608862043923,1.0167821131687504,5.300000000000001
54,1.005724519090453,0.998921286533533,1.0107109426456573,0.9353476674110293,1.004207322160999,0.99535640714152,5.4
55,0.9903307228258482,1.0014019904527833,1.0173370124260104,0.9284144022742509,1.002596922792188,0.9791763338626006,5.5
56,0.9775379133078645,1.0029991265961231,1.0217205889225733,0.9211972212314535,1.002313831418294,0.9676817162883057,5.6000000000000005
57,0.9687467570073355,1.0042927844125735,1.0241845367754543,0.9173607858242147,1.0029072216821002,0.960931053411355,5.7
58,0.9645605138294837,1.0053563201051579,1.02490827969722,0.9187091525934293,1.0042471002381397,0.9591909642940598,5.800000000000001
59,0.9638109330517308,1.005864334780105,1.0243452435300642,0.9244192222719125,1.0064869707603135,0.9618121455572455,5.9
