,Li-Li,Li-Te,Te-Te,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,6.273435760746106e-07,0.0,0.0,0.6000000000000001
7,5.183765905089133e-06,0.0,0.0,0.7000000000000001
8,2.9582922982844853e-05,0.0,0.0,0.8
9,0.0001333640182910125,0.0,0.0,0.9
10,0.00048471758833816835,1.897520693065181e-07,0.0,1.0
11,0.0014542099756515256,2.9403768844071703e-06,0.0,1.1
12,0.003690294413986721,2.6149781085219273e-05,0.0,1.2000000000000002
13,0.008155461719062894,0.00015935858382720288,0.0,1.3
14,0.016143685761891412,0.0007688383730603505,2.540482250219498e-07,1.4000000000000001
15,0.029263151627646512,0.003061224400124695,2.702570451560298e-06,1.5
16,0.04924471349336159,0.01024752453186739,2.1530886257460346e-05,1.6
17,0.07768088357487185,0.02923678453523259,0.00013100995118225703,1.7000000000000002
18,0.11613369963699013,0.07198720088786503,0.0006325429190083331,1.8
19,0.16659683404255998,0.1548382221114459,0.0025459317619506696,1.9000000000000001
20,0.2311702147524184,0.29424208420257525,0.008689764232930115,2.0
21,0.3101411657077522,0.49891068038486935,0.025284038993665874,2.1
22,0.39979360177202244,0.7612717214457221,0.06287158477632263,2.2
23,0.49246466399637745,1.0538737386939363,0.13411786794504832,2.3000000000000003
24,0.5796631133908615,1.3353631219160018,0.2470678443358456,2.4000000000000004
25,0.6563229927722628,1.5644570954590338,0.39693207359937854,2.5
26,0.7229148556635111,1.714008537172645,0.5634046268633641,2.6
27,0.7833365224484337,1.7775244975636435,0.7178746102884932,2.7
28,0.8400411355305256,1.7664988415671128,0.8364483684813101,2.8000000000000003
29,0.8909985528884131,1.7023765869607792,0.9093954474160719,2.9000000000000004
30,0.9315290574168709,1.6082365645098922,0.9413710742121028,3.0
31,0.9589161410717297,1.5030733758695904,0.9448676162416576,3.1
32,0.9748840928243981,1.3991392586176927,0.9331588066611384,3.2
33,0.9839129199624687,1.3021364314673907,0.9166647712285982,3.3000000000000003
34,0.9900210164899851,1.2136933360211426,0.9028216162489603,3.4000000000000004
35,0.9952622071921021,1.1344054134882748,0.8970017732903312,3.5
36,1.0000385111874681,1.065534675037981,0.9019971548465285,3.6
37,1.0038552862392767,1.008731888175998,0.9166502598485609,3.7
38,1.0062139591882362,0.9646083674399324,0.9365146935575606,3.8000000000000003
39,1.0074989575089743,0.9318559472291376,0.9569401520815701,3.9000000000000004
40,1.008853702843608,0.9079835840456653,0.9755574280076557,4.0
41,1.0109713677313517,0.8909284234598268,0.9922831068312207,4.1000000000000005
42,1.0133592630612445,0.879800952898767,1.007996400880997,4.2
43,1.0151940186130737,0.8742093949686565,1.0235725570203387,4.3
44,1.0167429984125878,0.873280494825551,1.0396386817203063,4.4
45,1.0194872272461488,0.8757004664269541,1.0564071483676734,4.5
46,1.024486770836319,0.8805763361320299,1.0730379658906222,4.6000000000000005
47,1.030743297883781,0.8877107045065974,1.087308205142774,4.7
48,1.0355898113095263,0.8968759043128915,1.096634986825244,4.800000000000001
49,1.0369780668746402,0.9072513104218094,1.099737735473398,4.9
50,1.0351609649139222,0.917828016229733,1.0972502670768247,5.0
51,1.0319546727490818,0.9280500287094715,1.0908645660793388,5.1000000000000005
52,1.0288546372100889,0.937741961535666,1.0820982752201518,5.2
53,1.0263382435034594,0.9465842973401816,1.0717292941631076,5.300000000000001
54,1.024366099896569,0.9540975267105513,1.060194481222613,5.4
55,1.022577897592102,0.9602820959635588,1.0484686991224081,5.5
56,1.0201186054312659,0.9659711912421014,1.03822943943095,5.6000000000000005
57,1.0161304168503325,0.9722724195910865,1.0308029756819657,5.7
58,1.010636833138611,0.9798065493022857,1.0261916983495516,5.800000000000001
59,1.0045151781894854,0.9886243785840844,1.0234566189368726,5.9
60,0.9984181308999435,0.9984625926217228,1.0217118720986558,6.0
61,0.99205187332587,1.008649030635985,1.0203742410936978,6.1000000000000005
62,0.9848508169586345,1.0179791043888637,1.0186604448252488,6.2
63,0.9773318975884462,1.025145749296469,1.0153286299361264,6.300000000000001
64,0.9713762398710531,1.0293722410904167,1.0093688703949635,6.4
65,0.968760369789837,1.0306604400597885,1.001242694346937,6.5
66,0.9693018991439776,1.029711134925113,0.9930373829509042,6.6000000000000005
67,0.9706795924728058,1.0276857609364098,0.9866862587143181,6.7
68,0.9703232599269709,1.0257161117573081,0.982075061011613,6.800000000000001
69,0.9675952175475518,1.0243733618061155,0.9773375026131387,6.9
70,0.9642565137037559,1.0235925439540987,0.9709068246907386,7.0
71,0.9628888921609005,1.022997696430278,0.963075985828564,7.1000000000000005
72,0.9648174234371019,1.0221075011242131,0.9559481961306437,7.2
73,0.9694120685236923,1.0204465448705546,0.9521543803129682,7.300000000000001
74,0.9751088804304826,1.0179089280487785,0.9531551873537172,7.4
75,0.9807940510240537,1.0150209650850053,0.9583209553999211,7.5
76,0.9861344874625804,1.0125500398577227,0.9656023789290967,7.6000000000000005
77,0.9909490167351137,1.0108313841980514,0.9729420671348405,7.7
78,0.9948255010250572,1.0096214057040036,0.9789660658365821,7.800000000000001
79,0.9975151478216382,1.0084760405488693,0.9829472621972767,7.9
80,0.999359706844123,1.0071406890115708,0.984878977741875,8.0
81,1.0010534759538228,1.0056879687776685,0.9855878210590756,8.1
82,1.003010547662124,1.0043639709365688,0.9862087534985049,8.200000000000001
83,1.0049567394730645,1.0032638315901858,0.9873462862890533,8.3
84,1.006046363188609,1.0022288406474116,0.9889535403154022,8.4
85,1.0055024014262188,1.0011413616782106,0.9910183952785542,8.5
86,1.003386405727847,1.000172575472644,0.9939722982080711,8.6
87,1.0006954377608526,0.9995114133725835,0.9981261661814541,8.700000000000001
88,0.9985705219414083,0.9989195060007088,1.0028324064128002,8.8
89,0.997448802443399,0.9978047100783843,1.0066417645979413,8.9
90,0.9970253539935202,0.9957786770035116,1.008572625656667,9.0
91,0.9968297304929595,0.9930063423067153,1.0090125428574281,9.1
92,0.99661393040143,0.9900401769831985,1.009109127412188,9.200000000000001
93,0.9963263633010787,0.9875273101022038,1.009590352191137,9.3
94,0.9960289703432684,0.9860449258467474,1.0104594617618605,9.4
95,0.9958130122687223,0.9858719837720146,1.0114669033286736,9.5
96,0.9955841665027187,0.9867294020006502,1.0124778848326443,9.600000000000001
97,0.9950694218046452,0.987908321547779,1.013546475263794,9.700000000000001
98,0.994218593645478,0.988817585307396,1.014813092848483,9.8
99,0.9933694225007148,0.9893166156131932,1.0161880818682676,9.9
100,0.9928830372436168,0.9895222275201911,1.0171547999915225,10.0
