,Li-Li,Li-Si,Li-Sb,Si-Si,Si-Sb,Sb-Sb,r
49,0.9958369283822375,1.017165713098032,0.9692485343508969,0.983465782912051,0.9811762809733766,0.9727864413705021,4.9
50,1.002985912640563,1.0276087731760033,0.9727448222283513,0.9743975232774356,0.9864830478566046,0.9739498235634267,5.0
51,1.0078275692671927,1.033435165161363,0.9771141607333301,0.9620365100176624,0.9895593788514783,0.9767958102114566,5.1000000000000005
52,1.010485123838413,1.0342917010637633,0.982830455824928,0.9481590861423561,0.9912890986392879,0.9822205958574043,5.2
53,1.0112907155286153,1.0316524067124138,0.9894560310448,0.9337331808607137,0.9933664346302544,0.9901404594952801,5.300000000000001
54,1.0115084720440952,1.0282407648194933,0.9955696027658811,0.9196548926318057,0.9967815865816306,0.9993128749840897,5.4
55,1.0124321106133662,1.0264600198943268,0.9996633094445377,0.9073994241054385,1.0014004708214868,1.0078148607849806,5.5
56,1.013821431259164,1.0265565766378115,1.0012006538983855,0.8988181492904151,1.0067542467293535,1.0140440537971382,5.6000000000000005
57,1.013697418861606,1.0264299835836146,1.0007111127449244,0.8950798772892579,1.0124875803027669,1.0177322551108414,5.7
58,1.0097842051327226,1.0237520556569755,0.9992215593426707,0.8956827969624983,1.0179163871126242,1.0199319425886757,5.800000000000001
59,1.001437271978446,1.0183040949709474,0.9979053850515168,0.8989491975790773,1.0218792811012904,1.0217566902218056,5.9
60,0.9905446897305124,1.0120946552338033,0.9977379830886679,0.9035952608932942,1.0236145193501363,1.0231030020934706,6.0
61,0.9802961332249182,1.007567632743009,0.9988486607118464,0.9093568996892681,1.0236358210790526,1.0226748436642163,6.1000000000000005
62,0.9727239944486389,1.0058924775992653,1.0003743096300937,0.9161333051149163,1.0233162603991732,1.019388703652691,6.2
63,0.9673867920568407,1.0064073130152427,1.0012823988759618,0.9231025347538174,1.0235021199095296,1.0138688466371226,6.300000000000001
64,0.9623907248643534,1.0072099016568696,1.0011362585335313,0.9287653538353258,1.0238142987014878,1.0084075692202261,6.4
65,0.9566606527100258,1.0065567301556098,1.0000362697995964,0.9315570607468296,1.023428917994907,1.0052193757957721,6.5
66,0.951383894966066,1.004083579464374,0.9983208736452306,0.9305185210313137,1.022156937641433,1.0048106173873907,6.6000000000000005
67,0.9492474590078099,1.000840517840284,0.9965033936379089,0.9259668318509875,1.0204733949739022,1.0059981813454733,6.7
68,0.9520137100043018,0.9983857887752376,0.9951220841182405,0.9198366615920845,1.0188799958357575,1.0071431499858445,6.800000000000001
69,0.9586909520362782,0.9979029312244646,0.994416843696244,0.9149926457554687,1.0176506000308225,1.0072114208287453,6.9
70,0.966025750805104,0.9996408463236531,0.9942557856650343,0.9135126515329804,1.0169631309422187,1.0060222242871322,7.0
71,0.9707597238357456,1.0026868538477405,0.9943964435516244,0.915398647296203,1.0168319296517654,1.0039260480979835,7.1000000000000005
72,0.9717735539294903,1.0054870159628786,0.9947464342035739,0.919150319689021,1.0169430886216742,1.0012876574274217,7.2
73,0.9703575742920308,1.007005077105163,0.9954326041000329,0.9234818860030108,1.0168299765318978,0.9981109933157939,7.300000000000001
74,0.9685011050524299,1.007331129242256,0.9966138173489308,0.9282033933542482,1.0162017807803378,0.9941501653336986,7.4
75,0.96728445397726,1.0071134653328826,0.9981811125629173,0.93340384291236,1.0149530509426254,0.9895064242091728,7.5
76,0.9671435438111741,1.0068021219143108,0.9998182352233529,0.9383102779224214,1.0130830798014507,0.9849329795437844,7.6000000000000005
77,0.9686866892215154,1.0067109791904565,1.001463224986534,0.9415360861433599,1.0110119605655308,0.981362384964328,7.7
78,0.9723163145101773,1.0073280703449279,1.0034681732575041,0.9424765042398757,1.0098580868512204,0.9792920170192354,7.800000000000001
79,0.9775350234174232,1.0088607087032189,1.0060534007306117,0.9421773385397846,1.010832222121581,0.9787714761717276,7.9
80,0.9831290367551955,1.0105940871497734,1.008732948349062,0.94265310030222,1.0141365272059168,0.9796977521264439,8.0
81,0.9876245960007749,1.0113422542542105,1.010555194292241,0.9451362482674699,1.018672610775579,0.981837947898912,8.1
82,0.9897473328875543,1.0106481117914563,1.0109810534384807,0.9489012007595714,1.022881760206313,0.9847106952788832,8.200000000000001
83,0.9892738896145031,1.0092245105769733,1.0104034707921485,0.9520097009205072,1.0257480913231567,0.9877139650234825,8.3
84,0.987481702471962,1.0082559642601185,1.009694703098497,0.9531313830190684,1.0270636967937106,0.9904216113646716,8.4
85,0.9861592967753008,1.0084430748447584,1.009252183566901,0.9522863306834987,1.0271095618679527,0.9927381981449218,8.5
86,0.9859389994568736,1.0095676274086176,1.0086868453511084,0.9500413283294292,1.026315355776406,0.9948994967985231,8.6
87,0.985736680864667,1.0108020525789823,1.0075405684732284,0.9467005798344202,1.0250410539565051,0.9972253228463468,8.700000000000001
88,0.9839476420519793,1.0114839063090304,1.0059740612979553,0.9423256041804833,1.0234598421814443,0.9994802812789461,8.8
89,0.9802375638230014,1.01150452144793,1.0044351804173206,0.9371220182610768,1.0216002178049552,1.0004671672357763,8.9
90,0.9761429220446208,1.0110517741752911,1.0029861620105707,0.9318485964143195,1.01945097388044,0.9987822124670599,9.0
91,0.9737020264140902,1.0104968305260646,1.0014242356131773,0.9280444892734924,1.016979423195859,0.9942782968176783,9.1
92,0.9734142796316437,1.0105369613154425,0.99985455036559,0.9275071819176733,1.0141746794697644,0.9885572129327957,9.200000000000001
93,0.9737338986631486,1.0116893894480128,0.9987380736279625,0.9310708291060931,1.0111337928210595,0.9839421250502406,9.3
94,0.9726569608151985,1.0134315926963213,0.9984843954631529,0.9377754897701304,1.0079568059132806,0.9820986081277411,9.4
95,0.9695836028768593,1.0144792588693312,0.9991608358764944,0.9452463246417816,1.0045665188036825,0.9833899519465849,9.5
96,0.9655425938978213,1.0141977504231623,1.0004222783706938,0.9509538261277098,1.0008843823545845,0.986946856144774,9.600000000000001
97,0.9619354836674026,1.0133635568034942,1.001641392410924,0.9534858271782652,0.9972267738234735,0.9911595013846861,9.700000000000001
98,0.9594745352902823,1.013284067177787,1.0023068804187416,0.9531332110074184,0.9942713052803412,0.9945164748908148,9.8
99,0.9581301942516749,1.0143098752354665,1.0023900833386425,0.9514339058195809,0.9924934025245823,0.9963909472493451,9.9
100,0.9575813536673996,1.0154299130632516,1.002259003540327,0.95008408018789,0.9917819469171423,0.9970794881159226,10.0
