,Li-Li,Li-Ga,Li-Si,Ga-Ga,Ga-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.1804505741467618e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,9.733179644202933e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,7.098506293252008e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,3.9798584578830656e-05,1.1689227365086096e-07,2.3378454730172192e-07,0.0,0.0,0.0,0.8
9,0.0001815938791147646,1.4870463639837562e-06,1.9386455980498525e-06,0.0,0.0,0.0,0.9
10,0.0007035307945037567,1.3122921921552716e-05,1.3582883451186577e-05,0.0,0.0,2.216623855897808e-06,1.0
11,0.002342612807270043,8.034518713878865e-05,7.708042500027559e-05,9.947176306245006e-07,1.9894352612490013e-06,2.4401379528363292e-05,1.1
12,0.006741894264237559,0.00039297545343190774,0.0003594824411230293,1.1423903384118082e-05,2.5092138422332685e-05,0.00016160928746413616,1.2000000000000002
13,0.016824016177960487,0.0015886584108389258,0.001442835251192379,8.427260630187793e-05,0.00017544452848128236,0.0008240417107604926,1.3
14,0.0366597902710658,0.005429836948996967,0.0050323605420440655,0.00046160076013632064,0.0009307589459056525,0.0034359712718060494,1.4000000000000001
15,0.07059924898653752,0.01585570640052581,0.015336755095559257,0.0020213216515410637,0.003942765033346611,0.01189786169995259,1.5
16,0.12208906219888906,0.039983988647337966,0.04082960855030478,0.0073541849866652345,0.01379945571102671,0.03507915787693015,1.6
17,0.1929452212449875,0.0880201643355949,0.09502718744631455,0.022524198389409167,0.04047452739610833,0.089501473941987,1.7000000000000002
18,0.28313986407092767,0.17110016851167592,0.19398996286915926,0.05861610008038603,0.10062999666035682,0.19979208056353923,1.8
19,0.39049978060694285,0.29708238571098106,0.34941454051659876,0.13072217990825613,0.21418011581723267,0.39201791176992523,1.9000000000000001
20,0.510405556007746,0.46584759156822897,0.5598885131776166,0.2522779100618938,0.394067893491642,0.6763521377399275,2.0
21,0.6364048126808892,0.6665719769857829,0.8065809534999291,0.4262912519711481,0.6333029615382981,1.0260875785920822,2.1
22,0.7616268623305972,0.879069030949036,1.0579651064610895,0.6393408819760954,0.8995575122099091,1.3734064150985072,2.2
23,0.8795764454683943,1.079145014632037,1.2810152290424741,0.863538609178922,1.1446929433887736,1.6358649862063137,2.3000000000000003
24,0.9840106955115173,1.2452558680636547,1.4512034562118827,1.065965758562863,1.3244447006194024,1.7578863722404758,2.4000000000000004
25,1.069092477964397,1.3632716361584223,1.5564363391691631,1.220028064142923,1.4152677051897622,1.7344326577498927,2.5
26,1.13039722511941,1.4282852083516802,1.5961819348798896,1.3125905352975145,1.4194834926071818,1.602675257238354,2.6
27,1.1662293527465817,1.4440370910177684,1.5791837054682325,1.344450219229667,1.359067481445468,1.415329942186916,2.7
28,1.1784476224641107,1.4205626659733839,1.5208406621925896,1.3263901609065558,1.2636233267134243,1.2166698427965985,2.8000000000000003
29,1.1720014001821735,1.3707599919244902,1.439245678923244,1.2739672407711722,1.1593099809383627,1.032653017132275,2.9000000000000004
30,1.153056741014528,1.3070203827224074,1.3502472652120325,1.202504581929944,1.0632956312240307,0.8744126441388782,3.0
31,1.126954568775921,1.2389384933252583,1.264235416954728,1.1240315030151689,0.9833573144629986,0.7456228882170644,3.1
32,1.0974820832974619,1.1726202018980072,1.1860527586040892,1.0472902080723197,0.9198786505624197,0.6460602205233116,3.2
33,1.0673973110292154,1.1113680354201778,1.1166078144399147,0.9783745552434386,0.8692864290053016,0.5736881032321124,3.3000000000000003
34,1.0388962455404496,1.0569355253859083,1.0548815664597093,0.9203468785482963,0.8281860095139082,0.5289972950124684,3.4000000000000004
35,1.0134522678009594,1.0106040160503136,1.000270872104976,0.8738850551018414,0.7959196740476114,0.5158771697897192,3.5
36,0.9916468620410603,0.9736705970045362,0.9543073573290644,0.8394367426282058,0.7744335058346903,0.5347776081824642,3.6
37,0.973650461451185,0.9471608254787368,0.9202969975330567,0.8178736972579985,0.7661629473326014,0.5766159657490653,3.7
38,0.9599634040355262,0.9312144739470526,0.9009401486474188,0.8091198470349642,0.771384774750245,0.6273700630936994,3.8000000000000003
39,0.9513526345618114,0.9247651141972788,0.8960768628824953,0.8117287090114311,0.7869858260779976,0.6783722220674927,3.9000000000000004
40,0.9479108655442646,0.9256593358536794,0.9025794213253915,0.824166895655119,0.8081550417159122,0.7294074674009503,4.0
41,0.9485286215309364,0.9312853606717979,0.916289919311411,0.8451278423445973,0.831661765323322,0.782560456204513,4.1000000000000005
42,0.9516352243854698,0.9397096871577348,0.9339379020549137,0.8719241466701004,0.8575230965076602,0.8362848356340484,4.2
43,0.9563547981229807,0.9503391128330547,0.953492897573349,0.8998686170445764,0.8875924245525896,0.8862410533943205,4.3
44,0.9626967187749209,0.9631002219573727,0.9733893858223734,0.924663587205088,0.9227896550013723,0.929641886027513,4.4
45,0.9706360873419916,0.9770276734840379,0.9919127478250359,0.9450774409023418,0.961735659397426,0.9662772172602336,4.5
46,0.9792984303655176,0.990150177735235,1.0071408140714024,0.9622993433575131,1.0012809774114215,0.9955693473185219,4.6000000000000005
47,0.9872104784345358,1.0007897766044946,1.017411281249809,0.9770848623722737,1.0373005327111717,1.0152018934384026,4.7
48,0.9932664952124532,1.0085266336349843,1.0222827849670815,0.9887034098459851,1.0653242257897073,1.0234920927296114,4.800000000000001
49,0.9974763575378338,1.0138079782989933,1.0231165888952103,0.9962503042841557,1.082393077433931,1.0213769856617256,4.9
50,1.000902331034888,1.0171633736180112,1.0222625747879428,0.9994548000888427,1.0892842256712219,1.0117246519818248,5.0
51,1.0047097700305583,1.0191310621642782,1.021474747638216,0.998183368873799,1.0900091214298986,0.9978784317477174,5.1000000000000005
52,1.0090105889977934,1.0203280384327216,1.0211421083299588,0.9926638044996334,1.0885811956028242,0.9824072509201817,5.2
53,1.0127424634089528,1.0209271718856827,1.020691055741531,0.9844359484448574,1.0867755842673092,0.9658118315138541,5.300000000000001
54,1.014761306620841,1.0204277098719905,1.0192045003085892,0.9760083550394434,1.0845564566505435,0.9469391401131543,5.4
55,1.014761751845024,1.018496224219487,1.0158240265778573,0.9692923117420144,1.0810229229044859,0.9254882056029277,5.5
56,1.0130924806813095,1.0156779889472005,1.0102007582268409,0.9647025208639227,1.0746544225923527,0.9032215157048321,5.6000000000000005
57,1.010165245017588,1.0129126463679294,1.0029145677021232,0.9614545798958887,1.0644378808598032,0.882195060471593,5.7
58,1.006305455175538,1.0107288146171016,0.9953671117832397,0.9583363353031727,1.051876754168292,0.8629476257534598,5.800000000000001
