,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,1.7918099932396055e-07,0.8
9,0.0,8.72964868678673e-07,1.9620113124630598e-06,0.9
10,5.663004423078261e-07,1.638136685561655e-05,1.875366666168451e-05,1.0
11,7.377617375268567e-06,0.00015286574782614706,0.00012221818236442426,1.1
12,6.135918200042728e-05,0.0009363762425379575,0.0006158723788378816,1.2000000000000002
13,0.00038463473085373844,0.004448403920989573,0.002538154378643374,1.3
14,0.0018637797052475662,0.017212181345806415,0.008727134356649803,1.4000000000000001
15,0.00744958870007481,0.055062985636946775,0.025125237249038267,1.5
16,0.024992045088832616,0.14672479194363724,0.060707354380931465,1.6
17,0.07066050327812283,0.32793422854646204,0.12355484256203851,1.7000000000000002
18,0.1686983481438788,0.6197567454039912,0.21312028569756042,1.8
19,0.34134376853370346,1.000158040560432,0.31445603339491746,1.9000000000000001
20,0.5894743959148426,1.3946657910116438,0.40239670453008936,2.0
21,0.8786050908138056,1.7043491270550943,0.4560659768957884,2.1
22,1.1478524650629793,1.8558928102201535,0.472748193098471,2.2
23,1.339524335845073,1.8356702370752418,0.4693237789939641,2.3000000000000003
24,1.425695108264178,1.6853708956457312,0.47109687591384863,2.4000000000000004
25,1.4134797060237452,1.4712505350837795,0.4982823172120457,2.5
26,1.3326608328398701,1.2540545111196164,0.5588398690127386,2.6
27,1.2193272367959898,1.0741541317093477,0.6483877759705431,2.7
28,1.103802593979631,0.9494890782616678,0.7540321083279166,2.8000000000000003
29,1.0050060514092407,0.8796535924138229,0.8600089580345723,2.9000000000000004
30,0.9306886207220717,0.8527718691962878,0.9535405887400057,3.0
31,0.8808092692642195,0.8531118992070974,1.0283499302930525,3.1
32,0.8510906051420895,0.8669917625240741,1.0842202457712207,3.2
33,0.8360188438323106,0.885509601140633,1.1237037103840255,3.3000000000000003
34,0.8310656334409513,0.9043753738954139,1.1487880937659296,3.4000000000000004
35,0.833256212838567,0.9222970093444296,1.159787526376816,3.5
36,0.8404075984199197,0.9393419842339092,1.156958684329867,3.6
37,0.8508174721900524,0.95576287043124,1.142829578824306,3.7
38,0.8636227723434454,0.9712692115776798,1.1224710419735684,3.8000000000000003
39,0.8783251180319516,0.9849884350240851,1.1014602447662667,3.9000000000000004
40,0.893467187776682,0.9960798170954256,1.083693696885002,4.0
41,0.9064942885096865,1.0042807732134422,1.0703878370591378,4.1000000000000005
42,0.9155923239025892,1.009881485650813,1.06006066291305,4.2
43,0.9215696657014077,1.0133540579872888,1.049526903323249,4.3
44,0.9273576364739834,1.0149645954575524,1.0359375558780628,4.4
45,0.935308798932308,1.01462807755167,1.018683206201292,4.5
46,0.9451170881038652,1.0123412505345197,0.9995933429676849,4.6000000000000005
47,0.9544826025078729,1.0088612614514496,0.9815265967093767,4.7
48,0.9613545610997934,1.0057482656474221,0.967025989205789,4.800000000000001
49,0.9653120612423025,1.0046268182715843,0.957987430380683,4.9
50,0.9675485902799001,1.0063618144134914,0.9556464438689873,5.0
51,0.9703952075097408,1.0106439192007703,0.9600937223632905,5.1000000000000005
52,0.9764725653074344,1.0161029141373126,0.9697301639667005,5.2
53,0.9871391128751406,1.0208704197624159,0.9813894887920771,5.300000000000001
54,1.0010917882960744,1.0234285523818978,0.991280646400711,5.4
55,1.0146619090905789,1.0234487169676212,0.996424680680084,5.5
56,1.0240139755147488,1.0219527693437522,0.9959954313013979,5.6000000000000005
57,1.027503333196875,1.0203056867997913,0.991730793776941,5.7
58,1.0261151727027475,1.0188715171618519,0.9869011713475996,5.800000000000001
59,1.0218756214635791,1.0167724775409286,0.9842642829552554,5.9
60,1.0162409135116233,1.0129087613878445,0.9845473837533958,6.0
61,1.009955413728743,1.0071175447611935,0.9867216308684912,6.1000000000000005
62,1.003716198576229,1.0005281864184283,0.9894613487137831,6.2
63,0.9983978429825234,0.9950088170189799,0.9921474423982204,6.300000000000001
64,0.9947450320566816,0.9921412091022814,0.994841829905321,6.4
65,0.9931092254703328,0.9924270824440954,0.9977190355054346,6.5
66,0.993414190083508,0.9952189913627232,1.0005256477417634,6.6000000000000005
67,0.9951430511168368,0.9991488408267507,1.0025261661392784,6.7
68,0.9973509207148017,1.002612128517118,1.003046852261926,6.800000000000001
69,0.9990030462105136,1.004338708248859,1.002026126692369,6.9
70,0.9995884285515383,1.0040920742707877,0.9999953074294474,7.0
71,0.9993993359897376,1.002850332485819,0.9977094401643757,7.1000000000000005
72,0.9990590034902598,1.0019567623914143,0.9958742747566447,7.2
73,0.9987651566069913,1.0019559002271268,0.9949459674263095,7.300000000000001
74,0.9981488226444529,1.0023394315299898,0.9948425644273882,7.4
75,0.9968997187171249,1.0023143956155633,0.9948790229533402,7.5
76,0.9954003483403205,1.0015934219968412,0.9943060649031334,7.6000000000000005
77,0.9945765749958089,1.000489052509753,0.9930137548993809,7.7
78,0.9950620930957634,0.9995229467823833,0.9915292827420805,7.800000000000001
79,0.9966482366226053,0.9990758744431218,0.9903056516586248,7.9
80,0.9986593385512605,0.9992640460219296,0.9892786134157897,8.0
81,1.0006620675540085,0.9999610624586052,0.9882639047060597,8.1
82,1.0025861516510246,1.0009468611042855,0.9875272140921081,8.200000000000001
83,1.0043234092524542,1.0021060078729416,0.9876151663574881,8.3
84,1.0055063474212669,1.0034388090197033,0.9887353436445748,8.4
85,1.0057439804207609,1.0048112901684598,0.9906754128645298,8.5
86,1.005048366403454,1.0057872728647903,0.9932385775742193,8.6
87,1.0039535867722773,1.0058348272728188,0.9963236092909759,8.700000000000001
88,1.0029568069457808,1.0047513206017564,0.9995557921151554,8.8
89,1.0018350667384517,1.0028529824888113,1.0022432197738929,8.9
90,0.9999108132377581,1.0007223322600656,1.0038409767685357,9.0
91,0.997034041340084,0.9987667105107256,1.0042485347158217,9.1
92,0.9938977125305467,0.9970425639162955,1.0036263378607637,9.200000000000001
93,0.9913228693348004,0.9955241225859205,1.0021781405716401,9.3
94,0.9895319932190908,0.9944691886255049,1.000212080315466,9.4
95,0.9881427903625839,0.9943683630246637,0.9982198814626809,9.5
96,0.9866862646485007,0.9955188042358387,0.9966436689846039,9.600000000000001
97,0.9850994642711448,0.9977573302668765,0.9954964613530987,9.700000000000001
98,0.9837281006660434,1.0005549079084253,0.9944125636031679,9.8
99,0.9828902290324473,1.003174989873897,0.9932307138457032,9.9
100,0.9825632763846451,1.0047902058934026,0.9923615065795643,10.0
