,V-V,V-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,1.8578589014657363e-06,0.0,0.0,0.8
9,1.4994764573700852e-05,0.0,4.571432898646948e-08,0.9
10,9.057937932296432e-05,4.2814855342420254e-07,7.466314503057675e-07,1.0
11,0.00043107076614079445,5.481743315521554e-06,8.610710595301514e-06,1.1
12,0.0016662652730463753,4.603634899563473e-05,6.578232597055318e-05,1.2000000000000002
13,0.0054274672489300025,0.0002786455178467556,0.00037435266556596307,1.3
14,0.015203005312865668,0.0013417517835244326,0.00171736175259972,1.4000000000000001
15,0.03726030365922717,0.005348053949157103,0.006550990386541558,1.5
16,0.0808072053762727,0.0179907881122709,0.021061676615027614,1.6
17,0.1561846782034831,0.05155936679101075,0.05751542026425135,1.7000000000000002
18,0.27078808756651923,0.12673279957139902,0.13432682368148982,1.8
19,0.42437573769914716,0.2689115782505093,0.2703550488876338,1.9000000000000001
20,0.6068094822863712,0.49610308869101555,0.47300131498006864,2.0
21,0.8002129877630442,0.8022720701852899,0.7265490829909228,2.1
22,0.9844746631055649,1.1478807079921505,0.9911084721131715,2.2
23,1.1422065085293063,1.4684936272880202,1.21664316972415,2.3000000000000003
24,1.2607760563770725,1.6998201723979038,1.3644178061824546,2.4000000000000004
25,1.333192694382455,1.8042391631407695,1.4219649384518473,2.5
26,1.359616760561272,1.7826990538078245,1.4033091847570984,2.6
27,1.3477908857898084,1.6672551497434667,1.3370613669716547,2.7
28,1.3106146214829155,1.5021840360971965,1.2517855071049535,2.8000000000000003
29,1.2613300660753126,1.326308138954321,1.167202847539194,2.9000000000000004
30,1.2085782896165362,1.1647448359895531,1.0934138139597158,3.0
31,1.1546617396585552,1.02971562061711,1.0342985936547453,3.1
32,1.0985310667902424,0.9247919587186951,0.9904720419858057,3.2
33,1.0403636936560452,0.8486050855096973,0.9604686513560086,3.3000000000000003
34,0.9829477798553093,0.797722816942756,0.9414658316605716,3.4000000000000004
35,0.9299508115237812,0.7688326254725514,0.930471498895562,3.5
36,0.8849309062739071,0.7596347079454351,0.9253961934441275,3.6
37,0.8517311658431755,0.7683971962167067,0.9252092881451073,3.7
38,0.8340004581756312,0.7929412738253853,0.9293224497131418,3.8000000000000003
39,0.8337988772910363,0.8299669029050629,0.9370827066173196,3.9000000000000004
40,0.8509024328817076,0.8751125740589516,0.947809027916411,4.0
41,0.882764601704818,0.9235112894963247,0.9608729575500449,4.1000000000000005
42,0.9247273033256999,0.9704444721207751,0.9754563619589699,4.2
43,0.9709913661978511,1.0119451340889538,0.9903933093304405,4.3
44,1.0160273187305737,1.0451511665431825,1.004373131079412,4.4
45,1.0550802072943264,1.068301867249079,1.016185814679037,4.5
46,1.0839253311581347,1.080677380001073,1.0249013789024255,4.6000000000000005
47,1.0992470334871987,1.0827234625709297,1.030159813022732,4.7
48,1.100064431859486,1.0760624922241857,1.0322210644472483,4.800000000000001
49,1.08867141877595,1.0632014121965014,1.0314847349266436,4.9
50,1.0691501671008334,1.0471849977727197,1.028152044725596,5.0
51,1.0444667690445049,1.0311666477257997,1.022525149684401,5.1000000000000005
52,1.0155434898648226,1.0175837278629853,1.0153285507279368,5.2
53,0.9832859722339898,1.0073063131245372,1.007458786954353,5.300000000000001
54,0.9508567498138386,0.9997345658729853,0.9996419713009407,5.4
55,0.9234569423308422,0.9938446786282098,0.9925944717500371,5.5
56,0.9057409305426857,0.9890226992405369,0.9872670596667136,5.6000000000000005
57,0.8995929538658729,0.9851816079018886,0.9844743665997633,5.7
58,0.9041608138251862,0.9826112700861709,0.984242083454105,5.800000000000001
59,0.9170236741295795,0.9817384095438646,0.9857848957293315,5.9
60,0.9348685119455208,0.9827862680438527,0.9881382553299884,6.0
61,0.9541568703750856,0.985680545926248,0.9906308859384197,6.1000000000000005
62,0.9723095415238656,0.9902017813796784,0.9928662887340548,6.2
63,0.9881755541222687,0.9959045381458128,0.9946183869972204,6.300000000000001
64,1.00102402944743,1.0018973804690956,0.9959019090024102,6.4
65,1.0094572196549851,1.0070505329162898,0.9969835809807412,6.5
66,1.0118446195453745,1.01058906707136,0.998118665089032,6.6000000000000005
67,1.0078253303790061,1.0124428720132417,0.9992410367902157,6.7
68,0.9990573881365269,1.0131023411425266,1.000007003110482,6.800000000000001
69,0.9883240367625533,1.0132541519692857,1.0001506601576036,6.9
70,0.9780551705501711,1.0135312700118955,0.9997171602640486,7.0
71,0.9696827341160906,1.0143637713733338,0.9989262676482712,7.1000000000000005
72,0.9637628446170569,1.015750701882523,0.9979527877846318,7.2
73,0.9601405634514011,1.0171168568511226,0.9969646631413484,7.300000000000001
74,0.9581495464652723,1.0176250588188,0.9962263971864299,7.4
75,0.9569722482763849,1.016849447721986,0.9959320024277108,7.5
76,0.9557788421572886,1.015143311621484,0.9959587893909146,7.6000000000000005
77,0.9536892467355474,1.0132912173350994,0.9959551624805779,7.7
78,0.9499776278594381,1.0118567719706617,0.9956432838581386,7.800000000000001
79,0.9445847249547701,1.0109276901649689,0.994949009315605,7.9
80,0.9385711056667055,1.0103432826816898,0.9940040318926291,8.0
81,0.9339384628941181,1.0099165371127703,0.9932310557586306,8.1
82,0.9324894803487784,1.0094001554398775,0.9932592788855963,8.200000000000001
83,0.9345038602362318,1.0084824525342415,0.9944004152690992,8.3
84,0.9387313047138063,1.0070148016339422,0.9961816787275147,8.4
85,0.9438047273980789,1.0051542322417497,0.997655657467199,8.5
86,0.9493410106099588,1.0031970265184404,0.9982142310729544,8.6
87,0.9553799052296754,1.0013555051113028,0.9979276979729088,8.700000000000001
88,0.961040817989568,0.9997569366070259,0.9971730878574783,8.8
89,0.9644764460094859,0.9985396907440821,0.9962536381467401,8.9
90,0.9645854775941111,0.9978894758326404,0.995434000334237,9.0
91,0.9624557512059796,0.9980773976733681,0.9950486095931492,9.1
92,0.9605613476715631,0.9994786388963391,0.9953637054344369,9.200000000000001
93,0.9605203596088623,1.0024120452839143,0.9964489659093897,9.3
94,0.9620015293445457,1.0068660485297742,0.9982921066957572,9.4
95,0.9637734741891283,1.0123686147373687,1.0008719609237533,9.5
96,0.9653044212975498,1.018146554635672,1.0039530816604718,9.600000000000001
97,0.9670862201915407,1.0234732883859614,1.0069415835596207,9.700000000000001
98,0.9696440587115032,1.0278949715518024,1.0091706285415365,9.8
99,0.9725547013731332,1.0311376095824074,1.010374009823141,9.9
100,0.9745540492583884,1.0328970964874342,1.0107971856091307,10.0
