,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,6.046963772285726e-07,1.5117409430714314e-07,0.0,0.0,0.0,0.0,0.6000000000000001
7,4.996631164731319e-06,1.2491577911828297e-06,0.0,0.0,0.0,0.0,0.7000000000000001
8,2.8283489616095223e-05,8.34404172951678e-06,0.0,0.0,0.0,0.0,0.8
9,0.0001288855576541404,4.575234143889801e-05,2.0505275075570974e-07,0.0,1.0252637537785487e-07,0.0,0.9
10,0.0004770745348296316,0.00021317660683212544,3.714837776165851e-06,1.9204709017537084e-06,5.241105714982315e-06,0.0,1.0
11,0.0014773166020108674,0.0008606081594741673,3.263695049107697e-05,2.0977067242876333e-05,5.250028408193771e-05,1.969869638838785e-06,1.1
12,0.003965383727064547,0.0030678407897146037,0.00019555207950646048,0.0001425766709584668,0.000351886195844165,2.914173097180779e-05,1.2000000000000002
13,0.009552752378187682,0.009683595384821678,0.0009232359276635609,0.0007398372203482737,0.0017877717863497824,0.00022659465028199299,1.3
14,0.021164271615999194,0.026944516266139206,0.0035752047561881492,0.0030978805816423627,0.007359157091213719,0.0012509646395391669,1.4000000000000001
15,0.04348395583745385,0.06575525323372727,0.011558831712651093,0.010777179658598686,0.025151510249553775,0.005488440381442448,1.5
16,0.08253511650918967,0.14055770717567653,0.0316063251567019,0.03167903924491916,0.07227161583288264,0.019726325642612105,1.6
17,0.14395058389254195,0.2639670480662645,0.07397804496859783,0.07965730767321547,0.17610273143857264,0.05879598026221271,1.7000000000000002
18,0.23042337277514582,0.43854145126731486,0.1501650834806542,0.17308809730897526,0.3666864766563922,0.146580479284897,1.8
19,0.33959367485411324,0.6510582500439661,0.2679613553968751,0.3278337795545101,0.6576759585393734,0.30817483655612515,1.9000000000000001
20,0.4639490583757943,0.8747880414982202,0.426125199418261,0.5456798452886611,1.0252733532138743,0.5513305348285444,2.0
21,0.5935681344539082,1.0793895455855085,0.6119060012243738,0.8052180689540999,1.4041689975028024,0.8477529477128897,2.1
22,0.7198350181161997,1.2414959699809933,0.8033670397806782,1.0642182336038737,1.7111099170713826,1.1332342358154746,2.2
23,0.8367111318786724,1.349302854184211,0.975896572927373,1.2755510816176092,1.8832802961958282,1.335026240093487,2.3000000000000003
24,0.939509700213857,1.4012192704147506,1.1101756866392458,1.4072790537394206,1.9046740857884683,1.4104178159683094,2.4000000000000004
25,1.0243007152354757,1.4032603668521133,1.197704485502723,1.453223069985334,1.8046633089582302,1.3670771778238786,2.5
26,1.0884249191696989,1.367224501050147,1.240866778155183,1.4285527654198216,1.6355628981202415,1.2506082346814689,2.6
27,1.130025297756554,1.3079047519487825,1.2485726431984996,1.3573997268917108,1.447498948618701,1.1136061256010403,2.7
28,1.1473446803528078,1.2389652833146305,1.2318895841738664,1.262880513911313,1.273991642288234,0.9918889255564051,2.8000000000000003
29,1.1402064835958623,1.1700241105727616,1.2018788525726047,1.163054198267935,1.1303719479769507,0.8993301604295384,2.9000000000000004
30,1.1123092897584408,1.1064320217512127,1.1680699044108285,1.070298767246186,1.0193604953604982,0.8351763316721708,3.0
31,1.0711019739327792,1.0504474508902637,1.1367134184254981,0.9920804544093528,0.9373814468483413,0.7936080738407411,3.1
32,1.0255841639631982,1.0024343903636446,1.1103697682752045,0.9324950708698982,0.8789440828334192,0.769134612729613,3.2
33,0.9840875864433453,0.9621800881977414,1.089331693597759,0.8931379627436662,0.8393483425017568,0.7571343142024155,3.3000000000000003
34,0.9521667139509623,0.930213142576058,1.0730303468209252,0.8727420777489308,0.8159483010312024,0.7535809457397308,3.4000000000000004
35,0.9311913814134241,0.9078457993551547,1.0602172293929366,0.867542508576864,0.8076631481132933,0.756434952009667,3.5
36,0.9195934451305556,0.8957036945738,1.049044862082229,0.8734331231730008,0.8135800473023214,0.7660919744834827,3.6
37,0.9159270162727682,0.8926269876601969,1.038315128875364,0.8876287392161315,0.8320382294520619,0.7831197973374264,3.7
38,0.9198721701908086,0.8964112723987959,1.0291148080072008,0.9079720029959386,0.8603650823944843,0.806317590524013,3.8000000000000003
39,0.9301005419097076,0.9052024730665454,1.0246269410046933,0.9316219175686592,0.894899456960775,0.8333952563301191,3.9000000000000004
40,0.9426897759177717,0.9178372340120989,1.0273542235513655,0.9555601637044198,0.9316154718883676,0.8624139512173213,4.0
41,0.9529565180892661,0.9333985656225944,1.0362688100998367,0.9780367592270561,0.967186623933975,0.8918252244606566,4.1000000000000005
42,0.9587657104157649,0.9509429908645527,1.0470594335366794,0.9984748284666876,0.9992555103820652,0.9195906393158856,4.2
43,0.9619256343432424,0.9695121325327507,1.0553548140167226,1.0160017364497866,1.0257336454759252,0.942780137918159,4.3
44,0.9666629403935517,0.9881437172847816,1.0597260016588221,1.029101985050205,1.0446963607786217,0.9586688699891515,4.4
45,0.9761860735211539,1.0057685014826891,1.0616425486586467,1.0370298976985464,1.0553770677341137,0.9669542023736091,4.5
46,0.9894285885799387,1.0209839279077007,1.0626567010122399,1.0406673922488465,1.0586739935992138,0.9706688619449207,4.6000000000000005
47,1.000978054432648,1.0320222184984724,1.0620562975376329,1.0414039129746275,1.0563290147577853,0.9738960891710233,4.7
48,1.0051373483075172,1.0373454535309932,1.0575435110723908,1.0396284464808303,1.0499470522280365,0.9779460304519884,4.800000000000001
49,1.0006211573760408,1.0367374046459659,1.0477239255988051,1.034697795146296,1.0408685841072578,0.9800873348419358,4.9
50,0.9913571232192094,1.0319618208048529,1.0336147889680014,1.025982229133092,1.0304405108523773,0.9768103596978344,5.0
51,0.9828885906678991,1.025935842694333,1.018262780473318,1.0136460154680702,1.0200554273267892,0.9686498639779471,5.1000000000000005
52,0.9781685684752487,1.0207456492960396,1.005180206431009,0.9989276539057759,1.0109922152564994,0.9609656332859116,5.2
53,0.9764992466071414,1.0163995771212653,0.9965734091655822,0.9841899546420565,1.0042042863537821,0.9592024982995343,5.300000000000001
54,0.9755769786129981,1.0116705028741952,0.9924767869043982,0.9723349800296206,1.0001171773283646,0.9638513731322214,5.4
55,0.9737406027798741,1.005977990120976,0.9914332836861516,0.9653372670680149,0.9985961172017279,0.9707760645403418,5.5
56,0.9705185131424005,1.0000718681432026,0.991811724300123,0.9630299781542536,0.999213819894815,0.9760056318734506,5.6000000000000005
57,0.9660797628974588,0.995039323345366,0.9925174427376842,0.9635457438794756,1.0015738302479869,0.9790798553482623,5.7
58,0.9610392958967229,0.9913407962377694,0.9930764844320877,0.9650755564832456,1.0052431311656063,0.9816819759247145,5.800000000000001
