,Li-Li,Li-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,8.505234162239663e-07,0.0,0.0,0.7000000000000001
8,9.2837610862547e-06,0.0,0.0,0.8
9,5.783539588420474e-05,6.621722098629492e-07,0.0,0.9
10,0.0002824126393505981,6.680470252092136e-06,0.0,1.0
11,0.0011070611470205508,4.6213243746520505e-05,5.301046223002557e-07,1.1
12,0.003576602066689621,0.0002411643955705051,7.04486201906573e-06,1.2000000000000002
13,0.009699119808030334,0.0010282380087958966,5.852689399193997e-05,1.3
14,0.02251862170366615,0.0036714412796634757,0.00034268913447067496,1.4000000000000001
15,0.04577257852025539,0.011194027349939467,0.0015961505667125625,1.5
16,0.0832626667623025,0.029560462752683106,0.006133881546194848,1.6
17,0.13813505331392634,0.06841842805483621,0.019779208872471317,1.7000000000000002
18,0.21185191131816947,0.14012137884946815,0.054031993649059855,1.8
19,0.3026934527839887,0.2559095652984157,0.12608454252175758,1.9000000000000001
20,0.4048733461244278,0.4196503236922317,0.25356333236466605,2.0
21,0.5102497014130295,0.6222911527406183,0.4438430412126248,2.1
22,0.6122041347568192,0.8416827999683899,0.6838263389880447,2.2
23,0.7075470889010497,1.0494447077777818,0.9390965782847803,2.3000000000000003
24,0.7942652603235897,1.22081022069486,1.165868307759591,2.4000000000000004
25,0.8689244902524218,1.3414258010563027,1.3287095450921769,2.5
26,0.9277448216281032,1.4088163395491395,1.412423061799507,2.6
27,0.9693903230922603,1.4298960141327053,1.4225073780563318,2.7
28,0.9953850702540985,1.41637179339877,1.3777256193571357,2.8000000000000003
29,1.0083231556582122,1.3800458691407893,1.3011646213897976,2.9000000000000004
30,1.0107320214922144,1.3301687521527576,1.2133516263412063,3.0
31,1.0053015426175327,1.273317902412098,1.128458500295107,3.1
32,0.9948848842748304,1.2144619143547004,1.0539305271948758,3.2
33,0.9814640234588659,1.1576506042433317,0.9925926476191895,3.3000000000000003
34,0.9652946488951796,1.1057117034298156,0.944950396416085,3.4000000000000004
35,0.945984880785365,1.0599240916347474,0.9103339605019721,3.5
36,0.9249655277376346,1.0208606762600752,0.8874641965904524,3.6
37,0.9065071244219218,0.9895962063438215,0.8750677245810582,3.7
38,0.8956152009772866,0.9674493943338094,0.8721142812503543,3.8000000000000003
39,0.8948021470654387,0.9546907676615266,0.8773642952729884,3.9000000000000004
40,0.9028477147124929,0.9501363042064209,0.8889338529099351,4.0
41,0.9161878924439797,0.9518186814404692,0.9046173958349278,4.1000000000000005
42,0.9312569882486884,0.9577215114053441,0.9225990343569818,4.2
43,0.9458929707259823,0.9663054110092592,0.9415230828590586,4.3
44,0.9592337186182398,0.9766601257468644,0.959837694039982,4.4
45,0.971008205704978,0.9879473182962041,0.9755294009587683,4.5
46,0.9811595371045452,0.9988529156790299,0.9869381567597973,4.6000000000000005
47,0.9897917300505127,1.0080679633823113,0.9938037910514191,4.7
48,0.9970862193290541,1.0151930314520305,0.9973026283256851,4.800000000000001
49,1.0032785317005901,1.020703680176727,0.9990699761088448,4.9
50,1.0085663359825474,1.0250692290510701,1.000304979348277,5.0
51,1.012521892892887,1.028120986408498,1.0016068515528733,5.1000000000000005
52,1.0137583153044698,1.029189090661444,1.003158759697174,5.2
53,1.0110227029556287,1.0276916370776652,1.0047961747969307,5.300000000000001
54,1.0047924576291838,1.0235816990722513,1.0061684534719009,5.4
55,0.9973511867606929,1.017337349370741,1.0070962311137956,5.5
56,0.9911924023543517,1.0097599858548694,1.0076617350925816,5.6000000000000005
57,0.9874056244524254,1.0019452800497661,1.0078574331013737,5.7
58,0.9853724472134409,0.995154557142886,1.0073761172677869,5.800000000000001
59,0.9837431634730588,0.9902391167116743,1.005952782999146,5.9
60,0.9816445193902441,0.9871532758078644,1.0038630005641622,6.0
61,0.9791727253021874,0.9853517922412528,1.001980168197948,6.1000000000000005
62,0.9771172120265321,0.9846734716749234,1.001260896782142,6.2
63,0.9762850546401682,0.9855048220461374,1.0020019867159038,6.300000000000001
64,0.9768014383129269,0.9880517977584693,1.003476496540304,6.4
65,0.9779491682260176,0.9917833733859073,1.0043643033663507,6.5
66,0.9789521437983817,0.9957333226124278,1.003640749972092,6.6000000000000005
67,0.9800289824172573,0.9992136730878464,1.0012186559249496,6.7
68,0.9823627484261807,1.002120063955775,0.9978690683002198,6.800000000000001
69,0.9867610419503348,1.004586968654423,0.9945533858106417,6.9
70,0.9926091751474284,1.006540376480307,0.9918799006528324,7.0
71,0.998235911322734,1.0077285662219642,0.9901592316776284,7.1000000000000005
72,1.001999775231726,1.008036109008338,0.9896546585833562,7.2
73,1.0031397950527583,1.0074921067397378,0.9905232395737643,7.300000000000001
74,1.002164733535517,1.0060237759956,0.9926216977862365,7.4
75,1.0004282857165734,1.0035007618391822,0.9955633359531643,7.5
76,0.9989414701581034,1.0001218049574327,0.9989162587560482,7.6000000000000005
77,0.9976803528150089,0.9965966408574644,1.002214010657871,7.7
78,0.9962744172484422,0.9937454497469425,1.0048044014802546,7.800000000000001
79,0.9950047828488748,0.9919000824408953,1.0058742259437188,7.9
80,0.9946669504033626,0.9909192122758801,1.0048811683773926,8.0
81,0.995602599545783,0.9908102687355349,1.0021313746263947,8.1
82,0.9972368879955849,0.9919144820778341,0.9988471777197131,8.200000000000001
83,0.9985491636443833,0.9942722844785009,0.9965013052179873,8.3
84,0.998795941612595,0.9971701051131615,0.9960001070257247,8.4
85,0.9978197757242341,0.9996206384060834,0.9973250357162597,8.5
86,0.9958374416806001,1.001125204599272,0.9995971973034,8.6
87,0.9930717493368447,1.0018291243360284,1.0014448263298226,8.700000000000001
88,0.9897462229032971,1.0021044020883987,1.0017881989595037,8.8
89,0.9863993961393736,1.002188479138255,1.0006425734170696,8.9
90,0.9837832249406523,1.0021703257946528,0.9990344169201434,9.0
91,0.9822094139764426,1.0020911918072488,0.9979836939806386,9.1
92,0.9812975948777531,1.0019683133908759,0.9976691051028332,9.200000000000001
93,0.9806045930885833,1.001853084383749,0.997576566956267,9.3
94,0.980261026080787,1.0019209205947137,0.9971460735802382,9.4
95,0.9807733050542805,1.0023489646738333,0.9961473532954261,9.5
96,0.9823351841532039,1.003042625692568,0.9947242910040303,9.600000000000001
97,0.9844996799778826,1.00364261509961,0.9933293738099648,9.700000000000001
98,0.9865003091477899,1.00388396928482,0.9924711293065503,9.8
99,0.9878102042399768,1.0038322581915822,0.9922898307518989,9.9
100,0.988380473717148,1.0037258215858091,0.9924219782846245,10.0
