,Si-Si,Si-Ag,Ag-Ag,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,1.4023467383686147e-07,7.011733691843074e-08,0.0,1.0
11,4.816154261096521e-06,8.977380394742514e-07,0.0,1.1
12,5.859738686890806e-05,8.318217002026563e-06,1.1359008580785785e-07,1.2000000000000002
13,0.00042116793881243845,5.871937427379348e-05,9.467595159924306e-07,1.3
14,0.0022245852806553027,0.00032392006287805075,7.264411622150721e-06,1.4000000000000001
15,0.009438136350183365,0.001472959323195494,4.6516838107261665e-05,1.5
16,0.032961141988985525,0.0056453311147458074,0.0002521880219707641,1.6
17,0.09570368247546902,0.018453020378679477,0.0011427005433127335,1.7000000000000002
18,0.23268271501669816,0.05169100965351525,0.004458270861557096,1.8
19,0.47731035275537537,0.12451433128312232,0.014963640274872961,1.9000000000000001
20,0.8334350752553628,0.2590415320033804,0.04311420505348875,2.0
21,1.2515878428060996,0.4681439961011446,0.10656668453442796,2.1
22,1.6359678108611235,0.7406385157776619,0.22661522204727297,2.2
23,1.887305837591468,1.0360962111071725,0.41720333950089844,2.3000000000000003
24,1.9532451967680406,1.2976758705721763,0.6709231056763798,2.4000000000000004
25,1.8498045559365996,1.4765662144160454,0.9530680126670442,2.5
26,1.6431378538430115,1.5511391726920238,1.2122625307340593,2.6
27,1.4107724460918734,1.5296481568045937,1.4028897663806232,2.7
28,1.2093326985968724,1.4396248829838183,1.5029834591543343,2.8000000000000003
29,1.0629814020346047,1.3145108416991396,1.5161016452832252,2.9000000000000004
30,0.9699823635581923,1.1843286132282658,1.4618945835545978,3.0
31,0.9163256431491618,1.0707691562057902,1.3665749191459988,3.1
32,0.8871197549707072,0.9852408821621174,1.2565838173759414,3.2
33,0.8721907773584519,0.9296056999491085,1.1529354536537235,3.3000000000000003
34,0.8664830958825578,0.8992577240937255,1.0669875689114987,3.4000000000000004
35,0.8680089755634376,0.8871637802549533,1.0007843350070706,3.5
36,0.8758483993623645,0.8870202293767869,0.9516485526508556,3.6
37,0.8886314515443858,0.894415856925016,0.916800233691964,3.7
38,0.9035732571764278,0.9064108463154951,0.8948778868952258,3.8000000000000003
39,0.9172310733780153,0.9207376169222847,0.88490526492794,3.9000000000000004
40,0.9277337321171881,0.9355580707063159,0.8850439357112523,4.0
41,0.9359220082089827,0.9497783454813963,0.8925244574783697,4.1000000000000005
42,0.9440511442078897,0.9632612084460767,0.9045295818787493,4.2
43,0.9535986474736593,0.9763746219249785,0.9190030884147519,4.3
44,0.9643417859306032,0.9890717399551122,0.9347836832664522,4.4
45,0.9750335934242012,1.0004059161347187,0.9513813728373023,4.5
46,0.9844674469187991,1.0091456174403988,0.9687822520879931,4.6000000000000005
47,0.9920209354966121,1.0148729403744814,0.9871408329029588,4.7
48,0.9977544490420502,1.0182224809534401,1.0061997477462084,4.800000000000001
49,1.0020043977248043,1.0200296768611707,1.0247632619991647,4.9
50,1.004573958470719,1.0205139760379758,1.0406784044933968,5.0
51,1.00462703914859,1.0194828482567277,1.0515400361245193,5.1000000000000005
52,1.0018068567952039,1.0171235621028796,1.0557315103177864,5.2
53,0.9971016241253029,1.0142054040593376,1.0529285803368749,5.300000000000001
54,0.992273863827389,1.0114113938853835,1.0438654934213216,5.4
55,0.9887237682987765,1.0088543452598016,1.0300856920581365,5.5
56,0.9870258191212381,1.0066108414628363,1.013925035360936,5.6000000000000005
57,0.9869933850861854,1.0053878922351356,0.9980025573220308,5.7
58,0.9876670556908916,1.0060317708455533,0.9842366320819722,5.800000000000001
59,0.9874749035025686,1.008337090664543,0.9735895229351401,5.9
60,0.9851072906600563,1.010814740418518,0.9666995798132515,6.0
61,0.9805816453129936,1.0118989654312591,0.9640647326290634,6.1000000000000005
62,0.9752868783637303,1.011286416614339,0.9653879825473441,6.2
63,0.9709034342566508,1.0100306058029345,0.9692245016536912,6.300000000000001
64,0.9684801318519384,1.009491937672496,0.9735512208216285,6.4
65,0.9683883182333444,1.0102832402736162,0.9767310520755395,6.5
66,0.9704700374867491,1.0119842636512166,0.9781569668644746,6.6000000000000005
67,0.9738199011255585,1.0135846462699356,0.9781450880460463,6.7
68,0.9768930287000258,1.0142254030379894,0.9772140115657011,6.800000000000001
69,0.9785509023935897,1.0137502974602546,0.9756088857608486,6.9
70,0.9791442645519306,1.0126744716608729,0.9736167417949364,7.0
71,0.9801508478389533,1.0115760847188173,0.9720088123836281,7.1000000000000005
72,0.9825336874509527,1.0105038610364494,0.9717644578448281,7.2
73,0.9856562996084727,1.009032718199109,0.9733770938625275,7.300000000000001
74,0.9880180998566075,1.0068568154860553,0.9765353756189282,7.4
75,0.988949293095891,1.0041758091074948,0.9803904197095363,7.5
76,0.9894036586566883,1.0015389215092059,0.9841473121279154,7.6000000000000005
77,0.9910127479834633,0.9995365096733851,0.9876577662282356,7.7
78,0.9943147941013697,0.9986866002622912,0.9915263736914288,7.800000000000001
79,0.997967094780658,0.9993695949649135,0.9964481153978806,7.9
80,0.9998477817218461,1.001647226770366,1.0022971230370614,8.0
81,0.9988447518537381,1.005078619052515,1.0078375895025833,8.1
82,0.9954691882887359,1.00874777082573,1.0113101351913791,8.200000000000001
83,0.9911023647712912,1.0116376815455927,1.0115128929013675,8.3
84,0.9870394956537641,1.0132556510375506,1.0086761464728777,8.4
85,0.9840742436537318,1.0139973116149406,1.0042889743914838,8.5
86,0.982531621726428,1.0148007385590576,0.9999395901459684,8.6
87,0.982385113465918,1.01633124371136,0.9963652502163325,8.700000000000001
88,0.9831954310561761,1.0184407563890832,0.9935039864340566,8.8
89,0.9839412712914676,1.0202959490926768,0.9910903192566423,8.9
90,0.9832592334629647,1.020955136580241,0.989040433322575,9.0
91,0.9802868829239245,1.0199227484032454,0.9873736107575899,9.1
92,0.9754875948201542,1.0173929887078725,0.9858265456495845,9.200000000000001
93,0.9705953410563732,1.0141346683907588,0.9837733293340486,9.3
94,0.967546283218813,1.011125202029455,0.9808975225232814,9.4
95,0.9672626589285644,1.0091640230269108,0.9778912388428727,9.5
96,0.9693008044963891,1.0087292455146994,0.9760489660959454,9.600000000000001
97,0.9723803891625354,1.0100393069553053,0.9761046135929803,9.700000000000001
98,0.9751387312825858,1.0129198139096105,0.9776637566190413,9.8
99,0.9767823563533413,1.0164197076955663,0.9796312375950802,9.9
100,0.977380416441284,1.0188696379616284,0.9809264997383242,10.0
