,Li-Li,Li-Ni,Ni-Ni,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,2.86103785315199e-07,0.0,0.0,0.5
6,5.31931244212993e-06,6.167288229370998e-08,0.0,0.6000000000000001
7,3.887195134813848e-05,9.931209732899758e-07,0.0,0.7000000000000001
8,0.0002114160098882949,9.673353957480236e-06,0.0,0.8
9,0.0009173199235209006,6.503683922149258e-05,5.019190974214736e-07,0.9
10,0.003262848863503798,0.00033719888459160437,7.190293763388211e-06,1.0
11,0.009702393067868175,0.0014364880082375594,6.289261165498929e-05,1.1
12,0.02455552241910316,0.005138623478075614,0.0003854990910984364,1.2000000000000002
13,0.053897947656310716,0.01563222966049464,0.0018551859897556287,1.3
14,0.10449654596754251,0.04084350082699303,0.0073426582941092285,1.4000000000000001
15,0.18195434311641867,0.09261250600663312,0.024334728953681533,1.5
16,0.28870437262063964,0.18428846203186083,0.06811587977225654,1.6
17,0.4226574401707776,0.3255150788426303,0.16209821067667793,1.7000000000000002
18,0.5767994923599666,0.5160170768179974,0.3302705595426483,1.8
19,0.7392071412123941,0.7416150895644337,0.5809339471645789,1.9000000000000001
20,0.8935621201060198,0.975407242624903,0.89096840857156,2.0
21,1.0219843094026413,1.1849369450983203,1.2056091634556478,2.1
22,1.1111291507469294,1.34273652825765,1.4594217138837033,2.2
23,1.1579692243173185,1.4348617956528882,1.6057749848943808,2.3000000000000003
24,1.1697101133482892,1.4628412351174076,1.6343644209827175,2.4000000000000004
25,1.1574853844500896,1.4390729583486055,1.567556643631731,2.5
26,1.1298838185170959,1.3799711894933717,1.4431316396762972,2.6
27,1.0915708369650452,1.3010883808802727,1.2970817001745123,2.7
28,1.0461891681826392,1.2151915223552576,1.1546767395125002,2.8000000000000003
29,0.9986923711601436,1.1319099018223076,1.0299208372550823,2.9000000000000004
30,0.9542831142993633,1.057768355635168,0.9290737428891955,3.0
31,0.9162144023676967,0.9965508202895734,0.8541479961775954,3.1
32,0.8858077437106124,0.9500322215169195,0.8047782039013951,3.2
33,0.8641235819803187,0.9185582429514557,0.7788382618230737,3.3000000000000003
34,0.8525978926848153,0.9012042882837455,0.7728823434167191,3.4000000000000004
35,0.8521135375911573,0.896081497552847,0.7830761066730345,3.5
36,0.8618822616242915,0.9011254717983744,0.8061428962604257,3.6
37,0.8791526337073758,0.9146446861657893,0.8394829379326538,3.7
38,0.9001987517862439,0.9349710876597224,0.8805520716011507,3.8000000000000003
39,0.922060974115331,0.9598614917087767,0.9262794922782299,3.9000000000000004
40,0.9434897467565763,0.9865479695220559,0.9729133343392998,4.0
41,0.9643652491580249,1.0122378647735928,1.016267695893478,4.1000000000000005
42,0.984490596690699,1.0344929001512366,1.0523378982078997,4.2
43,1.002815083441041,1.0514494605995068,1.0780403619768928,4.3
44,1.0175371403915194,1.0620301911906256,1.091718134600728,4.4
45,1.0270616933655685,1.0660574035967405,1.0933858059542543,4.5
46,1.0310069035321139,1.0641172237676038,1.084759173072422,4.6000000000000005
47,1.0300646067228652,1.0572129023073968,1.0688776875068542,4.7
48,1.0250219414947126,1.0464999900966074,1.0492812701549052,4.800000000000001
49,1.0165330017030534,1.0333169814937506,1.0290883529822503,4.9
50,1.005977245458786,1.0192499282894298,1.0103730328480522,5.0
51,0.9958345999736983,1.0058425523055892,0.994094625696693,5.1000000000000005
52,0.9884712700495226,0.9941267822544312,0.9805256618046468,5.2
53,0.9844966687507566,0.9845395095125443,0.969816147141792,5.300000000000001
54,0.9827238791206453,0.9772973875152249,0.9622948707805872,5.4
55,0.9817106405395429,0.9726739202332321,0.9583630693990104,5.5
56,0.9809336395463973,0.9708912258648363,0.9581587783882575,5.6000000000000005
57,0.9806015030196975,0.9719515410919521,0.9613643863936155,5.7
58,0.9810628851147238,0.9756108149268797,0.9672750439229729,5.800000000000001
59,0.9826867092648762,0.9813329218625634,0.9749922317951215,5.9
60,0.9857676620129348,0.9882802086842492,0.9836540530438397,6.0
61,0.9900959157471731,0.9955495860122717,0.9926041280617018,6.1000000000000005
62,0.9948100903059403,1.0025137974316842,1.0013019442781668,6.2
63,0.9990359176471117,1.0088938671873051,1.00910338963539,6.300000000000001
64,1.002505170951236,1.0144716945631795,1.0152504854435993,6.4
65,1.0051393939545932,1.0188160922792522,1.0190986615290465,6.5
66,1.0062471150868053,1.0214279114121272,1.020357759187078,6.6000000000000005
67,1.0048574860098303,1.0221352632037903,1.0192289203018685,6.7
68,1.001030963511997,1.0211686320150228,1.0163487489942338,6.800000000000001
69,0.9962714868784512,1.0188350921192104,1.012440691158097,6.9
70,0.992332218410138,1.0153102514016463,1.0079059765379228,7.0
71,0.9898967924258275,1.0108303730555237,1.0028353469583264,7.1000000000000005
72,0.9885226539290524,1.0059184455744696,0.9974269079568625,7.2
73,0.9874146980379834,1.0012903281080952,0.9922139238237974,7.300000000000001
74,0.985948130956471,0.9975795071883055,0.9878151479760524,7.4
75,0.9838067688546072,0.9951493682771703,0.9845816202598215,7.5
76,0.9811418139858705,0.9940476326602624,0.9825416003643708,7.6000000000000005
77,0.978656844978331,0.99405757846267,0.9815420278553229,7.7
78,0.977287238413506,0.9948307408980503,0.9813203221847918,7.800000000000001
79,0.9776081474152941,0.9960520005176116,0.9815390943236383,7.9
80,0.979391663992364,0.997553499318283,0.981980045631877,8.0
81,0.9816793003495219,0.9993273372614924,0.9828378615771592,8.1
82,0.983426681949717,1.001492042493868,0.9847772547617424,8.200000000000001
83,0.9842238057376593,1.0042811231129118,0.9885045323553024,8.3
84,0.9844209533840961,1.007949614461929,0.9940607305739011,8.4
85,0.9846276100984209,1.0124926309191808,1.0005033211534997,8.5
86,0.9851718635011447,1.0173991428721898,1.0063872763113575,8.6
87,0.9859669177259616,1.021793848482488,1.010576103662384,8.700000000000001
88,0.9867533815047962,1.0249115537366722,1.0126101437999202,8.8
89,0.9873797839108684,1.0264631660167034,1.0125516701490995,8.9
90,0.9877686886384952,1.0265954672129711,1.010755713801309,9.0
91,0.9875597146048809,1.0255696084093833,1.0077336965374837,9.1
92,0.985972033732432,1.023476878248381,1.0039916731348701,9.200000000000001
93,0.9823268823207955,1.020228218271703,0.9998466699106544,9.3
94,0.9768559610774981,1.015809940349325,0.9953604047007955,9.4
95,0.9708531790619412,1.0105229477698332,0.9904901161327138,9.5
96,0.9658017624466839,1.0049349579683804,0.985377321758857,9.600000000000001
97,0.9623116677938598,0.9996316343421374,0.9804738174220695,9.700000000000001
98,0.9600043906305765,0.995083713792709,0.9763447476883429,9.8
99,0.9583561137395669,0.9917052682651649,0.9734083933166162,9.9
100,0.9573773184758557,0.9898866391452852,0.9718891769115995,10.0
