,Li-Li,Li-Ru,Ru-Ru,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,7.764529178853984e-08,0.0,0.0,0.4
5,5.724702051773138e-07,0.0,0.0,0.5
6,4.371764262667128e-06,0.0,0.0,0.6000000000000001
7,2.4518070163183092e-05,0.0,0.0,0.7000000000000001
8,0.00011429541641869917,4.913491120993536e-07,0.0,0.8
9,0.00045153995973770336,4.422680496536131e-06,0.0,0.9
10,0.001542016058386859,2.9420286125193647e-05,6.988076260968585e-07,1.0
11,0.004561803291978649,0.00015403493174099574,7.692721548734505e-06,1.1
12,0.01175920218524388,0.0006639368393359544,6.453338431533092e-05,1.2000000000000002
13,0.02666044348286496,0.002427642231394993,0.0004145994575628018,1.3
14,0.053860400776320386,0.007697478755612256,0.002099214249356628,1.4000000000000001
15,0.09833918057452834,0.021382674122021796,0.008766631003669643,1.5
16,0.1643498668532673,0.05227626111236553,0.03094221311630199,1.6
17,0.25397011032047095,0.11275541286172328,0.09261320375507984,1.7000000000000002
18,0.3658727948442396,0.21540950808985826,0.2352162344902539,1.8
19,0.4951132135978681,0.3669937197770351,0.5077344272279933,1.9000000000000001
20,0.6339665342237844,0.5629493720232966,0.9356078650779397,2.0
21,0.7730674932358536,0.7861805204174085,1.4828268545336785,2.1
22,0.902641202433049,1.0109532876157903,2.0423159237903694,2.2
23,1.0141466536138417,1.2099004386563048,2.475667127956212,2.3000000000000003
24,1.1018621872406646,1.361306267814438,2.679553057631235,2.4000000000000004
25,1.1634816415635525,1.4540543446016987,2.63155942403496,2.5
26,1.1996706302896878,1.4883828086937696,2.388551353396489,2.6
27,1.2132158143721405,1.473066450568515,2.047660661916017,2.7
28,1.208134478650795,1.4216821485588105,1.6993913310143096,2.8000000000000003
29,1.188863576410248,1.349229207998916,1.3984106639540133,2.9000000000000004
30,1.159752010902451,1.268700190990597,1.1611049103144746,3.0
31,1.124866286517433,1.1886957541578018,0.9811644290644141,3.1
32,1.0879224380041,1.1138877103831666,0.8465684383960596,3.2
33,1.0521813104141773,1.04723288582305,0.7477715880181969,3.3000000000000003
34,1.0201824928142127,0.9912527087704167,0.6784955140666346,3.4000000000000004
35,0.993313319369173,0.9477799749512027,0.6345742899657819,3.5
36,0.9717418657980188,0.9175313922705278,0.6128478477594435,3.6
37,0.9551621386151887,0.9001211974676551,0.6094889078310796,3.7
38,0.9437581191589727,0.8942202484789531,0.6194678396980815,3.8000000000000003
39,0.9381778397750029,0.8978137073770045,0.6388604798063741,3.9000000000000004
40,0.9384598004722006,0.908716821808034,0.6672851929486368,4.0
41,0.943353978471467,0.9251359921482527,0.7064060809985908,4.1000000000000005
42,0.9509429735623138,0.9457074691298438,0.7557836835928852,4.2
43,0.9597443246754676,0.9687909440620696,0.8111159251854949,4.3
44,0.9690586654328506,0.9918495825338023,0.8663958576156102,4.4
45,0.9784995376693767,1.012014854601385,0.916376084934531,4.5
46,0.9875590091157899,1.0272944106131214,0.9567811225343644,4.6000000000000005
47,0.9956870140106314,1.0369441247962188,0.9840602536070759,4.7
48,1.0025702758491541,1.0410728697636413,0.9971183211444115,4.800000000000001
49,1.0081598553289706,1.040543007126044,0.9994490306619084,4.9
50,1.0124275548750927,1.0369563946584484,0.9978867243850482,5.0
51,1.0151594819469758,1.0319898613334346,0.9979776324450637,5.1000000000000005
52,1.0160264159694876,1.0266515542185652,1.0007527881422966,5.2
53,1.014877599790261,1.0212469536378916,1.004009377178937,5.300000000000001
54,1.012051505039938,1.015707383994944,1.0057724052521195,5.4
55,1.008385401126376,1.0097425250267027,1.0059336248554427,5.5
56,1.0048051575565726,1.003125694907176,1.0050788241255633,5.6000000000000005
57,1.0018702299590052,0.9963046019843987,1.0028509521672722,5.7
58,0.9996968026750435,0.9905592005641976,0.9982601580195694,5.800000000000001
59,0.998173339034113,0.9871196005735496,0.9912344958874489,5.9
60,0.9971086158515977,0.9861555535092945,0.9830043024497132,6.0
61,0.9962344340419247,0.9868679759599079,0.9750770419236094,6.1000000000000005
62,0.9952616873484651,0.9883486264219355,0.9684820744697376,6.2
63,0.9940760063054899,0.9900461118785597,0.9640552218679277,6.300000000000001
64,0.9929354229569332,0.991684232444796,0.9630871603158672,6.4
65,0.9924555675019472,0.9932080807492086,0.967083124576691,6.5
66,0.9932727838034665,0.9947619330285514,0.9760618343095793,6.6000000000000005
67,0.9955162248600625,0.9964228055671008,0.9871450934766806,6.7
68,0.9985037334778666,0.9979753251195582,0.9957511004768486,6.800000000000001
69,1.0010036361339245,0.9991085249474955,0.9984812491382139,6.9
70,1.0019608892179366,0.9997824426098244,0.9949176120928226,7.0
71,1.0011893556100062,1.0002715248484892,0.9873307797669312,7.1000000000000005
72,0.9995108554963212,1.0008867134737314,0.9787682610593766,7.2
73,0.9981697617200901,1.0017817237888842,0.9706252933765224,7.300000000000001
74,0.9979415280681982,1.0029298958126427,0.9619934870909066,7.4
75,0.998688836515959,1.0040962796433532,0.9518110771446785,7.5
76,0.9997065955073843,1.0048822322047672,0.9411984900683069,7.6000000000000005
77,1.0003753439832168,1.0049743121100934,0.9330026607886446,7.7
78,1.00044726488236,1.0044018117177853,0.9292809025345062,7.800000000000001
79,0.9999390051886795,1.0035620665729663,0.9296679117769099,7.9
80,0.9990182856434773,1.0030195465997374,0.9320078110334223,8.0
81,0.9979904094609909,1.0032256738414698,0.9341438010836213,8.1
82,0.9971997283943119,1.004307002619767,0.9349181605604246,8.200000000000001
83,0.9968160149404388,1.0060770906330372,0.93384742730326,8.3
84,0.9967353398353984,1.0082433723322726,0.9306518576536683,8.4
85,0.9967086022700244,1.0104716107689942,0.9255152832041602,8.5
86,0.9965457979451133,1.0122024791931077,0.9194841381231693,8.6
87,0.9962081098670879,1.0126623168715452,0.9142419684946771,8.700000000000001
88,0.9957644197926461,1.0113471535613492,0.911270652847153,8.8
89,0.9952905317859165,1.0085697809061784,0.910740589452712,8.9
90,0.9947885536550044,1.0054805241465297,0.9110798691889062,9.0
91,0.9941876096042892,1.003399287632806,0.9102205465585423,9.1
92,0.9934605015010005,1.0028929224157106,0.9074075578531846,9.200000000000001
93,0.9927718753201714,1.0034579606096172,0.9033207216240706,9.3
94,0.9924836756421368,1.0042022097302683,0.8987182252296257,9.4
95,0.9929296978239055,1.0046916271677913,0.8936949449693762,9.5
96,0.9941049835576027,1.0049953000157956,0.8880869857740731,9.600000000000001
97,0.9955893945252682,1.005224989293059,0.8819196112612144,9.700000000000001
98,0.9968345474014373,1.0053697385415077,0.8755578793056946,9.8
99,0.9975529362201364,1.005431879130481,0.8699435757681234,9.9
100,0.9978197239796219,1.005453516763298,0.866542025818683,10.0
