,Mg-Mg,Mg-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,0.0,7.60340509041504e-08,0.0,1.0
11,0.0,1.1099740780746034e-06,4.36742958323674e-06,1.1
12,1.231751624647237e-07,1.089551030552619e-05,5.422282728819293e-05,1.2000000000000002
13,1.6969909815046498e-06,7.30554570128413e-05,0.000379979818082639,1.3
14,1.4589923357552496e-05,0.00038606459289033403,0.0019715523415046897,1.4000000000000001
15,8.660427663940629e-05,0.0016838601451528868,0.008187374985883112,1.5
16,0.00040968304662735144,0.00620094655698114,0.027894690366588443,1.6
17,0.001606131656561525,0.01954711760669719,0.07888268834426031,1.7000000000000002
18,0.005301101105955125,0.053267355091052945,0.18677622039991598,1.8
19,0.014945271820297444,0.12639565322514343,0.37358999043582053,1.9000000000000001
20,0.036469476925862956,0.26265455812080135,0.6374430236794749,2.0
21,0.07806246889649061,0.48037227220066087,0.9383314130238231,2.1
22,0.14842767645888094,0.7773049005936393,1.2077647224758534,2.2
23,0.25347649965066027,1.1203802170517487,1.3813845587792644,2.3000000000000003
24,0.39257582606393243,1.4519095311618888,1.4306578302259,2.4000000000000004
25,0.5565349121455335,1.7124649859439758,1.3704481334757315,2.5
26,0.7289784338688561,1.8655056944152453,1.2427018972837016,2.6
27,0.890589166847896,1.9070789105612944,1.0935166591223477,2.7
28,1.024295924800122,1.8576982004122686,0.9575453225326737,2.8000000000000003
29,1.119740925695106,1.7470703074436023,0.8528149681874421,2.9000000000000004
30,1.1755402715452403,1.6032342614227841,0.783078016790718,3.0
31,1.1978820482331345,1.4490415947486788,0.7436464428689378,3.1
32,1.1959193561790946,1.3019153349987085,0.7271690912673249,3.2
33,1.1773536280334573,1.1734278688858686,0.7271062693035129,3.3000000000000003
34,1.14759912965664,1.0690844732004823,0.7384816543687895,3.4000000000000004
35,1.1116259947409606,0.9894208940131204,0.7573935106759375,3.5
36,1.0746502628782575,0.9318725176350975,0.781042736223256,3.6
37,1.0405803494268522,0.8924087336520079,0.8081635228587584,3.7
38,1.0107854254943447,0.8667813296707177,0.838285974066075,3.8000000000000003
39,0.9850855724037826,0.851668010429235,0.8700083224818889,3.9000000000000004
40,0.9638680380280056,0.8454482662302004,0.9006354102302707,4.0
41,0.949011582768699,0.847849363649648,0.9279204506252466,4.1000000000000005
42,0.9426740502777549,0.8584590144198323,0.9516381534317856,4.2
43,0.9453951833412263,0.875440364451953,0.9730945507609553,4.3
44,0.9556553518090173,0.8957881999816913,0.9934801201261395,4.4
45,0.9710232103379017,0.9167302087574078,1.0129107215131872,4.5
46,0.9891352904505583,0.9365520524474565,1.030730691811071,4.6000000000000005
47,1.0077108600175244,0.9541814234407606,1.0462232522926018,4.7
48,1.0245086196753648,0.9687857947095198,1.0588424003656947,4.800000000000001
49,1.0376784694312253,0.9801666214830136,1.0679654183548504,4.9
50,1.0459445253003583,0.9888823683253144,1.0727723222664052,5.0
51,1.0485424139416355,0.9954467687664028,1.0727143880173258,5.1000000000000005
52,1.0455673246213928,0.9997174830033726,1.0683143366828485,5.2
53,1.0385623401011002,1.0014001020853638,1.061266468799702,5.300000000000001
54,1.0301861987892293,1.0009660092719856,1.0532104115531846,5.4
55,1.0227151506067822,0.9997541083062021,1.04438691921087,5.5
56,1.016951786817921,0.9991208600381244,1.0340721080939537,5.6000000000000005
57,1.0127228591530437,0.9995891536038258,1.0222332945676018,5.7
58,1.0098827994283657,1.000697353709509,1.0098963310453057,5.800000000000001
59,1.0083341605353717,1.0014205797632567,0.997920698396061,5.9
60,1.007379909017358,1.000810970078052,0.9864850350756127,6.0
61,1.0056615461430982,0.9986598717094807,0.9761243739312548,6.1000000000000005
62,1.0019381985892284,0.9957714228116588,0.9684730767822974,6.2
63,0.9958484470737783,0.9934085245567873,0.9653428219903049,6.300000000000001
64,0.9879892446514971,0.9923581481207225,0.9671620355867497,6.4
65,0.9796582650212944,0.9926192383031117,0.972430020398794,6.5
66,0.972677586427585,0.9938327962886714,0.9786160735457731,6.6000000000000005
67,0.9688952477407607,0.9957428780700339,0.9836577219145423,6.7
68,0.9691440431733415,0.9983403082135027,0.9869087660277556,6.800000000000001
69,0.9726727261009542,1.001796775755345,0.9890182614606482,6.9
70,0.9779216623910749,1.0061804331022406,0.9910812492479721,7.0
71,0.9837218416150618,1.0110815928198567,0.9936337028467156,7.1000000000000005
72,0.989475097765129,1.0156452094675867,0.9961051005837951,7.2
73,0.9944844637725476,1.0190686974770526,0.9972167770643816,7.300000000000001
74,0.997733354291511,1.020950078948169,0.9960214477809294,7.4
75,0.9985473111939366,1.0212180931876702,0.992585517360063,7.5
76,0.9972391711118628,1.019995429115167,0.987886416579521,7.6000000000000005
77,0.9949479163163941,1.0175612533794554,0.9834080392816712,7.7
78,0.9929223392529545,1.0143471301831468,0.9806902111468381,7.800000000000001
79,0.9920045633066139,1.0109715986539174,0.9805717663681291,7.9
80,0.9925007490527562,1.008150180406525,0.9824427039348236,8.0
81,0.9941116110950249,1.0062975013660713,0.9845136213866416,8.1
82,0.9959359246727642,1.0051833453818195,0.9852995398632218,8.200000000000001
83,0.9969161533995813,1.0041646642272826,0.9848891470081603,8.3
84,0.9965697227436522,1.00276458909349,0.9846374533385974,8.4
85,0.9953057302500236,1.0009404998564921,0.9857402909090875,8.5
86,0.9939712415324923,0.998895847377608,0.988184054247649,8.6
87,0.9932074018499903,0.9968456709949695,0.9909612372233034,8.700000000000001
88,0.9932951021790075,0.9950302700183736,0.9932056874834836,8.8
89,0.9941897082458836,0.9938528705615336,0.9949613093864538,8.9
90,0.9953164635069881,0.9938696086927771,0.9967040378692713,9.0
91,0.9957433092804676,0.995508165124425,0.998363441248339,9.1
92,0.9950037712856965,0.9986053185490956,0.9992063577441571,9.200000000000001
93,0.9935237142143,1.0021163410872294,0.9986750836481565,9.3
94,0.9920606520287307,1.0044762177014783,0.9971001245438702,9.4
95,0.9910436305514593,1.0045790669478156,0.9956337835820612,9.5
96,0.9904695884965024,1.0025573839817254,0.9956043242702551,9.600000000000001
97,0.9900375047184157,0.9995806589253686,0.9977298320579508,9.700000000000001
98,0.9893489242597847,0.9969167070879306,1.0015962860576462,9.8
99,0.9883311747619328,0.9952037725482871,1.0057477020813081,9.9
100,0.9875024498938125,0.9944421528410048,1.0084118019801407,10.0
