,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
83,0.9913262917625354,1.0160179313668336,1.0146751898472288,0.9657782005459711,1.0027916425219638,0.9701204138432419,8.3
84,0.9911188028257395,1.0150405003852934,1.012624899078814,0.9606287493740154,0.9999214778565185,0.9752007274529897,8.4
85,0.9916966727273465,1.013667543096864,1.0107197587080279,0.9581717864427031,0.9983918249904999,0.9768594828327224,8.5
86,0.9918430594186282,1.0118060662380646,1.008826186470286,0.9599152831053631,0.9988020009329948,0.9759262525605724,8.6
87,0.9909171097624899,1.0098466441500085,1.0066185446788969,0.96499207998668,1.001101074885044,0.9751006061098907,8.700000000000001
88,0.9894488567336441,1.0083892232899458,1.004131184595689,0.9709307699244175,1.0044836185737522,0.9767285685906124,8.8
89,0.9884041771168043,1.0075330776570457,1.0017398954262002,0.9754562598907003,1.007666107244496,0.9810669647170364,8.9
90,0.9882725316353597,1.0066763029293773,0.9996570720124587,0.9774825902633186,1.0095193997930025,0.9865884044941545,9.0
91,0.9889271194986281,1.0051474845471,0.9976743810650787,0.9770368983841955,1.0097188188371113,0.9916061571356786,9.1
92,0.989944308717154,1.0029932604710798,0.9954101478592908,0.9750531915027417,1.0087830303610577,0.995287975631905,9.200000000000001
93,0.9908333561647015,1.0011059621296596,0.9927477355954347,0.9730289454014152,1.0073875917331343,0.9973185734268901,9.3
94,0.9911879053466978,1.0006340298599834,0.9900628402256239,0.9720869114516294,1.005820885692912,0.9972187142527877,9.4
95,0.9908682903397884,1.002190461483035,0.9880197500781114,0.9722286126009785,1.004236535558282,0.9945216931251797,9.5
96,0.9901025088209278,1.0053392095532045,0.9871089394161164,0.9727779678187544,1.003035183099705,0.9896150691991978,9.600000000000001
97,0.9894121943108363,1.0087256764122805,0.9873816065438296,0.9733564390189101,1.0026412025145661,0.9840464863608525,9.700000000000001
98,0.989304985008821,1.0109653182420593,0.9885275451804613,0.9740608836364365,1.003066964310546,0.9796420066619774,9.8
99,0.9898218702087892,1.0116718434942369,0.9899790824546946,0.9748970658545519,1.0038757491207788,0.9772404011915296,9.9
100,0.9903968292529362,1.0115812283259553,0.9909950288742719,0.9755063996336706,1.004480494711995,0.9764151531327677,10.0
