,Li-Li,Li-Ti,Li-Si,Ti-Ti,Ti-Si,Si-Si,r
59,0.9760477260451108,1.040737373600428,1.013088433164517,0.9185857846132082,0.9761912559837298,0.9367302379458742,5.9
60,0.9723575620565676,1.037592564523565,1.0083576425222442,0.904677465779095,0.9729194082331483,0.9347887818245347,6.0
61,0.9690809658304258,1.0338554453226623,1.0059944108313075,0.8947314869151026,0.971619965333911,0.9366435536712169,6.1000000000000005
62,0.9659675049709492,1.0296617339213856,1.0056301432427899,0.889442874862627,0.9712554538907173,0.9393695663324034,6.2
63,0.9638119142882883,1.026053630119508,1.006444554981346,0.8878012159989597,0.971207839750391,0.9405896945249662,6.300000000000001
64,0.963273645521887,1.0240715223709609,1.0078635944313505,0.8881518918039947,0.9710369143850672,0.939950625060837,6.4
65,0.9638436010461532,1.0239648376315345,1.0097431978352152,0.8894985339730979,0.9704559621838453,0.9393277910270673,6.5
66,0.9642932828759155,1.0251950653551236,1.0119940652189843,0.8915177484433334,0.9696069467765893,0.9412347196142112,6.6000000000000005
67,0.9638706998067267,1.0270395413564481,1.014241825651721,0.8939003809516702,0.9689925542861102,0.9465181435043717,6.7
68,0.9628129576889043,1.0292169750745521,1.0160148410052792,0.896169007674509,0.9689579800984948,0.9534484060972199,6.800000000000001
69,0.9619983414627706,1.031968726478868,1.0171772361617044,0.8979152453464329,0.969472596601908,0.959206263677066,6.9
70,0.9623710045685994,1.0355401432120703,1.018053583657629,0.899060982481564,0.9705933799806581,0.9623802783611896,7.0
71,0.9643279761521175,1.0396441691795173,1.0191614658565649,0.9000885067490438,0.9728835057314732,0.964040491606879,7.1000000000000005
72,0.9673026861657349,1.0435042618620516,1.0208214011464933,0.9018248922003669,0.9769557202111937,0.9663997870936555,7.2
73,0.9701539570863315,1.0464379728984352,1.0228618380505965,0.9045880605578748,0.9825605873928103,0.9707007281443065,7.300000000000001
74,0.9721163497201917,1.048397231238553,1.0246055022513965,0.907579422622722,0.9884909272331948,0.9766636939330007,7.4
75,0.9731326142361869,1.0498962475637563,1.0253243156271077,0.9093864971526646,0.9934928108599257,0.9835829012606612,7.5
76,0.9733415139941618,1.0514716753737412,1.0249233238430255,0.9091191502950962,0.996971657064879,0.990956512529195,7.6000000000000005
77,0.9727902052506447,1.0533994677594085,1.024048600099434,0.9071231171468059,0.9987885376010892,0.997753964871446,7.7
78,0.9717937857633047,1.0558309853667898,1.0233535322599376,0.9048695013625135,0.9988358537285733,1.0020212334437537,7.800000000000001
79,0.9710477600009817,1.0587339801151758,1.0228134905548887,0.9040560011382951,0.997138076503498,1.0022883142422514,7.9
80,0.9710373284135191,1.0614728649425789,1.0218976646661717,0.9052798405979334,0.9941574003784742,0.9993861070669832,8.0
81,0.97158637290859,1.0627677536691764,1.0201632300136834,0.9074204159835766,0.9906857900742052,0.9962727418159893,8.1
82,0.9722304786982301,1.061560612180474,1.0174953820782247,0.9085981945379429,0.9874982877380611,0.9957565219000464,8.200000000000001
