,Li-Li,Li-W,W-W,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.1062368001795595e-07,0.0,0.0,0.5
6,1.007511118889223e-06,0.0,0.0,0.6000000000000001
7,6.609491137709516e-06,0.0,0.0,0.7000000000000001
8,3.290736771853346e-05,0.0,0.0,0.8
9,0.00013407630368650984,8.733146227023062e-07,0.0,0.9
10,0.00045849438565846013,8.16148111018147e-06,0.0,1.0
11,0.0013466339825407426,5.059855205444934e-05,2.0974065869332393e-06,1.1
12,0.0034637449713044327,0.00024526537923206805,3.0712993977545827e-05,1.2000000000000002
13,0.007977469492272866,0.0009652457165574495,0.0002535157462903848,1.3
14,0.01683377584083261,0.0031626549772889112,0.0014945912300088086,1.4000000000000001
15,0.03317678519249878,0.00882175450980046,0.007087080792693753,1.5
16,0.06168223754482487,0.021335484998417663,0.027735140128968876,1.6
17,0.1080884010204168,0.0454312210931574,0.09157984289237121,1.7000000000000002
18,0.17734859644409384,0.08619887769735413,0.25837548859916154,1.8
19,0.27107702109181425,0.14715197473221067,0.6277418419345838,1.9000000000000001
20,0.38616614821402856,0.22820946572776754,1.3210829104539221,2.0
21,0.515814678052294,0.3249014279639757,2.4208413870727594,2.1
22,0.6520426507993262,0.4291455225870913,3.8877863942465782,2.2
23,0.7876386318017925,0.5310479109543225,5.524741690584161,2.3000000000000003
24,0.9165368447464188,0.6214358880126604,7.042947155840745,2.4000000000000004
25,1.0334022913451117,0.6944323750454169,8.193592826797667,2.5
26,1.1334887952616315,0.7482748165685121,8.85768608656705,2.6
27,1.212876898674428,0.7837840695224443,9.040070298595557,2.7
28,1.2687567969255984,0.8024198878313684,8.810778280015647,2.8000000000000003
29,1.2997571119826832,0.8058015522846093,8.256594268069867,2.9000000000000004
30,1.3064839959972385,0.7964158483164571,7.462506402289754,3.0
31,1.2921929088840476,0.7780415050004197,6.513838106579971,3.1
32,1.2628442529493387,0.7551090603859764,5.503819396506965,3.2
33,1.2256674726652022,0.7317012280886629,4.530329779361991,3.3000000000000003
34,1.1867548847692448,0.711311802824142,3.6779577753194688,3.4000000000000004
35,1.1495387474896186,0.6971110292174441,2.9990577977515853,3.5
36,1.1150484271437455,0.6914375356427186,2.50565258165354,3.6
37,1.0830682077580647,0.6946200228305776,2.175561918545217,3.7
38,1.0532501582670886,0.7047620259482167,1.9724484388600616,3.8000000000000003
39,1.025859774737031,0.7191928997207213,1.8674170305428783,3.9000000000000004
40,1.0018097471237053,0.7363383268230852,1.844074515215504,4.0
41,0.98204978682317,0.7563047255710814,1.8873426090662728,4.1000000000000005
42,0.9670235456505174,0.7798466063191326,1.9745113801133232,4.2
43,0.9566610661753907,0.806920728525386,2.0791285158274526,4.3
44,0.9507156655709543,0.8360446654335372,2.179217232066356,4.4
45,0.9489271484953067,0.8646645534477574,2.2595144408531986,4.5
46,0.9507647638448253,0.8901418093851332,2.309363668799107,4.6000000000000005
47,0.9552785893466149,0.9108118101245838,2.3227504917393405,4.7
48,0.9615062830093669,0.9264716065266514,2.3006972037277427,4.800000000000001
49,0.968880382294978,0.9380414981964149,2.2507176570465575,4.9
50,0.9769950266092451,0.9469067399841986,2.181500821947395,5.0
51,0.9851794390238623,0.9544079712471096,2.098616571768131,5.1000000000000005
52,0.9925548062179902,0.9614143516807313,2.0055917346979313,5.2
53,0.9984523303138736,0.9680716652839491,1.905950534050281,5.300000000000001
54,1.002652278624815,0.9739364567010723,1.801536772518545,5.4
55,1.005245816062719,0.9783340659364909,1.6904445843954272,5.5
56,1.0063795201952153,0.9807580443238061,1.5692441825862526,5.6000000000000005
57,1.0061956645761676,0.9813344279386107,1.4380976654308388,5.7
58,1.0049672023966132,0.9810822107894177,1.3036004103411252,5.800000000000001
59,1.003182722025525,0.9815349725485754,1.1761528709591056,5.9
60,1.0014140469158777,0.9839235494795675,1.0642931914613436,6.0
61,0.9999562272686708,0.9885842285920269,0.971638114680326,6.1000000000000005
62,0.9985914521608327,0.9948120311326945,0.8981559718748112,6.2
63,0.9968887684294145,1.001024061120009,0.8419569387451092,6.300000000000001
64,0.9947583970342468,1.0055029836718912,0.7995184306213382,6.4
65,0.992588856220278,1.0076452084489858,0.7665642776300942,6.5
66,0.9909068304706069,1.0085447191683636,0.7405995328575705,6.6000000000000005
67,0.9900036311250436,1.0101050980769297,0.72232859547203,6.7
68,0.9898100285262948,1.0135237501570615,0.7136825470847953,6.800000000000001
69,0.9900733795839995,1.018554158351481,0.7139450820237434,6.9
70,0.9906757512083398,1.023924874865767,0.7177345040323971,7.0
71,0.9917139507750998,1.0283793256177678,0.717195891334089,7.1000000000000005
72,0.9931826046781127,1.031640116347924,0.7064456706649384,7.2
73,0.9947073393335976,1.034647945786503,0.6843120969845419,7.300000000000001
74,0.9957711703261292,1.0387640933305913,0.6540264196803811,7.4
75,0.9960850209136235,1.044565675816257,0.6212392027282468,7.5
76,0.995589902298794,1.0513476622833748,0.5915062750187268,7.6000000000000005
77,0.9943187906942127,1.0576539569335104,0.5679338650363636,7.7
78,0.9925116715760374,1.0622108395569667,0.5502030056037758,7.800000000000001
79,0.9906872893655998,1.064541630484053,0.5355786736517893,7.9
80,0.9892833548012283,1.064987430585149,0.5208259215353515,8.0
81,0.9882481058994188,1.06421587260493,0.5035564863252688,8.1
82,0.9872250080386857,1.0626821306440792,0.4827116592536867,8.200000000000001
83,0.9861657326555213,1.0605549610152547,0.4587807886379251,8.3
84,0.9855690472051115,1.058013489757456,0.43400730226348283,8.4
85,0.9860017894349311,1.0553767450474183,0.4119356279809051,8.5
86,0.987490655072718,1.0528898449050514,0.3958100401969665,8.6
87,0.9894577323426329,1.0505380531533774,0.3867300778546925,8.700000000000001
88,0.9911621663301335,1.0482315448096926,0.383113395666415,8.8
89,0.9921490013189624,1.0461813632372108,0.3819622743166072,8.9
90,0.9923828784365649,1.0448905702364857,0.38088756182780614,9.0
91,0.9921373131407837,1.0446709294045986,0.3793919232752188,9.1
92,0.9918617155546906,1.045277531031442,0.3785956796673355,9.200000000000001
93,0.9920334161238389,1.0461223454973692,0.37988534118450157,9.3
94,0.9928834700753345,1.046908108333313,0.38393548726852256,9.4
95,0.9941624370776276,1.0480720524626685,0.3908380379796563,9.5
96,0.9952714316785194,1.0504195688770976,0.4003370365094897,9.600000000000001
97,0.9957355233049364,1.054140976117738,0.41133753360084446,9.700000000000001
98,0.9955662636600994,1.0583646065187888,0.4217088339206092,9.8
99,0.9951504279009868,1.0618099568688377,0.42931540344512503,9.9
100,0.9948614785100629,1.0636542673216764,0.43315142887370434,10.0
