,Li-Li,Li-Si,Li-O,Si-Si,Si-O,O-O,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,3.5679500875809916e-07,0.0,1.783975043790496e-06,0.0,1.2487825306533472e-06,3.5679500875809916e-07,0.5
6,2.9418850669861094e-06,0.0,2.286200924678336e-05,0.0,2.9985856993265728e-05,2.3265957151481627e-06,0.6000000000000001
7,1.823955280083519e-05,0.0,0.00017544644173087578,0.0,0.00030398148705275646,1.1815427971630034e-05,0.7000000000000001
8,8.613186251783114e-05,1.1777022750023193e-07,0.0009797823906634855,0.0,0.0019083198739609636,4.673092414193864e-05,0.8
9,0.00033529252611343456,8.722807673447084e-07,0.004349726363349049,0.0,0.009143276270800717,0.0001439413799075098,0.9
10,0.0010979006790194298,6.1621832436528984e-06,0.015941210068037746,5.58318115556655e-07,0.03542602876260553,0.00034566963211669503,1.0
11,0.0030955193504678103,3.495741751422739e-05,0.04887416733758606,7.482414986203167e-06,0.11248116774893274,0.0006481957625632063,1.1
12,0.007714078117554912,0.00016628755687231238,0.12637506243221522,6.268486925039487e-05,0.2940482854154106,0.0009589163025623487,1.2000000000000002
13,0.017342566685670364,0.0006851392659207001,0.27757632371783514,0.00037181022319406786,0.635621465761654,0.0011679026918240503,1.3
14,0.03562027783243361,0.0024650393040791464,0.5221616425529878,0.0017432972496431683,1.1420139587552671,0.0013817158170724667,1.4000000000000001
15,0.06711876727968749,0.007774542745182841,0.8499083096113789,0.00674401668140105,1.7168608323964865,0.0022497861774803886,1.5
16,0.11604570270875667,0.021444475843145985,1.2123939666191013,0.021871408860538455,2.1789504643158253,0.0054088111816712,1.6
17,0.18453941120580872,0.05174553502597944,1.5393263141102906,0.05999072374899736,2.363076676782728,0.014210135829882306,1.7000000000000002
18,0.27201857617397,0.10965827514852823,1.7702294628251614,0.1401981750542509,2.2272156426613927,0.03462109876417584,1.8
19,0.37582158499504603,0.20549882862359706,1.8776905833852922,0.2814808875992504,1.868054224557711,0.07547402054299908,1.9000000000000001
20,0.49177827269028523,0.3436499924826003,1.8686292902837978,0.4902564092608689,1.4408518270323436,0.14697145355387226,2.0
21,0.6140953739488738,0.518199770667911,1.7708613851137278,0.7491293540494655,1.0672407030161137,0.2571848251758285,2.1
22,0.7355386784389994,0.7124885657369232,1.619251610384473,1.0170925082477373,0.7986013951168363,0.40776195076695826,2.2
23,0.8484769614065292,0.9036562088015628,1.4472564400632781,1.2442149394100577,0.6327026115234353,0.5910197063693045,2.3000000000000003
24,0.9465583402161388,1.0703404590912557,1.282042843605442,1.392331018609272,0.5456988982502875,0.7904200290660012,2.4000000000000004
25,1.026522008348224,1.1991949937682989,1.1415356795988956,1.4488823673311857,0.5133062980642698,0.9845156176182916,2.5
26,1.0884948870242523,1.286425152988219,1.0335993044925276,1.4271849302896713,0.5176775810982216,1.152003697345914,2.6
27,1.1337496491803039,1.335001524701032,0.957496801215242,1.3558275702771572,0.5467271296363364,1.2755070818666816,2.7
28,1.1622515050178954,1.35131090702946,0.9072645228542928,1.2650457949752059,0.5916640774519469,1.3446677567638425,2.8000000000000003
29,1.173093468159,1.3430494084225433,0.8759710851871683,1.1769130274591428,0.6453521783918429,1.359640654405994,2.9000000000000004
30,1.166944804590051,1.3175688148917748,0.8589901131876727,1.1020189751915637,0.7022514543897422,1.33221533056079,3.0
31,1.1470217111473942,1.2804204925818974,0.8545476823752471,1.0415755054833855,0.7591941121754503,1.2809853991315419,3.1
32,1.1179121828494296,1.235037732045007,0.8619063917029826,0.9920564546202414,0.8152707168691579,1.2229139882457585,3.2
33,1.0844395082275375,1.1840313589367188,0.879226505187825,0.9494701415163294,0.8700767235848914,1.1680012649555633,3.3000000000000003
34,1.051128135495141,1.1308218883084546,0.9028966097812925,0.911989710095779,0.9217816393160306,1.119893382651259,3.4000000000000004
35,1.0210471274605493,1.0798104056227067,0.9287998496041935,0.8809300290403786,0.9670954315764365,1.0792010278111213,3.5
36,0.9947206153977314,1.0350639973485694,0.9543378641564795,0.8596352359993203,1.0031406644522296,1.0456864490623659,3.6
37,0.9710315526134347,0.999111892715479,0.9791176950049859,0.8505901780528174,1.0292199876206498,1.0187041934127765,3.7
38,0.949600942049119,0.9727074839560057,1.0035313404282877,0.8532037882073001,1.0468588087874284,0.9973113436418913,3.8000000000000003
39,0.931849509347599,0.9552214944681364,1.0268375077030443,0.8643007203435524,1.0583186036904844,0.9808209397947426,3.9000000000000004
40,0.9198565260497162,0.9453963346689168,1.0467731940304719,0.8802271193505807,1.0649947305897138,0.9689235690297362,4.0
41,0.9148671067506807,0.9421631511167654,1.0608131061172774,0.8982662230326863,1.0670947918488427,0.9609224742350482,4.1000000000000005
42,0.9167407667901256,0.9447073616265825,1.067599588568899,0.9168090870911128,1.064696617016852,0.9555469958699533,4.2
43,0.9241015503043021,0.9518181885087595,1.0673046468527847,0.935204018725006,1.0586939604257886,0.9520649242286084,4.3
44,0.934861310888408,0.9617244968628179,1.0610354960864887,0.9534275850874987,1.0504462385316482,0.9510308237437959,4.4
45,0.9469499145164675,0.9728072060366443,1.05021855368234,0.9711270213303995,1.0409112682007176,0.9533218188204633,4.5
46,0.9587368383756245,0.9841434505966874,1.0364590589364746,0.986821316938969,1.0306047072575415,0.9586803834878275,4.6000000000000005
47,0.9690367063692691,0.9952587448516433,1.0215755973411753,0.9985462718001015,1.020189929772283,0.9655889633687108,4.7
48,0.977148981644214,1.0057015054369418,1.0074449330300363,1.0054778867406424,1.010613588725907,0.9723643113400396,4.800000000000001
49,0.983022222323235,1.0150526687497832,0.9955716153768067,1.0086955316187973,1.0026280202685818,0.9781089387412691,4.9
50,0.9872336801104855,1.0229961694230394,0.9866972250992663,1.0102287062279138,0.9964824403104987,0.9828286206258583,5.0
51,0.9905317387394459,1.0290672857966021,0.9807533061466439,1.0113396444279381,0.9921519741316198,0.9870403829977692,5.1000000000000005
52,0.9931164797579517,1.0325307909788637,0.9771055615210184,1.0116711931348568,0.9896892432038055,0.9913051013211551,5.2
53,0.9944444125009416,1.0328537878663997,0.9748846390969589,1.0099761120796984,0.9892400708886412,0.9958036908478708,5.300000000000001
54,0.9940581619283944,1.030283169188156,0.973424817510535,1.0055654781454808,0.9907318490008886,1.0001278873955226,5.4
55,0.9924701586479058,1.0258266356877332,0.9726365797288697,0.9990537335337447,0.9936597514088594,1.003612330056386,5.5
56,0.9908512062634731,1.0206815147394221,0.9729423990855534,0.9918129594620801,0.9972249254215199,1.00591548203479,5.6000000000000005
57,0.9899940356762573,1.0157232599534871,0.9747862079558478,0.9849857432385543,1.0006440451136953,1.00701416972414,5.7
