,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,1.2060638160180014e-05,0.2
3,0.0,0.0,0.00028499879879025,0.30000000000000004
4,0.0,0.0,0.0019412447219226093,0.4
5,0.0,1.928776293008158e-07,0.009766558927793814,0.5
6,0.0,6.33010656277898e-06,0.038899454356099046,0.6000000000000001
7,0.0,9.408028826447134e-05,0.12325476961163534,0.7000000000000001
8,0.0,0.0007175856669346084,0.31132029924274157,0.8
9,0.0,0.0038912706375711704,0.6284793728120712,0.9
10,0.0,0.016762709994147574,1.0177018639734492,1.0
11,2.0767738091198644e-06,0.05897106508376189,1.3284081313583056,1.1
12,3.057384322444496e-05,0.17068608019439593,1.4072614342809837,1.2000000000000002
13,0.00022928197355215333,0.4084782646089284,1.2218034630601295,1.3
14,0.0012332150076615382,0.8128344681478373,0.8826084426975733,1.4000000000000001
15,0.005291676501191234,1.354533994543424,0.5441665942430847,1.5
16,0.018575199579032937,1.9078953477243643,0.3003144818256421,1.6
17,0.05399946092679753,2.2994903074646995,0.16356071443949108,1.7000000000000002
18,0.1313010955036793,2.410936889596514,0.1060525646477596,1.8
19,0.2699946306861962,2.2480845327930425,0.10005559931344914,1.9000000000000001
20,0.475687387870048,1.9186687652469796,0.13192980713916191,2.0
21,0.7291740190365293,1.5521324906110443,0.19840461904726275,2.1
22,0.9897319943836701,1.2358047050926644,0.2986774770301835,2.2
23,1.212847909661398,1.0018180065539986,0.4289973426949958,2.3000000000000003
24,1.3694505615464787,0.8469577922204621,0.5804810987591514,2.4000000000000004
25,1.453817876055635,0.7552631149858892,0.7396932740244231,2.5
26,1.4790223859795566,0.7099930839572018,0.8916350948179359,2.6
27,1.4670351121277239,0.6970694542393364,1.0236110753620127,2.7
28,1.4390331294736947,0.7054421593542818,1.127478080947764,2.8000000000000003
29,1.4081348268990035,0.7270598706799655,1.1992214138630113,2.9000000000000004
30,1.3771377102072635,0.7566320424805314,1.2377361089418046,3.0
31,1.3423806654397161,0.7909144166097049,1.2450046891456747,3.1
32,1.2999795366520364,0.8279025244987568,1.2268409017726005,3.2
33,1.2493133996946986,0.8663517098899047,1.1918978110143479,3.3000000000000003
34,1.192898852878196,0.9053778249691798,1.148988423734739,3.4000000000000004
35,1.1351967628317918,0.9438840676893389,1.1048435475079565,3.5
36,1.0814527235576885,0.980155912276131,1.0635263077367354,3.6
37,1.03610135373097,1.0120523889864248,1.0270544920896834,3.7
38,1.0014091168820316,1.0376933218057112,0.9964464282739324,3.8000000000000003
39,0.977563461759025,1.0560789259559566,0.9725267966826212,3.9000000000000004
40,0.9636678896225956,1.0671753609768007,0.9559202449061263,4.0
41,0.9582535125798357,1.0717154930750945,0.9464128453026039,4.1000000000000005
42,0.9593046841007691,1.071102399529469,0.9426884505687013,4.2
43,0.964640895861366,1.0671577178397604,0.9429889563518551,4.3
44,0.9725880869779295,1.0614914724731543,0.9460310582963644,4.4
45,0.9821249567833253,1.0549959668123885,0.951258824099338,4.5
46,0.9925026008577716,1.0478739355455138,0.9584016751240363,4.6000000000000005
47,1.0030629167787186,1.0399927074788222,0.9669528898771401,4.7
48,1.0134181419755353,1.0312415148412193,0.9760296899455205,4.800000000000001
49,1.0233411201450262,1.0216520624597236,0.9846300643880725,4.9
50,1.0321957805844266,1.0113384026947416,0.9920241433652784,5.0
51,1.0386554899418892,1.0006461805300473,0.9980093848049052,5.1000000000000005
52,1.0413242341318143,0.9904972397811198,1.0028235183820768,5.2
53,1.0398104439933278,0.9822984574409749,1.0067159793688918,5.300000000000001
54,1.0350629900586736,0.9772508269498199,1.0096078771121981,5.4
55,1.0285642362489917,0.9757112058953186,1.0111823476903543,5.5
56,1.021290384029968,0.9770903778113577,1.0111618234071456,5.6000000000000005
57,1.013420737518773,0.9801890573129234,1.00941479053157,5.7
58,1.0047756782987594,0.9837415850896212,1.0060356921047267,5.800000000000001
59,0.9954421373572525,0.9869928184821304,1.0015556325626962,5.9
60,0.9862141189585878,0.989928830241219,0.9968849262055073,6.0
61,0.9784427372061663,0.9928884880749111,0.9926671707833243,6.1000000000000005
62,0.9731209075978704,0.9958936613355044,0.988669171314771,6.2
63,0.969931170506811,0.9984495674551266,0.984117039971576,6.300000000000001
64,0.9674037408707449,1.0000613683643003,0.9787616301016623,6.4
65,0.9642021916567289,1.000758637191217,0.9734051793609686,6.5
66,0.9602402379821723,1.0009614460365448,0.9693248850508046,6.6000000000000005
67,0.9566200631012516,1.0009937398925255,0.9674355404693324,6.7
68,0.9547378952215488,1.0009104409461544,0.968055860317613,6.800000000000001
69,0.9554203087087292,1.0006612977871534,0.9710464442039597,6.9
70,0.9584472177180695,1.0002578396517738,0.9758474626809127,7.0
71,0.9625210508091239,0.9998189052926733,0.9815050332166598,7.1000000000000005
72,0.9657622939768933,0.9994810682570577,0.9868959058931632,7.2
73,0.9666328642004663,0.9992068151324168,0.9911012838755886,7.300000000000001
74,0.9648293132477151,0.9987323263664527,0.9938363234771771,7.4
75,0.9615478285276233,0.9977900878907665,0.9956833564991074,7.5
76,0.958777292905369,0.9963256676285951,0.9977372999741866,7.6000000000000005
77,0.9579766787020356,0.9945007589874022,1.000709055688584,7.7
78,0.9592314363546232,0.9926230920982227,1.0042061635167108,7.800000000000001
79,0.9615492717292808,0.9911183324642883,1.006939420991458,7.9
80,0.9636897647229467,0.9904101640039378,1.0077385836807748,8.0
81,0.9646530361219333,0.9907063287189198,1.0063932175485113,8.1
82,0.9638566996972433,0.9919204572839971,1.003591538015178,8.200000000000001
83,0.9613626598589564,0.9937967573070047,1.000293609614129,8.3
84,0.9579592029514186,0.9960546381473495,0.99732018090167,8.4
85,0.954781865347989,0.9984438489196767,0.9952707521684626,8.5
86,0.9527271493505499,1.0007262223407873,0.9943265407067593,8.6
87,0.9521548452695034,1.0025897311560807,0.9939533916767611,8.700000000000001
88,0.9529817297684618,1.0036247149448143,0.9931551671946063,8.8
89,0.9548995793923052,1.0035492254171101,0.9913783991207284,8.9
90,0.9574996760552162,1.0025515574880672,0.9890808081806792,9.0
91,0.9603278859746713,1.0013360114994794,0.9872496699514972,9.1
92,0.9629977957119709,1.0006871774852366,0.9865413372537806,9.200000000000001
93,0.9653561633198195,1.0008832887837966,0.9870345873573539,9.3
94,0.9675063406774075,1.001436697364476,0.9885378780977457,9.4
95,0.9695934762420508,1.001357172696028,0.9908404952852172,9.5
96,0.9716034819174061,0.9997814857488845,0.9937224816970595,9.600000000000001
97,0.973416085936316,0.9965733252174209,0.9969046055857879,9.700000000000001
98,0.97493430209885,0.9924720918030029,1.0000273540544544,9.8
99,0.9760694027555092,0.988721286856204,1.0026185587174388,9.9
100,0.9766917446778287,0.9865015937281719,1.00412232367821,10.0
