,Li-Li,Li-Rh,Rh-Rh,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,7.357236449935751e-07,0.0,0.0,0.5
6,6.348212711828644e-06,0.0,0.0,0.6000000000000001
7,3.8466676112607816e-05,0.0,0.0,0.7000000000000001
8,0.00018221035113677282,2.0237190104803732e-07,0.0,0.8
9,0.0007014772838332498,4.008585925178045e-06,0.0,0.9
10,0.0022562485583121146,3.40962536518451e-05,0.0,1.0
11,0.006203622264913475,0.0002053943369651786,2.391837796320294e-07,1.1
12,0.014901289207520565,0.0009734289071994582,3.7183077746764275e-06,1.2000000000000002
13,0.03187929745521475,0.003794819769902893,3.707290954194578e-05,1.3
14,0.06168365876623727,0.012404656243129444,0.0002371566997559792,1.4000000000000001
15,0.10921943444221692,0.03448721801995193,0.0011937678838317047,1.5
16,0.1785840728394603,0.08254496813958385,0.004898736284468528,1.6
17,0.27165870190779207,0.17209205615484394,0.016779219696677068,1.7000000000000002
18,0.3869431291897814,0.3160712826047592,0.04849263071027909,1.8
19,0.5191466221244462,0.5170329201168632,0.11919671282972046,1.9000000000000001
20,0.6597351852991028,0.761392935343471,0.25101923634276285,2.0
21,0.7982436200437772,1.0202153198795338,0.45634770474221387,2.1
22,0.9241217187156648,1.257538462874996,0.7223381631903661,2.2
23,1.0288259280419774,1.4423135569628567,1.006131671995158,2.3000000000000003
24,1.1074387006034048,1.5575157964675663,1.250058044107335,2.4000000000000004
25,1.1589715764507893,1.6020651349065786,1.408290315344848,2.5
26,1.1852694216823212,1.586487726598524,1.464746244487523,2.6
27,1.189473078835793,1.526889640756465,1.4321404693620217,2.7
28,1.1752310832314459,1.440535067539421,1.339355969627772,2.8000000000000003
29,1.146908814106195,1.3429831042283693,1.2179145867832744,2.9000000000000004
30,1.109905209000835,1.2459979511443586,1.0926533502802345,3.0
31,1.0700582947255302,1.1567009045527346,0.9786937166616048,3.1
32,1.0322314233342555,1.078403669345543,0.8841186655333347,3.2
33,0.9993234247097008,1.0123558579704321,0.8136164107942844,3.3000000000000003
34,0.9724679089626724,0.9591661073061413,0.7690865540305124,3.4000000000000004
35,0.9518835628905145,0.91934647923541,0.748574947585628,3.5
36,0.9376635884464766,0.8930818673905516,0.7466476825235349,3.6
37,0.9302087253502601,0.8796929060394658,0.7566995897727972,3.7
38,0.9298972187315827,0.8774088126492352,0.773535120704701,3.8000000000000003
39,0.9361187605695493,0.8837609363318517,0.7948864291679605,3.9000000000000004
40,0.9468830301899926,0.8962745192040878,0.821140221552766,4.0
41,0.9596240982925032,0.9127921113999448,0.8534149124104765,4.1000000000000005
42,0.9723178721364326,0.9314394972840948,0.8912690174356406,4.2
43,0.9839945418188608,0.9507671627407551,0.9317369832695708,4.3
44,0.994594158513283,0.9699933867913464,0.9703590633387663,4.4
45,1.0044157921527546,0.9886615497262476,1.0032894276809887,4.5
46,1.0135273011847925,1.0059199556940552,1.0287147779167436,4.6000000000000005
47,1.021506113133074,1.0204540952522245,1.0467285332112621,4.7
48,1.0275346071808793,1.0311636281117313,1.0582970718812506,4.800000000000001
49,1.030682536489596,1.037619143962001,1.0642124957338341,4.9
50,1.030411311777071,1.039915530478593,1.0646385784511767,5.0
51,1.0271256965995519,1.038490773944783,1.0596074298617684,5.1000000000000005
52,1.0221108331227708,1.0342070857656651,1.0500108955900653,5.2
53,1.0166397431542264,1.0282485097395686,1.0379776357646935,5.300000000000001
54,1.0111627448062332,1.021665992988027,1.0261319501739932,5.4
55,1.0055230053473376,1.0150702157999878,1.016405920784867,5.5
56,0.999798563275189,1.008631626433957,1.0092601290796297,5.6000000000000005
57,0.9946300396405099,1.0021677069407045,1.0036619489263419,5.7
58,0.9907703010689124,0.9955162198967142,0.9977594098335163,5.800000000000001
59,0.9884820027727785,0.9892062592166351,0.9901579217369588,5.9
60,0.9873963754000707,0.9845198804239522,0.9812064070697554,6.0
61,0.9869256227915423,0.9824865764613027,0.9730418950776113,6.1000000000000005
62,0.9867915531116616,0.9829662396950533,0.9679829808059746,6.2
63,0.9871094478054662,0.9849702540274434,0.9668251919628501,6.300000000000001
64,0.988032248559924,0.9876140726482625,0.9686744618934131,6.4
65,0.9894521983419435,0.9904696217276753,0.9720372074006435,6.5
66,0.9910315266160348,0.9932692612341198,0.9757541134804737,6.6000000000000005
67,0.9924034576847517,0.9958126393065384,0.9792303886863944,6.7
68,0.993415345084486,0.9982835073745641,0.9823410095297573,6.800000000000001
69,0.9943173883156454,1.0012100112539255,0.9851525263806006,6.9
70,0.9956099271037552,1.0047895221755303,0.9875047653848482,7.0
71,0.9975213209612739,1.0084216234277008,0.9889690377040488,7.1000000000000005
72,0.9996752260859016,1.0111008146199743,0.9892616459471371,7.2
73,1.0013730794038844,1.0122382744273417,0.9884501904598281,7.300000000000001
74,1.0021748970105295,1.0120885270799926,0.9867617821801548,7.4
75,1.0021602583833211,1.0114070796292183,0.984664136012951,7.5
76,1.0017146697561987,1.0106924622542013,0.983313398331594,7.6000000000000005
77,1.0011724491947498,1.0098046164433494,0.9844514681270745,7.7
78,1.0006665251549356,1.0083037079777013,0.9893685498456509,7.800000000000001
79,1.0001915337329672,1.0060501256335208,0.9978073910751439,7.9
80,0.9997029417195482,1.0034455546089336,1.00772655181213,8.0
81,0.9991340252476092,1.001118926007135,1.0160279864526733,8.1
82,0.9983841851961317,0.999333443111766,1.019964783387225,8.200000000000001
83,0.9974164877903858,0.9977171536050157,1.0185864982904373,8.3
84,0.9963994308980241,0.9956804078325381,1.0130521193946656,8.4
85,0.9956510147534642,0.9930941492244172,1.0054487278463438,8.5
86,0.9953750959294415,0.9904879175330563,0.9973999455508351,8.6
87,0.9954775749176239,0.9885999241116091,0.9896533432123099,8.700000000000001
88,0.9956746891256796,0.9878076216743217,0.9824770613236875,8.8
89,0.9958100172205312,0.988001767318013,0.9762992038104161,8.9
90,0.9960598807743873,0.9889290250322609,0.9720004314974902,9.0
91,0.9967508484151507,0.9905643195004518,0.970394832467712,9.1
92,0.9979324210317823,0.9931294870606112,0.9713878661450387,9.200000000000001
93,0.999217640783117,0.9967503043145066,0.9738844935819382,9.3
94,1.0001405776889423,1.0011188646920692,0.9765320169106458,9.4
95,1.0006201723134838,1.0056235558151827,0.978338987970313,9.5
96,1.0009602236289719,1.0098761087987405,0.9786900328460495,9.600000000000001
97,1.001423591478464,1.0139387441890861,0.9772892668280204,9.700000000000001
98,1.0019561022829135,1.0179039757522328,0.9744627539900771,9.8
99,1.0023536373714321,1.0213646675431143,0.9713212323251572,9.9
100,1.0025338567701159,1.0234549995254207,0.9692795414055281,10.0
