,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,8.218909297271959e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,5.359402089390992e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,2.9734330570955453e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.0001335355564059336,1.1148139946472694e-06,1.1148139946472694e-06,0.0,0.0,0.0,0.9
10,0.00048417606823674737,9.382571845434526e-06,9.25827352581529e-06,7.457899177154188e-07,3.728949588577094e-07,0.0,1.0
11,0.0015035684941657648,5.917497969038212e-05,5.8141335625884294e-05,1.0775767095635574e-05,4.9974284385429556e-06,4.462344105998072e-07,1.1
12,0.004116435886620615,0.00029231606066606607,0.000290671542612547,8.82212505039415e-05,4.1262493193106044e-05,6.534352876885399e-06,1.2000000000000002
13,0.010108837044925259,0.0011748063712327937,0.0011891621056242582,0.0005123676820434854,0.0002507815696397444,5.558060571060456e-05,1.3
14,0.02228398927634343,0.003987361215705645,0.0041398954285496465,0.0023700258515965606,0.0012031507740716213,0.00031705192507647473,1.4000000000000001
15,0.04397103418340689,0.011638715022390748,0.01252396498851517,0.009021773975793375,0.004773800921120571,0.0014468517232298882,1.5
16,0.07810545631364048,0.029611060522094727,0.03332269372148185,0.028791462450089976,0.015968766062803043,0.00542730977957181,1.6
17,0.12692442612535024,0.06624683815615402,0.0784000322527222,0.07780538842883199,0.04540150688218215,0.016962646241254934,1.7000000000000002
18,0.19228835041338316,0.13131120894245407,0.16349343118361076,0.17951465763820923,0.11034139684824834,0.044773106746907446,1.8
19,0.2748364225834606,0.23261556036472697,0.303138452969726,0.3564671707344551,0.23055291153152685,0.10114417803842203,1.9000000000000001
20,0.37178933407927967,0.3720929657817103,0.502276030152683,0.6144549023124992,0.4171344189154609,0.19838417773686487,2.0
21,0.4761341697390954,0.543229995691312,0.7486466506558918,0.9284915569718947,0.6594740315062454,0.3424555141400479,2.1
22,0.578975976427454,0.7309447222750477,1.0116465283667118,1.244511251589765,0.9211698984510995,0.5262025770990192,2.2
23,0.6731925995586542,0.9143767339920859,1.2511033208811453,1.5004993850663515,1.1517157844882973,0.7265059792871996,2.3000000000000003
24,0.7555896534034368,1.0722453957189197,1.432780998214706,1.653319805146885,1.3082278446941717,0.9098964551211173,2.4000000000000004
25,0.8263482242421929,1.1886932660379133,1.5407932668553221,1.6929318551322712,1.3728101542331697,1.045830206747916,2.5
26,0.886449247151316,1.2568452042998526,1.5789239540729598,1.638682904973601,1.35536393156766,1.1191902156815474,2.6
27,0.9356852534030862,1.278979803584724,1.5625467158912607,1.5255472642871137,1.2836959756597055,1.1338748509262249,2.7
28,0.9734792540730463,1.264447295825059,1.5095757883207768,1.3896945912825946,1.189859418160019,1.1075147170090331,2.8000000000000003
29,1.0006425378324013,1.226685341934392,1.436253213189614,1.258385846834454,1.0994582584648664,1.0627138873313098,2.9000000000000004
30,1.019061591636833,1.1794746275092298,1.3565703568338185,1.1462699902055598,1.0264274518936278,1.0190469750250513,3.0
31,1.0300454940080055,1.1328694931707963,1.2811742996579116,1.0578860797907408,0.9738627843853676,0.9874619537493791,3.1
32,1.0337947181974092,1.0910473635601103,1.2149789978174534,0.9930045411228267,0.9388529792406007,0.9681836457642813,3.2
33,1.0300123192328865,1.0539330400874387,1.1568124585517157,0.9498530842160549,0.917104546319273,0.954000826318319,3.3000000000000003
34,1.018517210141489,1.0209598876285002,1.1032793772152532,0.9248484950441639,0.9049590876967412,0.938192186649188,3.4000000000000004
35,1.0001697135449412,0.9932052747063032,1.053751772209533,0.9122691432591905,0.8996614961952893,0.9211058258764042,3.5
36,0.9779603381638138,0.9726193249314135,1.0114079611039137,0.9065557206736855,0.8994418783893053,0.909538256331477,3.6
37,0.9565552510484694,0.9603634878231085,0.979938125567419,0.9050559276773329,0.9035904185130955,0.910462885420022,3.7
38,0.9400954611248503,0.9562581154137995,0.9605243982202376,0.907965217234277,0.9118696464948605,0.9256098629966997,3.8000000000000003
39,0.9305718518974735,0.9591061749363203,0.9520668057907238,0.9157601849642367,0.923370149994591,0.9503563282687638,3.9000000000000004
40,0.928149885492347,0.9669376590808711,0.9529185042104006,0.9272254534149458,0.9362162635884561,0.9760854936723733,4.0
41,0.9320254035486631,0.9772350655520365,0.961375202995223,0.9399724981303509,0.9488437196853314,0.9942255987448124,4.1000000000000005
42,0.9404450198897397,0.9875964926138312,0.9746909010681493,0.9522678494590998,0.9610938226101098,1.0004063358694506,4.2
43,0.9507331284426119,0.9965240167732808,0.9885958631024765,0.9639365166957498,0.9733900883680886,0.9965220408248897,4.3
44,0.9605223271549947,1.003706228178538,0.9990668215539651,0.9756604223882084,0.9853373075118633,0.9888754676812205,4.4
45,0.9692326433226431,1.00960690102,1.0049167689919318,0.9875048073498816,0.9959897132108614,0.983514655278961,4.5
46,0.9777723989277761,1.0146770016668643,1.0078984982451626,0.9980065139642029,1.0050633986278572,0.9825988087635734,4.6000000000000005
47,0.9862594846026591,1.0187695446899714,1.010139729593137,1.0048993720404664,1.0128183624679132,0.9846986717153325,4.7
48,0.9927653740028174,1.021202266309268,1.0121868552498838,1.007116174947109,1.018817927460424,0.9878943457727756,4.800000000000001
49,0.9950831618436635,1.021310699722012,1.0133376606550815,1.0059792694896543,1.0218154133790425,0.9919349709666417,4.9
50,0.99336214015748,1.0189814978364824,1.0127071962604526,1.004136109746362,1.0212115799987147,0.9972854584556073,5.0
51,0.9904144398241361,1.014902300074989,1.0097051838549034,1.003402601070285,1.0180942141232505,1.0028801963689833,5.1000000000000005
52,0.9892945965795363,1.0103288507353934,1.0045269553309377,1.0037903671408865,1.0145334044610106,1.0058397803126928,5.2
53,0.9904978441816068,1.0063682829535725,0.9987397632844781,1.0042679350128052,1.0120391359657002,1.0038975350823252,5.300000000000001
54,0.9914902881939679,1.0033112458030842,0.994602958728101,1.003931211358615,1.0107135496801223,0.9978296026755804,5.4
55,0.9892225350551235,1.0006745586913561,0.9932678235425415,1.0024482621224868,1.009588387264318,0.9911196718406343,5.5
56,0.9830260744673631,0.9980869448207469,0.994135362251475,0.9999489406700911,1.0077933118607834,0.9872211288099894,5.6000000000000005
57,0.9750684208819889,0.996088383851856,0.9960721306608847,0.9969089814544556,1.005635325424709,0.9869799472553432,5.7
58,0.9686835304749256,0.9956630440489184,0.9985877196842265,0.9940818910619154,1.0044259656366745,0.9882404378470803,5.800000000000001
59,0.9665852902266843,0.9968699506220245,1.0017180762585527,0.9922099974762103,1.0051063629142343,0.9877552892845667,5.9
