,Li-Li,Li-Si,Li-Ru,Si-Si,Si-Ru,Ru-Ru,r
59,0.9642168937620238,1.0045009746293068,0.9989159960525551,0.9792771447009931,0.9615075503007849,0.9443840805473767,5.9
60,0.9702153057817194,1.0041564712473912,0.995012437603372,0.9802102651811787,0.9633409129891024,0.9490375409526429,6.0
61,0.9774319700601792,1.0040045699140505,0.9920391206422535,0.9808966981997206,0.9674953334135223,0.9590027625170551,6.1000000000000005
62,0.9842237598088273,1.004051888443381,0.9911686330095186,0.9821904125009242,0.9718922389965164,0.9715164378550579,6.2
63,0.989236735473237,1.00423618267608,0.9923019091726293,0.9852048133894916,0.974467765323656,0.9827674452283077,6.300000000000001
64,0.9919402382130702,1.0045544920089349,0.9942016454513093,0.9901256995893687,0.9746340342157801,0.9896634754647596,6.4
65,0.992826951512228,1.00500776100491,0.9957289782690917,0.9954000925277912,0.9735495010224517,0.9918113976585378,6.5
66,0.9930193242812918,1.0054899489743805,0.9967174378790981,0.9985930283068185,0.9730385339233636,0.9918917403556202,6.6000000000000005
67,0.9933042288638635,1.0058295287298629,0.997834306221201,0.9985367620810651,0.9742121346150263,0.9934068137091575,6.7
68,0.9936361002026195,1.0058958744347315,0.9999677149645915,0.9966223499682831,0.9770724839583068,0.9975948749060415,6.800000000000001
69,0.9936435275319468,1.005706286481158,1.0035219997646718,0.9955841411261676,0.9813059439618269,1.0026074359650892,6.9
70,0.9932156403178748,1.0055507844810747,1.0078563846874304,0.9969348620588415,0.98707340509454,1.00552920550424,7.0
71,0.9924501087590554,1.0059201314060178,1.011568011955427,0.999813344827841,0.994692766752909,1.00481925288691,7.1000000000000005
72,0.9914244520537042,1.0070881559795746,1.0137188123577034,1.0022202583462194,1.003696099174922,1.0010951086214424,7.2
73,0.9901558564579845,1.0087701205198962,1.014666540988674,1.0028753532776453,1.0126332489795795,0.9963339873486157,7.300000000000001
74,0.9886137992547519,1.010334069450018,1.0155463386063524,1.0017044586445283,1.0199220865357694,0.9925458199801528,7.4
75,0.9869058392999381,1.011345982789728,1.0171835881267364,0.999049123290216,1.0247448759702666,0.9907615109182739,7.5
76,0.9855300454780939,1.0118137909298424,1.019596914779165,0.9951439016566682,1.027199699229427,0.9907640725183245,7.6000000000000005
77,0.9850996637788457,1.0119654437924188,1.022186279490842,0.9905684965317829,1.027801393957842,0.991469842543139,7.7
78,0.985610543074837,1.0119564444912614,1.0241350486840701,0.9865845544631343,1.0268446615381968,0.9915720581948632,7.800000000000001
79,0.9861578432314406,1.011767730803689,1.0247730331836638,0.9843068632508977,1.0241486380616183,0.9901469731104879,7.9
80,0.985509476946138,1.011209403772289,1.0238372330002896,0.9835523470412384,1.0193333648475003,0.987069674739338,8.0
81,0.9829418971486911,1.00999208701607,1.0215389274269546,0.9828912703774215,1.0123183114803849,0.9829913270662873,8.1
82,0.9786042250294185,1.0079316247738328,1.0183772903626287,0.9809148555586418,1.0035888229191914,0.9787025500264152,8.200000000000001
83,0.9733551326830461,1.0052332666950863,1.0147713492860433,0.9773917701425467,0.9940342645840408,0.9744536744163746,8.3
84,0.9684879132665928,1.0026325291460443,1.0108837966795132,0.9733559345667971,0.9846032874907165,0.9702492859776558,8.4
85,0.9654089168663482,1.0011092430959905,1.0068452350210821,0.9702993493960966,0.9762343175977567,0.9668185115768898,8.5
86,0.9650327574962786,1.0012729288774629,1.0030112533981306,0.96929058650449,0.9700041818358697,0.9655062130959527,8.6
87,0.9671046882527855,1.0030053674371153,0.9998481601480808,0.9705626210255146,0.9669382769217418,0.9667187460729282,8.700000000000001
88,0.9701979171952676,1.0057403555438196,0.9977047166730529,0.9735441891285267,0.9674012822274058,0.9690728579313455,8.8
89,0.9726892861827369,1.0089855649455268,0.9968670254639977,0.9772318933320524,0.9708026320993779,0.970704892481417,8.9
90,0.9739491358415027,1.0124908331030322,0.9976711856865216,0.9809096201824709,0.9760212175660932,0.9712169864628956,9.0
91,0.9746439851515204,1.0160080014618011,1.0002488224107555,0.9847391517197547,0.9820376148787755,0.9719601346324519,9.1
92,0.975932031430295,1.0190861846562906,1.0041695751887645,0.9894144471718341,0.9882723625406471,0.9745735672204183,9.200000000000001
93,0.9784256573668879,1.0212803658164487,1.008531504233757,0.9949754790354604,0.994669325719567,0.9796187405860587,9.3
94,0.9818818214188426,1.0225646883989452,1.0124073524690362,1.0001895050710456,1.0015406750934237,0.9866241219484606,9.4
95,0.9856440284403497,1.0233359100264818,1.0151781805015985,1.0034233174672176,1.0091401297870322,0.9949352695485448,9.5
96,0.9890800151923022,1.0239340060793156,1.0166573057362474,1.0040161217832115,1.017303714328866,1.0039936592590728,9.600000000000001
97,0.9916897616377786,1.0243199654385229,1.017102947086711,1.0026625083221639,1.0254507641577928,1.0128583649179554,9.700000000000001
98,0.9932122040710962,1.0243006880982644,1.017045087236232,1.0007051248327854,1.0327488304688532,1.0201081494310318,9.8
99,0.9937997657957438,1.0239308941275134,1.0169272666757954,0.9992064479401424,1.0382752000725575,1.024696992620985,9.9
100,0.993907550494407,1.023572205560033,1.0168891416122874,0.9985080186471836,1.0412494733142013,1.026689794457076,10.0
