,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
48,0.9719121582322618,1.0331009067882357,0.9992874756711725,0.8949469867619515,0.9855879953784993,1.0405293858495457,4.800000000000001
49,0.9786410819908007,1.0410263095634837,1.0095127248329794,0.9065002906230373,0.9865704452829389,1.0343229914480976,4.9
50,0.9867112497119714,1.046496029361661,1.0179624659044815,0.9171468676551694,0.9924848960419699,1.0304509777630462,5.0
51,0.9943093252702723,1.0477451988423514,1.022782567354297,0.9238419993087654,1.004708074073757,1.0303798745058774,5.1000000000000005
52,0.9997161559317288,1.0441343099543274,1.0228897347509807,0.924994382321621,1.0198251861031535,1.0313152429151704,5.2
53,1.0024501647316726,1.0367437509611304,1.0186790379329245,0.9210245302649911,1.0305554525412604,1.0295479739330884,5.300000000000001
54,1.0033627708641797,1.028017051483116,1.0118269589848243,0.9146268351204391,1.0300076305493424,1.0238868451577612,5.4
55,1.0036741359247,1.0203142109951442,1.0043492688356042,0.9100236080715421,1.0168906084731628,1.0157000370074825,5.5
56,1.0038923432458062,1.0144329342620964,0.9977445997569891,0.9111052077080675,0.99671149593792,1.0068469747863478,5.6000000000000005
57,1.0035252556641876,1.0096230626362919,0.9928641459448669,0.9192719913852231,0.9778447286586974,0.9985805647415075,5.7
58,1.001818006897828,1.0050674921567964,0.9901300133291668,0.9324839488060633,0.9666651710735019,0.9918390953813581,5.800000000000001
59,0.9988117238786122,1.0010088811722746,0.9895326729887363,0.9465568924418578,0.9655002404825844,0.9877016884293343,5.9
60,0.9955166500525138,0.9983039713366104,0.9906721883213182,0.9572976130987889,0.9728752934430206,0.9873294613860787,6.0
61,0.9929396505783086,0.9973453993167535,0.993092019060636,0.9615975922813409,0.9844165417537641,0.9912997190571897,6.1000000000000005
62,0.9911465679726915,0.9976801343608229,0.9963354552266607,0.9579074931690842,0.9947110650825273,0.998968231416318,6.2
63,0.9894159896803973,0.9982417911434873,0.9995882215315139,0.9470424614171186,1.0001369357435466,1.0087249603882338,6.300000000000001
64,0.9871338547146356,0.9978324334767126,1.0016802116590326,0.9326434314822675,1.000749043404181,1.0183137164967875,6.4
65,0.9844650935561536,0.9960489227336783,1.001679428851681,0.920345823083295,0.9994977786847439,1.0242400324527616,6.5
66,0.9823576488943638,0.9939735193129551,0.9994196660060308,0.9156939171067165,0.9993613416168872,1.0220209130565139,6.6000000000000005
67,0.9819219887626974,0.993348212064834,0.9955819056391796,0.9217483287081263,1.0008622598214045,1.0089363592404248,6.7
68,0.9835804987616219,0.9948438063902554,0.9913671243981184,0.9375705461230667,1.0022121979257341,0.9871394322232988,6.800000000000001
69,0.9866871365300732,0.9974779319090366,0.9878817595091492,0.9585205668275834,1.0015075091062227,0.9633533596324475,6.9
70,0.9900076405046485,0.9997310025225926,0.9857280994004272,0.9786318048406628,0.998403103623841,0.9447452191463127,7.0
71,0.9925619006750768,1.000982131679322,0.9851816636302092,0.9938494866733736,0.9939147543233431,0.9346196694162208,7.1000000000000005
72,0.994061643318497,1.0018376395065025,0.9864512065548736,1.0035542816559815,0.9893068245243835,0.9318299180205177,7.2
73,0.9947947256814106,1.0031921089579332,0.9895237846799779,1.0092986570552738,0.9855094722063558,0.9337545158899221,7.300000000000001
74,0.9953116519142335,1.005117001761141,0.9939074073297915,1.0128150869880108,0.9833757467199996,0.9391314003658795,7.4
75,0.9961300472570791,1.0068031045253956,0.9986991565667007,1.0153813923020591,0.9840282654898221,0.9481700190721097,7.5
76,0.9974154883555192,1.007425543228921,1.0028570211527221,1.0175613276060205,0.9883726769212955,0.960858279489565,7.6000000000000005
77,0.9988018388753376,1.0067150853095148,1.0055538961247241,1.0182765603001431,0.9960133950848131,0.9755110589828653,7.7
78,0.9996767347971139,1.0047418291057444,1.0065294026673988,1.0152614727373377,1.00496005210871,0.9886168376057947,7.800000000000001
79,0.9997812965206336,1.001654205624559,1.0061170168796345,1.0079201693162843,1.012655737075663,0.9961802286528108,7.9
80,0.9994681494921407,0.9979213569086275,1.004919198939543,0.9989191611345133,1.0172377128121823,0.9959928104661118,8.0
81,0.9993303842899934,0.9945395146116263,1.0035558943287928,0.99171709936015,1.0181617086955872,0.9890760934825039,8.1
82,0.999624158470718,0.9926611815613062,1.0024656608982092,0.9870162104022522,1.016158960984085,0.9787250126106299,8.200000000000001
83,1.000034960593901,0.9929033938321996,1.001615482866023,0.9825895015457689,1.0123680825932335,0.9679350642001746,8.3
84,0.9999202772327468,0.994978317183159,1.000596629916776,0.9763396800403477,1.0072479631104991,0.95782516510403,8.4
85,0.998822198411534,0.9979706360941253,0.999269008536313,0.9686993847227032,1.000843557081206,0.9485043983540836,8.5
86,0.9968861640033492,1.0009917083735227,0.9980878915067719,0.96175013787968,0.994164458789415,0.9409307448202036,8.6
87,0.9948162611187311,1.0035859948524146,0.9975632277457074,0.9567403771534424,0.989296159259058,0.9371335114463022,8.700000000000001
88,0.9933459266461183,1.0056346918872172,0.9976269278039579,0.9534227799567417,0.9877389820393078,0.9382656581879018,8.8
89,0.9927103250254502,1.007122535379738,0.9977725143199823,0.9514048443622398,0.9892264036920387,0.9428700944178605,8.9
90,0.9926167751716187,1.0080491050155593,0.9976344573957825,0.9506467805238099,0.9923865960846111,0.9476026740643797,9.0
91,0.9926555269660796,1.0083815713990476,0.9972570768412604,0.9501835062027911,0.9961916810606004,0.9496497997037401,9.1
92,0.9926492696281047,1.0080449846412587,0.9969959963686698,0.947684680560201,1.0007867946428661,0.9482884989345655,9.200000000000001
93,0.9926250985379673,1.0071181459826661,0.9973298575641598,0.9415903506610581,1.0070796576494259,0.9445613833123425,9.3
94,0.9926321900467383,1.0060064357640242,0.9985622945757077,0.9334085190017484,1.0153432484955327,0.9401308334585095,9.4
95,0.9927109221063821,1.0052532237933038,1.0004409033522874,0.927108511324833,1.0241006741561793,0.9361734536789041,9.5
96,0.9929279868729458,1.0052164002696526,1.0020553478663579,0.9264125295318844,1.030782186829356,0.9326345803796906,9.600000000000001
97,0.9932969659766048,1.006003520382438,1.002319196575238,0.9327377378853458,1.033817871331992,0.9285930921229475,9.700000000000001
98,0.9937064564549036,1.0075200651944602,1.0008089436023002,0.9445165450394705,1.0338534868566114,0.9236963169663399,9.8
99,0.9940160793152741,1.0093250443856832,0.9982900646537886,0.957421357997556,1.03279179183508,0.9189839429743504,9.9
100,0.9941680075347733,1.0105921916238347,0.9963693909204687,0.9658729846980467,1.0320464853703724,0.9161012918342784,10.0
