,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,2.113993778403078e-06,0.30000000000000004
4,0.0,0.0,1.644948404199857e-05,0.4
5,0.0,0.0,9.192137520115377e-05,0.5
6,0.0,1.6313344846095182e-06,0.0003966818373669961,0.6000000000000001
7,0.0,5.289089200456237e-05,0.0013672347897102104,0.7000000000000001
8,0.0,0.0004685192169531275,0.003796180366915074,0.8
9,0.0,0.002735140683867463,0.008572226587182635,0.9
10,2.6316177694112393e-07,0.012412255018947159,0.01590485812654568,1.0
11,4.747129151585581e-06,0.04550328791418077,0.024523451934997133,1.1
12,4.47867877315546e-05,0.1362837387768447,0.031847481665817745,1.2000000000000002
13,0.000292574524415372,0.335868875502354,0.03546209602082943,1.3
14,0.0014589469423070519,0.6862247694926542,0.03478602792092118,1.4000000000000001
15,0.0059339613966471975,1.172429619944551,0.03138728121510393,1.5
16,0.020095762932107686,1.6926912722635736,0.027859030443753235,1.6
17,0.05707293652235085,2.0925965968883844,0.026900869794802485,1.7000000000000002
18,0.13669662795801601,2.2536266837934935,0.031960563034096647,1.8
19,0.2779473851208775,2.1619767180105685,0.048641984587396984,1.9000000000000001
20,0.48416839273669804,1.8990684902108397,0.08461557925462719,2.0
21,0.731446283281344,1.575220451484213,0.14744787659085654,2.1
22,0.9734499872155722,1.2722630703800115,0.24207621798811282,2.2
23,1.162856025682648,1.029268691908132,0.3692844180948904,2.3000000000000003
24,1.2734150764137384,0.8562441431293282,0.5245116233135061,2.4000000000000004
25,1.307183252000086,0.7491109394334713,0.6968895335790658,2.5
26,1.2859745863843555,0.6968355993850499,0.8704329881142557,2.6
27,1.2368784748852932,0.6850910772596482,1.0281408552850564,2.7
28,1.1812119619975112,0.7000567711378052,1.156232058392596,2.8000000000000003
29,1.1305589675347656,0.7313148727165945,1.2455975529692753,2.9000000000000004
30,1.0887211791009515,0.7723271894180292,1.2919547974728107,3.0
31,1.0558367258446635,0.8191146709833661,1.297368295236227,3.1
32,1.031095031001287,0.8688297057130931,1.2710465648336944,3.2
33,1.013215634648543,0.9192079548206861,1.2258997033712848,3.3000000000000003
34,1.0001991039995008,0.96848409704177,1.173052804486973,3.4000000000000004
35,0.9897537516495513,1.0148889431109158,1.1191474005227322,3.5
36,0.9803584690775305,1.0558405538476685,1.0672354474705261,3.6
37,0.9718178013596659,1.0878886318035836,1.0191600638712945,3.7
38,0.964585509347458,1.1077964221654708,0.9776263776023286,3.8000000000000003
39,0.9586579811722521,1.1139835104123168,0.9463409239220226,3.9000000000000004
40,0.9536287986805384,1.1073212930123866,0.9276765106993919,4.0
41,0.9498730304073891,1.0909005673924757,0.920756203151842,4.1000000000000005
42,0.9489338365203883,1.0689819931888291,0.9229194926640748,4.2
43,0.9521874150495643,1.04570601218268,0.9323766294718863,4.3
44,0.9594679240253736,1.0241167642175208,0.9479228929441232,4.4
45,0.9693299134730169,1.005809186620492,0.9666868734027106,4.5
46,0.9802008114744574,0.9912060465227183,0.9841805103074641,4.6000000000000005
47,0.9909275585983854,0.9801297512641749,0.996872443586999,4.7
48,1.0006252805776799,0.9721946572136015,1.0039248431149923,4.800000000000001
49,1.0085576774553742,0.9669679255714186,1.006745262162569,4.9
50,1.014257993748195,0.9640982037159248,1.0078342436503727,5.0
51,1.0175936083578043,0.9634142669434933,1.009833843390815,5.1000000000000005
52,1.0186493904826233,0.9648557254778948,1.0144325136991827,5.2
53,1.0176778635027568,0.9683264500909708,1.0210777068775767,5.300000000000001
54,1.0151786847838289,0.9736135615362763,1.0267292036935152,5.4
55,1.0117505120397985,0.9803450131974815,1.0276968610586912,5.5
56,1.0077550390318193,0.987842208223248,1.022408802197115,5.6000000000000005
57,1.0033814897659226,0.9949823854941772,1.0124115143778625,5.7
58,0.9990946360765438,1.000472690881188,1.000880942685613,5.800000000000001
59,0.9957407369155179,1.00355617304819,0.9906763202442694,5.9
60,0.9941488905194196,1.0044726200169185,0.983505734558589,6.0
61,0.9946679005762044,1.0042127077400937,0.9797158090533657,6.1000000000000005
62,0.9968468776239098,1.0038943619653848,0.9783964394320234,6.2
63,0.9994614872192722,1.004263268843244,0.9782578450582717,6.300000000000001
64,1.0012093710258418,1.0054405821675871,0.978489052866817,6.4
65,1.0016253947822769,1.0069201601684679,0.9784003880049508,6.5
66,1.0011335823835272,1.0078362374636722,0.9769355204660671,6.6000000000000005
67,1.0002295470241283,1.0074567566657548,0.9736373596703791,6.7
68,0.999025790154591,1.0056451664030406,0.9698729320287912,6.800000000000001
69,0.997624184874694,1.0028956249241092,0.9681263831302811,6.9
70,0.9964159643683436,0.999893888662364,0.9699135992287731,7.0
71,0.9957279135099139,0.9971124590458644,0.974550231660698,7.1000000000000005
72,0.995485757877201,0.9948481101537806,0.9797820812585816,7.2
73,0.9954870432115595,0.9934306506194932,0.9834035483918732,7.300000000000001
74,0.9957507936370026,0.9931198571363044,0.9843753204287022,7.4
75,0.9963141651842155,0.9937515104476388,0.9829081751558593,7.5
76,0.9969071953863314,0.9946909429199153,0.9800889503453415,7.6000000000000005
77,0.9971727548753735,0.9953304342121538,0.9773136637457593,7.7
78,0.9971263187362951,0.9955681156726519,0.9754330749250117,7.800000000000001
79,0.9971157569882904,0.9956924280408619,0.9742242106888991,7.9
80,0.9973397465746967,0.9959375858103455,0.9729934879065844,8.0
81,0.9976267411037874,0.9963101997139701,0.9716170700722963,8.1
82,0.9977222157262371,0.9967740330308383,0.9705390388074916,8.200000000000001
83,0.9976216524483008,0.9975139959053448,0.969855161964588,8.3
84,0.997494406653541,0.9989768722350694,0.9690607442984064,8.4
85,0.997337817644205,1.0015113170313008,0.9678732431445958,8.5
86,0.996947089661734,1.0048608590806882,0.9668060928954323,8.6
87,0.9963541438647089,1.0080926339451526,0.9665954273149587,8.700000000000001
88,0.996068122926866,1.0101430630428707,0.9673932851765104,8.8
89,0.9965871631680941,1.010461250984158,0.9688913537862559,8.9
90,0.9977575896802793,1.0091632219895765,0.9709806247847413,9.0
91,0.9988747077324978,1.006682096538896,0.9738171714213114,9.1
92,0.9994144547541224,1.0033979703867126,0.9771406564223063,9.200000000000001
93,0.9995131158444718,0.9995878859888099,0.9798137716958295,9.3
94,0.9997388379356619,0.995561585686023,0.9803932346207872,9.4
95,1.0004998428204637,0.9916736931104354,0.9782828662241668,9.5
96,1.001720844453862,0.9881842823115903,0.9742210778400779,9.600000000000001
97,1.003034247965529,0.9852107141786816,0.969624603044288,9.700000000000001
98,1.004148266749244,0.9828324330668733,0.9656598054509443,9.8
99,1.004952201382815,0.9811655339238509,0.9629085635231,9.9
100,1.005386144443048,0.9803120787325618,0.9615343787806093,10.0
