,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,1.0605934555169467e-07,0.0,0.0,0.0,0.0,0.0,0.4
5,7.819639016143371e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,4.802780560870674e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.3560884501843002e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,9.562507882007198e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.0003359113173321029,1.3079429326859509e-06,4.756156118858003e-07,0.0,0.0,0.0,0.9
10,0.0010453233826318348,1.1604580304758346e-05,7.768014580186999e-06,9.545341099652522e-07,0.0,0.0,1.0
11,0.0029197557412271634,7.488721044559871e-05,6.0839459069998485e-05,1.307795206759539e-05,1.7134019480816712e-06,0.0,1.1
12,0.007360562124028075,0.0003779907400750215,0.00034953195315634897,0.00011264007876331184,1.581181995829295e-05,3.0926905162874173e-06,1.2000000000000002
13,0.01679854856976475,0.0015540584163763057,0.0016000335619624814,0.0006773029890931759,0.00011083426553660715,2.01668754518706e-05,1.3
14,0.034868211100950446,0.005389220880829963,0.0060439521328643055,0.003221422057702244,0.0005667439685108955,0.00011775149966788415,1.4000000000000001
15,0.06620179466890738,0.016067307658950494,0.019215207891251914,0.012589022431474976,0.002351869352740134,0.0005167561485564037,1.5
16,0.11558854998317626,0.041695540484234475,0.052130338862642456,0.04118091692387591,0.008115944373799642,0.0018532498583147315,1.6
17,0.18649470267313398,0.09495781147149142,0.12203573061013186,0.11364872684178104,0.023533613337294118,0.005590216368093624,1.7000000000000002
18,0.27948863616755343,0.19096776405204607,0.24896119815882115,0.2660368975063294,0.05778100050948303,0.014456089750159436,1.8
19,0.3915017802112906,0.3414290681198027,0.44673970943612296,0.5311687386510916,0.12097959513210547,0.03279493682828724,1.9000000000000001
20,0.5164097134542517,0.5470467080462559,0.7118992159666171,0.9104173253438247,0.21795172216299324,0.06632974453801319,2.0
21,0.6464386500671782,0.7924417368544762,1.0181802276328427,1.3505315601802932,0.34168884589083165,0.12087241725656846,2.1
22,0.7734105456100779,1.047289565981061,1.3224005229421834,1.752529513078384,0.47228267657272016,0.19919105849534124,2.2
23,0.8895913077564918,1.274628685206155,1.5789950065054612,2.0173168019681564,0.58387137017046,0.2956041449962027,2.3000000000000003
24,0.9886860930699042,1.4432593220583467,1.7547044317663454,2.096102779829041,0.6561206148027033,0.39171159300636554,2.4000000000000004
25,1.0668596268620445,1.5379894021594878,1.8366440115457243,2.0068277590013484,0.6829698889197132,0.46184823973871225,2.5
26,1.122900961079284,1.56237063911878,1.8318236746332384,1.810372290710045,0.6726950168428166,0.48992037130944843,2.6
27,1.1574498978049634,1.533020771303408,1.760088983274606,1.5724462033951623,0.6404013650989709,0.48203758410699193,2.7
28,1.1722607931394797,1.4696211123472385,1.645469326520512,1.3386590822090976,0.6003765277250039,0.46013745103714976,2.8000000000000003
29,1.1700730354607976,1.3875060984179401,1.5105787436876035,1.1313783313562604,0.5634962711804617,0.44510125993111616,2.9000000000000004
30,1.1546419697466472,1.2970650966877824,1.374157711992435,0.9594053564299279,0.5379171939043684,0.44752123057486104,3.0
31,1.1303061231685694,1.2068843545187167,1.2493702146102192,0.8267916897307773,0.528959666799462,0.46895547543471566,3.1
32,1.1011422346693407,1.124636626322423,1.1427721523639673,0.7348419139420237,0.5374369469623133,0.5054038673334941,3.2
33,1.0704009320051635,1.0551484265551907,1.0553183881208006,0.6804853663148102,0.5591898957962801,0.5501280716268253,3.3000000000000003
34,1.040607847147761,0.9996559316613519,0.9850804749573087,0.6561791616044723,0.588032253046944,0.5977254431762672,3.4000000000000004
35,1.0139215199647824,0.9574151258884116,0.9300320557128505,0.652719849215907,0.6202611420529128,0.647704795093511,3.5
36,0.9921434615516657,0.92722776670765,0.889415459502856,0.6628454503592927,0.6565811926946911,0.7037373096534614,3.6
37,0.9763215432261401,0.9077533369631793,0.8630985354998926,0.6830243453700051,0.6999836993133056,0.7688639470898199,3.7
38,0.9664806410929551,0.8975643222535122,0.850035708508748,0.7124050477412974,0.7519201423621205,0.8404280905847523,3.8000000000000003
39,0.9619433315713366,0.8954553931924965,0.8476099193777632,0.7502035433311669,0.8098795290616659,0.9091658164670179,3.9000000000000004
40,0.9619220494951327,0.900467018042341,0.8523791033974496,0.7938531366188292,0.8683359203279751,0.9648477553027378,4.0
41,0.9656868481914674,0.911373679894061,0.8614149246355437,0.8394030443213206,0.9227663874486832,1.0047371809467478,4.1000000000000005
42,0.9721823718987399,0.9262040701705349,0.8732705852819604,0.8835137481101631,0.9730989512815682,1.0360079707080945,4.2
43,0.9797953059978264,0.9423870611779753,0.8878517231492695,0.9246408399886826,1.022811291779768,1.0676358772489658,4.3
44,0.9869422467367582,0.9575534085064545,0.9053727352540567,0.9618875515589657,1.0744301555277875,1.0996748015361906,4.4
45,0.9929210001173594,0.9704398575794079,0.9256179844260533,0.9927190914407976,1.1260138132784323,1.122985421497348,4.5
46,0.9979227089631219,0.9811836825103639,0.9479132671422088,1.012844207972873,1.171834480545873,1.1299325004162935,4.6000000000000005
47,1.0023138328342107,0.990631794914323,0.970903622254901,1.0197108117997102,1.2062536648703186,1.1222146966227298,4.7
48,1.0061770537989623,0.9991834902349463,0.9921275256219313,1.016115964715186,1.2271050958793557,1.1079923285103428,4.800000000000001
49,1.0093526531907704,1.0063312470029413,1.0087638417908058,1.0089350478251087,1.2357652268719497,1.0955874984009948,4.9
50,1.011547523813186,1.0113299436048135,1.019426674370893,1.0036435864112176,1.2347907483169926,1.0908662048643207,5.0
51,1.0124211351977328,1.0140690316672285,1.024807056533937,1.0007617956776438,1.2260369178318218,1.0957404356541645,5.1000000000000005
52,1.0117541143904283,1.015113566324941,1.0263058717983657,0.997670092852659,1.2105069344550226,1.105456194635648,5.2
53,1.0096392072270735,1.0150498033302653,1.0245905264241368,0.9926787949445389,1.188699167525407,1.1096447758839696,5.300000000000001
54,1.0065421792536207,1.0141222363468811,1.019831825269102,0.9867098521695121,1.1607302692514372,1.0996773234247066,5.4
55,1.0030832820731874,1.0125710325539539,1.0129227326101842,0.9818122006869763,1.1272200133181545,1.0750866790078548,5.5
56,0.9996691388271318,1.0109208547309543,1.0058414104363378,0.9787895370019729,1.0906835099211982,1.0420000767385673,5.6000000000000005
57,0.9964332610927346,1.009555175210614,1.0006596344822511,0.9762192280418605,1.0554456464425832,1.0070886746896386,5.7
58,0.9935526712570397,1.0082601416447945,0.9982767348206228,0.9716060808975361,1.0257997688484561,0.9749557030409173,5.800000000000001
59,0.9913475177019937,1.0066033760911692,0.9979988500534206,0.963604502465291,1.0044667529420928,0.9490620229727522,5.9
