,Li-Li,Li-Si,Li-Bi,Si-Si,Si-Bi,Bi-Bi,r
49,0.9993440443245994,1.0108141582897119,0.9416896111573162,1.0109591943755771,0.9923678346340475,1.0145274862187492,4.9
50,1.0070287809850746,1.0151785844767987,0.9544990574240432,1.0203052572793752,1.0031639658589973,1.0270319081676211,5.0
51,1.012964683153908,1.0171859129147887,0.9684205158627036,1.0268418541920805,1.0115325396022556,1.0394912269023948,5.1000000000000005
52,1.0173591195047902,1.0173660193171539,0.9813695016157792,1.0308264403528173,1.016598265927248,1.0507551720621926,5.2
53,1.0209581575395332,1.0162216604385055,0.991865403633894,1.0331685441595524,1.0181623930360728,1.0591817212447994,5.300000000000001
54,1.0242410799604398,1.0141894993014566,0.9992661102872249,1.0347622843019135,1.0172014708727892,1.06408461649965,5.4
55,1.0267737429520862,1.0116971973075999,1.0035308369159777,1.035780422486366,1.0151510556490226,1.0662279658074398,5.5
56,1.0271996126586078,1.0089169817225927,1.0049548327226907,1.035554935032035,1.0129051731021115,1.0671211286089635,5.6000000000000005
57,1.0240962208341844,1.0055962120239275,1.0041567245141783,1.0330826236827937,1.0107487820016485,1.06804877948886,5.7
58,1.0172804463140501,1.0016376149313386,1.0022343728238925,1.0277589531933007,1.0088704139794888,1.0689490531581698,5.800000000000001
59,1.0082473498470805,0.997817431177582,1.0006041513358421,1.019845601299314,1.007563117952198,1.067583569858279,5.9
60,0.9991695846625733,0.9954234630297533,1.0002899193535233,1.0102681836743082,1.0070223906411997,1.0605271316164795,6.0
61,0.9917018863980602,0.995061602562567,1.001243737096126,0.9998506099095411,1.0070659276241576,1.0459169953346574,6.1000000000000005
62,0.9868033768110367,0.9961111385690313,1.0024172143677443,0.9889091298299809,1.0069665554493616,1.0253760959392288,6.2
63,0.9849842255123986,0.9974018182934138,1.0026586556821906,0.977856605459966,1.0056945948364358,1.0032990843569256,6.300000000000001
64,0.9860513504044541,0.9981855696631197,1.0017768720036107,0.9679964112417612,1.0026666782142888,0.9843202332931045,6.4
65,0.9888039278605071,0.9983948238003226,1.0007457530121733,0.9611314122288168,0.9983354247821274,0.9712238256494152,6.5
66,0.9914941152193615,0.9982881972902847,1.0005996516383595,0.9582834913390823,0.9938937052992602,0.9647991069103685,6.6000000000000005
67,0.9928143015095446,0.9982088950552449,1.0011940869860545,0.9590910916147909,0.9904583835414748,0.9650090927908783,6.7
68,0.9925121458185336,0.9985746320445391,1.0014495370594707,0.9623332161333453,0.9888077964892126,0.9714093808588116,6.800000000000001
69,0.9913332164637156,0.9996710513021401,1.0008067643829948,0.9665958715728217,0.9896611264632212,0.9823485208689893,6.9
70,0.990473373354975,1.0013091038618975,0.9999171748276923,0.9704380095605302,0.9934768449910614,0.9947714351152313,7.0
71,0.9908327410006019,1.002925881528226,0.999733896322953,0.9725073698669113,0.9996351420335744,1.0055110949854438,7.1000000000000005
72,0.9924867857065225,1.0040992128306356,1.0003533239440374,0.9720720500565949,1.0062657246147222,1.0125327329207907,7.2
73,0.9946776956591802,1.0047719607581003,1.0010134659242662,0.9695468231332569,1.011428445929387,1.0148977530686472,7.300000000000001
74,0.9962154060640431,1.0049815662842587,1.0010114068296745,0.9663251677123122,1.0144516487770836,1.0123337075032883,7.4
75,0.9961220100531585,1.0046894852937125,1.000468389133338,0.9639713724989719,1.0160111310155144,1.0053802231263655,7.5
76,0.99419721853881,1.0040085126012357,1.0002804700999919,0.9632337137712011,1.0171702408098942,0.9956754585784735,7.6000000000000005
77,0.9910149784408854,1.0032975756896945,1.001326141604797,0.9634213411304483,1.0185555635267192,0.9856113131755081,7.7
78,0.9874184775955572,1.002900640815324,1.00367064302074,0.9628855009740754,1.0201853430734573,0.9773586439606302,7.800000000000001
79,0.9842065594791642,1.002993534457064,1.0065249243979393,0.9606605832730387,1.0216985413310105,0.9719976951764379,7.9
80,0.9822071710968998,1.0036234167642282,1.0088807635543409,0.9576645184577168,1.0226723583534612,0.9695554506566445,8.0
81,0.9821640355262221,1.004543331467597,1.0101293762783257,0.9559996351458842,1.0227459754746926,0.9697181753947941,8.1
82,0.984222982120443,1.005033765824233,1.0102374760869475,0.9570357969662435,1.0215107344992413,0.9721226935299483,8.200000000000001
83,0.9876775468540361,1.0043118884128048,1.0095549632145489,0.9601199817953754,1.0186363930485383,0.9759200017480464,8.3
84,0.9914834252255723,1.0023444713446261,1.008433779442169,0.9630411035132976,1.0144690061287698,0.9795815733299956,8.4
85,0.9950268261316381,1.000061546783081,1.0069635191827138,0.9638415630636084,1.0104361692624595,0.9815684295478652,8.5
86,0.9982718197220656,0.9985484489883296,1.0051284481813487,0.9622333953917245,1.0084956732166677,0.9811431968090294,8.6
87,1.0012573453429146,0.9981403415994862,1.0031192588106128,0.9592643918506016,1.009765260953858,0.9784684270460855,8.700000000000001
88,1.003730834616949,0.9984758431812281,1.0012249661476378,0.956002855591673,1.0134841254670421,0.9741678342138212,8.8
89,1.0053886113671398,0.9991810747898092,0.9994441861634225,0.9529052029336835,1.0174017948295269,0.9690996099446025,8.9
90,1.0062660951951283,1.0000577605449585,0.9975186620263793,0.9501179258839719,1.0193942403716496,0.9646221873117914,9.0
91,1.0066745489832678,1.0007519690285684,0.9954584679426297,0.9478314307485383,1.0189172993296853,0.9625776652242672,9.1
92,1.0067398901245157,1.0008174254312983,0.9937664226942962,0.9462493360788368,1.0171436532388618,0.9641711696862355,9.200000000000001
93,1.0061894031396674,1.0002457927727508,0.9929473542208108,0.9453948572611057,1.0158870101022488,0.9687541198452192,9.3
94,1.0047515130049103,0.9996176058023161,0.9929298698013336,0.945118955660321,1.0162731046418485,0.9744413009358834,9.4
95,1.0026270496655914,0.9995633652976594,0.993179293702995,0.945339199627048,1.0181111160541325,0.9800389837262915,9.5
96,1.000278910648374,1.0001219095286245,0.9933317695356104,0.9460381972463047,1.0203072119825296,0.9855901670880005,9.600000000000001
97,0.9978678827887763,1.0006240366417227,0.9934899370743174,0.9469263224809993,1.0218052304874614,0.9909852736869443,9.700000000000001
98,0.9952854424523458,1.0002835700985262,0.9938628535059928,0.947437584838283,1.0222353076371402,0.9951955102802225,9.8
99,0.9927767390437606,0.9990694421740286,0.994368192870491,0.9473216320440188,1.0219319488049123,0.9973985096099692,9.9
100,0.991146518273506,0.9979392260800217,0.9947210230787882,0.9469853777301275,1.0215396445312996,0.9980329512256847,10.0
