,Li-Li,Li-Si,Li-Pb,Si-Si,Si-Pb,Pb-Pb,r
61,0.9764700377486693,0.9859030029901532,1.0080117302035243,1.027178747354899,1.0255089805812052,0.9438772917655223,6.1000000000000005
62,0.9819714871975107,0.9848837290150168,1.013533608987274,1.0241749402912268,1.0221923050866284,0.933647185615944,6.2
63,0.9861622408629441,0.9838349949692183,1.0191050139381927,1.0185197821409737,1.0208010068902102,0.9251521356132784,6.300000000000001
64,0.9895349273170342,0.983399724961455,1.023798311447739,1.0106976609784015,1.021095308233785,0.920214039136603,6.4
65,0.9923225488136825,0.9839272815465879,1.0267918236144737,1.0013793651846175,1.0214035547097036,0.9202661644535691,6.5
66,0.9933402860763474,0.9852476042853646,1.0282147763771439,0.9917592933697308,1.0209342622691797,0.9258919863405238,6.6000000000000005
67,0.9909352741984164,0.9867743805885626,1.0285488896017363,0.9838058871424508,1.0204342703914284,0.9361942864742271,6.7
68,0.9849317783878413,0.9878334118927757,1.0277093802062174,0.9794074537377414,1.0207345026036907,0.9489421926428689,6.800000000000001
69,0.9770805209659855,0.9880180603011546,1.0251948124857537,0.9789225167712956,1.0215923683232484,0.9618173497964507,6.9
70,0.9698856857088999,0.9874743614346312,1.0208439004346181,0.9807008256076577,1.0222001491108497,0.9733583693122463,7.0
71,0.9654480527947681,0.986991274303944,1.0150251244018857,0.9820684003165928,1.0220516722051294,0.9827375143666353,7.1000000000000005
72,0.9646982512721579,0.9875786091175919,1.0083340890814332,0.9809501286066915,1.0208979781500171,0.9896430185830836,7.2
73,0.9670203138409128,0.9896317816016245,1.0015822906093386,0.9770793245932256,1.0185753097192436,0.994682071980876,7.300000000000001
74,0.9709977949991924,0.9924506199147829,0.9961303982958406,0.9718819750657707,1.015491746125437,0.9988406948702525,7.4
75,0.9756167409658535,0.9947504955373873,0.9937932401670424,0.9671254728617817,1.0127602690824407,1.0020165428196237,7.5
76,0.9802423254966135,0.9957067501067988,0.9959542989425241,0.9638127225726838,1.0111477889176168,1.002822689642597,7.6000000000000005
77,0.9838077026644,0.9954897776448175,1.002428676838801,0.9622653046446253,1.0101145262857165,1.0001040600609508,7.7
78,0.9848933797374001,0.9948669647569746,1.0111111684327798,0.9624454826679789,1.0084485167659158,0.9945234528781909,7.800000000000001
79,0.9826131619511513,0.9943514483760709,1.018989248920419,0.9636756762185575,1.0058056161531561,0.9892679735608629,7.9
80,0.9772195852615752,0.9937663287773602,1.0237896402700015,0.9645985582450862,1.0033658142885078,0.9890795423960485,8.0
81,0.9702433575726744,0.9926378852819011,1.0249332702107934,0.9641134005387407,1.003125867436707,0.9968996968977252,8.1
82,0.9640874030380291,0.9909651034107881,1.0233815864801925,0.9622966168319438,1.0065959512144635,1.0106764500330452,8.200000000000001
83,0.9606720054742169,0.9894701801917335,1.0207546072790328,0.9601492878956258,1.0137317656299545,1.0242958349101436,8.3
84,0.9599303490560646,0.9889544257972811,1.0182251094964203,0.9585833121194628,1.0227403901766419,1.0321508145300502,8.4
85,0.9601413343946003,0.9894916029323194,1.0159869968586686,0.9579165286284442,1.0309991239233463,1.0324436137451143,8.5
86,0.9600051394081719,0.9904620494450521,1.0137395924309083,0.9581295803249897,1.0364593276437846,1.0264489976233662,8.6
87,0.9598033194509552,0.9913351419958106,1.0113854546795136,0.9590561723197092,1.0385129162693745,1.0158116406972266,8.700000000000001
88,0.9603114215443159,0.9921852050697837,1.0090667330995122,0.9602101958506276,1.0378351874385603,1.0012582616583547,8.8
89,0.9612415567689464,0.9934391049758777,1.0069697789931076,0.960967522528675,1.0355684806753391,0.98357530995471,8.9
90,0.9610998445771781,0.9952678079473893,1.0054919944767304,0.9612125072022515,1.0326279162978567,0.9651652062019661,9.0
91,0.9583934087661946,0.9972381174378256,1.0053630951363688,0.9614614338565886,1.0295621150239471,0.9499797307196471,9.1
92,0.9529992629317435,0.9986186848468372,1.0072550380152054,0.9621135204433763,1.0267826049544844,0.9414198166863054,9.200000000000001
93,0.9465659134408315,0.9991785176759604,1.0110335287308447,0.9627734930251959,1.0247093965344403,0.9400560086141339,9.3
94,0.941604843870498,0.9994960009673687,1.0153067107728353,0.9623904189194481,1.0236092612928382,0.9433997775765496,9.4
95,0.9400602574294572,1.000152626393154,1.01803166629673,0.9599749051740573,1.023336349839106,0.9477124961500959,9.5
96,0.9423591199591891,1.0007718589598744,1.0180638174001517,0.9553100626688485,1.0234029298882978,0.9499973132907077,9.600000000000001
97,0.9473183890856255,1.0002726699003732,1.016095605240456,0.9491982005040258,1.0234115867874773,0.9491109131230677,9.700000000000001
98,0.952941901475303,0.9981361529507685,1.0138147795374315,0.9430614586955055,1.023327348706871,0.9459512798350941,9.8
99,0.9574968564631712,0.995183978724643,1.012346088376531,0.9382563739366352,1.0232871948862243,0.9425443075763356,9.9
100,0.9599817976087757,0.9930697985017615,1.0117636469001576,0.9356603406812315,1.0233100846172405,0.9405319646472259,10.0
