,Li-Li,Li-Si,Li-Sb,Si-Si,Si-Sb,Sb-Sb,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,9.833856198352802e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,9.896863401999735e-06,0.0,0.0,0.0,0.0,0.0,0.9
10,6.305625522790027e-05,1.9424901132548744e-06,0.0,7.769960453019498e-07,0.0,0.0,1.0
11,0.00030391721618494604,2.1732297981292593e-05,3.486796657587697e-07,7.856087994695991e-06,0.0,0.0,1.1
12,0.0011865045305345398,0.0001483020293102651,4.476460819781127e-06,8.98637676197956e-05,4.720250975209345e-07,0.0,1.2000000000000002
13,0.0038123418081265257,0.0007572679394301159,3.718501055391443e-05,0.0006227439885251038,8.215678417472472e-06,0.0,1.3
14,0.010246628509232568,0.003115522957147056,0.00022451092096747926,0.003269346871712433,7.396984173986712e-05,0.0,1.4000000000000001
15,0.023474040179003952,0.010585845571755965,0.0010782682269173253,0.013910578642507774,0.00045732738401047733,1.3087022237505432e-06,1.5
16,0.04694325724170768,0.030110011518944525,0.004282790414368612,0.04903278612343491,0.002201800058129682,1.9788112577121535e-05,1.6
17,0.08426181266398385,0.07263502018660001,0.01435934715748678,0.143947556040449,0.00867598393677609,0.0001493519086378693,1.7000000000000002
18,0.13942688596070243,0.15064584194386213,0.040988101369787686,0.3537236905726163,0.028486034670745442,0.0008166193794748191,1.8
19,0.21656889294251427,0.2726637296183197,0.10021118770034801,0.7323945292651541,0.07865256700458703,0.003569396178948822,1.9000000000000001
20,0.31763485896476606,0.4374567928962423,0.2111297129934424,1.2887207473975852,0.18395916874094942,0.012795970015529477,2.0
21,0.43896464234403415,0.6315491440156892,0.38619199372111246,1.9465486830493233,0.367323480806564,0.03823516136550791,2.1
22,0.5703556292901525,0.8315551112392304,0.6192129132207512,2.551970096217656,0.631878428632554,0.09634449910089003,2.2
23,0.6986144005565375,1.0107912728191388,0.8808092815887122,2.938670393097658,0.9466860912009397,0.20695572302206733,2.3000000000000003
24,0.8128706258480645,1.1483209139366921,1.1276841743622756,3.0119142852589955,1.2515778874365895,0.38301334724013225,2.4000000000000004
25,0.9071472985613537,1.23614985816035,1.3208925228424497,2.7934695776934886,1.4828973664436957,0.6170798336978295,2.5
26,0.9788592947831536,1.2796137514945105,1.4404970726477897,2.399707300682708,1.6022825450551534,0.8749936993977563,2.6
27,1.0263976704172642,1.2908363137110939,1.4881633197414916,1.9728692820491731,1.607898973277802,1.1062017381733822,2.7
28,1.0497141229639235,1.2812441231679548,1.4798116448441594,1.6142806442100959,1.525102239099074,1.2675113524833745,2.8000000000000003
29,1.0530772669651267,1.2587993655949226,1.436147768889425,1.358902747908642,1.3898624479990644,1.342727898857878,2.9000000000000004
30,1.0447346944440468,1.2295243537841751,1.3758932396283614,1.1932801344487158,1.236925882517356,1.3433384877228614,3.0
31,1.03197098193923,1.1989811808345079,1.3118641382101945,1.0889901174529668,1.0937749677660318,1.2942819551382228,3.1
32,1.017422958918854,1.1714853839392683,1.2498672089514506,1.023852191570609,0.9772712193305843,1.2201084172466963,3.2
33,1.0008572236445976,1.1486315261543478,1.190948695234768,0.9842525636088318,0.8930998677141846,1.1392569459061987,3.3000000000000003
34,0.982729462376887,1.1293684369271833,1.1350877743335617,0.9598814847383459,0.8389614902022802,1.063331838666035,3.4000000000000004
35,0.9648547373600965,1.1117657528086564,1.0833215759148935,0.9422864430664033,0.8092820137827655,0.9978358733750203,3.5
36,0.9488083698036968,1.0947784744809914,1.0377072326800652,0.9277864251048075,0.7983619458548878,0.9446774033501097,3.6
37,0.9346052093078568,1.0788680196620717,1.0004153521819479,0.9187951495438244,0.8013652378431185,0.9056917094240706,3.7
38,0.9207916299551654,1.0653808663396473,0.9728402249024504,0.9206555021465082,0.8141977845625264,0.8836595087309452,3.8000000000000003
39,0.9061562450271946,1.0552404471583157,0.9550723746435609,0.9360877686591864,0.8331336007557137,0.8797770668110697,3.9000000000000004
40,0.8919306979213265,1.0483381670599887,0.945742378930806,0.9616258627511363,0.8547073780524077,0.8909016453484345,4.0
41,0.8822094460868679,1.0442501349419886,0.9422257045692017,0.9891956575595611,0.876156460640201,0.9100769015428686,4.1000000000000005
42,0.8817082404163755,1.0428528676885434,0.9416237068889988,1.0115475201457027,0.8958069471219793,0.9301336531888453,4.2
43,0.8927422731985171,1.0439091998767263,0.9423132877568052,1.0259560929264515,0.9127304123426785,0.9473018565343347,4.3
44,0.9135059101949272,1.046788516219527,0.9445273945504092,1.0328917423460648,0.9263529282919594,0.9621582448577245,4.4
45,0.9385185699817862,1.0508953224828625,0.9491094331722775,1.0329064248849664,0.9369317757742114,0.9775044307495413,4.5
46,0.9614062241379293,1.0556044404599714,0.955743148197056,1.026456341567522,0.9459037097661769,0.9949067841009444,4.6000000000000005
47,0.9782059922310341,1.0596089513917628,0.9626133316250862,1.016155710392889,0.9547227948998225,1.0125791885214217,4.7
48,0.9885439248581742,1.0612953627898942,0.9679783261530679,1.0071510684589353,0.9634378279353965,1.0263595459503099,4.800000000000001
49,0.9945242462488116,1.0600696848100875,0.9720199380603334,1.0040002128917667,0.9711058528002998,1.0328942872625164,4.9
50,0.9988404501379332,1.0566281814876568,0.9768517864601569,1.0069425205356672,0.9772669443387201,1.0322345695591233,5.0
51,1.0029927877715439,1.0519957569704346,0.9844792123392917,1.0116534176969594,0.9823093533285678,1.0277725729487615,5.1000000000000005
52,1.0065585716842989,1.0470598037918333,0.9947675151409764,1.0130579109338373,0.9869160950681303,1.0238089243191055,5.2
53,1.0081767704804174,1.0428679484428505,1.0054459005665515,1.0091416829487798,0.9919536095485291,1.0227266761525464,5.300000000000001
54,1.0067725062332,1.04025031547152,1.0138202346202536,1.0011190123776177,0.9984396677479456,1.0236595630484766,5.4
55,1.0016143589646809,1.03878905690158,1.0183030807438513,0.9913100725559726,1.006567249131606,1.023391447418777,5.5
56,0.9927424589674029,1.036770860543443,1.0186904052353916,0.9817137888752616,1.0146173646792926,1.0188590115684082,5.6000000000000005
57,0.9823674075703258,1.0323976994667425,1.0157559072163573,0.9732408748023155,1.019608571521513,1.0095361376834748,5.7
58,0.9742544411763642,1.0248005811894445,1.0108964286062279,0.9652283669601364,1.0196765250376374,0.9977706381386123,5.800000000000001
59,0.9703129767244437,1.0144691647290827,1.0058350979784718,0.9563822357360994,1.0156907495984147,0.9869006032681027,5.9
