,Co-Co,Co-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,8.16529490753034e-08,0.0,0.8
9,4.3397553556977855e-07,8.217611352747651e-07,0.0,0.9
10,3.6040668946647526e-06,1.0332474316318015e-05,1.2903182076097326e-07,1.0
11,2.115675927368084e-05,8.603208559405395e-05,2.3854858666843552e-06,1.1
12,9.882136071796808e-05,0.0005260931825822344,2.528101404522577e-05,1.2000000000000002
13,0.0003755318840361565,0.0025594308837071926,0.0001765276379973835,1.3
14,0.0012114452064275975,0.010288377481786461,0.0009267075499323224,1.4000000000000001
15,0.0034001034762695496,0.034687364548284326,0.003940555495220187,1.5
16,0.008599525941179471,0.09880793105318177,0.013914940750707483,1.6
17,0.020064510753519293,0.23914774350651583,0.041175562775784755,1.7000000000000002
18,0.04351916026539068,0.49466883427807157,0.10272721209212361,1.8
19,0.08720902123169305,0.8799473696965409,0.21758253280593143,1.9000000000000001
20,0.15982314067239323,1.3554862122567395,0.3947755333255722,2.0
21,0.26634412680015235,1.822621217521074,0.6207522367494205,2.1
22,0.40444751471358475,2.1601845169135983,0.8584403693513715,2.2
23,0.5639700673549957,2.2849577835210186,1.0628346391482304,2.3000000000000003
24,0.7288839781392076,2.192230274974406,1.20241963937076,2.4000000000000004
25,0.8798697033270774,1.9477755567483834,1.270356771835061,2.5
26,0.9976069810576681,1.6436872261564486,1.280207294974133,2.6
27,1.0675746474535686,1.3545771583204957,1.2538114869685555,2.7
28,1.0851920962237753,1.1191798997523437,1.210846972371969,2.8000000000000003
29,1.0586008677098748,0.9462505928373315,1.1639740138310106,2.9000000000000004
30,1.0066461160828342,0.8293333957861274,1.1189914182058607,3.0
31,0.9519971114328074,0.7578965193145144,1.0777696228909013,3.1
32,0.9125362939901948,0.7219236909835708,1.0413382959418702,3.2
33,0.8953383566370473,0.7128606133540022,1.0113372423143863,3.3000000000000003
34,0.8968128863083928,0.7235885591229101,0.9896651153317406,3.4000000000000004
35,0.9095186085706591,0.7481139747256974,0.9772295216562704,3.5
36,0.9305294895825171,0.7813869411057535,0.9729691066338412,3.6
37,0.9632836014484641,0.8196703704645135,0.9740570993742642,3.7
38,1.0109556005488682,0.8607547231542052,0.977363536724756,3.8000000000000003
39,1.0687466856541699,0.90311568064215,0.9810525019213182,3.9000000000000004
40,1.1237809724420424,0.9447364155734005,0.98490909170824,4.0
41,1.16291247151595,0.9829811165755211,0.9893229166925803,4.1000000000000005
42,1.180710248400143,1.0153834962909227,0.9941192093120297,4.2
43,1.1803297786972915,1.040179110648075,0.9982638641466139,4.3
44,1.1678508538041148,1.056333521533137,1.0005479954435703,4.4
45,1.1469667223260138,1.0637284603134027,1.0005776023718216,4.5
46,1.1188327374190195,1.063524095115246,0.9990961911003658,4.6000000000000005
47,1.0851766932341786,1.0579814470809095,0.9973106306270824,4.7
48,1.0497027671367796,1.0495527313840425,0.9959424114349208,4.800000000000001
49,1.0164017519455968,1.0400146692872347,0.9948646557850622,4.9
50,0.9876872125875429,1.0303465555693438,0.9934948956289207,5.0
51,0.9644980209564766,1.0211407324438897,0.9915237736648638,5.1000000000000005
52,0.947108843034099,1.012902201948932,0.989387552930365,5.2
53,0.9353384277511126,1.0059240840795918,0.9880116765891008,5.300000000000001
54,0.928883960070343,1.0000035525412836,0.9880181093449455,5.4
55,0.9280188653521927,0.9945914443463639,0.9892097601087365,5.5
56,0.9331738919227457,0.9895069485783043,0.990820537495616,5.6000000000000005
57,0.9433071731384697,0.9854496993602316,0.9922262410469304,5.7
58,0.9554979043589312,0.9835385129434272,0.9934887109035968,5.800000000000001
59,0.9670337341348901,0.9842222304210794,0.9952492301839841,5.9
60,0.9775367922812551,0.9867398288847412,0.9979854535408,6.0
61,0.9881598207458505,0.9896857522788877,1.0013701645869064,6.1000000000000005
62,0.9987221148192621,0.9920580263909369,1.0044903162072372,6.2
63,1.006706936519439,0.9938159641523199,1.0066684497488725,6.300000000000001
64,1.0096841769946303,0.9955325115197079,1.0079294191628239,6.4
65,1.0078686444965472,0.9975831998001374,1.008668137916046,6.5
66,1.0031418436241837,0.9997079691440197,1.0090080758786215,6.6000000000000005
67,0.9963174628828496,1.0012789057646103,1.0086089726158391,6.7
68,0.9869692922926414,1.0018737147473051,1.0071316510774124,6.800000000000001
69,0.9756630029218475,1.0016365471434554,1.0047396284103072,6.9
70,0.9647372849570824,1.0011532449639393,1.0019696835822618,7.0
71,0.9565088821223146,1.0009275547819976,0.9992156072052929,7.1000000000000005
72,0.951448635292559,1.0010283964871407,0.9965373996075377,7.2
73,0.9483198538446544,1.0013279938365154,0.9939216780892319,7.300000000000001
74,0.9456413228863558,1.0018953421054038,0.9915569627169666,7.4
75,0.9429384108611881,1.002861443537451,0.9898745019208249,7.5
76,0.9410796003352582,1.0039468231481132,0.9893543461017118,7.6000000000000005
77,0.9417404439729364,1.0044864296224216,0.9901487372375717,7.7
78,0.9460861888893366,1.004101510485945,0.9918555835264508,7.800000000000001
79,0.9533291656378723,1.003159789006987,0.9938116938701154,7.9
80,0.9607904528245386,1.0023956772406848,0.9956548442488503,8.0
81,0.9661012434670482,1.002130554744372,0.9974436688269734,8.1
82,0.9694283996718334,1.001968408751153,0.9992305348273302,8.200000000000001
83,0.9730170955631043,1.0012237748885142,1.000753703088863,8.3
84,0.9785320821703963,0.9995647791979929,1.0016670424849938,8.4
85,0.9853720237089469,0.9972350203135776,1.0019602378364987,8.5
86,0.9915782521112383,0.9947641572540705,1.0020285281536916,8.6
87,0.9957140976730519,0.9925790025828249,1.002291566668479,8.700000000000001
88,0.997716137785967,0.9908077123660268,1.0027653087989887,8.8
89,0.9985542718432987,0.9892593496810674,1.003062875040824,8.9
90,0.9993250907315933,0.9875914238105626,1.002792567215151,9.0
91,1.0001155811572435,0.9856543586565446,1.0018948251210429,9.1
92,0.9995072835739748,0.9837095393040307,1.0006311856380636,9.200000000000001
93,0.9957337925966854,0.9822773182008091,0.9993628034989496,9.3
94,0.9886932690935573,0.9818895620805109,0.9984093850678379,9.4
95,0.9805010793463902,0.9830698413798808,0.9980559841851087,9.5
96,0.9737443676077678,0.9863370996242875,0.9985300154898737,9.600000000000001
97,0.9693917037735043,0.9918583299924628,0.9998381542799235,9.700000000000001
98,0.9667227923534365,0.9988854565236961,1.001634137983023,9.8
99,0.964881192087828,1.005593831233091,1.0033249282380965,9.9
100,0.9638078950708184,1.0097263440328557,1.0043372127113392,10.0
