,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,6.677278788862435e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,5.527873131923612e-06,0.0,0.0,0.0,0.0,0.0,0.8
9,3.427128974095852e-05,0.0,8.664289085894159e-07,0.0,0.0,0.0,0.9
10,0.0001645134323497733,4.6369991589322447e-07,9.359425520682417e-06,0.0,0.0,1.2365331090485986e-06,1.0
11,0.000644464843499552,5.798195849201493e-06,6.3979781405429e-05,0.0,0.0,2.1380773083842892e-05,1.1
12,0.0021235120031132143,4.5967494226902597e-05,0.00033510969197149767,0.0,5.007959091646825e-07,0.00019189165734802489,1.2000000000000002
13,0.00601204732278963,0.00026173258525190844,0.0014254853866858346,0.0,8.94355769365875e-06,0.0011794963718532378,1.3
14,0.0148925695833925,0.0011911314987220164,0.005068551638935796,1.2416427499950804e-06,6.995731717301925e-05,0.005623518227996191,1.4000000000000001
15,0.03279579280259688,0.004491143969280726,0.01535845924717203,1.1504590682694282e-05,0.0004013098447019806,0.021924051244245107,1.5
16,0.0650539163993769,0.014248991176246912,0.0402561967853596,8.107744432819679e-05,0.0018247263148254691,0.0710037631887852,1.6
17,0.11747951478065598,0.038445978708975946,0.09233593597947262,0.0004360106147701472,0.006822011267886958,0.1924851149459125,1.7000000000000002
18,0.1946153629732862,0.08910240649165867,0.18694717726447185,0.001900130161832586,0.021375667695703995,0.439428126326951,1.8
19,0.2971206026379282,0.17932061074545844,0.3363769101033791,0.006936690038705352,0.056863063303773304,0.850427816174434,1.9000000000000001
20,0.4196801566930059,0.3171891883831938,0.5412745683964617,0.021561309290694452,0.12981051145800349,1.4062589150275888,2.0
21,0.5518185626134887,0.4994906306382474,0.7846434448007069,0.05735057974469146,0.2567651276543303,2.0056482147338075,2.1
22,0.681937513971284,0.7094676830575705,1.034489200750977,0.13074897558274648,0.44407190932718543,2.4948174414918602,2.2
23,0.8013235778760884,0.9208106308418328,1.2554831166288496,0.25619601593287444,0.677962780767696,2.7425051738807524,2.3000000000000003
24,0.905013337152941,1.1061067655693608,1.4220167368320376,0.4341823247127068,0.923687487660589,2.707383319466487,2.4000000000000004
25,0.9902672110241443,1.2455039902712501,1.5240783846384394,0.6439595299766445,1.1375084649898366,2.449525258427434,2.5
26,1.0554159270765455,1.331738949591431,1.5645998322965542,0.8511037919013581,1.2847999785150972,2.0851765471806134,2.6
27,1.100176695797512,1.3697539176231022,1.5536567111450688,1.0259207297452657,1.3521011269412992,1.7240712789188155,2.7
28,1.1262612464934871,1.371523650553239,1.504476615255532,1.1555578241789406,1.3467422653691477,1.4296950037507865,2.8000000000000003
29,1.1369553310390517,1.3494297263698667,1.4316017132145389,1.2402399029982636,1.288206562750544,1.2162910593131748,2.9000000000000004
30,1.135907133599967,1.3123636704120532,1.3488902451818423,1.282456432659838,1.1995205255661563,1.0694872537166757,3.0
31,1.1261311531755382,1.2656214341231566,1.2667658007922538,1.2823448951026828,1.1021022756862078,0.968909308275146,3.1
32,1.1096763631670152,1.2124070102810318,1.1909357192726777,1.2419197021237183,1.0123049972614782,0.900328678516184,3.2
33,1.0879368505809728,1.155437832435252,1.1238659405130553,1.1712886835283398,0.9392741392627337,0.8570399441350731,3.3000000000000003
34,1.0624125091056316,1.0984835457885276,1.0669905085492584,1.0889935671568594,0.8858110336693661,0.8354531968517244,3.4000000000000004
35,1.0353375796577002,1.0467153996926646,1.021284593217209,1.0144260816441748,0.8515230597663257,0.8303992771583674,3.5
36,1.0095108330732492,1.0048229328429497,0.9867209813632115,0.9585656696682969,0.8351228231431698,0.8345056234201891,3.6
37,0.9873749581956665,0.9746493668957296,0.9623566268498387,0.9215009288355652,0.834368592404276,0.8419579556381594,3.7
38,0.9701316828954938,0.9550269970352795,0.9469072856277397,0.8981763647866893,0.8450831847947297,0.851687766710857,3.8000000000000003
39,0.9575964849124325,0.9436411381779191,0.9388484517247138,0.8853997039522882,0.8615733009420853,0.8657697571352875,3.9000000000000004
40,0.9488809151505565,0.9385652303988127,0.9364734882132789,0.883699529472672,0.8790907381232937,0.8854646683741517,4.0
41,0.9433223417788253,0.9383577419065157,0.9385926264570754,0.8944401880956768,0.8963616481881069,0.9099474443819461,4.1000000000000005
42,0.94090260612526,0.9416200780819207,0.9449826707065576,0.9159865302681421,0.9152319504442362,0.937674488213638,4.2
43,0.9420195047632609,0.9470217492666708,0.9556868033184257,0.9417599623069043,0.9373642757125648,0.9667617571470412,4.3
44,0.9469307532540338,0.9535722595413699,0.9698250641661373,0.9618784148356779,0.9616419404279036,0.9936719988729771,4.4
45,0.9552888683884557,0.9605524870810108,0.9852506138871115,0.9687343243735973,0.9847343600413524,1.0131078104289473,4.5
46,0.9661440588478986,0.967447927974206,0.9994306262643258,0.9625114062488251,1.003329224916226,1.0206943816889702,4.6000000000000005
47,0.9782922092785578,0.9743533653164304,1.0106449635406323,0.9509846041043973,1.0158900652829381,1.0164146461022627,4.7
48,0.9904815463495051,0.982106439499573,1.0183128252271818,0.9437900912706676,1.0234103497181584,1.0052648536146795,4.800000000000001
49,1.0014044256029488,0.9914983976480188,1.0224954105807136,0.9464426993455449,1.0288770249620904,0.9942120132136609,4.9
50,1.0097964490080256,1.0022270747817137,1.023599329105234,0.957649225157068,1.0352353640645349,0.9881671985020449,5.0
51,1.0147462452447635,1.012592635138543,1.022413467752499,0.9706191079539538,1.0433323005139619,0.9878291242037371,5.1000000000000005
52,1.0160684465157437,1.02024815118659,1.0198784228725912,0.9778552585712459,1.0517169737318113,0.9901037858966503,5.2
53,1.0144245712868694,1.0236301520524602,1.0167467617590933,0.9764038099435193,1.058088838050652,0.9903049663975335,5.300000000000001
54,1.0109530045281612,1.022904746078558,1.0136397294656747,0.9692496916367563,1.0608694253001663,0.9848476356363772,5.4
55,1.0066286901044876,1.0194812617665752,1.0111613766216627,0.9619145356907559,1.06010138414794,0.9727303395678765,5.5
56,1.0020026671876603,1.01470694586328,1.0095939529913076,0.9580711453868533,1.0571497608450167,0.9553807128491879,5.6000000000000005
57,0.9976578245958961,1.0093218488117242,1.0085625078819431,0.9578923976978064,1.053090856836127,0.9358815319661309,5.7
58,0.9945816092315407,1.0039646387968852,1.007149952124417,0.9591077241358821,1.047501309005681,0.9180550310146333,5.800000000000001
59,0.993536207115837,0.9994452707691215,1.0044408636697313,0.9587615647927507,1.0394652206611652,0.9051773744790348,5.9
