,Li-Li,Li-Si,Li-S,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,6.800628613351654e-07,0.0,6.800628613351654e-07,0.0,0.0,0.0,0.8
9,5.639384158368175e-06,0.0,6.241792782941885e-06,0.0,1.0542150930039931e-06,0.0,0.9
10,3.1988985224677706e-05,8.06000428249085e-07,4.5051854422206e-05,2.6866680941636164e-07,1.3322349361393697e-05,1.6120008564981698e-06,1.0
11,0.00015057228594682096,1.0440084927051016e-05,0.00024865389531586256,7.056794752382757e-06,0.0001160201854626639,1.870999695588013e-05,1.1
12,0.0005696193736532303,7.409822079559084e-05,0.0011241015921676775,7.428234789707342e-05,0.0006971833637902427,0.00011641790729622626,1.2000000000000002
13,0.0018166523698368712,0.0003968282631366844,0.004300699675396394,0.0005002858177248255,0.003274996838597951,0.0005533541855788358,1.3
14,0.005031665132172938,0.001700714099995644,0.014151471932894068,0.0025367199639943,0.012655086748599555,0.0021053311622317144,1.4000000000000001
15,0.012353528326786697,0.006026834143007514,0.04038800015790958,0.010412196501052691,0.04072718322965647,0.006473383599201924,1.5
16,0.027171521069166833,0.017943466383993287,0.10039972469101192,0.03533333861033478,0.10972165539320773,0.016216782686547297,1.6
17,0.05370254519521679,0.04546278352006416,0.21810311976379032,0.10001657982006326,0.2486011978263985,0.03345685877490952,1.7000000000000002
18,0.09586840859525068,0.09917704805624751,0.4155531784741545,0.23778226875065966,0.47675967314277257,0.05772755377208944,1.8
19,0.156463203855911,0.18847253004498377,0.69768587234302,0.4783909231140286,0.7808488985655853,0.08517595710738475,1.9000000000000001
20,0.23726138054619378,0.31582595526320684,1.0386583905065874,0.821947984913815,1.1049936634520585,0.11079493439455569,2.0
21,0.3386558073609665,0.4728316893358316,1.3831196338252851,1.2195550917203082,1.3704771570438585,0.13194430277664793,2.1
22,0.45769136800182086,0.6413643795185795,1.667682150782137,1.5835916915176755,1.5149005760768968,0.1499116070702419,2.2
23,0.5862709994238133,0.7995735614476207,1.8496086431161616,1.8276582492690001,1.5213015022538852,0.1690521279452836,2.3000000000000003
24,0.7117832334375824,0.9290928889299531,1.9209493069415173,1.9079564767485324,1.4178037197707256,0.1953730080987899,2.4000000000000004
25,0.820112878499638,1.0201558781300557,1.9005628433901816,1.837257874055447,1.2549315640736278,0.2352294783513199,2.5
26,0.900015043024808,1.073144619697328,1.81708689071445,1.668084230706956,1.0816915827856943,0.2935506813259334,2.6
27,0.947656056174727,1.0963176692230245,1.697871497568647,1.463166343993417,0.9332925456557897,0.3718895053941839,2.7
28,0.9685756463362487,1.1009643249133307,1.5656070123813324,1.2720345790236354,0.8286835850600863,0.46729005525128137,2.8000000000000003
29,0.9746398472709562,1.09666076939251,1.4374039988137428,1.1214515990748606,0.7720372719528455,0.5727481348840846,2.9000000000000004
30,0.9777325033446803,1.0887990049471958,1.3242054657479507,1.0175837263766088,0.7565906834894536,0.6795284602746584,3.0
31,0.9846325177349173,1.078837001794389,1.2307079996248578,0.9539351901125409,0.7705678135873635,0.7805405459750006,3.1
32,0.9953177746982731,1.066408990303671,1.1558479148744154,0.9195101984567229,0.8023867495589715,0.8725562959580949,3.2
33,1.0046189322166896,1.0514702721507982,1.0947458713978329,0.9041561484044853,0.842764551088925,0.9554774343788056,3.3000000000000003
34,1.0066130947575884,1.0349529611699262,1.042495223465033,0.9006063674414087,0.8845738857462295,1.0294611645517957,3.4000000000000004
35,0.9996322426476061,1.0183893154502122,0.9974540058963759,0.90436821907681,0.9223874430524192,1.092363513529638,3.5
36,0.9880293749377054,1.0036184118519897,0.9612649196005555,0.9128608932862599,0.9525828014397338,1.1392607938509591,3.6
37,0.9788417507292357,0.9923468631079065,0.935886501338922,0.9245239420488549,0.9738356981775899,1.1649455046045016,3.7
38,0.9766023158540995,0.9851806577133481,0.9207806511426171,0.9377990638880831,0.9870631812145202,1.1686643996112696,3.8000000000000003
39,0.9810094170113869,0.9811909585249075,0.9129184111741558,0.950293277438837,0.994229558844621,1.1567736614666673,3.9000000000000004
40,0.9887678349101744,0.9789220364318678,0.908903576753691,0.9592261372745455,0.9968593129539298,1.1390426325344183,4.0
41,0.9970648202328518,0.9779328417506165,0.9067625505445657,0.9632384585455198,0.9959120378514945,1.1216211049993634,4.1000000000000005
42,1.0049515386577763,0.9791874030351394,0.9063974699489181,0.9634488345625255,0.9929617209469892,1.1042700280819853,4.2
43,1.0117904614229234,0.9838678331019681,0.9089598579560879,0.962209572258844,0.9905247275339013,1.0836607534148468,4.3
44,1.0158307317308803,0.9918460536001614,0.9153125444893226,0.9610595391879674,0.9905000992523448,1.0578245029179614,4.4
45,1.015439785609416,1.0014150507667965,0.9246116067381117,0.9602326879743741,0.9926029732199855,1.0282807554282642,4.5
46,1.0112575823859002,1.0105248892589866,0.9348089689865122,0.9597195699486123,0.9949485797241621,0.9997826936929264,4.6000000000000005
47,1.0059789514808217,1.0179932403648884,0.944795894563037,0.9601841252889093,0.9962734089191859,0.9778816256823353,4.7
48,1.0016850714399097,1.0234257354062593,0.9553905367314711,0.9626256975792158,0.9972171016853573,0.9653967582429914,4.800000000000001
49,0.9980011870944743,1.0265826037452626,0.9676322788478899,0.9672986968084936,0.9993431709867356,0.9609745539835908,4.9
50,0.9932144891050806,1.0274925823624934,0.9806669713264067,0.9732014378584307,1.003326211987521,0.9611448270641928,5.0
51,0.9866998514410344,1.0269145432243312,0.9921456584137259,0.9786594009165676,1.0083755972130688,0.9631445082657841,5.1000000000000005
52,0.9798188614869682,1.0260025311702194,1.000480498102796,0.9821436125851108,1.0129976878195752,0.9656678848141123,5.2
53,0.9748246597960532,1.025368572838614,1.005942290964131,0.9826305928380857,1.0158893035141903,0.9680993263719855,5.300000000000001
54,0.9731168959114336,1.0248386305753392,1.0096709054951778,0.979891093785649,1.0164590787359853,0.9700672245728257,5.4
55,0.9740699395234436,1.0241661989516049,1.0123161367580507,0.974834578852901,1.0150848256487284,0.9715983891872425,5.5
56,0.9753112126401686,1.023575003393452,1.0140241823195812,0.9691276027122764,1.0128238199147543,0.9732467936705037,5.6000000000000005
57,0.9741691471069337,1.0234421751343394,1.0154208076710811,0.9641655148602689,1.0106211431328875,0.9760601089913712,5.7
58,0.9688753168865974,1.0236840239915024,1.017681000700029,0.9606679373969108,1.008832158423406,0.9813917812686523,5.800000000000001
59,0.9590954748095042,1.0235187179835776,1.0209640170714742,0.9592260722881811,1.0075180495371472,0.9904059164811924,5.9
