,Li-Li,Li-Te,Te-Te,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,3.3021710506188093e-07,0.0,0.0,0.6000000000000001
7,2.1532860125475707e-06,0.0,0.0,0.7000000000000001
8,1.093528867861517e-05,0.0,0.0,0.8
9,4.414571958791544e-05,0.0,0.0,0.9
10,0.00014165742108354754,9.988048239526028e-08,0.0,1.0
11,0.00037155373299330944,7.40945983993646e-07,0.0,1.1
12,0.0008449917560454272,6.076522023778484e-06,0.0,1.2000000000000002
13,0.001829519388575247,4.210876530250712e-05,0.0,1.3
14,0.004065623106102917,0.00023450911704591678,5.348971288605675e-07,1.4000000000000001
15,0.009227092224031355,0.0010948654622068774,5.445549356236521e-06,1.5
16,0.02018223126665204,0.004342116995452871,4.160258658536679e-05,1.6
17,0.040763291727707165,0.014699214669882017,0.0002407677905402454,1.7000000000000002
18,0.07506647288758785,0.04254894936529279,0.0011156427148039405,1.8
19,0.12644310252811325,0.10564841180715973,0.0043124745620821345,1.9000000000000001
20,0.196549496904311,0.22632502861993017,0.014142488885074895,2.0
21,0.2848700304939556,0.4215777033917176,0.03952511182131438,2.1
22,0.38839461144382104,0.6893059626716381,0.09432008843588215,2.2
23,0.5009016021565259,1.0004349787459588,0.19286224353272866,2.3000000000000003
24,0.6130905747051527,1.305514412595646,0.3402534154238647,2.4000000000000004
25,0.7153997638605497,1.553656433929219,0.5237973573322109,2.5
26,0.8019110392574503,1.7118130809924277,0.7148416937480008,2.6
27,0.8714841802816464,1.7735124648226799,0.882044939774072,2.7
28,0.9254667676661064,1.7549773971245761,1.0056642171868468,2.8000000000000003
29,0.9650508460654936,1.6837024662389506,1.0822980646204636,2.9000000000000004
30,0.990875336108307,1.5865469208713683,1.119582010617523,3.0
31,1.0046034974905151,1.4825241225199044,1.1275415581719728,3.1
32,1.009966257716317,1.3818468530063452,1.1132155463653814,3.2
33,1.0113861934150663,1.2889850788018158,1.081339667967893,3.3000000000000003
34,1.0113629754182276,1.2058532966867386,1.0384547705036693,3.4000000000000004
35,1.0096951772128673,1.1331456406693659,0.9944773173438178,3.5
36,1.0053375471723573,1.0706752777100434,0.9591054396224248,3.6
37,0.9982957473242222,1.0178350523228825,0.9368080428364907,3.7
38,0.9896659921796926,0.9739903480978773,0.9257460321303124,3.8000000000000003
39,0.9809790286414338,0.9385303340596437,0.9215557266578343,3.9000000000000004
40,0.973994399444864,0.9110340019115868,0.9219954219215407,4.0
41,0.9701797783685865,0.8915224926001001,0.9279728745780818,4.1000000000000005
42,0.969841844112646,0.8801038047084649,0.9404099421168717,4.2
43,0.9723733364213755,0.876181111639184,0.956832022903413,4.3
44,0.9774062460274632,0.8782900263821359,0.9719142282764992,4.4
45,0.9848716161699089,0.8847715009913228,0.9814309078559695,4.5
46,0.9939184195605238,0.8943235010963757,0.985136435631308,4.6000000000000005
47,1.0025449215065134,0.9060236450388534,0.9860942638900669,4.7
48,1.0084964747954228,0.9192830785525413,0.9880773472638399,4.800000000000001
49,1.0104698677187567,0.9337618811416002,0.993443162177899,4.9
50,1.0089214968978202,0.9489876432767098,1.0022265939557966,5.0
51,1.0060445760724466,0.9638959803340619,1.0122611716490146,5.1000000000000005
52,1.0044217281409793,0.9768887164742771,1.0204306146375017,5.2
53,1.0051051470796772,0.986656111743389,1.0248495886580156,5.300000000000001
54,1.007054563154628,0.9931236848996368,1.0263337527140963,5.4
55,1.008470766663154,0.9974437422049645,1.0273420903478139,5.5
56,1.008357719979305,1.0008893580613762,1.029240514027807,5.6000000000000005
57,1.0069605249991507,1.0038567628320123,1.0308043477966948,5.7
58,1.0053609495799753,1.0059560306455324,1.029179513889832,5.800000000000001
59,1.0047424875617244,1.0067419532763824,1.0219598136441392,5.9
60,1.0054746355646569,1.0062285577593768,1.0088042166861129,6.0
61,1.0066792298220364,1.0049363656017325,0.991945366477387,6.1000000000000005
62,1.0069615638213572,1.0035345523360713,0.9756118823093918,6.2
63,1.0056248419678802,1.0022744188235901,0.9645078365256208,6.300000000000001
64,1.0030215870999593,1.0008412703295182,0.9616865450600893,6.4
65,0.9998382652738986,0.9990035467515167,0.966977925392224,6.5
66,0.9964337182395336,0.9973118863631654,0.9772911037401428,6.6000000000000005
67,0.9929645660462791,0.9968208677484841,0.9885009935605912,6.7
68,0.9898445077149879,0.9981309322819076,0.9971897943646146,6.800000000000001
69,0.9877516707763411,1.0008820986400497,1.0014104278258193,6.9
70,0.9871277217205103,1.004044056091176,1.0010672620754397,7.0
71,0.9877922740035977,1.0064838878046747,0.997983033883395,7.1000000000000005
72,0.9891744762456741,1.0074506200185536,0.9949325801374496,7.2
73,0.9908129720617876,1.0068605683307503,0.9939677821309426,7.300000000000001
74,0.9923872955336988,1.0051782147979091,0.9954331619474496,7.4
75,0.993451966192582,1.0029807516396878,0.9982933577777442,7.5
76,0.9936212333589678,1.000700976108139,1.0011554561245808,7.6000000000000005
77,0.9929824721619117,0.998673070312481,1.0031729657837158,7.7
78,0.9919231315051145,0.9971185710259607,1.0044111120079595,7.800000000000001
79,0.990631059067037,0.9959796775678915,1.0056966778287026,7.9
80,0.9891429796799429,0.9949511483250681,1.008024202118657,8.0
81,0.987775825352864,0.9938052189539316,1.0115409181011892,8.1
82,0.9871202146768238,0.9926992577175916,1.0148439656800616,8.200000000000001
83,0.9875218785999244,0.9921625400102598,1.0157306707790832,8.3
84,0.988696555420978,0.9928108821274612,1.0131816386711396,8.4
85,0.9898901829426263,0.9949891016653367,1.0085800364173803,8.5
86,0.9904850097814509,0.9984830122710155,1.004508810388496,8.6
87,0.9905216929521828,1.0024173490847066,1.0021911197777131,8.700000000000001
88,0.9905727851607428,1.005664185326039,1.000557810937438,8.8
89,0.9910776849805065,1.0077035191728634,0.9979558822893376,8.9
90,0.9918683439971696,1.009016818333394,0.9941256925970747,9.0
91,0.9922123840084054,1.010407759594682,0.990192236882187,9.1
92,0.9912360894073177,1.012130846264481,0.9873976699852045,9.200000000000001
93,0.9886414241141309,1.0138763223148353,0.9864073231014904,9.3
94,0.9852446636485829,1.0152988169608415,0.9874360138208567,9.4
95,0.9825207626486396,1.0162294196094277,0.9902986294962207,9.5
96,0.9813806789760179,1.016512229065236,0.9941465310008663,9.600000000000001
97,0.9815214501869146,1.0159402070522834,0.9976728479362312,9.700000000000001
98,0.9819782220502491,1.0144956948833814,1.0000064803118163,9.8
99,0.9821087233433767,1.0126595484520553,1.0011885651200565,9.9
100,0.9819932908373809,1.011353316557238,1.0016556127593121,10.0
