,Li-Li,Li-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.3648478399400145e-07,0.0,0.0,0.5
6,1.125359206397988e-06,0.0,0.0,0.6000000000000001
7,6.669629872328547e-06,0.0,0.0,0.7000000000000001
8,3.121287266652156e-05,0.0,0.0,0.8
9,0.00011943846266399284,0.0,0.0,0.9
10,0.0003865467190712001,9.966759226228625e-07,8.720914322950046e-07,1.0
11,0.0010907965629254675,9.853606698293745e-06,1.5861955785073875e-05,1.1
12,0.002772917613552722,6.799796879463786e-05,0.00012984368414251365,1.2000000000000002
13,0.0065126256353993574,0.00036625226233014157,0.0007941368890932797,1.3
14,0.0143375388956638,0.0015997830652408978,0.0037669651044841598,1.4000000000000001
15,0.029654680650365396,0.005887465426709688,0.014679422999032101,1.5
16,0.057367605980553696,0.01857092968455161,0.047904228682555894,1.6
17,0.10319676345361276,0.05070524609398653,0.1319378718139298,1.7000000000000002
18,0.17200842202328426,0.12046099089148893,0.308296207061222,1.8
19,0.2656943371491424,0.2500607594377245,0.6143236804135567,1.9000000000000001
20,0.38172819110708056,0.4558945572249394,1.0512868187240778,2.0
21,0.513304126869719,0.7350346084190055,1.5606353228282108,2.1
22,0.6510454514618385,1.057229852744735,2.0366714041938625,2.2
23,0.7853110708035199,1.370751366417219,2.3739532659527613,2.3000000000000003
24,0.9077390355844739,1.6214825809987365,2.513921139589743,2.4000000000000004
25,1.011568650669515,1.7742131635241214,2.460022437297752,2.5
26,1.091798736806882,1.822854444435474,2.262503529032052,2.6
27,1.146106043946573,1.7854399535102403,1.9913975330236746,2.7
28,1.175670660059988,1.6914279196204578,1.7109530318221575,2.8000000000000003
29,1.184614395450609,1.5706766948985702,1.4622019289635675,2.9000000000000004
30,1.1783375837446823,1.4468210538782416,1.2590882837643669,3.0
31,1.16209896944503,1.3340178602451414,1.0979592764705883,3.1
32,1.140406146325216,1.2373512375583269,0.9711445027133859,3.2
33,1.1167566853642097,1.1566571375400647,0.8738335996649776,3.3000000000000003
34,1.0934773870459922,1.0905500349244746,0.8021450532761478,3.4000000000000004
35,1.0718597794200373,1.0379187830805647,0.7500573784584227,3.5
36,1.0524590206987467,0.997639926465534,0.7114920792088301,3.6
37,1.0351937579208959,0.9685348293182803,0.6841712329869805,3.7
38,1.019557689310495,0.9496055221945007,0.6691686652393557,3.8000000000000003
39,1.0054232330535327,0.9397332706861229,0.6669855944068571,3.9000000000000004
40,0.9936827874772964,0.9373645890306912,0.6757106432880261,4.0
41,0.9855041473535345,0.9409717631203536,0.6924475024934534,4.1000000000000005
42,0.9807725171485585,0.9495700131320644,0.71449367308639,4.2
43,0.9778861767966659,0.9623109137020507,0.7389103027166893,4.3
44,0.97546264861912,0.9777605383684497,0.762316801337195,4.4
45,0.9737364640426628,0.9938875527189233,0.7817083338582161,4.5
46,0.9737982208208048,1.0085959167283458,0.7950701025788179,4.6000000000000005
47,0.9759184414277721,1.0201172353119368,0.8015296828481998,4.7
48,0.9792131260913703,1.0273676741371158,0.8021025122835868,4.800000000000001
49,0.9827658186336942,1.0304095061691372,0.8002664893783761,4.9
50,0.986585825736582,1.030442274432262,0.8003682684974838,5.0
51,0.9913503116604434,1.0288975906015634,0.8050756465387297,5.1000000000000005
52,0.9972111893110418,1.0263630181535979,0.8150706599520212,5.2
53,1.0029185643509797,1.0225436941944568,0.8304841115295699,5.300000000000001
54,1.0064402795569372,1.0172677951536016,0.8509954992436636,5.4
55,1.006702350960701,1.0113233800156514,0.8747066854209896,5.5
56,1.0045858833135326,1.0062001355914325,0.8985465544202152,5.6000000000000005
57,1.0020381693228237,1.0029686439023142,0.9205248265663954,5.7
58,1.0003202965968214,1.0014821167952286,0.9408723679609542,5.800000000000001
59,0.9991981528952998,1.0007931022438226,0.9604211555960389,5.9
60,0.9976386690658647,1.0002466390478786,0.9788657795074377,6.0
61,0.9950807357802831,0.9997426560854933,0.9955399332910223,6.1000000000000005
62,0.9919556346595392,0.9989031951143735,1.010626870648242,6.2
63,0.9890780047716415,0.9966016510299952,1.0240239878419028,6.300000000000001
64,0.986881299511738,0.9918140650627212,1.0336602043999257,6.4
65,0.9854402586975424,0.9848015858255157,1.0365338619198161,6.5
66,0.9849043266045158,0.9772811716211479,1.0319288037608225,6.6000000000000005
67,0.9855638879806636,0.9714147957897613,1.0232501233628746,6.7
68,0.9875787468963129,0.9686054128727485,1.0159935326050267,6.800000000000001
69,0.9907306269997588,0.9690908756481024,1.013528094114428,6.9
70,0.9943063165195101,0.9723068496500872,1.0151981386562339,7.0
71,0.9972794071372628,0.9772422021832198,1.0182170624274713,7.1000000000000005
72,0.9988851903412086,0.9824964618788228,1.019887476578769,7.2
73,0.9990964129721123,0.98661413752641,1.0178180768995067,7.300000000000001
74,0.9984261166871015,0.988881393518371,1.010220342370211,7.4
75,0.9973434630415459,0.9897880467547184,0.9974588688755786,7.5
76,0.9960660510561689,0.990519566598094,0.982632762588845,7.6000000000000005
77,0.9947739144515452,0.99193420350477,0.9700385407691683,7.7
78,0.9937049001874098,0.9939321381344032,0.9631438716193546,7.800000000000001
79,0.9930340314247328,0.9955883002102485,0.9631273576544856,7.9
80,0.992849319218525,0.9958115323956864,0.9682319024147918,8.0
81,0.9931764857454166,0.9940901318453421,0.9749064351508537,8.1
82,0.9938763274409693,0.9908711137738876,0.9802531913753132,8.200000000000001
83,0.9945951801039082,0.9872387034086542,0.9829139072404779,8.3
84,0.9949951496326118,0.9842028271247418,0.9817769069250398,8.4
85,0.9950188733962276,0.982333282256082,0.9756283965206846,8.5
86,0.9948226656011765,0.9819135470495385,0.9647790931527637,8.6
87,0.9944698999682027,0.9830795224021112,0.9519114909654691,8.700000000000001
88,0.9938765822850658,0.9857267191433196,0.9408421739179391,8.8
89,0.9930897828240633,0.9894807910128001,0.9348928115023342,8.9
90,0.9924148949576271,0.9937979997115778,0.935748151714512,9.0
91,0.9921450199290821,0.9980236077493629,0.9423427321178065,9.1
92,0.9922935627256484,1.0014839020498034,0.9507594771574819,9.200000000000001
93,0.9926755610833731,1.0037492711630707,0.9567981828585681,9.3
94,0.9931124646053469,1.0048393549646348,0.9596334795603532,9.4
95,0.9934861305894866,1.0050585233369278,0.9622186372697199,9.5
96,0.993711923084612,1.0046123726102973,0.9672852209061729,9.600000000000001
97,0.9937361451419736,1.0035341525451837,0.9736244046228137,9.700000000000001
98,0.9935540166311395,1.002007175182739,0.9774688256554529,9.8
99,0.9932496100544452,1.0005219820100026,0.9772202160773698,9.9
100,0.9930101211449114,0.9996224757781996,0.9753982024015488,10.0
