,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
59,0.9992276679879779,1.004900534017653,1.0035105562062159,0.9576668463456228,1.0098464303352674,0.9124250657487776,5.9
60,0.9975482941276151,1.0015415579347855,1.0019520540739277,0.9660041400847175,1.0108318455086198,0.9051688617382128,6.0
61,0.9957778268168049,0.9994314410469414,1.0006063753250396,0.9749329628890739,1.0097480787695179,0.900338576533723,6.1000000000000005
62,0.9930125664953967,0.9981886650435878,0.9998792313128667,0.9828603121796963,1.0054541806057542,0.8991090427318407,6.2
63,0.9892679712014918,0.9971045175261043,0.9995658230291383,0.9890320849273302,0.999531564360253,0.9017917416734161,6.300000000000001
64,0.9855890793337795,0.99581524916009,0.9992143229598922,0.9936689360784614,0.9948179872105591,0.9077972965838922,6.4
65,0.9834354964655619,0.9946936211608579,0.9988128395586783,0.9972728741316645,0.9930065232274644,0.9156527438503798,6.5
66,0.9838371443654637,0.9944769270014119,0.9988016217513459,0.9993661998165131,0.9935104798806909,0.9236527643011894,6.6000000000000005
67,0.9866596742683803,0.9954567885707717,0.9995999299681145,0.9982422137645252,0.9947729566260191,0.9311790140154885,6.7
68,0.9905555010277255,0.9971456087188478,1.0013258164514787,0.9924869250803414,0.9961705869346172,0.938740142686179,6.800000000000001
69,0.9938866158549362,0.9988040128927044,1.003771077733825,0.9826963017320323,0.9980941117101856,0.9459321149508427,6.9
70,0.9957910241513487,1.0001035035475676,1.0064139300267514,0.9714464641341102,1.0006964483148126,0.9502204064245762,7.0
71,0.9964190591346747,1.0010587458265308,1.0085990897501251,0.9618222150411497,1.0034795274367416,0.9490700245488033,7.1000000000000005
72,0.9964156818529483,1.001482011055911,1.0098606167439401,0.9561005835258847,1.0060050209064213,0.9432146321668091,7.2
73,0.9963083095266103,1.0008987417112485,1.0100374617392578,0.9551410650020336,1.0082485817268874,0.9370331782042489,7.300000000000001
74,0.9962193544836557,0.9992259055114155,1.0091719617695254,0.9582790387523854,1.0102193387073186,0.935513315993216,7.4
75,0.9960528976054146,0.9974437168663023,1.0075285967844938,0.9638474305835768,1.0117090858358782,0.9407942245597469,7.5
76,0.9958845876500207,0.9972026576573431,1.005694559598952,0.9700207904895094,1.012552991285742,0.951078379592669,7.6000000000000005
77,0.9959716913977019,0.9994040940064449,1.0044052890990511,0.9750210356481627,1.0129244083090299,0.9621337506240376,7.7
78,0.9963225545155454,1.0032263733155635,1.004076654150216,0.9769134906421602,1.013251189878192,0.9699670670607481,7.800000000000001
79,0.9965427016276265,1.006845299001507,1.0045495161674247,0.9743573793210193,1.013713204386202,0.973142003752076,7.9
80,0.9963001974378817,1.0090811775781428,1.0053350717542369,0.9682427675753267,1.0137821974293275,0.9732578785575591,8.0
81,0.9957618838910592,1.010091105489419,1.0060049581458301,0.9619455170858701,1.012473314011045,0.9731376229944017,8.1
