,Li-Li,Li-V,V-V,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,8.251560087206972e-07,0.0,0.0,0.5
6,8.084342001372383e-06,0.0,0.0,0.6000000000000001
7,5.164908529613839e-05,0.0,0.0,0.7000000000000001
8,0.0002555268234550324,4.902587067438204e-07,6.536782756584271e-07,0.8
9,0.0010257585805638126,4.596227310345193e-06,1.4299155867160285e-05,0.9
10,0.0034317233472796376,2.923362394742809e-05,0.00011748057765515553,1.0
11,0.00976594415699567,0.0001428022087223895,0.0006717544771976525,1.1
12,0.024071942172083898,0.0005718057715287888,0.0030245726791395646,1.2000000000000002
13,0.05228374883691304,0.0019152320688588431,0.011105817295941553,1.3
14,0.1016208540860813,0.0054958459745080715,0.03375279141941952,1.4000000000000001
15,0.17915553667672496,0.013814502259528698,0.08595995087671879,1.5
16,0.2898065119108981,0.0310102902487467,0.1859210595725635,1.6
17,0.4342307287585081,0.06301255409695763,0.34684352236165217,1.7000000000000002
18,0.6072717420032724,0.1167309592250891,0.5680819225839681,1.8
19,0.7979376792973186,0.19769961115494908,0.8328934262679164,1.9000000000000001
20,0.9913238890075169,0.30682217325022443,1.1149576235283276,2.0
21,1.1714998207081109,0.4382540367860104,1.387502904590714,2.1
22,1.3241077710041975,0.5801589606586529,1.627754781252961,2.2
23,1.4385700676415525,0.7180597594190925,1.8165048812546858,2.3000000000000003
24,1.5098530213099572,0.8388252291293107,1.938465531879621,2.4000000000000004
25,1.5388717273984953,0.9332951758742262,1.986248948385529,2.5
26,1.5312883668692652,0.9969402413203394,1.9640821117059601,2.6
27,1.4956869221756983,1.0294422089189057,1.8862438617622022,2.7
28,1.4418472170484034,1.034038812245807,1.7708294025004698,2.8000000000000003
29,1.3790682691572878,1.0165352879855947,1.6341240003529998,2.9000000000000004
30,1.3146212388493002,0.9839761588229854,1.4892192766479708,3.0
31,1.2529315791218119,0.9435047087708427,1.3472078812633919,3.1
32,1.1959171520109426,0.9016479038039305,1.2174364394817037,3.2
33,1.1442244474911247,0.8637353664761901,1.1065293683860362,3.3000000000000003
34,1.0986052496425072,0.8333523471175676,1.0181899521317896,3.4000000000000004
35,1.060482269245874,0.8121354454950884,0.9540859887701882,3.5
36,1.031203563767294,0.8002385657470547,0.9144461818696039,3.6
37,1.01087131159616,0.7971436399570859,0.8978204356653693,3.7
38,0.9983221543944287,0.8021200655412191,0.9008735514303796,3.8000000000000003
39,0.9923057708273043,0.8142162183460041,0.9188406879193489,3.9000000000000004
40,0.9921039800877028,0.8323317711324262,0.9464747826704136,4.0
41,0.9967327775469753,0.8554591107267243,0.9790642146539885,4.1000000000000005
42,1.0040819144175765,0.8825156658156763,1.0130762384385914,4.2
43,1.0113790364147794,0.9117049393701495,1.0458592860688336,4.3
44,1.0165701558265097,0.9403863481624865,1.0747169270133674,4.4
45,1.0193142038740233,0.9660372023374659,1.0967342984013275,4.5
46,1.0208070026381257,0.9873089855450468,1.1099686249882674,4.6000000000000005
47,1.0225125967359545,1.0039783166193723,1.1144980469936663,4.7
48,1.0248004950824574,1.0161934945038171,1.111806606076146,4.800000000000001
49,1.0267973188233088,1.0241885427374753,1.1032896574751838,4.9
50,1.0274355341864092,1.028561339810224,1.0897574797766914,5.0
51,1.026290235629312,1.0302970659990929,1.0721094235897037,5.1000000000000005
52,1.0233716681593712,1.030363294591941,1.0517443552593375,5.2
53,1.018526290994867,1.0294377443283342,1.0301218782517478,5.300000000000001
54,1.0114641264546613,1.0279269099527844,1.0083845761087735,5.4
55,1.002386041685966,1.0259622455922093,0.9874899775977944,5.5
56,0.9922534598885054,1.0234539722570757,0.9682556166929112,5.6000000000000005
57,0.982280572226358,1.0204493697390618,0.9511819704971898,5.7
58,0.9733001066232497,1.017488048525665,0.9367344832972596,5.800000000000001
59,0.9656998132482082,1.0155233836171385,0.9259128168628191,5.9
60,0.9598007829310423,1.0154874023492144,0.9198866545903355,6.0
61,0.9560001842105401,1.0177819473065528,0.9186380840161996,6.1000000000000005
62,0.9543609352031349,1.021979851706373,0.9204405423624581,6.2
63,0.9542008547227173,1.0270480254197514,0.9231534793809135,6.300000000000001
64,0.95439115030754,1.0320135047085706,0.9257695465330924,6.4
65,0.9541843071514436,1.0364995722765236,0.9284552658098634,6.5
66,0.9537022874342774,1.0407161419028743,0.9315256122985343,6.6000000000000005
67,0.9536717503368976,1.045056792291723,0.9348204478290009,6.7
68,0.9546290054796541,1.0497548821803877,0.9378699218150719,6.800000000000001
69,0.9561682272666576,1.05481448045102,0.9402722687685421,6.9
70,0.9570178355363372,1.060028309084231,0.941854276713665,7.0
71,0.9561623186924467,1.0649259735063052,0.942633803495224,7.1000000000000005
72,0.953886774996943,1.0688473133096261,0.9426886543803762,7.2
73,0.9514780488134542,1.071293763304151,0.9419676931444758,7.300000000000001
74,0.949894488638153,1.0722908999515188,0.9401645296133819,7.4
75,0.9489731446529268,1.07235652550467,0.9368948390823535,7.5
76,0.9479670431229051,1.0720217721655327,0.9321468664968741,7.6000000000000005
77,0.9465526847072974,1.0713422620761133,0.9264771845072277,7.7
78,0.9450604103452134,1.0699012946912922,0.920716119802843,7.800000000000001
79,0.9438976226022913,1.0673031070889027,0.9155682430774233,7.9
80,0.9430967432529072,1.0636739672350024,0.9114469097844726,8.0
81,0.9424540532457797,1.0597301451303998,0.9085051703760367,8.1
82,0.9418785746395281,1.0563792369350968,0.9068027663921728,8.200000000000001
83,0.9415694263033225,1.054188199491838,0.9064886644451151,8.3
84,0.9419116706945028,1.0531388774946473,0.9077088821808308,8.4
85,0.9431042758181263,1.0528420192641645,0.9102842954214053,8.5
86,0.9448585974150222,1.0529449653990717,0.9136364184931205,8.6
87,0.9466114559442667,1.0533030051680161,0.917151595366928,8.700000000000001
88,0.9481120424181985,1.0538275004435131,0.9205868474277854,8.8
89,0.9497351755227004,1.054330698393511,0.9241580046885194,8.9
90,0.9521816290331865,1.0546428778752068,0.9283272990124799,9.0
91,0.9558449644113174,1.0548180311798716,0.9334768481829506,9.1
92,0.960402963160998,1.0550274896161158,0.9396440148685135,9.200000000000001
93,0.9650117954832418,1.055184302607617,0.9464624747832261,9.3
94,0.9689364281932459,1.0548399035509044,0.9533290858766319,9.4
95,0.9719590400899587,1.0535603961417117,0.9596429872447441,9.5
96,0.9741987510613425,1.0512955466001344,0.9650047427810984,9.600000000000001
97,0.9757824538003498,1.0483483163876026,0.9693391923294001,9.700000000000001
98,0.9768146126920079,1.0451949414488007,0.9728141595772726,9.8
99,0.9774417010813506,1.0424521091113768,0.975483168633567,9.9
100,0.9777572760010487,1.0408246461456792,0.9770255712645606,10.0
