,Li-Li,Li-Si,Li-Ir,Si-Si,Si-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,8.72306143596299e-07,0.0,0.0,0.0,0.0,0.0,0.4
5,5.688150579944171e-06,0.0,0.0,0.0,0.0,0.0,0.5
6,3.0809446140686415e-05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0001329277419660578,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0004610242815909261,1.2266805144322955e-07,2.453361028864591e-07,0.0,0.0,0.0,0.8
9,0.0013454364372773823,1.1258790940188368e-06,1.8171142964187567e-06,0.0,0.0,0.0,0.9
10,0.003430371486465803,8.804802044476055e-06,1.1092299505875523e-05,2.907687145320997e-07,3.8769161937613286e-07,0.0,1.0
11,0.007885194921360219,5.392960009317343e-05,5.848852422540987e-05,4.9406644341217495e-06,7.2254717530933295e-06,0.0,1.1
12,0.01664596791780022,0.0002695125746520922,0.0002555291424333531,4.275009259676186e-05,7.149670681273342e-05,3.140302116946677e-07,1.2000000000000002
13,0.0324931832214615,0.0011336277777090947,0.0009729825138351968,0.0002641612467533411,0.00047753570528374684,3.756742163580815e-06,1.3
14,0.059007782848283855,0.004089564015176081,0.0033028723721038097,0.001271234312787272,0.002432982723319237,2.8291140752341545e-05,1.4000000000000001
15,0.10056932391186045,0.012728297289048923,0.00994636230233206,0.005027382424042508,0.010084770324604208,0.0001581094971954867,1.5
16,0.16168696351201917,0.034224315140513065,0.026405930726481164,0.01664249852131148,0.03477198354202755,0.0007146198787548008,1.6
17,0.24475128773011623,0.0797766609215305,0.061674572475174154,0.04655301922958535,0.10061730559906475,0.0026998318163851576,1.7000000000000002
18,0.3478065004170006,0.16229940356363526,0.1274281529303342,0.11087406369851208,0.24568060949419432,0.00866999651902428,1.8
19,0.46538797286438444,0.291088403095987,0.23525370882317118,0.22659981024646417,0.5090757127727267,0.02400792344022962,1.9000000000000001
20,0.5913914710150018,0.46603733610668907,0.3920366047127424,0.401071203971862,0.901333486626976,0.05793149502227229,2.0
21,0.7196539698860024,0.6750046841069736,0.5943904372688075,0.6215030254713754,1.3753662529201012,0.12281455308254773,2.1
22,0.8419039031454352,0.8957235824621201,0.8251692125861978,0.8539416509047094,1.82842716511615,0.23023952341337076,2.2
23,0.9476557728896339,1.1011182891724363,1.0559417927685322,1.0555656943728664,2.1462832112301333,0.38384543556993855,2.3000000000000003
24,1.0277840469239332,1.2663330589784993,1.2554605703928081,1.1934451721161616,2.260978056743212,0.5727553657048718,2.4000000000000004
25,1.0781039509771884,1.3755185352598673,1.3993568995791397,1.2572229677525264,2.1785432711936856,0.7714923684923892,2.5
26,1.1000830838076272,1.4256500212052172,1.4763056862789554,1.2582613258412971,1.96156158811609,0.9484609820834294,2.6
27,1.0995533979275218,1.4252645967372235,1.489067774389735,1.2186882236069665,1.6887647996703619,1.077711456913756,2.7
28,1.0845089258320495,1.3888539840659202,1.4512657514458347,1.1599619962643983,1.4222009065299959,1.1468094193726743,2.8000000000000003
29,1.062046222722891,1.3308672816234484,1.3817642244868305,1.097257295048161,1.1956541105285203,1.158390262683641,2.9000000000000004
30,1.0358945569147227,1.2630921988456565,1.2985433316220762,1.0393032554237636,1.0198150561079555,1.1269262970148715,3.0
31,1.0066345940602874,1.1947984759310735,1.2142452118735427,0.9903566416595371,0.8927353337558933,1.072590518799209,3.1
32,0.974186261673455,1.1324203043388401,1.1355147882780559,0.9520505712529069,0.80740760469674,1.0141950234267978,3.2
33,0.9398917042648324,1.0786710250440017,1.0656000493784012,0.9246109393812099,0.7554128662905764,0.9639996525145815,3.3000000000000003
34,0.9066497511115724,1.03359031821511,1.0068469405145481,0.907665713846285,0.728985179668089,0.926770372570318,3.4000000000000004
35,0.8777579441233915,0.9971751144157052,0.9608509154731889,0.9007709346254279,0.7223611226021444,0.902848565324299,3.5
36,0.8557772101288459,0.9703864516368809,0.9276141718597366,0.9033541257346082,0.7316995083176345,0.8920169687248312,3.6
37,0.8420109437694132,0.9537412682035028,0.9060297643046836,0.914068856894135,0.7539798664923719,0.8948912751400483,3.7
38,0.8361274537986022,0.9461164979339733,0.895536859360193,0.9304420431144341,0.7862063505017589,0.9116009565316038,3.8000000000000003
39,0.8361478521083059,0.9455939718523625,0.8967332998817277,0.9494761508357301,0.8252725649756438,0.9400015794684224,3.9000000000000004
40,0.8397858930541007,0.9510572084646258,0.9099665372815529,0.968671301834627,0.8678711537401909,0.9755105770002607,4.0
41,0.8464974405070482,0.96235646013254,0.9334920610979042,0.9864316216593231,0.9104103955763334,1.0129041702184887,4.1000000000000005
42,0.857627897122783,0.9788960094175534,0.9631839398911368,1.0016840822818578,0.9495036414235095,1.048279678472652,4.2
43,0.8739394819316652,0.9985366038755538,0.9939488284024484,1.0134954443114876,0.9827739307923891,1.0787990236380811,4.3
44,0.8934773966324897,1.0182164906678606,1.0215396349442023,1.0212077099309518,1.0091347044509056,1.100701791757002,4.4
45,0.9126038911068802,1.0355183018793777,1.0435752829002842,1.024724234187665,1.0285490051353126,1.109092904408231,4.5
46,0.9288847600653687,1.0492649322255672,1.0594361196677178,1.0244597297770146,1.0417317767540208,1.1010830952034647,4.6000000000000005
47,0.9422206239369872,1.058702722502853,1.0695112321525941,1.0210463686219382,1.049663198358404,1.0789248291698188,4.7
48,0.953496006984264,1.06284337231449,1.0744310048467143,1.0151930349999831,1.0528770080702283,1.0493638725410375,4.800000000000001
49,0.9632771710369598,1.061110512416565,1.0746541042448876,1.0077193227334027,1.0513405186449976,1.0199246124150438,4.9
50,0.9720018979783166,1.054245835676764,1.070629836769273,0.9995568984950244,1.045168818659625,0.9953853959909269,5.0
51,0.9802263343967117,1.0440957046253245,1.0631248000449116,0.9917096592934999,1.0353160902472944,0.9764974839058124,5.1000000000000005
52,0.9877725041205712,1.0326222593674168,1.0530563557256356,0.9852245836096031,1.0236172974207125,0.9612165034415437,5.2
53,0.9930611976474618,1.021242385903307,1.041247160630679,0.9811286099890942,1.0122972713033729,0.9471929580091625,5.300000000000001
54,0.9942224575298722,1.0107683634232958,1.0287916650454119,0.9801059250111107,1.003192750605794,0.9335794769252791,5.4
55,0.9912891874997312,1.001675287658545,1.0172394435336594,0.9819839714700251,0.997115808252052,0.9213214444671325,5.5
56,0.9869914865600857,0.9943875398733076,1.007743427044538,0.9856237120834249,0.9938641947732957,0.9126087992441378,5.6000000000000005
57,0.9848263493526223,0.989190387683348,1.00029511712506,0.9895971552739468,0.9926900372617503,0.9100395768143591,5.7
58,0.9861480355303216,0.9858376317008435,0.9943559340280109,0.9930400828281356,0.9926392796872852,0.9152787790159229,5.800000000000001
