,Li-Li,Li-Ru,Ru-Ru,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.946804539407857e-07,0.0,0.0,0.5
6,3.730697956775479e-06,3.062800869611913e-07,0.0,0.6000000000000001
7,2.2512261029867972e-05,2.664207014392834e-06,0.0,0.7000000000000001
8,0.00010649791523857184,1.8947472992988245e-05,0.0,0.8
9,0.0004084291368440785,0.00010133047665137498,0.0,0.9
10,0.001298121299128192,0.0004443553068677546,0.0,1.0
11,0.003504941163203099,0.001653101347256437,3.7415379044289578e-06,1.1
12,0.008254858494643047,0.005291979206327176,6.221735704460813e-05,1.2000000000000002
13,0.017433624748448544,0.014742509014322678,0.0004918035245546947,1.3
14,0.03380294016765308,0.0360505816393956,0.00274431982543131,1.4000000000000001
15,0.061141343689769374,0.07806420739879145,0.012160400745721724,1.5
16,0.10403912683155093,0.15102628440021562,0.044070981912088254,1.6
17,0.16712380768133217,0.26322689638766555,0.13251838557941722,1.7000000000000002
18,0.2536195613908375,0.4165206379844785,0.3341106323967581,1.8
19,0.3633623851194298,0.6030597253094869,0.7139246692677469,1.9000000000000001
20,0.4911337757863493,0.8057573219691724,1.3084122203130542,2.0
21,0.6269636422871844,1.0025910654020425,2.0841632007734834,2.1
22,0.7593038875595485,1.172248128917022,2.928236293461687,2.2
23,0.8791983732408172,1.298630219492076,3.6876002831073422,2.3000000000000003
24,0.981950631872974,1.3734723154896573,4.2318458528924126,2.4000000000000004
25,1.0654450030455258,1.3971694830926085,4.492315094951459,2.5
26,1.128236061358634,1.377696715396693,4.460444803521965,2.6
27,1.1698174337755762,1.3277301085100168,4.17029659267875,2.7
28,1.1916608822931791,1.260861329541925,3.689643985623095,2.8000000000000003
29,1.1968975176415275,1.1881781391198822,3.1121641579484907,2.9000000000000004
30,1.1891465048635295,1.1164930533870077,2.535109252552029,3.0
31,1.1719462431518142,1.0490462508296257,2.029941297467105,3.1
32,1.1486841230693832,0.9879577936888895,1.627965126376518,3.2
33,1.1222338059486785,0.9361564931460522,1.3290560792175288,3.3000000000000003
34,1.094492838880042,0.8971079302791423,1.1195938196423878,3.4000000000000004
35,1.0665198212364053,0.8729223287280807,0.983093318733737,3.5
36,1.039299213221038,0.8630181684087428,0.9022645993685809,3.6
37,1.0143581873473058,0.8646472887074181,0.8607004399863724,3.7
38,0.9934945246352971,0.8744891084349806,0.8463541776742382,3.8000000000000003
39,0.9777857843945534,0.8898708189548338,0.8524104000417985,3.9000000000000004
40,0.9669163137011094,0.9092084865823408,0.8743611165921121,4.0
41,0.9595635832312338,0.9318336715626232,0.9065821749109845,4.1000000000000005
42,0.9545112355119899,0.9572079508017266,0.941510495630112,4.2
43,0.9514250412638877,0.9839862800273165,0.9716153392291044,4.3
44,0.950647673621819,1.009939175397677,0.9919506538112085,4.4
45,0.9523964432231753,1.0328266202072802,1.0008951723589903,4.5
46,0.9563359049770188,1.0511006117907427,0.9992322458231384,4.6000000000000005
47,0.9619323507174052,1.0638521933765552,0.9892182855960614,4.7
48,0.9689452443792336,1.0706523529699339,0.9737803832076503,4.800000000000001
49,0.9772441151059563,1.071728779851661,0.9554087888630541,4.9
50,0.9861910974668158,1.068116920070534,0.9356268227142268,5.0
51,0.9945287408502413,1.0613064419224438,0.9151275716020373,5.1000000000000005
52,1.001036093017521,1.052610237008497,0.893106936583546,5.2
53,1.0052550343097781,1.0429092518912484,0.8664653548913825,5.300000000000001
54,1.007660882041352,1.0329989063110876,0.8319261907955074,5.4
55,1.009193363717467,1.0239006756082454,0.7906279581760073,5.5
56,1.0104503493768207,1.0165598326059593,0.7496668356162346,5.6000000000000005
57,1.0112495031379627,1.0113825222704773,0.7174813686670548,5.7
58,1.0110700452743024,1.0083035481708658,0.6978861250567241,5.800000000000001
59,1.0098236497152577,1.0071241183121238,0.6894514770486293,5.9
60,1.0079760983481352,1.0074581455040719,0.6896064498569148,6.0
61,1.0059905414928771,1.0084373497053933,0.69726261575839,6.1000000000000005
62,1.0039630527864976,1.0088414743343093,0.7118003187830045,6.2
63,1.0018488197119928,1.0077634374106585,0.7317767852798837,6.300000000000001
64,0.9997562693861338,1.0051281999756903,0.7551663196339151,6.4
65,0.9979050874005001,1.0014928300036103,0.7797329780892291,6.5
66,0.996446205994204,0.9975237007388663,0.8027201054914177,6.6000000000000005
67,0.9954080618506699,0.9938894568207394,0.82057146006869,6.7
68,0.9947910651771223,0.991485004666922,0.8296950033303888,6.800000000000001
69,0.9946235495189529,0.9911953509574417,0.8286868419460152,6.9
70,0.9948243243205395,0.9931537542945716,0.8205713501702279,7.0
71,0.9950435878654326,0.9965269384788669,0.812457592225525,7.1000000000000005
72,0.9948341350414756,1.0002804840719546,0.8119977276429553,7.2
73,0.9940706134543243,1.0039315987626491,0.8229366046411213,7.300000000000001
74,0.9931148722253781,1.0073655563126038,0.8427608890362192,7.4
75,0.9925181380696819,1.010255161772259,0.8642276664845933,7.5
76,0.9926242947160098,1.012009744668115,0.8799313740563596,7.6000000000000005
77,0.9934700177220338,1.0121829351014162,0.8863230808796374,7.7
78,0.9949050856844273,1.0107856559820205,0.884147826121649,7.800000000000001
79,0.9966380995222516,1.0083446144881862,0.8762806601640707,7.9
80,0.9982654508037363,1.0056993764245024,0.8657800506655589,8.0
81,0.9994781703045192,1.0036367272848783,0.8551589901304149,8.1
82,1.0002200906316816,1.0026268677012355,0.8462785412972084,8.200000000000001
83,1.0005330361602471,1.0027054648430216,0.8404920631302376,8.3
84,1.0003521544904777,1.003479466424005,0.8388907811047093,8.4
85,0.9995715341993596,1.0044193949904507,0.8421407076750752,8.5
86,0.9982210420880968,1.0052543461572991,0.8496761666888457,8.6
87,0.996497020974949,1.0059326493554985,0.8592738616377464,8.700000000000001
88,0.9947186602009416,1.0062480138061942,0.8679521905089501,8.8
89,0.9933198142700296,1.0058367110368043,0.8733064181077561,8.9
90,0.9927723125453561,1.0046350285954577,0.8742659997421941,9.0
91,0.9933448812092694,1.0031226774615245,0.8716226242072828,9.1
92,0.9948529835622336,1.0020016346707954,0.8681778514297139,9.200000000000001
93,0.99664829614351,1.0016759348979376,0.8672466338817418,9.3
94,0.9979379214469635,1.0019886869695176,0.8701673918368937,9.4
95,0.9982361487692754,1.002389989313026,0.8755261316300065,9.5
96,0.9976271610999337,1.0023843035911286,0.8809611492297862,9.600000000000001
97,0.9966669362342481,1.001823575803462,0.8853262147074291,9.700000000000001
98,0.9959732651664626,1.0008422744893568,0.8889307673060235,9.8
99,0.9957840161475583,0.9997456827133144,0.8921097243301439,9.9
100,0.9958603616089773,0.9989949400294192,0.89419128920834,10.0
