,Li-Li,Li-Sn,Sn-Sn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,1.7944799034518012e-06,0.0,0.0,0.8
9,1.4880626652906822e-05,0.0,0.0,0.9
10,8.440924270559409e-05,0.0,0.0,1.0
11,0.000382044177843515,1.0604498044405844e-07,0.0,1.1
12,0.0013877812550815627,4.424018335274395e-06,0.0,1.2000000000000002
13,0.004163682095904663,3.9483048130469656e-05,0.0,1.3
14,0.010578201074194106,0.0002505198423327826,7.909553293451465e-08,1.4000000000000001
15,0.02337613276002444,0.0012259130215119057,1.7460097145037783e-06,1.5
16,0.04615830319816587,0.004885430364084981,1.948094528987757e-05,1.6
17,0.08329874416766284,0.016249000458244383,0.00014346975636126777,1.7000000000000002
18,0.13970011528904844,0.045705849474426,0.0007890192780182036,1.8
19,0.2201422982242121,0.10979318614221434,0.0034899252758475697,1.9000000000000001
20,0.32733402899845476,0.22718691186684595,0.012823383776577522,2.0
21,0.4581078420037799,0.40859951698498237,0.03958072744827854,2.1
22,0.6006517420775563,0.6455483386127744,0.10326994468129229,2.2
23,0.7378407797539298,0.9075648812060483,0.22910219346724334,2.3000000000000003
24,0.8556746317347663,1.1525993034018647,0.4352245590139024,2.4000000000000004
25,0.9485908238350359,1.3444569011732839,0.7143574650159447,2.5
26,1.0169186389661262,1.4659500799212957,1.0245072705488094,2.6
27,1.061577410668329,1.52088153805725,1.301735117101365,2.7
28,1.0829317023064988,1.525758276463271,1.489877463390109,2.8000000000000003
29,1.0832878317523384,1.4980794827118833,1.5656828230054283,2.9000000000000004
30,1.068091046990484,1.4494180504938172,1.5420524235302737,3.0
31,1.044465143988252,1.386322845208916,1.4521806501157015,3.1
32,1.019433514033981,1.3146567718838427,1.3309456382965086,3.2
33,0.9985302540228246,1.2411983745449515,1.2052077661524128,3.3000000000000003
34,0.984211335979344,1.171606384119097,1.0923452891205954,3.4000000000000004
35,0.9754348281095703,1.1088058470594795,1.0014814978115778,3.5
36,0.9692771585076692,1.0542074801639154,0.9351180295258946,3.6
37,0.9624215314480945,1.0094062681675888,0.891512315560707,3.7
38,0.9515662386275576,0.9758017843533658,0.867131587816312,3.8000000000000003
39,0.9348546551214666,0.9532055347913456,0.8578453310304553,3.9000000000000004
40,0.9143934028930251,0.9396259983932564,0.8590099162773922,4.0
41,0.8965104473843054,0.9323806183651996,0.8658357689187258,4.1000000000000005
42,0.8880751153336163,0.9293418514382857,0.8745633216321711,4.2
43,0.8916398965571828,0.9294699597597567,0.8833365299154625,4.3
44,0.9037451849775688,0.9325234152147817,0.8918581768328134,4.4
45,0.9178574400011389,0.9384980888649164,0.9006643991572973,4.5
46,0.9288976861686857,0.9473696633212578,0.9107817275882597,4.6000000000000005
47,0.9353670001068644,0.9589326565492969,0.9231348432894962,4.7
48,0.9389248747664962,0.9724632682579436,0.9375355185418438,4.800000000000001
49,0.9432723682824348,0.9866567990501728,0.9526465511950396,4.9
50,0.952352775016271,1.000112365671685,0.9673025757311974,5.0
51,0.9676351689516829,1.0116923786140781,0.9814511287744985,5.1000000000000005
52,0.9865517535709921,1.0204709457015229,0.995585446392798,5.2
53,1.0038928214784537,1.0258967179006635,1.0097070556098215,5.300000000000001
54,1.0149955397459671,1.0282949186399433,1.022930367841577,5.4
55,1.018230040947545,1.028963235039531,1.0333891774232875,5.5
56,1.0153892529184048,1.0293592101948512,1.0382656339414682,5.6000000000000005
57,1.0099156168028935,1.0298122433994272,1.0350255202703513,5.7
58,1.004322891248441,1.0291251289491385,1.0238142719970393,5.800000000000001
59,0.9990778968439409,1.0258803239206562,1.0085071349260595,5.9
60,0.9937203896138393,1.020176427805943,0.9947168147913787,6.0
61,0.9882325596170864,1.013684611034727,0.9865313960770256,6.1000000000000005
62,0.9829675561761377,1.0081520638692234,0.9847782054130644,6.2
63,0.9781082978124432,1.004375599729785,0.987450779155162,6.300000000000001
64,0.9739462634655914,1.0023397420300446,0.9913682863851715,6.4
65,0.9711169573173681,1.0014914608300458,0.9941075530677161,6.5
66,0.9698449119591416,1.0007739387961359,0.9951555566638288,6.6000000000000005
67,0.9693472921621351,0.9991514275928561,0.9954574068231323,6.7
68,0.9685176085606253,0.9966023612088903,0.9959304897409906,6.800000000000001
69,0.9669611424920442,0.9942915947005855,0.9965504325191242,6.9
70,0.9651279608105409,0.9934190631815956,0.9967568711293616,7.0
71,0.9638384503962989,0.9941117288522436,0.9963809760880113,7.1000000000000005
72,0.9640565719222433,0.9956189087275261,0.9959645461310419,7.2
73,0.9666021849645768,0.997243427807784,0.9962382841714168,7.300000000000001
74,0.9711553344660194,0.9988111772283859,0.9974814814597545,7.4
75,0.9754908898070884,1.0004480190969864,0.9994181643855352,7.5
76,0.9767315535326297,1.002161470322732,1.0015190600071437,7.6000000000000005
77,0.9740497816925069,1.003620735485217,1.0032936439344713,7.7
78,0.9697861798884767,1.0043933303120447,1.0045059556115188,7.800000000000001
79,0.9675019479028442,1.0044756602706864,1.0052921744211814,7.9
80,0.9690683590742567,1.004484838938919,1.0059930494559386,8.0
81,0.9737033513441081,1.0051440406941206,1.0067363954911666,8.1
82,0.9792534234144141,1.0066020979659875,1.0072320077224286,8.200000000000001
83,0.9838262455686189,1.0083465493365136,1.0070152309840072,8.3
84,0.9865455049517265,1.0095960534075805,1.0057321914094077,8.4
85,0.9874309599778959,1.0096410406521417,1.0031981206887532,8.5
86,0.9866963500012998,1.0081230170792772,0.9995272559014665,8.6
87,0.984225611885714,1.005337919493194,0.9953275177403369,8.700000000000001
88,0.9800754102298787,1.002202407050589,0.9914757317198326,8.8
89,0.9753513582577689,0.9997310991163886,0.9885334491853774,8.9
90,0.9719836093201955,0.9985193512307827,0.9864996221895834,9.0
91,0.9713473542674903,0.9986362813289467,0.9851113699170418,9.1
92,0.973215284950314,0.9997810261133074,0.9842898710857341,9.200000000000001
93,0.9760735921011134,1.0015075842725778,0.9842630512026618,9.3
94,0.9784195290198212,1.0034366985354926,0.9852169023980588,9.4
95,0.9799288764256705,1.0052422936596879,0.9869096335172052,9.5
96,0.9814290952037955,1.0064559447027586,0.9888643680161064,9.600000000000001
97,0.9836529121973835,1.0065286606444133,0.9908942126752043,9.700000000000001
98,0.9862502067447394,1.0052974512406436,0.993095759935378,9.8
99,0.9882627424021148,1.0033765127785759,0.9952712883678335,9.9
100,0.989217546896146,1.0019422852563853,0.9967025303607623,10.0
