,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
61,0.9802662490506769,1.0054643234246328,1.0001865250758273,0.9161075819966886,0.979221126924488,1.0172359270528837,6.1000000000000005
62,0.9777801673388784,1.0088463250803252,0.9950165815137417,0.9115976095611215,0.9729070555537798,1.0101439484985968,6.2
63,0.9759424073788193,1.0112915897013253,0.9896289054892266,0.9090726579154034,0.9734375292020554,1.000730370381387,6.300000000000001
64,0.9741789773323831,1.0122601383045151,0.985128683410208,0.9104102965480602,0.9783025130401135,0.9924684911306528,6.4
65,0.9729175059636925,1.0123936098278665,0.9826922527121136,0.9153992997568683,0.985135349372869,0.9889112731920021,6.5
66,0.9724216326954513,1.0122809523752423,0.9823472129659285,0.9220308682935542,0.992654434177849,0.9915241665160145,6.6000000000000005
67,0.9722159324734813,1.0117243154941327,0.9829387622296164,0.9282397815066594,0.9998427806598582,0.9990729155338023,6.7
68,0.9718085294241969,1.0105437180633554,0.9833840902984352,0.9333304475813975,1.0055304657583806,1.007876082856401,6.800000000000001
69,0.9714499557400684,1.0093457993753543,0.9837192653436849,0.9378820732015936,1.009025139631591,1.012977439698666,6.9
70,0.9718998592926328,1.0088866317504257,0.9849488030455862,0.9421948653548773,1.0104428641586156,1.0106040512983894,7.0
71,0.9736227034778817,1.0088856513520181,0.9880504513287148,0.9451705381934234,1.0102160827700872,1.0006365607518242,7.1000000000000005
72,0.9762909811090182,1.008048300562208,0.9930626840088136,0.9451132005193489,1.0089591602578565,0.9871509062932038,7.2
73,0.9790376860029602,1.0055528872243986,0.9989082318616945,0.9411665284332267,1.0079587267723304,0.9762455538800363,7.300000000000001
74,0.9811933507536958,1.0022338349597502,1.0040369207999162,0.933629975865899,1.0088344621457115,0.9721392315101919,7.4
75,0.9827183748954701,0.9999275138118029,1.0073407749980703,0.9238577766891353,1.0121774898880904,0.9744081687510197,7.5
76,0.9839274539020882,0.9997606626907453,1.0086208495777944,0.9145645153711865,1.0170645973876093,0.979028317339485,7.6000000000000005
77,0.9850223684128847,1.0012677805801058,1.0084240251902148,0.9094935390737171,1.0219280781768114,0.9823268440796703,7.7
78,0.9860762321180297,1.0029084587344015,1.007541262702897,0.911584211729108,1.025202044274372,0.9838582514600827,7.800000000000001
79,0.9872525153801595,1.003224887237773,1.0064969977879468,0.9207052396686394,1.025499354688492,0.9855300061407731,7.9
80,0.9887204140721206,1.0018114956518036,1.0053824536184923,0.9330269835117403,1.0223584594015227,0.9885973289324154,8.0
81,0.9903052699144702,0.9994726054638571,1.0041770401821608,0.9430344780319757,1.016989982142022,0.9922734164116466,8.1
82,0.9913441012391487,0.9973836260516415,1.0031155674117214,0.9468874816723417,1.011700940586721,0.9950606420869246,8.200000000000001
83,0.9910331697091256,0.9960449219242502,1.0025690880687868,0.9445178786194361,1.0085443982470996,0.9963403549507703,8.3
