,Li-Li,Li-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.555511862639387e-07,0.0,0.0,0.5
6,1.6178756248540312e-06,0.0,0.0,0.6000000000000001
7,9.963089080989471e-06,0.0,0.0,0.7000000000000001
8,4.869271951396462e-05,1.8483855805269582e-06,0.0,0.8
9,0.0001939460663921139,1.9625612697332356e-05,0.0,0.9
10,0.0006438420225192273,0.00013751693816123407,0.0,1.0
11,0.0018380228065091517,0.0007135878852395894,0.0,1.1
12,0.004636312711207425,0.002990323449137061,0.0,1.2000000000000002
13,0.010589946662237174,0.010395116064922636,0.0,1.3
14,0.022272654458615596,0.0303872030393592,4.399463199931934e-06,1.4000000000000001
15,0.04351966633700131,0.07556751746542198,6.692767236065284e-05,1.5
16,0.07937070406251702,0.1618437050604091,0.00048746280139569766,1.6
17,0.13546388585224722,0.30272284357870577,0.0025725205093813965,1.7000000000000002
18,0.21654169375754406,0.5022509627151722,0.010806786990322996,1.8
19,0.324093829910988,0.7507718245865378,0.03702414296479559,1.9000000000000001
20,0.45430028855769233,1.0253220316477507,0.10444011788697716,2.0
21,0.5979574771574708,1.294065899071957,0.2448779365189518,2.1
22,0.7429674986400433,1.523838718162092,0.4824541552867715,2.2
23,0.8779901922474252,1.6886369769902319,0.8092316175384181,2.3000000000000003
24,0.9949336128194163,1.775375432295487,1.1734661780784592,2.4000000000000004
25,1.0890769311846649,1.7852057973993465,1.496199942869684,2.5
26,1.1578893368269456,1.7312619621741694,1.7068180591431572,2.6
27,1.2004411185977995,1.6335613671230835,1.772892061045621,2.7
28,1.2178806302132243,1.5125034744827925,1.7085743961077628,2.8000000000000003
29,1.2138826885753837,1.384282537071203,1.560890603813879,2.9000000000000004
30,1.1939929121586677,1.260063728561021,1.3836339223854606,3.0
31,1.1641615392122184,1.1472053201841397,1.2157824062216205,3.1
32,1.1297019751917639,1.050228721301135,1.0765181956035907,3.2
33,1.0950978774044446,0.9713076749869536,0.9726948704925121,3.3000000000000003
34,1.0637512057118603,0.9110022070487478,0.9065589540681009,3.4000000000000004
35,1.0372604499274685,0.869158971403031,0.8778075160025515,3.5
36,1.0153382205061914,0.8452409660882404,0.8817083535355448,3.6
37,0.9970878471330479,0.8377377769594347,0.9071395304130976,3.7
38,0.9824157677508885,0.843330539825133,0.9380711619244658,3.8000000000000003
39,0.9719880784383503,0.8572335213550781,0.9595914425235054,3.9000000000000004
40,0.9661186890077649,0.8749997859703126,0.9645423001177859,4.0
41,0.9641583269372396,0.8941873022885043,0.9552981628441256,4.1000000000000005
42,0.9649322496134782,0.9143156026227984,0.9397001961066864,4.2
43,0.9674444028330774,0.9355361354130883,0.9251917904591368,4.3
44,0.9711553388714156,0.957514565634871,0.9158844599209721,4.4
45,0.9758880654434564,0.979204494720672,0.9135762141140377,4.5
46,0.9815541454760021,0.9992207260383498,0.9196571282862004,4.6000000000000005
47,0.9878034116050756,1.0163844605930374,0.93445268901564,4.7
48,0.993915783894159,1.0299988204546502,0.9545900167187237,4.800000000000001
49,0.9991951354035337,1.0396775291945166,0.9727845636268883,4.9
50,1.0034554735247938,1.0450917258452685,0.9825701981034975,5.0
51,1.006894154316173,1.0461176350868953,0.9835354878474982,5.1000000000000005
52,1.009490826680693,1.0432522110544362,0.9802250195647423,5.2
53,1.0108156708827172,1.0377656229530807,0.9754820093466507,5.300000000000001
54,1.0105024530444384,1.0312398376575604,0.9667476604385105,5.4
55,1.0086896297829027,1.0247756719952232,0.9498832862633623,5.5
56,1.005903290665474,1.0185801114040245,0.9255817939552843,5.6000000000000005
57,1.0026630340918161,1.0122959998436853,0.901504235333832,5.7
58,0.9993450137583018,1.0056576720053707,0.8886006282746537,5.800000000000001
59,0.9963378069245686,0.9988972426285017,0.8942745164469009,5.9
60,0.9940492602510345,0.9927000377012972,0.9169556933543801,6.0
61,0.9925745118150406,0.987803687480565,0.9465940985533032,6.1000000000000005
62,0.9915099349779198,0.9844857803917221,0.9709678631383739,6.2
63,0.9904399684981823,0.98238449724299,0.9825204002140265,6.300000000000001
64,0.9896090143664975,0.9808709187959754,0.9815798091251885,6.4
65,0.9897592583738489,0.9796369680776923,0.975094971472769,6.5
66,0.9912525223048395,0.9790135659767738,0.9713269753749494,6.6000000000000005
67,0.9936621667930065,0.9797776358590476,0.9735049685692827,6.7
68,0.9962262558752738,0.982446289314992,0.9780361028745622,6.800000000000001
69,0.9983394680876064,0.9866386099993399,0.9787799867073469,6.9
70,0.9995781151195992,0.9912465684648988,0.9727051335292131,7.0
71,0.9996498660941895,0.9952225810282732,0.9619590747803498,7.1000000000000005
72,0.9985817680000932,0.9979979202505529,0.9515542923420106,7.2
73,0.9969076607119549,0.9993464915735651,0.9452973352272525,7.300000000000001
74,0.9955026769356677,0.9993538435860064,0.9434104261248477,7.4
75,0.9950708331807249,0.9985537274019495,0.9433279948522375,7.5
76,0.9957082717986513,0.9976851423354814,0.942286125631307,7.6000000000000005
77,0.996922570786967,0.99717224743528,0.9391708776594695,7.7
78,0.9979967467861758,0.9969859404989073,0.9346193411326763,7.800000000000001
79,0.9983735547020713,0.9969612117819846,0.9305206714423948,7.9
80,0.9979363658596571,0.9970443441747858,0.929645489427121,8.0
81,0.9970746639764713,0.9972880461392606,0.9341509821651632,8.1
82,0.9963948984102042,0.9978193406712063,0.9430685231395438,8.200000000000001
83,0.9963001046530795,0.998757794414707,0.9520517154032948,8.3
84,0.9968134338115705,0.9999517664113089,0.956821269479478,8.4
85,0.9976314862805993,1.0008688091006783,0.9564694642896981,8.5
86,0.9982622692428694,1.000988656135743,0.9529758608581722,8.6
87,0.9983476740423438,1.0002984667103825,0.9486997838820648,8.700000000000001
88,0.9980222466016326,0.9992165035196177,0.9453843250212827,8.8
89,0.9978000755880031,0.9981123046228476,0.9445720687336806,8.9
90,0.9979841385064488,0.9970535286956221,0.9473233077480355,9.0
91,0.9983351744600087,0.9958894130292102,0.9531612766465044,9.1
92,0.9984110159118031,0.9944055325000514,0.9597842288544018,9.200000000000001
93,0.9980794890252521,0.9925292949199891,0.9641419791559618,9.3
94,0.9975716791853884,0.9905604000238718,0.9641022764986988,9.4
95,0.9971345121331134,0.9891266883242831,0.9595625432866628,9.5
96,0.9968057243767493,0.9887719433488781,0.9522138223942459,9.600000000000001
97,0.9965348385624958,0.9895538239945897,0.944345450114283,9.700000000000001
98,0.9963595900190556,0.9910233904984346,0.937877560384277,9.8
99,0.996341348424765,0.9925131832787333,0.9338440044320591,9.9
100,0.996404979518136,0.9934294889707634,0.9321395046859852,10.0
