,Li-Li,Li-Cd,Cd-Cd,r
84,0.9976966241448064,1.0125526827820788,1.019779039633531,8.4
85,0.9980375743712708,1.0125042190937672,1.0267464853804706,8.5
86,0.9975053697357172,1.0116322321578324,1.029638438966229,8.6
87,0.9960472233145794,1.0102239463620597,1.0290784264291892,8.700000000000001
88,0.9937496984501216,1.0086043165067382,1.0259222802806354,8.8
89,0.9910274744353152,1.0072492128699313,1.0207031464582392,8.9
90,0.988609810106047,1.006573370127223,1.013838594274535,9.0
91,0.9871459935342538,1.0064436818534674,1.006318642193088,9.1
92,0.9867196210802923,1.0060999150589645,1.0002155497444518,9.200000000000001
93,0.9867827042028439,1.004750248854504,0.997778153222692,9.3
94,0.9867111795208209,1.0022598265878728,0.9993192680866685,9.4
95,0.9864606556039617,0.9992396972844241,1.0023817787866702,9.5
