,Li-Li,Li-V,V-V,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,7.505285236041624e-07,1.876321309010406e-07,0.0,0.4
5,5.8533161381865304e-06,1.6232049330658625e-06,0.0,0.5
6,3.77261266973394e-05,1.2541836157351689e-05,0.0,0.6000000000000001
7,0.0001873836297926971,7.342940348255861e-05,0.0,0.7000000000000001
8,0.0007650633819847181,0.00034535261637451165,5.277153681591767e-08,0.8
9,0.0026528484229091684,0.0013678217700910443,2.307433936398673e-06,0.9
10,0.00795909761746161,0.004620972836961364,2.5557761458889716e-05,1.0
11,0.020869542689111186,0.013364340696456428,0.00017783680079217938,1.1
12,0.04814399093051232,0.03319918979979301,0.0009245142146277215,1.2000000000000002
13,0.09827847034912632,0.07129904226509626,0.0038732448274907214,1.3
14,0.17888522777143462,0.1337837741424499,0.013422853824897715,1.4000000000000001
15,0.2930705771733933,0.22239029022367632,0.0389064916895163,1.5
16,0.4366189547327295,0.33277248790383207,0.09513065417583394,1.6
17,0.598015658949844,0.45584450195260845,0.19804238991512235,1.7000000000000002
18,0.7620489138864399,0.5813395202766394,0.3550013675204901,1.8
19,0.9150995505477506,0.7011213101620208,0.5557512426305394,1.9000000000000001
20,1.048525219511638,0.8101465517641292,0.7731189191064978,2.0
21,1.1583026650084287,0.9052790411394648,0.9750855350775529,2.1
22,1.2421953753561823,0.9841960716600602,1.1391077655171258,2.2
23,1.2975123729907385,1.0458568359992488,1.2584133540307119,2.3000000000000003
24,1.3222168644024987,1.0912855873967058,1.3385789664210372,2.4000000000000004
25,1.318387429258518,1.1225936873777709,1.3896217186890194,2.5
26,1.2933885453553358,1.140615958852573,1.4189761165348658,2.6
27,1.256483682146556,1.1439453070167869,1.4280626884430965,2.7
28,1.2144251717103696,1.130958625190099,1.4132768680318863,2.8000000000000003
29,1.1704825580155382,1.1028715212853295,1.3706370205398244,2.9000000000000004
30,1.1265924612432536,1.0645807171738566,1.3011550275539459,3.0
31,1.085030693153944,1.0226332449811604,1.213066752363492,3.1
32,1.0483137680123154,0.9826850863203732,1.1194327002662086,3.2
33,1.0185483268859392,0.9485306240724936,1.0331724341751412,3.3000000000000003
34,0.9968043657941702,0.9224545151032856,0.9629361530101118,3.4000000000000004
35,0.9824467440467433,0.9057333781979975,0.911901979192566,3.5
36,0.9731500923365355,0.8988182675070849,0.8792173237384057,3.6
37,0.9662968819149794,0.901268956650021,0.8622014008653877,3.7
38,0.9606161027047707,0.9116486756227052,0.8578172728356595,3.8000000000000003
39,0.9564982654558147,0.9275990033824796,0.8632337126700851,3.9000000000000004
40,0.9550422377279971,0.9462566825529188,0.8759307947745565,4.0
41,0.9569526329174185,0.9650467706833662,0.8937323738911954,4.1000000000000005
42,0.9620490068636941,0.98247779730939,0.9149100301192764,4.2
43,0.9693967593184839,0.9983007126406093,0.9380325315528079,4.3
44,0.9775992560199863,1.012864781332075,0.9614890145628797,4.4
45,0.9848320978485353,1.0262493525235692,0.9834137449984824,4.5
46,0.9888586524012983,1.0379311449710535,1.0023074597861565,4.6000000000000005
47,0.9877125762564182,1.0471499789393144,1.0174384021247225,4.7
48,0.980967113108056,1.0534604104861032,1.0285300419072099,4.800000000000001
49,0.9703585267942971,1.0568895605980473,1.0354881130876015,4.9
50,0.9589839410370642,1.057725171604183,1.0385612906209698,5.0
51,0.9496585976181181,1.0563430895551946,1.0382412841711053,5.1000000000000005
52,0.9436564380643201,1.053191312829729,1.0347245448150817,5.2
53,0.940625476151578,1.0487938719606298,1.0277354652413284,5.300000000000001
54,0.9394101941096131,1.04374260206181,1.0171029632388549,5.4
55,0.9389104306549164,1.0386579812954033,1.003583484292377,5.5
56,0.9384614707696892,1.0340191173854074,0.9891539282446479,5.6000000000000005
57,0.9378298510689754,1.0299014166830327,0.9762954101719489,5.7
58,0.9370539589494796,1.02595849077129,0.9666728976606438,5.800000000000001
59,0.9362938368314224,1.0218944588071999,0.9604115715282308,5.9
60,0.9357627486613572,1.0180371277409892,0.9566435326398068,6.0
61,0.9357911692725901,1.0152606803826003,0.9546168285719864,6.1000000000000005
62,0.9368807871434055,1.0142675277957431,0.9541969703824934,6.2
63,0.939467628887849,1.015058324959492,0.9555324532641786,6.300000000000001
64,0.9434437679792985,1.0170465474338926,0.958582284014811,6.4
65,0.9479360535109108,1.0194725685121109,0.9630744745683759,6.5
66,0.9517360056966161,1.021791393065537,0.9687740003186519,6.6000000000000005
67,0.9540765756051609,1.0239480547169737,0.9755546818954828,6.7
68,0.9551017771081556,1.0262588931138419,0.9830654745169954,6.800000000000001
69,0.9557591376599709,1.0288288089330688,0.9904512897229258,6.9
70,0.9572154885368802,1.031178995452405,0.9966982164896874,7.0
71,0.9600690427258439,1.032621693162318,1.0012991874239265,7.1000000000000005
72,0.9638212930757467,1.0328410226072218,1.0043504033742534,7.2
73,0.9671458432362839,1.0319159481108306,1.0059179366076147,7.300000000000001
74,0.9689597934937842,1.029960427276784,1.005546854905358,7.4
75,0.9693682231057792,1.0269994462739362,1.0026903279073653,7.5
76,0.9694500123660167,1.0231365823539202,0.9976084225727014,7.6000000000000005
77,0.9700959971447614,1.0186871671091091,0.9915856146549311,7.7
78,0.971194866894347,1.0141538874591054,0.9861225626372804,7.800000000000001
79,0.9719571783783534,1.0100509259787978,0.9820286638496358,7.9
80,0.9718449634064915,1.006673401861023,0.9793368151211211,8.0
81,0.9711347589754051,1.0040592614820012,0.9778818655576846,8.1
82,0.9706516014931814,1.002220952927669,0.9777188727931615,8.200000000000001
83,0.9709104437682289,1.0013136405175653,0.9789661528068099,8.3
84,0.9716132180035086,1.0014880684186283,0.9814305087664533,8.4
85,0.9721881034197838,1.0026136428663226,0.9846126339899337,8.5
86,0.9726669417881176,1.0041954014025134,0.9881441851778189,8.6
87,0.9737315420883464,1.0056185770458064,0.9920994082880289,8.700000000000001
88,0.976041686136908,1.0065507983069897,0.9967830398967727,8.8
89,0.9797698639490232,1.0071144176294844,1.0022520167421336,8.9
90,0.9845845525085594,1.0076674893639606,1.0080844800564026,9.0
91,0.9898621470248788,1.0084767738500469,1.0135360612911253,9.1
92,0.9949922439038538,1.0095493906492417,1.0178208392032704,9.200000000000001
93,0.9995617259050014,1.0106123067497572,1.0203091803229216,9.3
94,1.0033102405209722,1.011184783327411,1.020622882021607,9.4
95,1.0060449965285319,1.0107434899306638,1.0186711475947827,9.5
96,1.0076261377702864,1.0089325613194344,1.0147132559397882,9.600000000000001
97,1.0080004369836428,1.0057778355068794,1.0094749930812883,9.700000000000001
98,1.0073353525182474,1.0018486397694017,1.0041058952756117,9.8
99,1.006168276472471,0.9982000470482715,0.9998211111998964,9.9
100,1.005287388182995,0.9959971181985534,0.9974851563139217,10.0
