,Li-Li,Li-Si,Li-Se,Si-Si,Si-Se,Se-Se,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.7494719331187642e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,2.0458829522688387e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.4849058834146535e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.922525205325449e-05,1.443656038559918e-07,5.774624154239672e-07,0.0,0.0,0.0,0.8
9,0.00034154608820635463,2.0923105410985725e-06,4.7885755607965435e-06,0.0,0.0,0.0,0.9
10,0.0012225803342680193,1.6848395119906905e-05,3.263803623133096e-05,1.140666499602898e-06,0.0,0.0,1.0
11,0.003692917998852457,0.00010028758183588553,0.00017461493573262904,1.9723152913483695e-05,0.0,0.0,1.1
12,0.009557740691838543,0.00047665484103919995,0.0007688765254537823,0.00015391608025804463,3.69575945871339e-06,0.0,1.2000000000000002
13,0.021525328507324196,0.001887576411945258,0.002895433366227607,0.000880862872291848,2.409937894251914e-05,0.0,1.3
14,0.04292721878932942,0.00634631101151815,0.00946956061787038,0.0039731914639673,0.0001269682647960465,0.0,1.4000000000000001
15,0.07718512633295949,0.01838711435961079,0.027093302245672347,0.014734760922549437,0.0005251023291699761,0.0,1.5
16,0.12730865674446942,0.04640481976906319,0.06799940092169492,0.04562606992463032,0.001739967002121093,0.0,1.6
17,0.19551993626860614,0.10297971763067368,0.15003899288105776,0.1193054357751784,0.004718891542176703,0.0,1.7000000000000002
18,0.28288184426793206,0.20271873657991263,0.29206203194757163,0.265910337131232,0.010903092842682845,0.0,1.8
19,0.38877333662717845,0.35691746802948926,0.5039457353639846,0.5095152368639075,0.022419269336757825,0.0,1.9000000000000001
20,0.5102300290490204,0.566532048270263,0.7753689215285815,0.8465600635990673,0.042365975429607454,0.0,2.0
21,0.6413435066423431,0.8168711955491724,1.071881016946745,1.2309312423573127,0.07385705842820335,1.4062342767993868e-05,2.1
22,0.7732221690631732,1.077769983995279,1.345191106878144,1.5832497589378605,0.11671728717195178,9.8268232635883e-05,2.2
23,0.895329648561461,1.3113380131102217,1.5535897021889467,1.8255175610228787,0.16469819224506946,0.0005146773662278547,2.3000000000000003
24,0.9983972182144146,1.4852876669806496,1.677982058408319,1.9183232887717934,0.20811758495880606,0.0021052783314714756,2.4000000000000004
25,1.0773915344226108,1.5843453729726193,1.7222684562383976,1.8724703763279484,0.240609180150293,0.0068076861003577085,2.5
26,1.1323712944481974,1.611966066951867,1.701695839520197,1.7302131699595258,0.2624086995065219,0.017505203579396836,2.6
27,1.1666525773456502,1.5831023562603574,1.631970383894008,1.537854057946695,0.2775093244927817,0.03640248780126387,2.7
28,1.1839184311013191,1.515849170743197,1.5268880051636609,1.3309039181209192,0.2902204591681539,0.0631102779380477,2.8000000000000003
29,1.1865296086300305,1.4267324269298074,1.4014147374760662,1.1332751974181774,0.3044812583789669,0.09644009237181868,2.9000000000000004
30,1.1760051623598768,1.3288378386588695,1.2726287093359123,0.9606785013212231,0.32391418660659976,0.1404694028756947,3.0
31,1.1546181066111825,1.2315246261633932,1.1557957110039665,0.8222471766374433,0.35135217175271166,0.20736579517793427,3.1
32,1.1262167630085431,1.1413992493933967,1.059945948338737,0.7210800760844497,0.3886629430695139,0.30928929513447595,3.2
33,1.0954173136825118,1.0633571896534362,0.9870768736758232,0.6557323036186528,0.43674070176373486,0.44458198093444934,3.3000000000000003
34,1.066013625352254,1.0004365778541273,0.9342760223929089,0.6221298029308304,0.4954973483166886,0.5925545875849861,3.4000000000000004
35,1.0399139192299587,0.9531398563215954,0.8966006382162592,0.6148845545751694,0.5640622919055561,0.7239789748836274,3.5
36,1.0172777410499496,0.9199316002169021,0.8700523015429746,0.6282613478756864,0.640530005630979,0.8194159000262321,3.6
37,0.9975843205798721,0.8988879351153503,0.853518633303987,0.6567494953267493,0.7214591583756425,0.8801404077696093,3.7
38,0.9806652240528791,0.8885912122949068,0.8480138785058553,0.6949337571666795,0.8028899944567728,0.9226235096592191,3.8000000000000003
39,0.9669170775900529,0.8874603355806006,0.8537586625221343,0.7379038073661959,0.8818354682394952,0.9646798990357268,3.9000000000000004
40,0.9569815133278851,0.8932077909298274,0.8681806257558412,0.7829356022299555,0.9560804166837017,1.0181804939443793,4.0
41,0.9514956544067349,0.9035988474488867,0.8866279359151564,0.8298881178475308,1.023244331292958,1.088598912051794,4.1000000000000005
42,0.9508091929879883,0.9172372218036438,0.9048955013256601,0.8783782338644294,1.0813868421225623,1.1709157520332252,4.2
43,0.9545348405602876,0.9331475156178545,0.9212185274977551,0.9248557265607519,1.130366429116867,1.247358070185479,4.3
44,0.9614799562899877,0.949990152192066,0.9361553688964493,0.9637812557263987,1.1715164721459679,1.2990803522168093,4.4
45,0.970142314688877,0.9662256142612597,0.9508171506113062,0.9916820376860381,1.2055989207364306,1.3198138982322198,4.5
46,0.9792092242147556,0.9809072967723156,0.9654461707416546,1.009101842499096,1.2314020969244241,1.312949083936681,4.6000000000000005
47,0.9877091798200145,0.9938250549090766,0.979614621910955,1.018874820761662,1.2460621231422637,1.2822733891697347,4.7
48,0.9950649928175517,1.0047999579155384,0.9932571048302882,1.0232922287995196,1.247032530803483,1.231975074155376,4.800000000000001
49,1.001142618816374,1.0132020588039294,1.006766259937636,1.0228249664727649,1.2345027239713113,1.1692273226970458,4.9
50,1.0060149025303136,1.0183749890916916,1.0201010580855991,1.01716003003455,1.212137173591809,1.1014127797649425,5.0
51,1.0094839121442936,1.0203825090504481,1.0320411615943115,1.0072357060050168,1.1849466361212555,1.033010391382155,5.1000000000000005
52,1.010976034555512,1.0201938125567807,1.04037251833269,0.9961429518896333,1.1560668119130164,0.9654191336985956,5.2
53,1.0101065975287908,1.019148825384038,1.0430286246721279,0.9877393193470906,1.1262566224109776,0.8987180533378458,5.300000000000001
54,1.0073246922568762,1.0181912132549913,1.0396417949625918,0.9839164416922149,1.0971077663351396,0.8351169966455192,5.4
55,1.003826415126582,1.0174270772990763,1.032123364502178,0.9831435455885769,1.0728321908070544,0.7801277391436953,5.5
56,1.0007712770532027,1.0163003569319007,1.0236624117021278,0.9822528268015148,1.056808561379222,0.7374963686946088,5.6000000000000005
57,0.9986892589008702,1.0142493369693315,1.017277393333074,0.9796724270044173,1.0474366127863837,0.7052017055094841,5.7
58,0.9975920115798604,1.0113222400215316,1.0148275558370496,0.9760215436779008,1.039693761105889,0.6793513580003967,5.800000000000001
59,0.9972872836180384,1.0082426867819736,1.0161750034816903,0.9721197091029434,1.029794723692023,0.659817118627475,5.9
