,Li-Li,Li-Au,Au-Au,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,2.442086556620719e-07,0.0,0.0,0.6000000000000001
7,1.592440471191351e-06,0.0,0.0,0.7000000000000001
8,8.461024508456722e-06,0.0,0.0,0.8
9,3.50859362706942e-05,4.140561981813676e-07,0.0,0.9
10,0.00011965605635148647,6.097802301537377e-06,0.0,1.0
11,0.00034357970987742236,5.104973177070806e-05,0.0,1.1
12,0.0008872749396877192,0.0003012865629627808,0.0,1.2000000000000002
13,0.0022045807246685364,0.0014074486543413623,0.0,1.3
14,0.005409806880517274,0.0054179983086965295,3.362410085396791e-06,1.4000000000000001
15,0.01278023000303284,0.01748231590459117,3.966010978226732e-05,1.5
16,0.027961576292425915,0.04779761771226496,0.00029280504957291303,1.6
17,0.055519410837622726,0.11181286710889941,0.0015626744355054568,1.7000000000000002
18,0.09997193211561076,0.22620306573868823,0.0066695949921997165,1.8
19,0.16468541171063106,0.40052134475857026,0.02343208516486933,1.9000000000000001
20,0.25076434454478735,0.6289058476069133,0.06848391754252975,2.0
21,0.3560645596206639,0.8880049839691961,0.1675721570751272,2.1
22,0.4748676308737829,1.1433723039043335,0.34551832705954977,2.2
23,0.5986629745119862,1.3607712564859455,0.6052591514230593,2.3000000000000003
24,0.7179829976299941,1.5166258857010828,0.9107163051922248,2.4000000000000004
25,0.8245721782871954,1.6033997811572387,1.194475201480828,2.5
26,0.9127756472194791,1.628034586543771,1.391632051734125,2.6
27,0.9796344013116282,1.6048234987406031,1.4734531769422483,2.7
28,1.0244610737680215,1.5478575364305338,1.4544148493288722,2.8000000000000003
29,1.0486760610564925,1.4679582586365512,1.3737468216983453,2.9000000000000004
30,1.0556862952985533,1.3740684648221022,1.2720918347833903,3.0
31,1.0504394908633203,1.275164514967034,1.1776918663896918,3.1
32,1.0385794153875054,1.180044008788552,1.102524435146532,3.2
33,1.0251808433239014,1.09582014867791,1.0447347056143883,3.3000000000000003
34,1.013424197912468,1.0268142677065575,0.9957188177902825,3.4000000000000004
35,1.0040128801096357,0.9742477258392579,0.9489918730732416,3.5
36,0.995813663603581,0.9367596727327715,0.9053008541334744,3.6
37,0.9874605362073596,0.9117923303456166,0.8707451097379971,3.7
38,0.9789690797875832,0.8970747133456927,0.8507689327568491,3.8000000000000003
39,0.9721240998922531,0.8910947769827111,0.8458241113125933,3.9000000000000004
40,0.9692874455940539,0.8924960608587534,0.8519610561799533,4.0
41,0.9716289502924604,0.8995154155048974,0.8647468879082163,4.1000000000000005
42,0.9782170987375656,0.9102279927052985,0.8820707130701924,4.2
43,0.9866227212919364,0.9231613338020902,0.903213609760141,4.3
44,0.9945654194022227,0.9374475787784559,0.9261749635960494,4.4
45,1.0011392489807578,0.9524052067264309,0.9472213764284988,4.5
46,1.0065369147751555,0.9672043402602205,0.9634005423066411,4.6000000000000005
47,1.0110671201321682,0.9810363002439647,0.9747880288529406,4.7
48,1.0150179133237016,0.9933593332355917,0.9839330229162029,4.800000000000001
49,1.0190835328667052,1.0037548098251958,0.9935913504864397,4.9
50,1.0238959212697618,1.011765079528908,1.005040356173608,5.0
51,1.028990271090799,1.017087411470242,1.0178599174795502,5.1000000000000005
52,1.0328468087009879,1.0197799983916185,1.0307271130990066,5.2
53,1.0340302492634175,1.020105996012449,1.0421667116070101,5.300000000000001
54,1.0319899385601847,1.0182670022597486,1.0505018838699591,5.4
55,1.0270045335937106,1.0144094714722363,1.053778841318375,5.5
56,1.0198775744682098,1.008831199165351,1.0508777276759507,5.6000000000000005
57,1.0117209786678611,1.0021622252798659,1.0428630754214994,5.7
58,1.0036300508537699,0.9954789571237722,1.0324589961596886,5.800000000000001
59,0.996325593810259,0.9901750802325139,1.0219543897201173,5.9
60,0.990134899701214,0.9872896847573001,1.0118853496439861,6.0
61,0.9852639497297018,0.9867456946512297,1.0015114212651202,6.1000000000000005
62,0.9819347167022948,0.9875211968806408,0.9900394705681311,6.2
63,0.9803374145049538,0.98872605174973,0.9776901652942335,6.300000000000001
64,0.9805606758749772,0.9902710384554145,0.9663858801925326,6.4
65,0.9823692594043116,0.9924902599942892,0.9593483505395565,6.5
66,0.9850227133676974,0.9954130766979008,0.9589622144008805,6.6000000000000005
67,0.9877420023832013,0.9984429893867603,0.9645073134740848,6.7
68,0.9904541291842184,1.000642231113489,0.9723926065282542,6.800000000000001
69,0.9935881290302313,1.0014440521653711,0.9788124367615452,6.9
70,0.9969697523297061,1.0012077213865374,0.9819677837638818,7.0
71,0.9993859846832576,1.0009849876964878,0.9821649463390919,7.1000000000000005
72,0.9995770224831656,1.0017503303026933,0.9807375597302687,7.2
73,0.9974822076807823,1.0038865163672357,0.9790686324077023,7.300000000000001
74,0.9942798610716546,1.0071020253749394,0.9779987985185182,7.4
75,0.9913020263345523,1.0105287432129217,0.9775883044546204,7.5
76,0.9890894504364642,1.0130517351101884,0.9773898200934444,7.6000000000000005
77,0.987357999155904,1.0138905282006814,0.9771194281896588,7.7
78,0.9855416328443055,1.0129707371509862,0.977093226011395,7.800000000000001
79,0.9833605680194266,1.0107731427782451,0.9779185477645076,7.9
80,0.9811496350622535,1.0079885035011389,0.9797657682445023,8.0
81,0.9797353699633122,1.0053529934751138,0.9821090438003036,8.1
82,0.979802282368124,1.0035639700481058,0.9842039541824424,8.200000000000001
83,0.9813882436023853,1.0030135744658477,0.9856374958165153,8.3
84,0.9840733884840622,1.0034694804600277,0.9863198209996212,8.4
85,0.9874669504520882,1.0041690605605784,0.9862415664013621,8.5
86,0.9912968030488709,1.0043962899944503,0.9856698074127557,8.6
87,0.9952534160070025,1.0039362962784901,0.9855165182659442,8.700000000000001
88,0.9990814089061649,1.0029519453048357,0.9869315222655286,8.8
89,1.0027234174380513,1.001592281269369,0.9901725500480915,8.9
90,1.0061058893892247,0.9998694287844074,0.994005093321811,9.0
91,1.008888532622666,0.9978941351509134,0.99643164615568,9.1
92,1.0106949713367166,0.9961096778124388,0.9962053222177325,9.200000000000001
93,1.0114820593304368,0.9951596217754627,0.9939314584093353,9.3
94,1.0114804227982799,0.9954220003853067,0.9917913147518246,9.4
95,1.0108370796937596,0.9966880648207607,0.9918640829726098,9.5
96,1.0093615644549094,0.9983556189539154,0.9944755266037276,9.600000000000001
97,1.006613621909233,0.9998746145610616,0.9982213067545419,9.700000000000001
98,1.0024761184749678,1.0009578262239451,1.0014410133257616,9.8
99,0.9978897993414553,1.0015443055936424,1.0033955933175691,9.9
100,0.9947755837288326,1.0017530831253962,1.0042168189750076,10.0
