,Li-Li,Li-Si,Li-O,Si-Si,Si-O,O-O,r
48,0.9400785765467252,1.031887619700734,0.9682768854920364,0.9639723494343043,1.013637992869959,0.9693759084356413,4.800000000000001
49,0.947860296967955,1.0370894431889326,0.9684604365290731,0.9693084972895774,1.0105946236742562,0.9854380310892205,4.9
50,0.954105906307133,1.041765491511442,0.9731172318417048,0.9736512330174323,1.008306365447104,1.0001408662511526,5.0
51,0.9580997383621711,1.0457568276778646,0.9795999404846478,0.9767801419060964,1.005664984279282,1.009551235643771,5.1000000000000005
52,0.9598149996448908,1.0482871468500894,0.9851109354088462,0.9793241545173412,1.0025769327683218,1.012874533298635,5.2
53,0.9598805930204821,1.0480551306655312,0.9880110403531402,0.9823917822419567,0.9999803848833668,1.0117617874633795,5.300000000000001
54,0.9595794135687254,1.044072254160375,0.9886535957736027,0.986684738991503,0.9990471228423157,1.0086091792012903,5.4
55,0.9601070621056926,1.0368863966946762,0.9887916128279238,0.9916517693223822,0.9999966253712849,1.0054251433250208,5.5
56,0.9616975062289149,1.0286477907314906,0.989814062815371,0.9955692619642244,1.0017549947869775,1.0032901501832525,5.6000000000000005
57,0.9637316294671582,1.0215053056473384,0.9915943907086338,0.9968207760835399,1.0028947440374842,1.0019561533846195,5.7
58,0.9654832028957955,1.0160647202176,0.9930396243473841,0.9953949427508078,1.0027940741680448,1.000115348161519,5.800000000000001
59,0.9665955948623371,1.0116088214621777,0.9934767375418037,0.993038919886778,1.0018709225172655,0.9966622296379771,5.9
60,0.9671803499152478,1.0075275332902531,0.9932403812336728,0.9917884612562976,1.0009142564332192,0.9917728418487094,6.0
61,0.9676860265287344,1.004174196334975,0.9931161446663087,0.992490434076194,1.0003127318980964,0.9866155105134369,6.1000000000000005
62,0.9684984309573748,1.00241357632359,0.9937217781260382,0.9946473411107236,0.9998546125482072,0.9821341553257472,6.2
63,0.9697555037207435,1.0026367547221735,0.9953920709832412,0.9970548386015831,0.9991462863088552,0.9783890515068696,6.300000000000001
64,0.9717517482123792,1.0042861051377476,0.9980169953513257,0.9984600251472774,0.9980945843199489,0.975039233116021,6.4
65,0.9750668731714256,1.0061764332030756,1.0008422604473037,0.9984398475721784,0.9968937031767541,0.9721633477598596,6.5
66,0.9797431058306337,1.0071860311926781,1.0028909319546109,0.9980947638350626,0.9957588329128073,0.9704805540921936,6.6000000000000005
67,0.9846437636192055,1.0067900966292365,1.0036405628947835,0.9992972862918466,0.9949412642270935,0.9706273827028657,6.7
68,0.9882292706178794,1.005150325224489,1.003046741990662,1.0027839971829962,0.994864258941093,0.9720474206643375,6.800000000000001
69,0.9896778609910742,1.0027635067610179,1.0012272665661353,1.0072608113079813,0.9958657505853727,0.9728447287166816,6.9
70,0.9889129466033766,1.0000130547784298,0.998596058381122,1.0105908197676816,0.9976470015021828,0.9713569608204057,7.0
71,0.9860961797793566,0.9970770083922701,0.9960170798252713,1.0115809473526798,0.9991856668384788,0.9680130564570762,7.1000000000000005
72,0.9817996506770155,0.9941554006587131,0.9943035938408089,1.0105150813153527,0.9995177945431541,0.9651513389915013,7.2
73,0.9775139725982468,0.991565183087647,0.9935897854403122,1.0084412476763338,0.9986754832183501,0.9649602787488148,7.300000000000001
74,0.9753319199038439,0.9896058298678547,0.9933088675315396,1.0064141536553322,0.997700331994876,0.9679296841974591,7.4
75,0.9765569818352923,0.9884257337953491,0.9926206255026359,1.005234204769403,0.9976991964118318,0.9729411043858651,7.5
76,0.9804898260339316,0.9879160726284292,0.9909434584369979,1.0052646257497475,0.9988920355551142,0.9781058805951671,7.6000000000000005
77,0.9848796721126188,0.9876988987312599,0.9884248915097446,1.006089459462269,1.0004429434760538,0.9816512375721929,7.7
78,0.9877216041320661,0.9874982012597109,0.9859117967691013,1.0065383242646149,1.0010748432610521,0.9826860206939901,7.800000000000001
79,0.9884744055381569,0.9875892893291276,0.9843054659967362,1.00546419535378,0.9999601600245399,0.9814123229361548,7.9
80,0.9877771341835969,0.9885874689383801,0.9840504766296846,1.0026787057953035,0.9973192239555578,0.9786812506438056,8.0
81,0.9867278018694898,0.9907057599918732,0.9852495789857548,0.9990774786437625,0.9943342629908468,0.9754767654367168,8.1
82,0.9864665430582008,0.9934618665872774,0.9878187423640712,0.9958480774033155,0.9924234273940656,0.9726121912340513,8.200000000000001
83,0.9876467084508793,0.9960953132733571,0.9911949495188284,0.9936909229275915,0.9924424269628984,0.9705718296682159,8.3
84,0.9901122153050316,0.9980406158477759,0.9941452214842034,0.9927813392395408,0.9944051244665403,0.9695869237376716,8.4
85,0.9933015629200282,0.9990521530525258,0.9953321070090351,0.9930792318276098,0.9976942832507644,0.9698139095207627,8.5
86,0.996603411685505,0.9991461563797844,0.9943255943761352,0.9943261535047453,1.0013823626338243,0.9712696673298508,8.6
87,0.9991477540206454,0.9985774243710144,0.9920069341539165,0.9959776787993868,1.0045495506888948,0.9737297559384144,8.700000000000001
88,1.0001182997111078,0.9978109106670682,0.9897511882869948,0.9975145010455493,1.0067314772461853,0.9770440936997142,8.8
89,0.9997229045335456,0.9973205529195003,0.9882216535262198,0.9987986676513954,1.008213233854996,0.9813776782532817,8.9
90,0.9991733774205545,0.9973134953357189,0.9871566525428427,0.9999563291392006,1.0096779142842658,0.9865042500176279,9.0
91,0.9992461622621481,0.997739736949852,0.9862105058391031,1.0009447287865496,1.0114738720034224,0.9908728836803222,9.1
92,0.9993971239631589,0.9985935371939243,0.9856247656940106,1.0013534550109933,1.0133641670390008,0.9922029295760381,9.200000000000001
93,0.9986855147527356,1.0000088870248178,0.9859713153107732,1.0006744860241665,1.014851489904669,0.9895616320968208,9.3
94,0.9970981565193063,1.0019495643387326,0.9875547672025959,0.9986823443210193,1.015379978964205,0.9845739722552327,9.4
95,0.9955255324331573,1.003972216985656,0.9902883860535512,0.9954793628929998,1.014321686364835,0.9801100340779956,9.5
96,0.9947433317277358,1.0054979293163662,0.9939302783077432,0.9913137381900933,1.0113199521416387,0.9777201578683636,9.600000000000001
97,0.9948848570184325,1.0063023194184344,0.998120863912191,0.9865583773888084,1.0068715319253168,0.9765221570045759,9.700000000000001
98,0.9957040027032749,1.0066476490051723,1.002225982051305,0.9818415029344749,1.0022781136717143,0.9746375643461398,9.8
99,0.9968057619511375,1.0068983544768901,1.0054430401501817,0.9780084647236751,0.9988161028140993,0.9716059074263649,9.9
100,0.9976150354751799,1.0071074438858296,1.007171163532739,0.9758564384378132,0.997064113791156,0.9691024149994549,10.0
