,Si-Si,Si-O,O-O,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,1.3991406593748385e-07,0.0,0.5
6,0.0,1.18906115615344e-05,0.0,0.6000000000000001
7,0.0,0.0001614493560069718,0.0,0.7000000000000001
8,0.0,0.0011115602904510347,0.0,0.8
9,0.0,0.005644246325799603,0.0,0.9
10,9.730649030220068e-08,0.02289118474481919,4.37879206359903e-07,1.0
11,3.5165152366530606e-06,0.07548002922025425,4.034329961564098e-06,1.1
12,4.2350441287046746e-05,0.20367336946761558,2.6444792019075913e-05,1.2000000000000002
13,0.00029801298317889394,0.45239892084797084,0.00013830287225325368,1.3
14,0.001558407068640992,0.8329314662525569,0.0005819074697502484,1.4000000000000001
15,0.006547822665605229,1.2822949075163248,0.0020781142723199845,1.5
16,0.0226541117060808,1.6696420723086542,0.006393081190653549,1.6
17,0.06521427720099292,1.8676504379509824,0.017128542884256734,1.7000000000000002
18,0.15742193794580256,1.8342632977347262,0.04035353937449837,1.8
19,0.32129631296828154,1.6295285035432283,0.08440204161194795,1.9000000000000001
20,0.5598325600959805,1.3598296224714983,0.15835392546070434,2.0
21,0.84248181273225,1.1109552017041158,0.2689929063079328,2.1
22,1.1106003867885874,0.9219046278254132,0.41625225534526555,2.2
23,1.3047254612634764,0.796910926134536,0.5891381519454656,2.3000000000000003
24,1.39412125096261,0.7263883143297787,0.7664220687013757,2.4000000000000004
25,1.3865914743723586,0.6989870408049587,0.9235230048390947,2.5
26,1.3159285109045962,0.7044352335685274,1.0409084420376662,2.6
27,1.2212856192062238,0.7329922136662249,1.109620154532454,2.7
28,1.1319215149723667,0.7754313651433695,1.1336625134247686,2.8000000000000003
29,1.0615875711575649,0.8241308307861777,1.1279305096115342,2.9000000000000004
30,1.0110996255931681,0.8741588749777032,1.1097934983170086,3.0
31,0.9752127896175992,0.9231935527936226,1.0893333870394855,3.1
32,0.9490107615489682,0.9700182155767136,1.0671359114984846,3.2
33,0.9306672009484045,1.0129088866151368,1.0408020137279421,3.3000000000000003
34,0.9205633594127469,1.0496139001029556,1.0116040302618736,3.4000000000000004
35,0.9188731919890781,1.0785752531433919,0.9841463799786011,3.5
36,0.9241042076195243,1.099233484898699,0.9618489454299869,3.6
37,0.9336216889354725,1.111011967344228,0.9454916424638197,3.7
38,0.9449763651132147,1.1129813959063584,0.9355005604137453,3.8000000000000003
39,0.956437829564295,1.1050737533154653,0.9328962353611728,3.9000000000000004
40,0.9667149962093222,1.0891110925761192,0.9374076603445685,4.0
41,0.9748455809137233,1.0682139414578764,0.9463584414140426,4.1000000000000005
42,0.980568051917583,1.045330848091399,0.9561655766448931,4.2
43,0.9845504136819644,1.0223597433923992,0.9645440009889401,4.3
44,0.9880654093381306,1.0004955060741154,0.9714402174062622,4.4
45,0.9923507654457793,0.9812277955943721,0.9781511406613033,4.5
46,0.9980251164329523,0.9667507679090291,0.9854115581328181,4.6000000000000005
47,1.0047160125045622,0.9590664444193946,0.9924450685218451,4.7
48,1.0110956719567297,0.9586533762308228,0.9979512439619375,4.800000000000001
49,1.0154673083796206,0.9641367814993262,1.0015823236126937,4.9
50,1.0166091559075932,0.973071017830376,1.004341024035054,5.0
51,1.0142891670360197,0.9828084745501628,1.0077457334179525,5.1000000000000005
52,1.009260237945854,0.9910665253445691,1.0123235790244198,5.2
53,1.0029764791073918,0.9965490165517804,1.0164620021582107,5.300000000000001
54,0.9971538875570415,0.9993995693314619,1.0169926729116108,5.4
55,0.993106305800951,1.0007526946344554,1.011760054270126,5.5
56,0.9910797893953623,1.0016030690732471,1.0018294610103666,5.6000000000000005
57,0.9902770674137421,1.0022228096200476,0.9905628046760199,5.7
58,0.9897801642502325,1.0025850807496,0.9803012502439025,5.800000000000001
59,0.9894754670483498,1.0029155373969332,0.9705865032538953,5.9
60,0.9900441385356389,1.0036623759616183,0.9600299696055924,6.0
61,0.9922025380858361,1.0051128252609745,0.9492202615664436,6.1000000000000005
62,0.9960115584649255,1.0071315362182613,0.9409943487380921,6.2
63,1.0007457334862506,1.0091949788735908,0.9378758737691554,6.300000000000001
64,1.005333502662782,1.0106647654715903,0.939778863541263,6.4
65,1.0089578013724223,1.011048631442458,0.9443703520128537,6.5
66,1.0112677803451262,1.010092129752603,0.9491782379589991,6.6000000000000005
67,1.0121179488748082,1.0078653530352513,0.9530431177360678,6.7
68,1.011318043093925,1.0048962727273945,0.9562150387910924,6.800000000000001
69,1.0088246202786104,1.0020455998657267,0.959805980357744,6.9
70,1.0051732959160289,1.0000554129357573,0.9648978027977335,7.0
71,1.0015084115011046,0.99917410134298,0.9716428428673766,7.1000000000000005
72,0.9989421800903717,0.9991738603167843,0.979327658693592,7.2
73,0.9978279910145572,0.9996348770893836,0.9873936594192165,7.300000000000001
74,0.9976811338372207,1.000192316465458,0.9957407381747834,7.4
75,0.9977256065410001,1.0006049015526544,1.003561537792485,7.5
76,0.9974611864643259,1.0007532803811732,1.0086707268408972,7.6000000000000005
77,0.9968909036833579,1.0006779839343833,1.0090852191131525,7.7
78,0.9963965526102133,1.000535085420243,1.0052864161113118,7.800000000000001
79,0.996325027470494,1.0003649977353706,1.0000531422308767,7.9
80,0.9965491110491465,0.9999661461726727,0.9957199787945129,8.0
81,0.9965063986700675,0.9991781384381561,0.9921609144956299,8.1
82,0.9958515160267567,0.9982642436151898,0.9877500825995099,8.200000000000001
83,0.9949854460631986,0.997826786296067,0.9816849619373317,8.3
84,0.9947243723074349,0.9982903338545837,0.9748820980680332,8.4
85,0.9954919626113019,0.9996070643264366,0.9690695540339724,8.5
86,0.9969759076388996,1.0014668288095643,0.9655632708827718,8.6
87,0.9984423638170846,1.0035477388591054,0.9647299275981643,8.700000000000001
88,0.9992310703786175,1.0054754771796208,0.9660913523750212,8.8
89,0.9990652946887366,1.0068084407093871,0.9686407204164271,8.9
90,0.9980561773718648,1.0072817645888856,0.9711044570130055,9.0
91,0.996460539077422,1.007037446434736,0.9724765950056481,9.1
92,0.9944751045616402,1.00658532723873,0.972734524394513,9.200000000000001
93,0.9923092280403,1.0064969410861575,0.9726813028450162,9.3
94,0.9903816304240104,1.0069788706947753,0.9728805305024678,9.4
95,0.9893003384207697,1.0076400456703953,0.9732118013471546,9.5
96,0.989485480713279,1.0077416603326992,0.973594889612387,9.600000000000001
97,0.9907712815759455,1.0067898065097012,0.9745345640318207,9.700000000000001
98,0.9924820360489565,1.0049515468832266,0.9765195963050334,9.8
99,0.9939141340615795,1.0029649568367118,0.9791080376592679,9.9
100,0.9946830795233761,1.0016953607223813,0.9809800132896835,10.0
