,Li-Li,Li-Si,Li-F,Si-Si,Si-F,F-F,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,3.528301549143822e-06,0.0,0.0,0.0,0.5
6,1.0140866697369148e-06,0.0,4.810606127993594e-05,0.0,8.873258360198012e-06,0.0,0.6000000000000001
7,8.82113115978609e-06,0.0,0.000352611094422498,0.0,0.00010721989127980273,0.0,0.7000000000000001
8,5.264133732334597e-05,0.0,0.0018831241257693937,0.0,0.0007345907293000002,9.705126331466571e-08,0.8
9,0.00024458317260074835,1.7193857030141463e-07,0.008023512255744918,0.0,0.0037090792146816302,1.1486694443787085e-06,0.9
10,0.0009168748413664264,2.348099991240202e-06,0.02804648387223443,3.067299186241286e-07,0.014994347257345653,9.338006665675432e-06,1.0
11,0.00284362953560433,1.7686082016165523e-05,0.08138721336734048,5.854221484011454e-06,0.049476346639544526,5.639673235461438e-05,1.1
12,0.00743675484570086,9.91169543227171e-05,0.19792524363834743,6.634573551108403e-05,0.13432471870266838,0.0002747243636572897,1.2000000000000002
13,0.01675967003922343,0.0004449676729619269,0.40736042161760677,0.0004419789815772423,0.30202348515851474,0.0011214530177769786,1.3
14,0.033354390276253164,0.001655985762507031,0.7175380367608851,0.0022355623501885222,0.5664773575975207,0.0039058055263236843,1.4000000000000001
15,0.06012516122903958,0.005207850721863346,1.0957385509190407,0.009166896023130528,0.8941902662280108,0.011751343982854358,1.5
16,0.10042469651605598,0.01402076791405601,1.4721860940844151,0.030991865071927464,1.2017378793387825,0.03077524532679204,1.6
17,0.15780744420709944,0.032700102035988624,1.768948556517717,0.08727177128999872,1.3966605801908016,0.07060407547907516,1.7000000000000002
18,0.23459606720796386,0.0668256937648584,1.9346268579319015,0.20647336212273332,1.433547460696133,0.14278629522333933,1.8
19,0.3298813548236155,0.12112455858403795,1.9613505607465236,0.41457157390369037,1.3360507029283126,0.2563092945852293,1.9000000000000001
20,0.4393510310347867,0.19731096965527958,1.8775849881682125,0.7146514893192671,1.1703653728158403,0.41174496843994934,2.0
21,0.5577062935783208,0.29299267634116505,1.727789967676554,1.0712473136043872,1.001573536817121,0.5977760739507759,2.1
22,0.6807499803180929,0.40229970382692776,1.5536200306735666,1.4161137756413351,0.8679519357617911,0.7931934528266242,2.2
23,0.8045593804226802,0.517574451206423,1.3842807901010121,1.6773864309818114,0.7803411153121003,0.9736474421313048,2.3000000000000003
24,0.9233013640842148,0.63110238718325,1.2355836046174518,1.8131682819835506,0.7336960430457224,1.1192847952648863,2.4000000000000004
25,1.0289755166876,0.7365488719461287,1.1136946891977948,1.8252798289067247,0.7181177278692907,1.2197583560726943,2.5
26,1.1142938607107495,0.8298688416960804,1.019603504808123,1.746747714728877,0.7245799381301288,1.2752461063518956,2.6
27,1.1766775298084045,0.9091022319736359,0.951853238358711,1.618368622116202,0.7462852809606974,1.2937350185271823,2.7
28,1.2194612310081072,0.9732829914265302,0.9073160841903793,1.4728907003848122,0.7780474321263161,1.2861587352734416,2.8000000000000003
29,1.248609065725022,1.021883220631464,0.8814585151979871,1.3322115724437518,0.8150666399187352,1.2623550559698362,2.9000000000000004
30,1.2681893251796943,1.0553250211597471,0.8693076453016131,1.2109389187092083,0.852269479968322,1.229706335376009,3.0
31,1.2787267989389954,1.0752305810658007,0.8668632549062268,1.1183757736802773,0.8853667217016566,1.1933118673702205,3.1
32,1.278438382517779,1.083508765729317,0.8718958785704126,1.0572643668753012,0.9127728331116247,1.156139979161296,3.2
33,1.2652303088030283,1.0814964902954345,0.8835601238157526,1.0228910527493296,0.9358291150984223,1.1195132345678431,3.3000000000000003
34,1.2385276789400377,1.0706410718867279,0.9012693727198677,1.0056738618076406,0.9565724776323947,1.084138358285781,3.4000000000000004
35,1.2005567169958984,1.053825791633669,0.923620749858705,0.9963412689450812,0.9754173275461545,1.0507133545966156,3.5
36,1.1562267859112227,1.0350520181474017,0.9481076162876194,0.9894866744641161,0.9912109600865655,1.0199485161845074,3.6
37,1.1111874366084566,1.0174912823571058,0.9720089100837559,0.9832362588966106,1.003031431557974,0.9928653804756534,3.7
38,1.0694196675816814,1.0022886116146188,0.9936924067561043,0.9771930454860713,1.0111750587610453,0.9711664392722568,3.8000000000000003
39,1.0324612572902907,0.9892404097160701,1.012803423302723,0.9716032221836942,1.0165154325297578,0.9565650677231282,3.9000000000000004
40,1.0005045260375955,0.9781979104541879,1.0290961723252654,0.967344948731681,1.0195876014179772,0.9494558377048251,4.0
41,0.9736573466481184,0.9698899731143699,1.0415053194766346,0.9651116595429559,1.0205012255141743,0.9484773947746382,4.1000000000000005
42,0.9522682956531053,0.9656556387827611,1.0487076106100892,0.9643393457192871,1.0193385223637736,0.9513363083279023,4.2
43,0.9365943502775924,0.9664331911988873,1.0504857763087183,0.9634677045537644,1.016498374278136,0.9558973113487022,4.3
44,0.9263456784406059,0.9719548253548183,1.0482682765762934,0.9614046695945603,1.0128888567065615,0.9607738494248524,4.4
45,0.9204628352862047,0.9807191946418292,1.044110942037819,0.9585976840930387,1.0097524836894889,0.9654700910918788,4.5
46,0.9175083141794771,0.9905109992534936,1.0391334926045717,0.9567369463763555,1.007998448776672,0.9701680597484459,4.6000000000000005
47,0.9165518142148044,0.9992426022486891,1.0331577370020024,0.9574126573173264,1.0076783093179784,0.9751471306553823,4.7
48,0.9175417829203344,1.0060051311907865,1.025817101654917,0.96068246696843,1.0081607569757018,0.9802153142104949,4.800000000000001
49,0.9205857590184723,1.0115478365247632,1.0175243972054688,0.9647130896985411,1.008703479191422,0.9847733519099476,4.9
50,0.9250962141779977,1.0174445515927333,1.0091820794189688,0.9669640007949472,1.0088179874684424,0.98841476831032,5.0
51,0.9301878601387492,1.0246942156779613,1.0014348235522477,0.965926456738592,1.008408369631972,0.9912281340253529,5.1000000000000005
52,0.9357415825937335,1.0331172684044247,0.9945180452701088,0.9618192101160197,1.0079426233958344,0.9934501087707135,5.2
53,0.94220710210239,1.0417014428275886,0.9885511473732407,0.9559656400872039,1.0084332218079712,0.9951083776082015,5.300000000000001
54,0.9493103338636705,1.0492979193120788,0.9837373563308319,0.9498959019315489,1.01086053559815,0.9961820431972912,5.4
55,0.9558749314677064,1.0551998310009827,0.980307500003988,0.9448835734393282,1.0153001133828004,0.9968506746970631,5.5
56,0.9612004613031806,1.0592413097494882,0.9783077230953563,0.9415957646997573,1.0205436266224122,0.9973547638927285,5.6000000000000005
57,0.9656963422570118,1.0614168195646938,0.9774897786053275,0.9398608370487376,1.0246981086331108,0.9977551787378396,5.7
58,0.9697447393600032,1.061635219895409,0.9774854346403294,0.9389575199559512,1.0263669043805648,0.9979446585770396,5.800000000000001
