,Li-Li,Li-Si,Li-Pt,Si-Si,Si-Pt,Pt-Pt,r
60,0.9720773058060335,0.9963637934752435,1.0154080602952975,0.9815985148308538,0.9918174126569711,0.9383233598981923,6.0
61,0.9714666895030715,0.9978724014012152,1.0085147736824613,0.9836794751363622,0.9911927597580155,0.9425174117974248,6.1000000000000005
62,0.9710788622447983,0.9987230334047552,1.0028267693507447,0.9870673772997002,0.9916368527837502,0.9481008646455127,6.2
63,0.9705219653273457,0.99945356902995,1.0000470379150135,0.991589184525266,0.992773782020223,0.9553963292668555,6.300000000000001
64,0.9698995224620374,1.0008620904814882,1.0006661266177252,0.9962530442250528,0.9941118647308844,0.9637595415401552,6.4
65,0.9699552496843102,1.002903973751113,1.0035457341062315,0.9997121160125559,0.9951143102084707,0.9723861999218868,6.5
66,0.9712947165277156,1.004931854948988,1.006667061157945,1.0011482589741731,0.9952635607535071,0.980566668297996,6.6000000000000005
67,0.9737240423147108,1.0065653429745356,1.0084970477306519,1.0007593368741103,0.9942811648819577,0.9873297495081548,6.7
68,0.9766389934127707,1.0077142260285266,1.0086518864823164,0.9994995578967892,0.9924208154801754,0.9914944182053196,6.800000000000001
69,0.9796642639855324,1.0079968697799941,1.0075855613183147,0.9982482269534889,0.9905277166255244,0.9926003484235476,6.9
70,0.9823005501474088,1.0068310251689903,1.006067954457486,0.9970633588046132,0.9897369688822215,0.9918660511898882,7.0
71,0.9832768382800439,1.0041997345520501,1.0048029826535836,0.9953023097893817,0.9909380818924499,0.9915553532884417,7.1000000000000005
72,0.9812021271942447,1.0010234361342547,1.0040880152400313,0.9925817906636252,0.9942618000082268,0.9926999042773453,7.2
73,0.9762452613139829,0.9987462159747867,1.0038592428857072,0.9894573691398636,0.9989233389619737,0.9938258495454082,7.300000000000001
74,0.9708047506578056,0.9985763445881578,1.004147145732431,0.9870476025117089,1.0035846341722003,0.992707462709688,7.4
75,0.9680402743551247,1.0006978777447182,1.0051092227492757,0.9862040633983864,1.0070006108369922,0.9891126280765649,7.5
76,0.9696395152930231,1.003907835282262,1.0064563493602878,0.9871184091173167,1.008555660625558,0.9850430586796495,7.6000000000000005
77,0.9748870016601053,1.0064234480862289,1.007422781371454,0.9894346990184686,1.0084833217613756,0.9824719261992512,7.7
78,0.9815096912457618,1.007477388448213,1.0075493719218294,0.9924836752389389,1.007689845841536,0.9816798381937089,7.800000000000001
79,0.9871827648770584,1.0079390058047002,1.0070084107112522,0.9955002915950824,1.007190583388761,0.9818498831302551,7.9
80,0.9905890492258382,1.0091620172740567,1.0060057215160543,0.9978413395463274,1.007505106648278,0.9826145480420845,8.0
81,0.9915692966999224,1.0114315561248373,1.0044390252946789,0.9991270699746956,1.0085244578125765,0.9845817788435526,8.1
82,0.9904744920094142,1.013721908994728,1.002259921795471,0.9993366233244485,1.0098191068914255,0.9884062454028173,8.200000000000001
83,0.9876285359612785,1.0147844769130583,0.9996417188846248,0.9988536551598974,1.0108802151202358,0.9935787727680314,8.3
84,0.9837172182758763,1.0141817884778825,0.9967612354865419,0.9982637936222497,1.011133451198632,0.9982865104716158,8.4
85,0.9802502274675342,1.0123171571947227,0.993951524819907,0.9978850606753599,1.010095548811338,1.0004209136764834,8.5
86,0.9786918509367426,1.0098653727696443,0.9919837003431922,0.9974857380667589,1.0077534896536513,0.9987971448478988,8.6
87,0.978853992134724,1.0073830040990746,0.9915725132593156,0.9965433965588838,1.0046997260338337,0.9938554690740118,8.700000000000001
88,0.9787598894230466,1.0052174860680443,0.9925666260364032,0.9948000728560381,1.001768971097272,0.9875254698181258,8.8
89,0.9766541382228777,1.0034916463380001,0.9940978156077567,0.9924914920498076,0.9994987876151873,0.9822833844258746,8.9
90,0.9729998423552355,1.002199832899898,0.9955542938545389,0.9900197870571427,0.9978583031583563,0.980004874600032,9.0
91,0.9701419786691323,1.0014309948640268,0.9970463253240384,0.9875707453628609,0.9964833510236887,0.9812257577546539,9.1
92,0.9700818223336162,1.001438530055787,0.9988912746744995,0.9851906876778301,0.9951734204663778,0.9848511934564134,9.200000000000001
93,0.9727294221367756,1.0023838704329244,1.0010279471775505,0.983078983081977,0.9940815670200283,0.9884836701640984,9.3
94,0.9761243730541164,1.0040238520615656,1.0031100933306996,0.9816022384155519,0.9934910389231129,0.9896605661495882,9.4
95,0.978089486083222,1.0057873549403014,1.004990915407984,0.9810689373915445,0.9936391206891513,0.9873675861569269,9.5
96,0.9777634917379419,1.0072781687931274,1.0069317464972731,0.9815676974680696,0.9947248156186228,0.9826252009648851,9.600000000000001
97,0.9758708032971302,1.0086096581957782,1.0093438745745316,0.9828999163793519,0.9967914289323377,0.9777350087595831,9.700000000000001
98,0.9738000048784728,1.010070113666671,1.0123386005218815,0.984564442669455,0.9994996606832123,0.9747367115806074,9.8
99,0.9724783583171293,1.0115573323838478,1.015383139783401,0.9859502783492622,1.0021067257152614,0.9740558482636473,9.9
100,0.9719694163060303,1.0125397315630436,1.0173804448028092,0.9866815164130766,1.003722418888195,0.9744382709961262,10.0
