,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
60,0.975894487816495,0.9960008154444988,0.9961986189594568,0.9775918598420169,0.9712930109400288,0.9083899226613068,6.0
61,0.9713908736570586,0.9933349024302229,0.9999165285891312,0.950407880368084,0.9451230962944519,0.9022446982621002,6.1000000000000005
62,0.9684654519479002,0.9934529806192371,1.0052221554526455,0.9257244870572919,0.925322724893142,0.9009023652985604,6.2
63,0.9668375112262095,0.9955950402563138,1.0107459942166417,0.902793124135145,0.9149767974796448,0.9044639682992502,6.300000000000001
64,0.9665430322833447,0.9988955546952907,1.0153781154086823,0.8817050442898416,0.9140970285546403,0.9122435075984698,6.4
65,0.9671772412484844,1.0031376374035197,1.0190043723714217,0.864593243555954,0.9204033070182498,0.9227035854190205,6.5
66,0.9678007696732378,1.0086417843686049,1.0225757532513122,0.8548797997935005,0.931048377523842,0.9338746853441793,6.6000000000000005
67,0.9676005480937939,1.0156636746812289,1.0271918989573154,0.8551110946056557,0.9436982717287051,0.9439488549789546,6.7
68,0.9664609250082604,1.0241232099644109,1.0329697013444357,0.8653846789658837,0.9564957174007422,0.9519109890333806,6.800000000000001
69,0.9649277094102886,1.0337092241168875,1.0388348556232265,0.8831281749978811,0.9675892759299914,0.9577184366395901,6.9
70,0.9637745094122694,1.0438628235552228,1.0433301159282868,0.9038308799770561,0.9751599385462246,0.9616594195500955,7.0
71,0.9635402551080059,1.0535926172832322,1.0456191442465248,0.9225335765203684,0.9782268354324213,0.9636206105886612,7.1000000000000005
72,0.9641921834725469,1.0616552845890568,1.0459243145366703,0.9357147628049372,0.9774085028544351,0.9633528227807852,7.2
73,0.9650993050710096,1.0672801147814306,1.0452177658517483,0.9424259235933093,0.9745838104789184,0.9612690093286733,7.300000000000001
74,0.9654816041568888,1.070670872576152,1.0445032068584994,0.9438928378445269,0.9717453047614141,0.9584587876363021,7.4
75,0.9649331811355318,1.0725737375371278,1.0442431056067052,0.9421712357873937,0.97019605991912,0.9560136261722698,7.5
76,0.9634417316755298,1.0734378817154613,1.044193399704185,0.9388341356512675,0.9703508449000512,0.9547602717861108,7.6000000000000005
77,0.9611203969544821,1.0732840487809094,1.0436892059793144,0.9342525581547945,0.9716730785938145,0.9553713017157239,7.7
78,0.9582538060192753,1.0722714747114401,1.042220094765946,0.9276936489608052,0.9727455324276792,0.958227807245582,7.800000000000001
79,0.9554713749537844,1.0709502197600018,1.0398171194599701,0.9181441805678056,0.9718047332639437,0.9631170709270238,7.9
80,0.9535252285187885,1.0698856178215395,1.0368828237244065,0.9052518920649232,0.9676398296473812,0.9691292427516492,8.0
81,0.9528208033024741,1.0693569730050998,1.0337268575773764,0.8896504326732138,0.9602662035477122,0.9748441422068844,8.1
82,0.9531887054470307,1.0694827727520289,1.0304503246957804,0.872695442841625,0.9507982974340241,0.9789442960734283,8.200000000000001
83,0.9540213469437172,1.0703077977677282,1.027270267539268,0.8562320618939792,0.9405253236131066,0.9811305899390369,8.3
84,0.9546503386429647,1.0715975496763477,1.0246997493942638,0.8424668643168085,0.9300514957497509,0.9825535385941779,8.4
85,0.954709918692062,1.0728141695466902,1.023250106301514,0.8334633531491507,0.9194947141187569,0.9850124559358578,8.5
86,0.9542093446241479,1.0735522458342857,1.0229917571547233,0.8304109824566255,0.9095204772997312,0.9893574244981023,8.6
87,0.9533615621495165,1.0738900199714498,1.0234142769505397,0.8331656282454872,0.901803868793914,0.9945334549666527,8.700000000000001
88,0.9524474232297064,1.074187950985227,1.0237452497690664,0.8402194896891243,0.8980681211448847,0.9982536770839134,8.8
89,0.9517786292121972,1.0746288745002863,1.0235353673374383,0.8491641574687561,0.8986634286236255,0.9985952631278416,8.9
90,0.9515662513400246,1.075014147462728,1.0229699009581137,0.8575597079385848,0.9023948950140073,0.9950550729871783,9.0
91,0.9516846703728015,1.0749267034989853,1.0225294867280508,0.8638468666510477,0.9078254126731007,0.9885291000671464,9.1
92,0.9517200791918264,1.0741035508670138,1.0223897624033902,0.8680030494968786,0.9145808672134096,0.9807357888249598,9.200000000000001
93,0.9514582308234278,1.0727178460352418,1.0223791078492972,0.8716510333378372,0.9233298024261513,0.9735216031413018,9.3
94,0.9512533780578846,1.07125652631989,1.0225205244576594,0.8771229211509369,0.9346884220381242,0.968259904999718,9.4
95,0.9517756413112299,1.0701403185183105,1.0232611020381486,0.8858036428580919,0.9483044988934514,0.9655394894088277,9.5
96,0.9535225349824146,1.0696113963864495,1.0249151944183343,0.8970692891826627,0.96291471282339,0.9651036018048887,9.600000000000001
97,0.9566826482338341,1.0698875530537633,1.027068923658131,0.9086244326154022,0.9770395480555181,0.9659837840639008,9.700000000000001
98,0.9610747092720981,1.071045879733116,1.0288470856792427,0.9178661426392511,0.9894247169643856,0.9670176287161732,9.8
99,0.965743114755873,1.0726600645965534,1.0297420801574155,0.9234097508976579,0.998875080764465,0.967565433355446,9.9
100,0.968876183042681,1.073838217899142,1.0299683444664198,0.9256605114146476,1.004087031560362,0.9676935981341852,10.0
